PLAYER,TEAM,GP,W,L,MIN,DREB,ContestedDREB,ContestedDREB%,DREBChances,DREBChance%,DeferredDREB Chances,AdjustedDREB Chance%,AVG DREBDistance
Khyri Thomas,DET,13,6,7,120,16,1,6.3,24,66.7,2,72.7,7.3
Klay Thompson,GSW,78,55,23,2652,262,47,17.9,494,53.0,59,60.2,7.8
Kosta Koufos,SAC,39,19,20,483,125,37,29.6,210,59.5,7,61.6,4.3
Kostas Antetokounmpo,DAL,1,0,1,6,1,0,0.0,1,100.0,0,100.0,5.8
Kris Dunn,CHI,43,14,29,1317,164,24,14.6,272,60.3,28,67.2,6.6
Kyle Anderson,MEM,43,19,24,1282,203,39,19.2,308,65.9,19,70.2,7.0
Kyle Korver,UTA,57,33,24,1139,147,18,12.2,267,55.1,30,62.0,7.7
Kyle Kuzma,LAL,68,32,36,2257,322,59,18.3,568,56.7,46,61.7,6.7
Kyle Lowry,TOR,65,47,18,2213,271,51,18.8,492,55.1,31,58.8,8.1
Kyle O'Quinn,IND,35,19,16,345,90,27,30.0,143,62.9,9,67.2,4.4
Kyrie Irving,BOS,67,37,30,2214,264,41,15.5,447,59.1,26,62.7,8.6
LaMarcus Aldridge,SAS,81,48,33,2687,493,144,29.2,802,61.5,68,67.2,6.0
Lance Stephenson,LAL,61,29,32,1090,183,33,18.0,291,62.9,22,68.0,6.2
Lance Thomas,NYK,40,6,34,712,96,25,26.0,140,68.6,11,74.4,7.4
Landry Shamet,LAC,60,40,20,1439,112,14,12.5,214,52.3,22,58.3,9.3
Langston Galloway,DET,64,35,29,1458,122,15,12.3,186,65.6,10,69.3,10.1
Larry Nance Jr.,CLE,67,16,51,1795,384,101,26.3,594,64.6,39,69.2,4.8
Lauri Markkanen,CHI,51,16,35,1654,391,93,23.8,531,73.6,24,77.1,5.0
LeBron James,LAL,55,28,27,1937,408,79,19.4,579,70.5,35,75.0,6.7
Lonnie Walker IV,SAS,10,7,3,95,17,3,17.6,24,70.8,1,73.9,7.0
Lonzo Ball,LAL,46,24,22,1400,197,47,23.9,297,66.3,28,73.2,6.6
Lorenzo Brown,TOR,18,13,5,192,26,3,11.5,41,63.4,3,68.4,5.1
Lou Williams,LAC,69,44,25,1861,182,18,9.9,294,61.9,19,66.2,8.9
Luc Mbah a Moute,LAC,4,2,2,61,5,1,20.0,12,41.7,1,45.5,7.6
Luka Doncic,DAL,71,27,44,2287,477,92,19.3,731,65.3,62,71.3,5.7
Luke Kennard,DET,57,27,30,1350,171,25,14.6,245,69.8,11,73.1,7.6
Luke Kornet,NYK,36,6,30,711,105,37,35.2,207,50.7,26,58.0,6.4
Luol Deng,MIN,18,9,9,349,53,9,17.0,87,60.9,5,64.6,5.4
Malachi Richardson,TOR,7,3,4,55,11,1,9.1,15,73.3,1,78.6,6.3
Malcolm Brogdon,MIL,63,48,15,1825,223,39,17.5,368,60.6,33,66.6,8.0
Malcolm Miller,TOR,4,4,0,26,4,0,0.0,5,80.0,0,80.0,6.0
Malik Beasley,DEN,72,47,25,1717,165,30,18.2,282,58.5,31,65.7,8.2
Malik Monk,CHA,60,31,29,1092,121,13,10.7,182,66.5,14,72.0,7.7
MarShon Brooks,MEM,21,12,9,322,33,4,12.1,54,61.1,3,64.7,7.5
Marc Gasol,TOR,79,39,40,2436,547,172,31.4,866,63.2,75,69.2,4.7
Marcin Gortat,LAC,44,24,20,733,194,56,28.9,303,64.0,33,71.9,4.3
Marco Belinelli,SAS,69,42,27,1607,182,21,11.5,310,58.7,24,63.6,6.8
Marcus Derrickson,GSW,9,8,1,59,5,1,20.0,14,35.7,2,41.7,6.5
Marcus Morris Sr.,BOS,75,44,31,2091,382,78,20.4,601,63.6,34,67.4,5.9
Marcus Smart,BOS,77,46,31,2138,177,47,26.6,335,52.8,35,59.0,8.5
Mario Hezonja,NYK,55,12,43,1163,205,34,16.6,317,64.7,27,70.7,5.9
Markelle Fultz,ORL,18,12,6,400,44,5,11.4,86,51.2,6,55.0,9.0
Markieff Morris,OKC,56,23,33,1241,204,57,27.9,357,57.1,26,61.6,5.9
Marquese Chriss,CLE,37,12,25,474,101,28,27.7,176,57.4,10,60.8,6.4
Marvin Bagley III,SAC,62,30,32,1568,309,84,27.2,466,66.3,26,70.2,4.8
Marvin Williams,CHA,75,35,40,2133,331,82,24.8,561,59.0,57,65.7,6.1
Mason Plumlee,DEN,82,54,28,1731,359,93,25.9,625,57.4,59,63.4,4.7
Matthew Dellavedova,CLE,38,17,21,674,71,9,12.7,130,54.6,12,60.2,8.5
Maurice Harkless,POR,57,35,22,1381,192,51,26.6,301,63.8,30,70.8,6.0
Maxi Kleber,DAL,68,29,39,1462,239,74,31.0,430,55.6,41,61.4,5.5
Melvin Frazier Jr.,ORL,5,4,1,20,2,1,50.0,4,50.0,0,50.0,4.7
Meyers Leonard,POR,56,32,24,840,184,50,27.2,275,66.9,14,70.5,4.5
Michael Beasley,LAL,25,10,15,275,47,9,19.1,82,57.3,10,65.3,5.4
Michael Carter-Williams,ORL,20,13,7,311,51,16,31.4,86,59.3,9,66.2,6.3
Michael Kidd-Gilchrist,CHA,59,27,32,1144,157,55,35.0,321,48.9,30,54.0,5.8
Mikal Bridges,PHX,73,16,57,2255,208,46,22.1,373,55.8,36,61.7,8.4
Mike Conley,MEM,68,29,39,2277,199,30,15.1,329,60.5,24,65.2,9.5
Mike Muscala,LAL,60,33,27,1277,186,48,25.8,377,49.3,52,57.2,5.8
Mike Scott,PHI,75,42,33,1362,233,51,21.9,375,62.1,30,67.5,5.9
Miles Bridges,CHA,76,36,40,1663,256,64,25.0,384,66.7,31,72.5,6.0
Miles Plumlee,ATL,14,1,13,151,23,7,30.4,51,45.1,7,52.3,4.7
Milos Teodosic,LAC,5,4,1,60,13,1,7.7,17,76.5,2,86.7,6.5
Mitchell Creek,MIN,3,0,3,45,6,3,50.0,11,54.5,0,54.5,9.8
Mitchell Robinson,NYK,64,15,49,1348,246,80,32.5,403,61.0,28,65.6,6.1
Mo Bamba,ORL,43,17,26,708,162,54,33.3,270,60.0,26,66.4,3.6
Monte Morris,DEN,69,48,21,1693,158,23,14.6,262,60.3,19,65.0,9.9
Montrezl Harrell,LAC,81,48,33,2143,351,129,36.8,663,52.9,75,59.7,5.5
Moritz Wagner,LAL,31,10,21,407,68,22,32.4,109,62.4,10,68.7,4.5
Myles Turner,IND,74,43,31,2119,430,147,34.2,842,51.1,92,57.3,4.2
Naz Mitrou-Long,UTA,3,1,2,42,5,0,0.0,10,50.0,1,55.6,9.8
Nemanja Bjelica,SAC,74,37,37,1739,319,87,27.3,519,61.5,37,66.2,5.2
Nene,HOU,41,29,12,541,89,30,33.7,154,57.8,10,61.8,5.3
Nerlens Noel,OKC,74,45,29,1019,198,51,25.8,384,51.6,42,57.9,4.6
Nick Young,DEN,1,1,0,7,1,0,0.0,2,50.0,1,100.0,11.0
Nicolas Batum,CHA,74,34,40,2338,319,82,25.7,503,63.4,37,68.5,6.6
Nik Stauskas,CLE,56,30,26,875,109,11,10.1,166,65.7,13,71.2,6.5
Nikola Jokic,DEN,80,53,27,2504,637,204,32.0,1014,62.8,73,67.7,4.2
Nikola Mirotic,MIL,46,24,22,1245,279,61,21.9,403,69.2,30,74.8,4.8
Nikola Vucevic,ORL,78,39,39,2447,711,228,32.1,1070,66.4,63,70.6,4.2
Noah Vonleh,NYK,65,13,52,1685,406,107,26.4,649,62.6,41,66.8,4.5
Norman Powell,TOR,53,40,13,1044,123,15,12.2,193,63.7,15,69.1,6.9
O.G. Anunoby,TOR,62,43,19,1277,139,33,23.7,237,58.6,12,61.8,5.1
Okaro White,WAS,1,0,1,3,1,0,0.0,1,100.0,0,100.0,10.2
Omari Spellman,ATL,44,14,30,794,122,34,27.9,225,54.2,21,59.8,5.0
Omri Casspi,MEM,33,13,20,507,98,20,20.4,151,64.9,13,71.0,5.0
Otto Porter Jr.,CHI,55,24,31,1649,250,48,19.2,414,60.4,28,64.8,6.0
P.J. Tucker,HOU,81,52,29,2764,358,97,27.1,658,54.4,66,60.5,5.7
PJ Dozier,BOS,3,2,1,46,11,1,9.1,14,78.6,0,78.6,5.7
Pascal Siakam,TOR,80,57,23,2548,425,98,23.1,689,61.7,56,67.1,5.5
Pat Connaughton,MIL,54,37,17,1206,197,38,19.3,314,62.7,26,68.4,5.9
Patrick Beverley,LAC,77,47,30,2104,312,44,14.1,521,59.9,42,65.1,7.1
Patrick McCaw,TOR,25,17,8,358,41,10,24.4,62,66.1,3,69.5,8.7
Patrick Patterson,OKC,56,35,21,802,104,26,25.0,198,52.5,16,57.1,6.1
Patty Mills,SAS,78,48,30,1829,158,15,9.5,249,63.5,8,65.6,10.8
Pau Gasol,MIL,29,16,13,357,115,37,32.2,167,68.9,9,72.8,4.2
Paul George,OKC,76,45,31,2801,517,102,19.7,828,62.4,74,68.6,6.5
Paul Millsap,DEN,68,48,20,1855,352,73,20.7,555,63.4,43,68.8,5.7
Quincy Acy,PHX,6,0,6,92,22,6,27.3,34,64.7,2,68.8,4.6
Quincy Pondexter,SAS,26,16,10,212,38,3,7.9,57,66.7,11,82.6,7.9
Quinn Cook,GSW,58,39,19,956,135,15,11.1,208,64.9,16,70.3,7.7
RJ Hunter,BOS,1,1,0,26,2,1,50.0,8,25.0,2,33.3,4.9
Rajon Rondo,LAL,44,18,26,1323,209,25,12.0,325,64.3,23,69.2,8.1
Raul Neto,UTA,22,16,6,342,56,12,21.4,95,58.9,11,66.7,8.8
Rawle Alkins,CHI,7,2,5,98,15,3,20.0,24,62.5,4,75.0,6.0
Ray Spalding,PHX,11,3,8,142,33,8,24.2,59,55.9,7,63.5,5.4
Raymond Felton,OKC,19,12,7,259,30,6,20.0,47,63.8,3,68.2,11.1
Reggie Bullock,LAL,57,25,32,1713,151,20,13.2,250,60.4,19,65.4,9.1
Reggie Jackson,DET,75,38,37,2120,171,22,12.9,320,53.4,33,59.6,8.9
Richaun Holmes,PHX,67,16,51,1173,216,74,34.3,446,48.4,50,54.5,4.7
Ricky Rubio,UTA,66,40,26,1862,206,30,14.6,355,58.0,38,65.0,9.0
Robert Covington,MIN,35,20,15,1203,165,38,23.0,314,52.5,31,58.3,6.0
Robert Williams III,BOS,23,13,10,254,54,13,24.1,89,60.7,7,65.9,5.1
Robin Lopez,CHI,70,20,50,1547,145,54,37.2,344,42.2,58,50.7,5.7
Rodions Kurucs,BKN,62,35,27,1277,190,39,20.5,332,57.2,39,64.8,6.2
Rodney Hood,POR,63,26,37,1692,132,21,15.9,213,62.0,11,65.3,9.2
Rodney McGruder,LAC,56,26,30,1452,178,32,18.0,309,57.6,35,65.0,8.0
Ron Baker,WAS,6,2,4,85,10,1,10.0,18,55.6,0,55.6,11.1
Rondae Hollis-Jefferson,BKN,59,27,32,1234,227,50,22.0,421,53.9,45,60.4,5.2
Royce O'Neale,UTA,75,47,28,1602,262,64,24.4,410,63.9,30,68.9,6.6
Rudy Gay,SAS,69,42,27,1842,407,86,21.1,597,68.2,25,71.2,4.8
Rudy Gobert,UTA,80,50,30,2544,724,174,24.0,1173,61.7,109,68.0,3.9
Russell Westbrook,OKC,72,43,29,2593,691,86,12.4,924,74.8,37,77.9,6.6
Ryan Anderson,MIA,17,5,12,289,36,12,33.3,66,54.5,8,62.1,5.2
Ryan Arcidiacono,CHI,72,20,52,1800,190,23,12.1,351,54.1,31,59.4,8.6
Ryan Broekhoff,DAL,26,10,16,351,55,11,20.0,84,65.5,8,72.4,9.5
Salah Mejri,DAL,31,10,21,381,95,33,34.7,165,57.6,10,61.3,4.4
Sam Dekker,WAS,41,13,28,736,93,12,12.9,169,55.0,13,59.6,6.6
Semi Ojeleye,BOS,39,26,13,506,62,19,30.6,114,54.4,12,60.8,7.2
Serge Ibaka,TOR,74,53,21,2010,445,132,29.7,762,58.4,57,63.1,4.1
Seth Curry,POR,56,38,18,1131,93,9,9.7,159,58.5,12,63.3,10.4
Shabazz Napier,BKN,41,20,21,823,82,10,12.2,156,52.6,19,59.9,8.1
Shai Gilgeous-Alexander,LAC,78,47,31,2089,175,46,26.3,319,54.9,29,60.3,8.3
Shake Milton,PHI,14,6,8,221,26,3,11.5,47,55.3,5,61.9,7.0
Shaquille Harrison,CHI,63,18,45,1306,187,24,12.8,306,61.1,23,66.1,8.3
Shaun Livingston,GSW,50,35,15,773,75,14,18.7,130,57.7,11,63.0,9.0
Shelvin Mack,CHA,46,17,29,1092,86,11,12.8,171,50.3,17,55.8,10.0
Sindarius Thornwell,LAC,26,16,10,217,39,10,25.6,62,62.9,6,69.6,7.4
Skal Labissiere,POR,15,7,8,154,34,10,29.4,54,63.0,5,69.4,6.0
Solomon Hill,NOP,38,12,26,821,99,25,25.3,164,60.4,13,65.6,7.1
Spencer Dinwiddie,BKN,60,32,28,1705,140,20,14.3,242,57.9,16,61.9,9.4
Stanley Johnson,NOP,63,28,35,1167,183,28,15.3,298,61.4,25,67.0,6.9
Stephen Curry,GSW,69,52,17,2331,324,57,17.6,539,60.1,41,65.1,7.7
Sterling Brown,MIL,51,38,13,964,155,22,14.2,244,63.5,23,70.1,7.2
Steven Adams,OKC,79,46,33,2634,367,128,34.9,705,52.1,73,58.1,5.2
Svi Mykhailiuk,DET,18,7,11,258,26,4,15.4,40,65.0,3,70.3,10.3
T.J. Leaf,IND,50,30,20,495,82,20,24.4,129,63.6,9,68.3,6.4
T.J. McConnell,PHI,66,41,25,1342,142,21,14.8,242,58.7,26,65.7,8.2
T.J. Warren,PHX,43,10,33,1360,143,35,24.5,258,55.4,21,60.3,7.5
Tahjere McCall,BKN,1,0,1,8,1,0,0.0,1,100.0,0,100.0,6.5
Taj Gibson,MIN,70,32,38,1686,286,73,25.5,476,60.1,42,65.9,5.7
Taurean Prince,ATL,54,19,35,1527,177,35,19.8,286,61.9,23,67.3,7.2
Terrance Ferguson,OKC,59,34,25,1616,105,19,18.1,204,51.5,18,56.5,9.2
Terrence Jones,HOU,1,1,0,4,4,2,50.0,4,100.0,0,100.0,3.5
Terrence Ross,ORL,78,40,38,2075,250,26,10.4,414,60.4,30,65.1,6.5
Terry Rozier,BOS,77,46,31,1766,275,41,14.9,463,59.4,35,64.3,7.4
Thabo Sefolosha,UTA,43,25,18,568,114,20,17.5,182,62.6,17,69.1,5.8
Thaddeus Young,IND,81,47,34,2489,331,74,22.4,587,56.4,46,61.2,6.0
Theo Pinson,BKN,12,4,8,197,32,5,15.6,55,58.2,2,60.4,6.9
Thomas Bryant,WAS,68,26,42,1464,335,118,35.2,557,60.1,52,66.3,4.2
Thomas Welsh,DEN,4,3,1,19,4,1,25.0,6,66.7,1,80.0,7.7
Thon Maker,DET,59,41,18,945,161,32,19.9,304,53.0,34,59.6,6.1
Tim Frazier,MIL,49,21,28,1067,127,17,13.4,211,60.2,22,67.2,7.3
Tim Hardaway Jr.,DAL,61,14,47,1951,187,27,14.4,332,56.3,28,61.5,8.2
Timothe Luwawu-Cabarrot,CHI,29,12,17,559,86,24,27.9,138,62.3,14,69.4,5.9
Tobias Harris,PHI,82,46,36,2848,576,103,17.9,907,63.5,83,69.9,5.6
Tomas Satoransky,WAS,70,31,39,1956,194,24,12.4,339,57.2,30,62.8,8.3
Tony Bradley,UTA,3,2,1,36,6,0,0.0,8,75.0,1,85.7,3.2
Tony Parker,CHA,44,23,21,814,69,5,7.2,109,63.3,8,68.3,10.5
Tony Snell,MIL,62,46,16,1153,128,17,13.3,234,54.7,23,60.7,6.9
Torrey Craig,DEN,64,44,20,1419,174,30,17.2,306,56.9,29,62.8,7.3
Trae Young,ATL,78,29,49,2423,237,20,8.4,402,59.0,31,63.9,9.6
Treveon Graham,BKN,32,18,14,667,84,16,19.0,149,56.4,15,62.7,6.7
Trevon Duval,HOU,1,0,1,4,1,1,100.0,1,100.0,0,100.0,9.0
Trevor Ariza,WAS,67,21,46,2304,316,55,17.4,500,63.2,33,67.7,6.3
Trey Burke,DAL,42,12,30,876,71,10,14.1,124,57.3,11,62.8,10.2
Trey Lyles,DEN,62,40,22,1117,202,46,22.8,338,59.8,15,62.5,5.3
Tristan Thompson,CLE,42,8,34,1176,260,72,27.7,446,58.3,39,63.9,4.9
Troy Brown Jr.,WAS,36,14,22,631,105,24,22.9,159,66.0,12,71.4,7.1
Troy Caupain,ORL,3,2,1,13,2,1,50.0,4,50.0,0,50.0,5.9
Troy Daniels,PHX,36,9,27,615,60,9,15.0,115,52.2,9,56.6,6.9
Troy Williams,SAC,19,7,12,304,47,13,27.7,73,64.4,3,67.1,6.0
Tyler Cavanaugh,UTA,6,4,2,30,5,2,40.0,8,62.5,1,71.4,4.5
Tyler Davis,OKC,1,1,0,1,0,0,0.0,0,0.0,0,0.0,0.0
Tyler Dorsey,MEM,36,8,28,617,86,10,11.6,131,65.6,11,71.7,7.0
Tyler Johnson,PHX,54,26,28,1456,139,10,7.2,271,51.3,30,57.7,8.4
Tyler Lydon,DEN,12,7,5,64,11,1,9.1,17,64.7,0,64.7,5.7
Tyler Zeller,MEM,6,3,3,93,13,5,38.5,28,46.4,6,59.1,4.6
Tyreke Evans,IND,62,37,25,1262,168,34,20.2,252,66.7,13,70.3,8.4
Tyrone Wallace,LAC,45,25,20,568,81,18,22.2,137,59.1,14,65.9,6.2
Tyson Chandler,LAL,52,25,27,863,215,71,33.0,376,57.2,37,63.4,4.6
Tyus Jones,MIN,57,23,34,1366,111,7,6.3,180,61.7,10,65.3,9.9
Udonis Haslem,MIA,7,5,2,64,24,4,16.7,38,63.2,3,68.6,4.2
Victor Oladipo,IND,36,25,11,1147,181,31,17.1,276,65.6,16,69.6,7.1
Vince Carter,ATL,63,20,43,1147,163,40,24.5,325,50.2,23,54.0,5.9
Vincent Edwards,HOU,2,1,1,16,1,0,0.0,1,100.0,0,100.0,3.1
Wade Baldwin IV,POR,9,7,2,69,13,2,15.4,20,65.0,1,68.4,8.1
Walt Lemon Jr.,CHI,6,1,5,167,23,1,4.3,33,69.7,2,74.2,7.6
Wayne Ellington,DET,41,21,20,1115,93,13,14.0,154,60.4,6,62.8,9.8
Wayne Selden,CHI,60,23,37,1262,143,24,16.8,222,64.4,16,69.4,8.3
Wendell Carter Jr.,CHI,43,10,33,1092,217,85,39.2,387,56.1,30,60.8,4.5
Wes Iwundu,ORL,59,32,27,1114,146,24,16.4,227,64.3,13,68.2,7.0
Wesley Johnson,WAS,28,12,16,468,60,11,18.3,90,66.7,5,70.6,8.0
Wesley Matthews,IND,61,22,39,1865,138,24,17.4,257,53.7,19,58.0,9.7
Will Barton,DEN,41,25,16,1150,167,31,18.6,263,63.5,18,68.2,6.3
Willie Cauley-Stein,SAC,79,38,41,2188,497,165,33.2,831,59.8,78,66.0,4.5
Willy Hernangomez,CHA,55,29,26,800,194,55,28.4,322,60.2,18,63.8,4.4
Wilson Chandler,LAC,49,34,15,1137,161,40,24.8,257,62.6,11,65.4,6.0
Yante Maten,MIA,2,1,1,13,2,1,50.0,8,25.0,0,25.0,2.1
Yogi Ferrell,SAC,53,22,31,895,96,8,8.3,166,57.8,18,64.9,9.8
Yuta Watanabe,MEM,13,5,8,165,27,7,25.9,42,64.3,3,69.2,6.6
Zach Collins,POR,75,50,25,1336,215,83,38.6,414,51.9,43,58.0,4.8
Zach LaVine,CHI,62,16,46,2130,251,32,12.7,401,62.6,42,69.9,5.9
Zaza Pachulia,DET,65,34,31,852,166,61,36.7,328,50.6,36,56.8,4.3
Zhaire Smith,PHI,5,2,3,101,10,1,10.0,15,66.7,2,76.9,10.4
