PLAYER,TEAM,AGE,POSITION,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,Diff%
Goran Dragic,MIA,33,G,36,35,37.3,69.0,121.0,57.0,59.3,-2.2
Vince Carter,ATL,42,F-G,76,67,34.3,94.0,161.0,58.4,60.7,-2.3
Wilson Chandler,LAC,32,F,49,42,32.8,77.0,133.0,57.9,60.2,-2.3
Treveon Graham,BKN,25,F,34,29,32.6,55.0,93.0,59.1,61.4,-2.3
Mason Plumlee,DEN,29,F-C,82,81,43.5,240.0,403.0,59.6,61.9,-2.4
Jeff Green,WAS,32,F,76,76,39.6,223.0,380.0,58.7,61.1,-2.4
Josh Okogie,MIN,20,G,71,68,40.8,170.0,291.0,58.4,60.8,-2.4
O.G. Anunoby,TOR,21,F,67,59,33.4,93.0,159.0,58.5,60.8,-2.4
Greg Monroe,PHI,29,C,39,34,43.6,77.0,134.0,57.5,59.9,-2.4
Solomon Hill,NOP,28,F,44,39,35.8,70.0,122.0,57.4,59.7,-2.4
Raymond Felton,OKC,35,G,29,24,42.0,34.0,58.0,58.6,61.0,-2.4
Chris Boucher,TOR,26,F,28,25,47.7,31.0,52.0,59.6,62.0,-2.4
Marcus Derrickson,GSW,23,F,11,8,34.1,8.0,14.0,57.1,59.5,-2.4
Brad Wanamaker,BOS,29,G,33,25,35.3,27.0,49.0,55.1,57.7,-2.5
Shai Gilgeous-Alexander,LAC,20,G,82,81,44.2,209.0,373.0,56.0,58.6,-2.6
Aaron Gordon,ORL,23,F,76,75,37.9,199.0,342.0,58.2,60.8,-2.6
Russell Westbrook,OKC,30,G,72,71,34.2,153.0,264.0,58.0,60.6,-2.6
Trey Lyles,DEN,23,F,63,59,40.2,108.0,188.0,57.4,60.0,-2.6
Raul Neto,UTA,27,G,35,26,35.4,38.0,69.0,55.1,57.7,-2.6
Guerschon Yabusele,BOS,23,F,37,26,46.6,35.0,62.0,56.5,59.0,-2.6
Donte DiVincenzo,MIL,22,G,27,24,24.0,20.0,36.0,55.6,58.1,-2.6
Jawun Evans,OKC,22,G,7,5,43.8,4.0,7.0,57.1,59.9,-2.7
Justin Holiday,MEM,30,F-G,80,78,37.2,196.0,337.0,58.2,61.0,-2.8
Nemanja Bjelica,SAC,31,F,77,77,39.0,205.0,349.0,58.7,61.6,-2.9
Davis Bertans,SAS,26,F,76,70,38.1,158.0,271.0,58.3,61.3,-2.9
LeBron James,LAL,34,F,55,55,35.9,123.0,212.0,58.0,60.9,-2.9
Harry Giles III,SAC,21,F-C,58,50,41.1,95.0,161.0,59.0,61.9,-2.9
Sterling Brown,MIL,24,G,57,47,30.4,62.0,109.0,56.9,59.8,-2.9
Thabo Sefolosha,UTA,35,F,47,40,48.5,55.0,97.0,56.7,59.6,-2.9
Courtney Lee,DAL,33,G,32,23,37.7,28.0,49.0,57.1,60.1,-2.9
C.J. Williams,MIN,29,G,12,8,33.3,10.0,18.0,55.6,58.4,-2.9
JaKarr Sampson,CHI,26,F,4,4,31.5,10.0,17.0,58.8,61.7,-2.9
Tyson Chandler,LAL,36,C,55,52,40.3,139.0,232.0,59.9,62.9,-3.0
Bismack Biyombo,CHA,26,C,53,48,39.5,96.0,164.0,58.5,61.6,-3.0
Pat Connaughton,MIL,26,G,60,53,25.5,79.0,139.0,56.8,59.8,-3.0
Georges Niang,UTA,26,F,50,28,34.7,35.0,60.0,58.3,61.3,-3.0
Al-Farouq Aminu,POR,28,F,81,79,38.4,200.0,343.0,58.3,61.4,-3.1
Jemerrio Jones,LAL,24,F,5,5,52.5,18.0,32.0,56.3,59.4,-3.1
Thomas Bryant,WAS,21,C,70,68,50.1,258.0,439.0,58.8,62.0,-3.2
Josh Hart,LAL,24,G,67,64,39.2,167.0,294.0,56.8,60.0,-3.2
Duncan Robinson,MIA,25,F,11,7,37.3,12.0,22.0,54.5,57.7,-3.2
Bruce Brown,DET,22,G,73,69,38.8,137.0,241.0,56.8,60.1,-3.3
Furkan Korkmaz,PHI,21,G-F,44,32,33.3,42.0,74.0,56.8,60.1,-3.3
Ed Davis,BKN,30,C,81,75,37.0,176.0,302.0,58.3,61.7,-3.4
Ante Zizic,CLE,22,C,57,51,34.8,127.0,218.0,58.3,61.7,-3.4
Jevon Carter,MEM,23,G,36,23,25.4,27.0,48.0,56.3,59.7,-3.4
Enes Freedom,POR,27,C,67,66,38.9,213.0,364.0,58.5,62.1,-3.5
Cody Zeller,CHA,26,C,48,47,43.2,182.0,316.0,57.6,61.1,-3.5
Kelly Olynyk,MIA,28,F,79,75,36.9,170.0,296.0,57.4,60.9,-3.5
Johnathan Williams,LAL,24,F,23,23,40.0,42.0,72.0,58.3,61.9,-3.5
Kyle Anderson,MEM,25,F,43,40,38.5,86.0,149.0,57.7,61.3,-3.6
Amir Johnson,PHI,32,C-F,49,40,39.7,73.0,127.0,57.5,61.1,-3.6
Nicolas Batum,CHA,30,F-G,74,71,42.0,184.0,320.0,57.5,61.2,-3.7
Kyle Lowry,TOR,33,G,65,64,37.8,173.0,304.0,56.9,60.6,-3.7
Kyle Korver,UTA,38,G-F,69,60,38.0,98.0,175.0,56.0,59.7,-3.7
Wayne Ellington,DET,31,G,52,46,36.1,89.0,156.0,57.1,60.8,-3.7
Clint Capela,HOU,25,C,66,66,43.5,293.0,510.0,57.5,61.3,-3.8
Montrezl Harrell,LAC,25,F-C,82,80,37.2,271.0,471.0,57.5,61.4,-3.8
DeAndre Jordan,NYK,30,C,69,67,32.1,181.0,309.0,58.6,62.4,-3.9
Salah Mejri,DAL,33,C,34,30,52.3,79.0,139.0,56.8,60.7,-3.9
Alex Len,ATL,26,C,77,75,40.8,216.0,377.0,57.3,61.3,-4.0
Julius Randle,NOP,24,C-F,73,73,38.0,210.0,365.0,57.5,61.5,-4.0
John Collins,ATL,21,F-C,61,61,41.5,190.0,330.0,57.6,61.6,-4.0
Dorian Finney-Smith,DAL,26,F,80,79,35.4,162.0,285.0,56.8,60.8,-4.0
DeMarre Carroll,BKN,32,F,67,63,38.6,129.0,221.0,58.4,62.4,-4.1
Steven Adams,OKC,25,C,79,79,43.2,360.0,625.0,57.6,61.8,-4.2
Andre Drummond,DET,25,C,79,79,43.8,363.0,623.0,58.3,62.5,-4.2
Dewayne Dedmon,ATL,29,C,64,63,38.6,192.0,337.0,57.0,61.2,-4.2
Kevin Durant,GSW,30,F,78,74,31.5,169.0,299.0,56.5,60.7,-4.2
Marcin Gortat,LAC,35,C,47,46,43.1,111.0,194.0,57.2,61.5,-4.2
Lonnie Walker IV,SAS,20,G,13,10,35.9,8.0,14.0,57.1,61.3,-4.2
Marc Gasol,TOR,34,C,79,79,40.4,263.0,461.0,57.0,61.3,-4.3
Robert Covington,MIN,28,F,34,33,38.7,96.0,173.0,55.5,59.8,-4.3
Thon Maker,DET,22,F,64,59,47.2,135.0,241.0,56.0,60.4,-4.4
Ryan Broekhoff,DAL,28,G-F,34,21,31.9,25.0,44.0,56.8,61.2,-4.4
Karl-Anthony Towns,MIN,23,C,77,77,41.4,323.0,559.0,57.8,62.3,-4.5
Jahlil Okafor,NOP,23,C,54,49,46.3,138.0,243.0,56.8,61.3,-4.5
Pascal Siakam,TOR,25,F,80,80,37.8,236.0,416.0,56.7,61.3,-4.6
Marvin Williams,CHA,33,F,74,72,38.5,185.0,324.0,57.1,61.7,-4.6
Bam Adebayo,MIA,21,C-F,82,76,33.8,162.0,285.0,56.8,61.4,-4.6
Jerami Grant,OKC,25,F,79,78,39.9,223.0,391.0,57.0,61.7,-4.7
Kyle Kuzma,LAL,23,F,70,70,40.0,179.0,320.0,55.9,60.7,-4.7
Daniel Hamilton,ATL,23,G-F,17,12,34.0,18.0,32.0,56.3,61.0,-4.7
Nerlens Noel,OKC,25,F-C,76,74,50.8,161.0,285.0,56.5,61.3,-4.8
Brandon Ingram,LAL,21,F,52,50,34.4,117.0,211.0,55.5,60.2,-4.8
Timothe Luwawu-Cabarrot,CHI,24,G-F,40,30,34.7,39.0,70.0,55.7,60.5,-4.8
Dante Exum,UTA,23,G,40,29,28.6,37.0,69.0,53.6,58.4,-4.8
Malcolm Brogdon,MIL,26,G,64,61,27.7,103.0,188.0,54.8,59.6,-4.9
Jordan Bell,GSW,24,F,65,59,49.3,120.0,217.0,55.3,60.3,-5.0
Torrey Craig,DEN,28,F,72,60,35.7,115.0,205.0,56.1,61.1,-5.0
Wes Iwundu,ORL,24,F,68,61,35.3,90.0,164.0,54.9,59.9,-5.0
MarShon Brooks,MEM,30,G,29,21,33.1,24.0,43.0,55.8,60.8,-5.0
Henry Ellenson,NYK,22,F,19,15,37.6,23.0,41.0,56.1,61.1,-5.0
Paul George,OKC,29,F,76,76,42.6,258.0,463.0,55.7,60.8,-5.1
Dario Saric,MIN,25,F,80,77,38.9,181.0,320.0,56.6,61.6,-5.1
Isaac Humphries,ATL,21,C,5,4,40.0,7.0,12.0,58.3,63.5,-5.1
Josh Jackson,PHX,22,F,79,77,41.8,182.0,331.0,55.0,60.2,-5.2
Noah Vonleh,NYK,23,F,66,62,40.6,173.0,308.0,56.2,61.4,-5.2
Mike Muscala,LAL,27,F-C,61,59,43.0,153.0,276.0,55.4,60.7,-5.2
James Johnson,MIA,32,F,54,51,27.5,71.0,125.0,56.8,62.0,-5.2
Andrew Bogut,GSW,34,C,11,8,37.0,18.0,34.0,52.9,58.2,-5.2
Kawhi Leonard,TOR,28,F,60,57,35.2,125.0,223.0,56.1,61.4,-5.3
Mo Bamba,ORL,21,C,45,44,44.8,112.0,200.0,56.0,61.3,-5.3
Jonah Bolden,PHI,23,F,40,34,42.9,71.0,127.0,55.9,61.2,-5.3
Jarrett Allen,BKN,21,C,80,80,43.5,349.0,611.0,57.1,62.5,-5.4
Domantas Sabonis,IND,23,F,74,73,43.0,206.0,368.0,56.0,61.5,-5.6
Mitchell Robinson,NYK,21,C,65,64,38.7,165.0,294.0,56.1,61.7,-5.6
Nikola Mirotic,MIL,28,F,46,45,41.9,139.0,251.0,55.4,61.0,-5.6
Tristan Thompson,CLE,28,C-F,43,43,36.2,116.0,209.0,55.5,61.3,-5.8
Nikola Jokic,DEN,24,C,80,80,45.0,365.0,640.0,57.0,63.0,-5.9
Al Horford,BOS,33,C-F,68,68,42.8,265.0,480.0,55.2,61.1,-5.9
Darius Miller,NOP,29,F,69,62,35.9,121.0,222.0,54.5,60.4,-5.9
Juancho Hernangomez,DEN,23,F,68,63,40.2,118.0,215.0,54.9,60.8,-5.9
Ekpe Udoh,UTA,32,C-F,43,31,54.2,52.0,97.0,53.6,59.5,-5.9
Evan Turner,POR,30,G-F,73,66,29.4,107.0,199.0,53.8,59.7,-6.0
Justise Winslow,MIA,23,F-G,66,65,35.9,149.0,275.0,54.2,60.3,-6.1
Jakob Poeltl,SAS,23,C,77,72,43.3,185.0,336.0,55.1,61.2,-6.2
Jonathan Isaac,ORL,21,F,73,71,41.5,154.0,280.0,55.0,61.3,-6.3
Tony Parker,CHA,37,G,54,38,30.6,41.0,76.0,53.9,60.4,-6.4
Ryan Anderson,MIA,31,F,21,14,39.6,22.0,40.0,55.0,61.4,-6.4
Andrew Harrison,NOP,24,G,15,12,38.0,14.0,27.0,51.9,58.3,-6.4
Corey Brewer,SAC,33,G-F,31,20,29.9,29.0,53.0,54.7,61.2,-6.5
Ivica Zubac,LAC,22,C,57,56,49.6,193.0,349.0,55.3,61.9,-6.6
Robin Lopez,CHI,31,C,72,70,35.6,201.0,363.0,55.4,62.1,-6.7
Richaun Holmes,PHX,25,F-C,69,67,39.7,149.0,273.0,54.6,61.4,-6.8
Naz Mitrou-Long,UTA,25,G,12,9,38.9,7.0,14.0,50.0,56.8,-6.8
J.P. Macura,CHA,24,G,2,1,62.5,3.0,5.0,60.0,66.8,-6.8
DeMarcus Cousins,GSW,28,C,30,29,36.6,105.0,188.0,55.9,62.7,-6.9
Rodney McGruder,LAC,27,F-G,64,57,32.8,92.0,174.0,52.9,59.8,-6.9
Kevin Love,CLE,30,F-C,22,22,41.4,55.0,103.0,53.4,60.3,-6.9
T.J. Leaf,IND,22,F,56,40,36.7,46.0,87.0,52.9,59.8,-6.9
Cheick Diallo,NOP,22,F,64,54,48.0,122.0,224.0,54.5,61.4,-7.0
Jared Dudley,BKN,33,F,59,54,38.5,103.0,189.0,54.5,61.5,-7.0
Khem Birch,ORL,26,C,50,46,40.5,75.0,140.0,53.6,60.7,-7.1
CJ Miles,MEM,32,F-G,51,37,32.7,39.0,73.0,53.4,60.5,-7.1
Bruno Caboclo,MEM,23,F,33,30,43.3,74.0,140.0,52.9,60.0,-7.2
LaMarcus Aldridge,SAS,33,C-F,81,79,34.6,266.0,489.0,54.4,61.8,-7.4
Myles Turner,IND,23,C-F,74,74,51.4,346.0,636.0,54.4,61.9,-7.5
Michael Kidd-Gilchrist,CHA,25,F,62,58,41.4,124.0,230.0,53.9,61.5,-7.6
Gary Payton II,WAS,26,G,2,1,25.0,1.0,2.0,50.0,57.6,-7.6
Markelle Fultz,ORL,21,G,17,15,37.1,23.0,46.0,50.0,57.7,-7.7
Zach Collins,POR,21,F-C,77,76,41.0,159.0,298.0,53.4,61.1,-7.8
Rawle Alkins,CHI,21,G,7,6,43.5,10.0,20.0,50.0,57.8,-7.8
Nikola Vucevic,ORL,28,C,78,78,41.6,314.0,586.0,53.6,61.6,-8.1
Jusuf Nurkic,POR,24,C,72,72,41.1,266.0,491.0,54.2,62.4,-8.2
Kevon Looney,GSW,23,C-F,80,77,36.9,181.0,346.0,52.3,60.6,-8.3
Wendell Carter Jr.,CHI,20,C,42,41,43.4,141.0,262.0,53.8,62.2,-8.4
Jae Crowder,UTA,28,F,78,73,36.1,130.0,250.0,52.0,60.4,-8.4
Luol Deng,MIN,34,F,22,18,34.0,29.0,54.0,53.7,62.1,-8.4
Mitchell Creek,MIN,27,F-G,3,3,46.2,3.0,6.0,50.0,58.5,-8.5
Serge Ibaka,TOR,29,C-F,74,74,41.7,246.0,469.0,52.5,61.1,-8.6
Joakim Noah,MEM,34,C,42,41,35.7,73.0,137.0,53.3,61.9,-8.6
Alex Poythress,ATL,25,F,21,16,39.8,24.0,47.0,51.1,59.7,-8.6
Jared Terrell,MIN,24,G,11,5,23.7,4.0,9.0,44.4,53.1,-8.7
Chris Chiozza,HOU,23,G,6,1,14.3,1.0,2.0,50.0,59.0,-9.0
D.J. Wilson,MIL,23,F,47,44,37.5,94.0,184.0,51.1,60.2,-9.1
JaVale McGee,LAL,31,C,75,74,45.3,259.0,497.0,52.1,61.3,-9.2
Keita Bates-Diop,MIN,23,F,28,26,40.5,45.0,85.0,52.9,62.1,-9.2
Nene,HOU,36,C-F,42,35,41.9,59.0,114.0,51.8,61.1,-9.3
Udonis Haslem,MIA,39,F,7,3,46.9,7.0,15.0,46.7,56.1,-9.4
Maxi Kleber,DAL,27,F,71,68,43.6,163.0,315.0,51.7,61.3,-9.5
Rudy Gobert,UTA,27,C,79,79,41.2,358.0,685.0,52.3,61.8,-9.6
Boban Marjanovic,PHI,30,C,56,52,32.9,84.0,164.0,51.2,60.8,-9.6
Jaren Jackson Jr.,MEM,19,F-C,58,57,46.5,153.0,293.0,52.2,61.9,-9.7
Aron Baynes,BOS,32,C-F,50,48,39.7,117.0,232.0,50.4,60.3,-9.9
Zhaire Smith,PHI,20,G,5,5,35.9,7.0,14.0,50.0,59.9,-9.9
Jaron Blossomgame,CLE,25,F,26,24,50.9,42.0,84.0,50.0,60.1,-10.1
Derrick Favors,UTA,27,F-C,74,74,42.5,215.0,424.0,50.7,61.1,-10.3
Dwight Howard,WAS,33,C,9,9,45.9,23.0,45.0,51.1,61.4,-10.3
Quincy Acy,PHX,28,F,10,7,32.3,10.0,21.0,47.6,57.9,-10.3
Derrick Jones Jr.,MIA,22,F-G,56,51,33.1,79.0,158.0,50.0,60.4,-10.4
Jonas Valanciunas,MEM,27,C,49,49,38.5,135.0,262.0,51.5,62.0,-10.5
Brook Lopez,MIL,31,C,81,79,32.0,275.0,536.0,51.3,61.9,-10.6
Dragan Bender,PHX,21,F,44,39,45.8,117.0,229.0,51.1,61.8,-10.7
Rodions Kurucs,BKN,21,F,62,58,42.8,115.0,225.0,51.1,61.8,-10.7
Giannis Antetokounmpo,MIL,24,F,72,70,35.5,152.0,300.0,50.7,61.5,-10.8
Pau Gasol,MIL,38,C-F,29,26,40.2,42.0,80.0,52.5,63.3,-10.8
Joel Embiid,PHI,25,F-C,61,61,40.4,275.0,551.0,49.9,61.0,-11.1
Omri Casspi,MEM,31,F,35,25,37.9,33.0,66.0,50.0,61.2,-11.2
Tyler Cavanaugh,UTA,25,F,6,4,63.6,3.0,7.0,42.9,54.2,-11.3
Brandon Sampson,CHI,22,G,13,10,32.3,9.0,20.0,45.0,56.8,-11.8
Shake Milton,PHI,22,G,17,14,45.9,16.0,34.0,47.1,59.0,-11.9
Omari Spellman,ATL,21,F,44,37,26.1,51.0,104.0,49.0,61.0,-12.0
Hassan Whiteside,MIA,30,C,72,70,41.6,200.0,406.0,49.3,61.5,-12.2
Lorenzo Brown,TOR,28,G,21,13,41.6,15.0,32.0,46.9,59.1,-12.2
Luke Kornet,NYK,23,F-C,44,37,46.4,118.0,240.0,49.2,61.5,-12.3
Yuta Watanabe,MEM,24,G,11,11,37.5,10.0,21.0,47.6,60.7,-13.1
Haywood Highsmith,PHI,22,F,4,3,54.5,2.0,6.0,33.3,47.2,-13.8
Theo Pinson,BKN,23,G-F,15,11,30.9,11.0,25.0,44.0,59.8,-15.8
Demetrius Jackson,PHI,24,G,4,3,27.3,1.0,3.0,33.3,49.2,-15.9
Trevon Duval,HOU,20,G,2,1,50.0,1.0,2.0,50.0,65.9,-15.9
Deonte Burton,OKC,25,G,21,19,45.7,18.0,42.0,42.9,59.1,-16.2
Alize Johnson,IND,23,F,11,6,42.1,7.0,16.0,43.8,60.0,-16.2
Robert Williams III,BOS,21,C-F,28,23,50.3,39.0,87.0,44.8,61.7,-16.9
Tyler Zeller,MEM,29,C,6,5,31.7,9.0,20.0,45.0,62.5,-17.5
RJ Hunter,BOS,25,G,1,1,41.7,2.0,5.0,40.0,63.2,-23.2
Isaiah Hartenstein,HOU,21,F-C,28,22,35.0,18.0,49.0,36.7,60.8,-24.0
Deyonta Davis,ATL,22,C-F,8,8,48.5,12.0,32.0,37.5,63.2,-25.7
Isaiah Hicks,NYK,24,F,3,2,30.4,2.0,7.0,28.6,55.3,-26.8
John Henson,CLE,28,F,14,13,19.5,7.0,23.0,30.4,59.6,-29.2
Dusty Hannahs,MEM,25,G,2,2,40.0,1.0,4.0,25.0,59.5,-34.5
Alan Williams,BKN,26,F-C,5,3,30.8,1.0,4.0,25.0,60.2,-35.2
Vincent Edwards,HOU,23,F,1,1,33.3,0.0,1.0,0.0,50.6,-50.6
Kostas Antetokounmpo,DAL,21,F,2,1,16.7,0.0,1.0,0.0,54.2,-54.2
Scott Machado,LAL,29,G,2,1,50.0,0.0,2.0,0.0,54.3,-54.3
Donatas Motiejunas,SAS,28,F-C,3,1,16.7,0.0,1.0,0.0,56.5,-56.5
Andre Ingram,LAL,33,G,3,1,25.0,0.0,1.0,0.0,58.0,-58.0
Jaylen Morris,MIL,23,G,3,1,12.5,0.0,1.0,0.0,61.8,-61.8
Tahjere McCall,BKN,24,G,1,1,100.0,0.0,1.0,0.0,66.2,-66.2
DJ Stephens,MEM,28,G-F,1,1,33.3,0.0,1.0,0.0,73.7,-73.7
