PLAYER,TEAM,GP,W,L,MIN,Passes Made,Passes Received,AST,Secondary AST,Potential AST,AST PTS Created,AST PTS Created.1,AST Adj,AST To Pass%,AST To Pass% Adj
Khris Middleton,MIL,20,17,3,430,547,635,84,6,132,211,95,15.4,17.4,
Killian Hayes,DET,58,14,44,1563,2605,2792,340,13,569,883,377,13.1,14.5,
Kira Lewis Jr.,NOP,17,7,10,180,303,319,16,5,41,47,25,5.3,8.3,
Klay Thompson,GSW,51,28,23,1679,1323,2038,127,32,222,322,173,9.6,13.1,
Kris Dunn,UTA,4,2,2,89,184,193,18,2,34,46,21,9.8,11.4,
Kristaps Porzingis,WAS,52,23,29,1698,2026,2108,132,25,233,338,167,6.5,8.2,
Kyle Anderson,MIN,52,27,25,1372,1989,1660,213,17,363,531,254,10.7,12.8,
Kyle Kuzma,WAS,57,28,29,2002,2066,2369,219,33,378,561,265,10.6,12.8,
Kyle Lowry,MIA,44,22,22,1464,2635,2518,232,20,498,599,279,8.8,10.6,
Kyrie Irving,DAL,48,28,20,1778,2347,2877,265,51,472,671,343,11.3,14.6,
LaMelo Ball,CHA,36,13,23,1268,2258,2685,304,34,514,765,381,13.5,16.9,
Lamar Stevens,CLE,45,27,18,784,642,439,26,6,45,68,33,4.0,5.1,
Landry Shamet,PHX,30,14,16,642,834,914,67,7,136,170,81,8.0,9.7,
Larry Nance Jr.,NOP,50,24,26,1113,1224,949,95,10,129,247,114,7.8,9.3,
Lauri Markkanen,UTA,58,29,29,1988,1673,1729,105,16,194,273,124,6.3,7.4,
LeBron James,LAL,47,24,23,1695,2264,3019,326,36,600,843,403,14.4,17.8,
Leandro Bolmaro,UTA,14,8,6,68,81,80,7,0,15,17,7,8.6,8.6,
Lindy Waters III,OKC,26,11,15,297,246,245,18,2,26,51,22,7.3,8.9,
Lonnie Walker IV,LAL,47,20,27,1204,705,1038,60,12,125,151,78,8.5,11.1,
Luguentz Dort,OKC,56,26,30,1689,1198,1607,125,21,237,312,155,10.4,12.9,
Luka Doncic,DAL,54,30,24,1970,3011,3679,440,70,827,1179,550,14.6,18.3,
Luka Garza,MIN,23,13,10,209,240,215,14,1,19,37,16,5.8,6.7,
Luke Kennard,MEM,41,24,17,853,724,709,44,13,92,126,64,6.1,8.8,
Luke Kornet,BOS,54,35,19,617,500,351,36,8,59,92,45,7.2,9.0,
Malachi Flynn,TOR,43,21,22,591,935,974,64,11,114,155,77,6.8,8.2,
Malaki Branham,SAS,48,10,38,1079,1143,1287,96,9,186,232,112,8.4,9.8,
Malcolm Brogdon,BOS,54,38,16,1372,2021,2162,198,45,394,543,264,9.8,13.1,
Malcolm Hill,CHI,4,3,1,8,3,4,0,0,0,0,0,0.0,0.0,
Malik Beasley,LAL,63,32,31,1684,1365,1581,106,15,181,272,132,7.8,9.7,
Malik Monk,SAC,59,36,23,1339,1527,1922,229,21,394,575,274,15.0,17.9,
Mamadi Diakite,CLE,16,12,4,99,99,72,2,0,8,6,2,2.0,2.0,
MarJon Beauchamp,MIL,41,28,13,576,344,392,26,4,58,71,32,7.6,9.3,
Marcus Morris Sr.,LAC,56,29,27,1599,1474,1506,100,11,176,265,116,6.8,7.9,
Marcus Smart,BOS,47,34,13,1521,2225,2422,318,38,535,793,371,14.3,16.7,
Mark Williams,CHA,34,13,21,592,407,318,14,2,27,37,18,3.4,4.4,
Markelle Fultz,ORL,43,22,21,1264,2182,2213,234,18,430,620,280,10.7,12.8,
Markieff Morris,DAL,29,16,13,299,313,267,26,3,30,60,31,8.3,9.9,
Marko Simonovic,CHI,2,0,2,4,6,4,0,0,0,0,0,0.0,0.0,
Marvin Bagley III,DET,28,6,22,603,617,475,16,1,48,56,23,2.6,3.7,
Mason Plumlee,LAC,63,17,46,1752,2115,1567,221,16,356,571,257,10.4,12.2,
Matisse Thybulle,POR,56,34,22,806,525,393,36,1,68,91,38,6.9,7.2,
Matt Ryan,MIN,32,14,18,303,222,255,15,4,28,35,21,6.8,9.5,
Matthew Dellavedova,SAC,26,15,11,162,312,339,34,2,62,85,38,10.9,12.2,
Max Christie,LAL,37,15,22,506,359,254,19,2,40,48,23,5.3,6.4,
Max Strus,MIA,62,31,31,1840,2127,1920,136,15,251,336,159,6.4,7.5,
Maxi Kleber,DAL,24,14,10,608,608,418,26,5,60,75,34,4.3,5.6,
McKinley Wright IV,DAL,20,11,9,206,287,282,37,5,58,104,45,12.9,15.7,
Meyers Leonard,MIL,4,4,0,27,23,17,0,0,2,0,0,0.0,0.0,
Mfiondu Kabengele,BOS,2,1,1,14,11,5,0,1,0,0,1,0.0,9.1,
Micah Potter,UTA,3,2,1,14,23,7,2,0,1,5,2,8.7,8.7,
Michael Foster Jr.,PHI,1,1,0,1,1,0,0,0,0,0,0,0.0,0.0,
Michael Porter Jr.,DEN,47,34,13,1374,1000,1110,47,14,68,123,66,4.7,6.6,
Mikal Bridges,BKN,64,32,32,2313,2069,2339,227,24,386,582,266,11.0,12.9,
Mike Conley,MIN,50,25,25,1492,2783,2872,368,32,692,983,443,13.2,15.9,
Mike Muscala,BOS,49,23,26,725,1076,686,40,3,46,101,45,3.7,4.2,
Miles McBride,NYK,50,29,21,599,710,716,56,6,92,152,67,7.9,9.4,
Mitchell Robinson,NYK,43,26,17,1168,876,432,38,0,43,96,38,4.3,4.3,
Mo Bamba,LAL,46,22,24,759,899,672,46,2,66,120,49,5.1,5.5,
Monte Morris,WAS,51,25,26,1434,2440,2564,269,33,470,696,332,11.0,13.6,
Montrezl Harrell,PHI,51,32,19,626,603,543,31,5,49,78,36,5.1,6.0,
Moritz Wagner,ORL,43,21,22,887,1198,1031,70,6,106,168,78,5.8,6.5,
Moses Brown,LAC,34,16,18,288,255,129,4,0,3,9,4,1.6,1.6,
Moses Moody,GSW,49,26,23,650,487,577,39,11,84,105,54,8.0,11.1,
Moussa Diabate,LAC,18,8,10,172,92,58,3,0,7,7,3,3.3,3.3,
Myles Turner,IND,54,25,29,1618,1507,1638,74,8,120,184,84,4.9,5.6,
Naji Marshall,NOP,59,29,30,1459,1757,1603,145,18,252,366,176,8.3,10.0,
Nassir Little,POR,42,20,22,721,599,533,39,6,69,105,50,6.5,8.3,
Nathan Knight,MIN,34,16,18,276,265,239,13,0,31,42,17,4.9,6.4,
Naz Reid,MIN,57,27,30,1032,1433,1186,63,17,105,157,82,4.4,5.7,
Neemias Queta,SAC,4,1,3,25,21,13,1,0,2,2,1,4.8,4.8,
Nerlens Noel,DET,14,2,12,152,155,83,7,1,9,18,9,4.5,5.8,
Nic Claxton,BKN,59,31,28,1727,1679,1257,102,21,158,257,126,6.1,7.5,
Nick Richards,CHA,50,15,35,874,754,515,22,1,29,56,25,2.9,3.3,
Nickeil Alexander-Walker,MIN,42,20,22,617,930,947,83,8,167,211,98,8.9,10.5,
Nicolas Batum,LAC,62,33,29,1373,1447,987,90,14,160,235,110,6.2,7.6,
Nikola Jokic,DEN,56,42,14,1881,4240,3635,561,50,924,1398,666,13.2,15.7,
Nikola Jovic,MIA,15,7,8,204,252,223,10,4,27,30,17,4.0,6.7,
Nikola Vucevic,CHI,63,28,35,2128,3152,2871,203,31,344,530,247,6.4,7.8,
Noah Vonleh,BOS,23,17,6,172,184,73,7,2,15,20,9,3.8,4.9,
Norman Powell,LAC,54,27,27,1392,1022,1562,95,11,178,248,114,9.3,11.2,
O.G. Anunoby,TOR,50,24,26,1788,1514,1660,100,18,221,250,128,6.6,8.5,
Obi Toppin,NYK,50,28,22,733,865,631,41,1,68,103,44,4.7,5.1,
Ochai Agbaji,UTA,41,23,18,657,420,401,25,3,59,68,32,6.0,7.6,
Onyeka Okongwu,ATL,61,32,29,1454,1329,874,62,5,97,165,70,4.7,5.3,
Orlando Robinson,MIA,29,17,12,397,392,247,21,0,34,52,21,5.4,5.4,
Oshae Brissett,IND,49,21,28,786,938,654,26,3,66,72,32,2.8,3.4,
Otto Porter Jr.,TOR,8,4,4,146,163,121,8,0,14,18,8,4.9,4.9,
Ousmane Dieng,OKC,20,9,11,305,264,250,28,3,32,66,32,10.6,12.1,
P.J. Tucker,PHI,60,38,22,1561,1049,620,47,13,95,124,62,4.5,5.9,
P.J. Washington,CHA,60,18,42,1975,2380,1950,144,8,281,377,178,6.1,7.5,
PJ Dozier,SAC,6,6,0,11,11,8,0,1,1,1,2,0.0,18.2,
Paolo Banchero,ORL,57,24,33,1920,2267,2464,207,31,392,530,257,9.1,11.3,
Pascal Siakam,TOR,54,26,28,2025,2984,3189,324,34,597,875,391,10.9,13.1,
Pat Connaughton,MIL,44,31,13,1102,1162,830,58,5,86,143,65,5.0,5.6,
Patrick Baldwin Jr.,GSW,21,9,12,183,193,202,6,2,10,16,8,3.1,4.1,
Patrick Beverley,CHI,50,24,26,1351,1391,1253,139,12,265,361,166,10.0,11.9,
Patrick Williams,CHI,63,28,35,1812,1828,1377,82,12,161,211,99,4.5,5.4,
Patty Mills,BKN,37,18,19,484,465,549,48,4,74,119,55,10.3,11.8,
Paul George,LAC,49,27,22,1678,2214,2661,256,39,430,690,326,11.6,14.7,
Paul Reed,PHI,49,30,19,485,434,270,15,2,35,41,18,3.5,4.1,
Payton Pritchard,BOS,44,30,14,547,674,735,46,7,113,119,55,6.8,8.2,
Peyton Watson,DEN,14,9,5,44,38,37,1,0,6,2,1,2.6,2.6,
Precious Achiuwa,TOR,40,22,18,909,968,862,39,3,77,104,45,4.0,4.6,
Quentin Grimes,NYK,54,32,22,1594,1134,1134,103,5,164,250,114,9.1,10.1,
Quenton Jackson,WAS,3,2,1,8,7,9,1,0,2,3,1,14.3,14.3,
R.J. Hampton,DET,29,7,22,396,460,497,35,1,86,97,38,7.6,8.3,
RJ Barrett,NYK,58,33,25,1967,1648,2104,161,19,287,406,192,9.8,11.7,
Raul Neto,CLE,41,27,14,418,654,702,58,13,115,152,76,8.9,11.6,
Reggie Bullock,DAL,62,32,30,1893,1676,1337,86,8,152,234,103,5.1,6.1,
Reggie Jackson,DEN,57,32,25,1438,2153,2441,200,22,336,518,241,9.3,11.2,
Richaun Holmes,SAC,35,18,17,305,261,197,5,2,22,20,10,1.9,3.8,
Ricky Rubio,CLE,17,11,6,274,520,528,58,6,104,159,73,11.2,14.0,
Robert Covington,LAC,38,15,23,622,871,553,47,10,75,127,63,5.4,7.2,
Robert Williams III,BOS,28,18,10,678,688,467,43,5,75,120,51,6.3,7.4,
Robin Lopez,CLE,32,23,9,245,175,160,14,1,22,39,16,8.0,9.1,
Rodney McGruder,DET,23,3,20,265,178,176,16,2,26,39,19,9.0,10.7,
Romeo Langford,SAS,31,10,21,628,460,452,41,5,81,105,50,8.9,10.9,
Ron Harper Jr.,TOR,4,2,2,14,10,14,0,0,0,0,0,0.0,0.0,
Royce O'Neale,BKN,60,32,28,1966,3046,2216,227,26,378,577,265,7.5,8.7,
Rudy Gay,UTA,48,25,23,698,790,547,46,4,89,131,58,5.8,7.3,
Rudy Gobert,MIN,53,25,28,1610,1610,1126,48,10,86,125,64,3.0,4.0,
Rui Hachimura,LAL,46,25,21,1121,933,889,47,8,79,117,57,5.0,6.1,
Russell Westbrook,LAC,57,25,32,1647,2450,2746,435,34,734,1076,513,17.8,20.9,
Ryan Arcidiacono,POR,14,8,6,70,133,118,8,0,28,22,9,6.0,6.8,
Ryan Rollins,GSW,12,5,7,62,101,114,6,1,20,14,7,5.9,6.9,
Saben Lee,PHX,21,13,8,296,519,578,55,8,109,141,69,10.6,13.3,
Saddiq Bey,ATL,57,15,42,1622,1412,1425,88,10,179,231,106,6.2,7.5,
Sam Hauser,BOS,62,43,19,960,794,672,45,5,72,120,54,5.7,6.8,
Sandro Mamukelashvili,SAS,24,17,7,217,241,183,16,1,29,45,20,6.6,8.3,
Santi Aldama,MEM,59,35,24,1291,1169,907,72,6,107,180,86,6.2,7.4,
Scottie Barnes,TOR,61,29,32,2151,3412,3189,293,30,550,779,366,8.6,10.7,
Scotty Pippen Jr.,LAL,6,1,5,32,50,53,2,1,6,6,4,4.0,8.0,
Serge Ibaka,MIL,16,11,5,185,148,137,4,2,14,11,7,2.7,4.7,
Seth Curry,BKN,45,28,17,984,1090,1274,87,29,141,232,122,8.0,11.2,
Shaedon Sharpe,POR,62,28,34,1266,779,906,43,13,87,112,61,5.5,7.8,
Shai Gilgeous-Alexander,OKC,54,25,29,1918,2314,3364,307,49,621,805,373,13.3,16.1,
Shake Milton,PHI,58,40,18,1184,1676,1883,163,16,272,433,200,9.7,11.9,
Simone Fontecchio,UTA,35,19,16,372,290,296,21,5,38,50,26,7.2,9.0,
Spencer Dinwiddie,BKN,62,31,31,2112,2829,3435,339,42,669,911,412,12.0,14.6,
Stanley Johnson,SAS,29,5,24,459,573,426,64,6,96,155,74,11.2,12.9,
Stanley Umude,DET,1,0,1,2,1,2,0,0,0,0,0,0.0,0.0,
Stephen Curry,GSW,37,19,18,1290,1913,2377,241,39,413,614,301,12.6,15.7,
Sterling Brown,LAL,4,2,2,24,19,7,2,0,3,4,2,10.5,10.5,
Steven Adams,MEM,42,28,14,1133,1408,809,97,7,154,246,114,6.9,8.1,
Svi Mykhailiuk,CHA,16,10,6,87,54,60,4,1,10,14,6,7.4,11.1,
T.J. McConnell,IND,61,26,35,1199,2595,2625,303,18,619,862,382,11.7,14.7,
T.J. Warren,PHX,29,18,11,518,449,493,29,4,49,70,33,6.5,7.3,
Taj Gibson,WAS,39,18,21,393,467,367,29,1,47,73,30,6.2,6.4,
Talen Horton-Tucker,UTA,50,25,25,870,1275,1322,150,15,292,408,186,11.8,14.6,
Tari Eason,HOU,62,13,49,1232,1259,980,62,10,127,161,77,4.9,6.1,
Taurean Prince,MIN,39,23,16,831,743,787,64,16,105,164,88,8.6,11.8,
Terance Mann,LAC,65,33,32,1523,1938,1746,145,20,261,379,181,7.5,9.3,
Terence Davis,SAC,49,29,20,669,669,746,59,6,99,144,71,8.8,10.6,
Terrence Ross,PHX,45,17,28,1009,629,805,60,5,131,170,80,9.5,12.7,
Terry Rozier,CHA,54,16,38,1926,2672,3460,261,39,513,678,330,9.8,12.4,
Terry Taylor,CHI,28,10,18,233,193,167,10,0,20,29,10,5.2,5.2,
Thaddeus Young,TOR,51,22,29,780,1131,811,75,7,115,179,89,6.6,7.9,
Thanasis Antetokounmpo,MIL,28,20,8,112,78,60,4,0,6,8,4,5.1,5.1,
Theo Maledon,CHA,36,10,26,581,1050,1075,86,8,161,217,104,8.2,9.9,
Theo Pinson,DAL,33,16,17,238,380,265,29,4,54,79,35,7.6,9.2,
Thomas Bryant,DEN,49,28,21,977,1000,631,29,7,52,76,38,2.9,3.8,
Tim Hardaway Jr.,DAL,58,33,25,1740,1739,1814,98,15,170,270,124,5.6,7.1,
Tobias Harris,PHI,58,37,21,1954,2024,1914,149,23,263,406,183,7.4,9.0,
Tony Bradley,CHI,11,4,7,32,45,33,1,0,0,0,0,2.2,0.0,
Torrey Craig,PHX,61,34,27,1560,1498,1029,94,11,172,243,110,6.3,7.3,
Trae Young,ATL,56,30,26,1971,2732,3909,568,38,962,1383,654,20.8,23.9,
Tre Jones,SAS,52,15,37,1515,2710,3099,325,38,620,829,397,12.0,14.6,
Tre Mann,OKC,57,26,31,1027,1179,1323,97,21,185,255,125,8.2,10.6,
Trendon Watford,POR,47,22,25,800,1194,779,90,7,157,227,101,7.5,8.5,
Trent Forrest,ATL,18,6,12,239,329,299,31,2,58,80,35,9.4,10.6,
Trevelin Queen,IND,7,2,5,70,80,89,6,2,10,14,9,7.5,11.3,
Trevor Hudgins,HOU,5,0,5,28,47,58,3,1,5,7,4,6.4,8.5,
Trevor Keels,NYK,2,2,0,4,2,3,0,0,0,0,0,0.0,0.0,
Trey Lyles,SAC,56,34,22,911,1031,775,48,9,94,122,60,4.7,5.8,
Trey Murphy III,NOP,61,28,33,1784,1394,1386,81,21,158,201,111,5.8,8.0,
Troy Brown Jr.,LAL,58,27,31,1403,1094,797,65,7,139,163,76,5.9,6.9,
Ty Jerome,GSW,42,20,22,776,1362,1357,129,15,249,349,158,9.5,11.6,
TyTy Washington Jr.,HOU,27,3,24,391,615,655,45,8,86,111,58,7.3,9.4,
Tyler Dorsey,DAL,3,2,1,8,2,5,0,0,0,0,0,0.0,0.0,
Tyler Herro,MIA,50,26,24,1767,2259,2570,219,38,451,580,283,9.7,12.5,
Tyrese Haliburton,IND,51,26,25,1712,3733,3963,517,52,1010,1372,630,13.8,16.9,
Tyrese Martin,ATL,13,8,5,45,41,37,0,1,3,0,1,0.0,2.4,
Tyrese Maxey,PHI,43,27,16,1406,2046,2327,154,22,269,410,197,7.5,9.6,
Tyus Jones,MEM,62,38,24,1401,2436,2609,278,28,508,694,318,11.4,13.1,
Udoka Azubuike,UTA,26,14,12,154,93,77,6,1,10,13,7,6.5,7.5,
Udonis Haslem,MIA,6,3,3,47,44,29,0,1,3,0,1,0.0,2.3,
Usman Garuba,HOU,55,12,43,741,898,521,51,5,94,130,60,5.7,6.7,
Vernon Carey Jr.,WAS,11,8,3,28,33,24,3,0,4,7,3,9.1,9.1,
Victor Oladipo,MIA,31,18,13,847,1159,1296,107,12,217,285,135,9.2,11.6,
Vince Williams Jr.,MEM,11,6,5,52,40,33,3,0,8,7,3,7.5,7.5,
Vit Krejci,ATL,22,11,11,122,103,106,12,0,22,32,13,11.7,12.6,
Vlatko Cancar,DEN,48,33,15,794,813,786,73,5,133,191,85,9.0,10.5,
Walker Kessler,UTA,61,29,32,1333,966,747,49,4,93,133,55,5.1,5.7,
Wendell Carter Jr.,ORL,44,19,25,1303,1695,1462,108,4,181,270,123,6.4,7.3,
Wendell Moore Jr.,MIN,24,13,11,139,185,191,16,1,26,42,20,8.6,10.8,
Wenyen Gabriel,LAL,50,24,26,751,717,431,22,1,57,57,24,3.1,3.3,
Wesley Matthews,MIL,39,29,10,608,403,331,20,3,46,59,26,5.0,6.5,
Will Barton,TOR,42,19,23,793,918,1027,96,12,174,238,117,10.5,12.7,
Willy Hernangomez,NOP,32,17,15,420,570,477,30,4,52,81,36,5.3,6.3,
Xavier Tillman,MEM,43,27,16,706,887,588,56,5,101,136,64,6.3,7.2,
Yuta Watanabe,BKN,44,23,21,781,576,511,38,4,60,99,45,6.6,7.8,
Zach Collins,SAS,51,15,36,1114,1286,1230,139,7,211,352,160,10.8,12.4,
Zach LaVine,CHI,59,27,32,2119,2203,2843,233,46,450,586,300,10.6,13.6,
Zeke Nnaji,DEN,43,29,14,582,347,342,11,2,25,28,13,3.2,3.7,
Ziaire Williams,MEM,31,19,12,496,342,370,24,2,46,66,32,7.0,9.4,
Zion Williamson,NOP,29,17,12,956,1175,1280,133,14,267,371,161,11.3,13.7,
