Player,Team,GP,W,L,MIN,PTS,TOUCHES,Front CTTouches,Time OfPoss,Avg Sec PerTouch,Avg Drib PerTouch,PTS PerTouch,ElbowTouches,PostUps,PaintTouches,PTS PerElbow Touch,PTS PerPost Touch,PTS PerPaint Touch,PLAYER_ID,TEAM_ID
T.J. Warren,IND,4,0,4,156.0,80,222,148,10.6,2.88,2.04,0.36,5,6,12,0.4,0.0,0.833,203933,1610612754
Tacko Fall,BOS,2,1,1,3.0,3,4,3,0.1,1.83,0.25,0.75,1,2,2,0.0,1.0,1.0,1629605,1610612738
Talen Horton-Tucker,LAL,2,2,0,17.0,14,30,14,1.7,3.34,2.57,0.467,0,0,1,0.0,0.0,0.0,1629659,1610612747
Terance Mann,LAC,13,7,6,27.0,4,43,8,4.8,6.67,5.79,0.093,1,0,1,2.0,0.0,2.0,1629611,1610612746
Terence Davis,TOR,6,3,3,84.0,43,139,62,6.5,2.8,2.17,0.309,2,0,2,1.5,0.0,1.0,1629056,1610612761
Terrance Ferguson,OKC,4,2,2,42.0,6,25,19,0.4,1.02,0.12,0.24,0,0,0,0.0,0.0,0.0,1628390,1610612760
Terrence Ross,ORL,5,1,4,135.0,82,143,98,5.4,2.28,1.26,0.573,3,0,3,2.333,0.0,2.333,203082,1610612753
Tim Hardaway Jr.,DAL,6,2,4,204.0,107,272,166,11.4,2.51,1.68,0.393,0,0,5,0.0,0.0,0.8,203501,1610612742
Timothe Luwawu-Cabarrot,BKN,4,0,4,131.0,64,226,115,6.1,1.62,0.91,0.283,1,0,10,0.0,0.0,0.8,1627789,1610612751
Tobias Harris,PHI,4,0,4,149.0,63,239,125,11.9,2.99,1.98,0.264,2,10,19,0.0,0.3,0.579,202699,1610612755
Tony Bradley,UTA,6,3,3,48.0,9,57,39,0.9,0.99,0.35,0.158,5,1,19,0.0,0.0,0.421,1628396,1610612762
Torrey Craig,DEN,19,9,10,376.0,86,380,233,11.2,1.77,0.74,0.226,12,1,35,0.417,2.0,1.0,1628470,1610612743
Tremont Waters,BOS,1,1,0,2.0,0,6,2,0.7,7.0,6.5,0.0,0,0,0,0.0,0.0,0.0,1629682,1610612738
Trey Burke,DAL,6,2,4,156.0,74,211,103,15.0,4.26,4.03,0.351,1,0,2,1.0,0.0,1.0,203504,1610612742
Troy Daniels,DEN,6,1,5,30.0,16,26,16,1.1,2.54,2.15,0.615,1,0,1,2.0,0.0,0.0,203584,1610612743
Tyler Cook,DEN,1,0,1,4.0,0,4,1,0.2,2.85,1.75,0.0,0,0,0,0.0,0.0,0.0,1629076,1610612743
Tyler Herro,MIA,21,14,7,707.0,335,1181,624,63.8,3.24,2.63,0.284,8,2,19,0.75,0.0,0.842,1629639,1610612748
Tyler Johnson,BKN,4,0,4,93.0,55,150,97,6.2,2.48,2.06,0.367,1,0,0,2.0,0.0,0.0,204020,1610612751
Tyson Chandler,HOU,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2199,1610612745
Vic Law,ORL,1,0,1,4.0,3,5,2,0.2,2.97,2.8,0.6,0,0,0,0.0,0.0,0.0,1629724,1610612753
Victor Oladipo,IND,4,0,4,122.0,71,189,113,11.8,3.75,3.24,0.376,0,0,0,0.0,0.0,0.0,203506,1610612754
Vincent Poirier,BOS,1,1,0,2.0,0,5,3,0.2,1.9,0.4,0.0,0,0,1,0.0,0.0,0.0,1629738,1610612738
Wenyen Gabriel,POR,4,1,3,53.0,21,55,35,1.4,1.57,0.8,0.382,3,1,8,0.667,2.0,0.875,1629117,1610612757
Wes Iwundu,ORL,5,1,4,76.0,21,85,43,4.3,3.04,2.23,0.247,1,0,3,0.0,0.0,0.333,1628411,1610612753
Wesley Matthews,MIL,10,5,5,246.0,72,200,136,5.6,1.69,0.7,0.36,2,3,9,0.0,0.667,1.111,202083,1610612749
