PLAYER,TEAM,GP,W,L,MIN,OREB,ContestedOREB,ContestedOREB%,OREBChances,OREBChance%,DeferredOREB Chances,AdjustedOREB Chance%,AVG OREBDistance
Marquis Teague,BKN,21,9,12,329,1,0,0.0,38,2.6,5,3.0,21.8
Marreese Speights,GSW,69,42,27,940,100,67,67.0,226,44.2,4,45.0,5.5
Martell Webster,WAS,71,37,34,2020,37,13,35.1,106,34.9,10,38.5,13.8
Marvin Williams,UTA,65,24,41,1666,82,41,50.0,179,45.8,3,46.6,8.2
Mason Plumlee,BKN,59,30,29,1185,99,60,60.6,248,39.9,5,40.7,5.8
Matt Barnes,LAC,63,45,18,1735,60,19,31.7,171,35.1,6,36.4,10.2
Matt Bonner,SAS,48,33,15,583,16,8,50.0,43,37.2,0,37.2,9.4
Matthew Dellavedova,CLE,55,21,34,1118,28,7,25.0,96,29.2,3,30.1,13.9
Maurice Harkless,ORL,72,20,52,1835,69,39,56.5,182,37.9,12,40.6,7.7
Melvin Ely,NOP,1,1,0,10,0,0,0.0,0,0.0,0,0.0,0.0
Metta World Peace,NYK,23,10,13,365,18,8,44.4,54,33.3,2,34.6,6.2
Meyers Leonard,POR,29,14,15,315,26,11,42.3,73,35.6,2,36.6,7.2
Michael Beasley,MIA,46,30,16,791,31,20,64.5,82,37.8,1,38.3,7.6
Michael Carter-Williams,PHI,70,18,52,2414,101,58,57.4,401,25.2,20,26.5,6.3
Michael Kidd-Gilchrist,CHA,59,33,26,1428,106,69,65.1,279,38.0,9,39.3,7.8
Mike Conley,MEM,67,45,22,2243,41,16,39.0,163,25.2,11,27.0,13.9
Mike Dunleavy,CHI,80,47,33,2521,46,29,63.0,204,22.5,4,23.0,8.0
Mike Harris,UTA,14,0,14,172,15,11,73.3,39,38.5,3,41.7,6.8
Mike James,CHI,5,2,3,54,0,0,0.0,1,0.0,0,0.0,0.0
Mike Miller,MEM,75,49,26,1591,30,11,36.7,101,29.7,4,30.9,12.2
Mike Muscala,ATL,19,9,10,213,17,12,70.6,54,31.5,1,32.1,5.9
Mike Scott,ATL,75,33,42,1420,60,36,60.0,220,27.3,5,27.9,5.9
Miles Plumlee,PHX,80,47,33,1964,198,127,64.1,457,43.3,7,44.0,6.3
Miroslav Raduljica,MIL,41,6,35,437,54,37,68.5,108,50.0,9,54.5,5.7
Mirza Teletovic,BKN,65,39,26,1298,60,28,46.7,138,43.5,3,44.4,8.9
Mo Williams,POR,63,42,21,1583,41,10,24.4,115,35.7,3,36.6,14.8
Monta Ellis,DAL,80,48,32,2949,38,17,44.7,196,19.4,13,20.8,11.1
Nando De Colo,TOR,35,26,9,441,14,6,42.9,43,32.6,2,34.1,12.8
Nate Robinson,DEN,36,19,17,744,20,3,15.0,65,30.8,4,32.8,8.8
Nate Wolters,MIL,51,10,41,1203,33,15,45.5,119,27.7,2,28.2,11.4
Nazr Mohammed,CHI,67,40,27,498,66,40,60.6,131,50.4,2,51.2,5.6
Nemanja Nedovic,GSW,9,4,5,80,3,0,0.0,5,60.0,0,60.0,22.7
Nene,WAS,52,30,22,1543,65,35,53.8,246,26.4,12,27.8,7.7
Nick Calathes,MEM,56,33,23,1009,23,7,30.4,86,26.7,3,27.7,11.4
Nick Collison,OKC,76,55,21,1297,116,71,61.2,255,45.5,6,46.6,5.9
Nick Young,LAL,60,19,41,1701,29,7,24.1,122,23.8,3,24.4,12.6
Nicolas Batum,POR,82,54,28,2956,116,62,53.4,354,32.8,13,34.0,9.2
Nikola Pekovic,MIN,54,27,27,1663,206,143,69.4,498,41.4,11,42.3,4.5
Nikola Vucevic,ORL,57,19,38,1812,185,129,69.7,391,47.3,7,48.2,5.5
Norris Cole,MIA,68,47,21,1697,17,4,23.5,81,21.0,4,22.1,17.1
O.J. Mayo,MIL,39,6,33,1068,23,6,26.1,88,26.1,3,27.1,16.1
Ognjen Kuzmic,GSW,10,10,0,70,10,8,80.0,21,47.6,1,50.0,4.4
Omer Asik,HOU,47,32,15,964,101,84,83.2,244,41.4,5,42.3,3.8
Omri Casspi,HOU,66,43,23,1229,55,21,38.2,176,31.3,5,32.2,7.9
Orlando Johnson,SAC,26,19,7,314,9,7,77.8,41,22.0,2,23.1,7.7
Othyus Jeffers,MIN,4,1,3,45,1,1,100.0,6,16.7,0,16.7,1.7
Otto Porter Jr.,WAS,24,11,13,259,21,11,52.4,52,40.4,2,42.0,9.1
P.J. Tucker,PHX,80,47,33,2464,160,95,59.4,434,36.9,12,37.9,7.5
Pablo Prigioni,NYK,52,21,31,1086,36,14,38.9,104,34.6,6,36.7,12.5
Patrick Beverley,HOU,51,35,16,1611,71,31,43.7,188,37.8,7,39.2,10.5
Patrick Patterson,TOR,63,37,26,1502,114,67,58.8,243,46.9,9,48.7,6.9
Patty Mills,SAS,69,53,16,1352,34,7,20.6,109,31.2,4,32.4,16.3
Pau Gasol,LAL,60,21,39,1884,124,70,56.5,300,41.3,8,42.5,8.1
Paul George,IND,80,54,26,2898,64,32,50.0,305,21.0,9,21.6,12.9
Paul Millsap,ATL,73,36,37,2453,152,95,62.5,421,36.1,13,37.3,6.7
Paul Pierce,BKN,73,40,33,2070,26,11,42.3,122,21.3,5,22.2,11.8
Pero Antic,ATL,45,21,24,866,56,32,57.1,130,43.1,3,44.1,5.4
Perry Jones III,OKC,46,34,12,659,28,13,46.4,77,36.4,4,38.4,9.8
Peyton Siva,DET,11,4,7,131,2,0,0.0,12,16.7,1,18.2,15.3
Phil Pressey,BOS,53,19,34,886,20,6,30.0,80,25.0,4,26.3,11.9
Quincy Acy,SAC,55,20,35,794,72,39,54.2,193,37.3,8,38.9,8.4
Quincy Miller,DEN,45,17,28,771,36,17,47.2,116,31.0,3,31.9,8.8
Quincy Pondexter,MEM,13,6,7,232,10,6,60.0,33,30.3,2,32.3,8.5
Rajon Rondo,BOS,29,5,24,963,22,8,36.4,104,21.2,5,22.2,11.7
Ramon Sessions,MIL,75,29,46,2012,38,12,31.6,172,22.1,7,23.0,12.8
Randy Foye,DEN,72,33,39,2237,36,12,33.3,148,24.3,7,25.5,19.3
Rashard Lewis,MIA,47,31,16,846,24,11,45.8,64,37.5,1,38.1,9.8
Rasual Butler,IND,24,15,9,299,6,5,83.3,23,26.1,0,26.1,8.0
Ray Allen,MIA,66,44,22,1777,23,10,43.5,102,22.5,5,23.7,13.2
Ray McCallum,SAC,31,10,21,788,18,6,33.3,67,26.9,3,28.1,14.4
Raymond Felton,NYK,62,31,31,1931,54,22,40.7,187,28.9,12,30.9,11.5
Reggie Bullock,LAC,28,22,6,341,11,5,45.5,21,52.4,1,55.0,12.7
Reggie Evans,SAC,51,16,35,876,115,85,73.9,322,35.7,11,37.0,6.0
Reggie Jackson,OKC,78,56,22,2231,43,16,37.2,168,25.6,6,26.5,13.4
Richard Jefferson,UTA,78,25,53,2125,18,6,33.3,131,13.7,4,14.2,14.2
Ricky Ledo,DAL,1,0,1,2,0,0,0.0,0,0.0,0,0.0,0.0
Ricky Rubio,MIN,81,39,42,2605,60,21,35.0,315,19.0,10,19.7,14.3
Robbie Hummel,MIN,40,17,23,592,35,14,40.0,82,42.7,2,43.8,11.2
Robert Covington,HOU,4,1,3,22,2,1,50.0,3,66.7,0,66.7,3.3
Robert Sacre,LAL,60,19,41,1027,81,40,49.4,196,41.3,7,42.9,5.4
Robin Lopez,POR,82,54,28,2604,326,232,71.2,811,40.2,24,41.4,5.0
Rodney Stuckey,DET,63,22,41,1759,39,17,43.6,150,26.0,4,26.7,12.5
Roger Mason Jr.,MIA,11,8,3,149,1,0,0.0,3,33.3,0,33.3,29.1
Ronnie Brewer,CHI,9,6,3,111,2,0,0.0,9,22.2,0,22.2,17.0
Ronnie Price,ORL,18,5,13,253,8,4,50.0,22,36.4,0,36.4,13.4
Ronny Turiaf,MIN,30,15,15,603,55,37,67.3,117,47.0,3,48.2,6.1
Roy Hibbert,IND,79,55,24,2379,202,141,69.8,565,35.8,9,36.3,5.0
Royal Ivey,OKC,1,1,0,2,0,0,0.0,0,0.0,0,0.0,0.0
Rudy Gay,SAC,70,26,44,2460,111,62,55.9,366,30.3,10,31.2,8.1
Rudy Gobert,UTA,37,6,31,400,51,33,64.7,117,43.6,5,45.5,5.8
Russell Westbrook,OKC,46,34,12,1412,55,21,38.2,190,28.9,5,29.7,9.8
Ryan Anderson,NOP,22,12,10,795,66,42,63.6,157,42.0,10,44.9,4.9
Ryan Gomes,OKC,4,3,1,28,0,0,0.0,2,0.0,0,0.0,0.0
Ryan Hollins,LAC,48,34,14,420,31,22,71.0,101,30.7,1,31.0,5.7
Ryan Kelly,LAL,57,15,42,1292,42,19,45.2,98,42.9,3,44.2,10.3
Samuel Dalembert,DAL,80,48,32,1614,200,138,69.0,455,44.0,10,44.9,5.0
Sasha Vujacic,LAC,1,1,0,9,0,0,0.0,1,0.0,0,0.0,0.0
Serge Ibaka,OKC,81,59,22,2666,224,147,65.6,484,46.3,16,47.9,5.9
Sergey Karasev,CLE,7,2,5,79,0,0,0.0,6,0.0,1,0.0,0.0
Seth Curry,CLE,1,0,1,9,0,0,0.0,0,0.0,0,0.0,0.0
Shabazz Muhammad,MIN,19,7,12,209,24,17,70.8,58,41.4,2,42.9,5.4
Shane Battier,MIA,62,42,20,1288,33,17,51.5,82,40.2,2,41.3,8.1
Shane Edwards,CLE,2,0,2,12,1,1,100.0,2,50.0,0,50.0,3.9
Shane Larkin,DAL,23,13,10,325,10,2,20.0,22,45.5,0,45.5,15.8
Shannon Brown,NYK,14,9,5,150,6,0,0.0,15,40.0,0,40.0,15.1
Shaun Livingston,BKN,69,39,30,1859,65,25,38.5,179,36.3,8,38.0,10.1
Shavlik Randolph,PHX,11,7,4,86,7,3,42.9,31,22.6,3,25.0,4.3
Shawn Marion,DAL,76,44,32,2409,132,69,52.3,336,39.3,12,40.7,8.4
Shawne Williams,LAL,34,14,20,720,25,11,44.0,76,32.9,1,33.3,10.7
Shelvin Mack,ATL,60,29,31,1301,21,10,47.6,102,20.6,4,21.4,12.2
Solomon Hill,IND,19,13,6,201,9,7,77.8,33,27.3,1,28.1,6.8
Solomon Jones,ORL,5,1,4,56,8,5,62.5,14,57.1,0,57.1,8.7
Spencer Hawes,CLE,80,26,54,2470,131,75,57.3,375,34.9,12,36.1,7.1
Stephen Curry,GSW,74,47,27,2703,46,14,30.4,195,23.6,9,24.7,16.5
Stephen Jackson,LAC,4,2,2,59,2,1,50.0,5,40.0,0,40.0,10.3
Steve Blake,GSW,51,29,22,1407,13,6,46.2,53,24.5,3,26.0,18.9
Steve Nash,LAL,13,4,9,284,4,0,0.0,18,22.2,1,23.5,11.4
Steve Novak,TOR,32,14,18,408,7,1,14.3,13,53.8,0,53.8,9.9
Steven Adams,OKC,75,56,19,1166,142,104,73.2,360,39.4,10,40.6,4.4
Taj Gibson,CHI,82,48,34,2351,200,111,55.5,505,39.6,19,41.2,6.9
Tayshaun Prince,MEM,73,45,28,1872,32,15,46.9,146,21.9,1,22.1,9.7
Terrence Jones,HOU,72,48,24,2037,162,86,53.1,383,42.3,9,43.3,6.9
Terrence Ross,TOR,77,46,31,2083,43,19,44.2,131,32.8,5,34.1,13.7
Thabo Sefolosha,OKC,61,44,17,1584,50,22,44.0,157,31.8,9,33.8,10.1
Thaddeus Young,PHI,78,18,60,2679,166,92,55.4,449,37.0,18,38.5,6.5
Thomas Robinson,POR,68,46,22,864,104,73,70.2,276,37.7,10,39.1,5.2
Tiago Splitter,SAS,59,46,13,1271,123,75,61.0,314,39.2,9,40.3,6.1
Tim Duncan,SAS,74,56,18,2158,158,106,67.1,379,41.7,7,42.5,6.2
Tim Hardaway Jr.,NYK,64,31,33,1535,18,7,38.9,88,20.5,2,20.9,18.0
Timofey Mozgov,DEN,82,36,46,1770,171,111,64.9,509,33.6,14,34.5,6.1
Tobias Harris,ORL,61,16,45,1850,88,63,71.6,242,36.4,3,36.8,5.9
Toney Douglas,MIA,36,26,10,606,18,8,44.4,59,30.5,1,31.0,8.4
Tony Allen,MEM,51,29,22,1194,79,41,51.9,196,40.3,8,42.0,10.1
Tony Mitchell,MIL,1,0,1,3,1,0,0.0,1,100.0,0,100.0,1.8
Tony Mitchell,DET,11,3,8,61,15,12,80.0,23,65.2,0,65.2,6.7
Tony Parker,SAS,62,45,17,1825,17,3,17.6,143,11.9,6,12.4,14.8
Tony Snell,CHI,52,30,22,1074,19,7,36.8,59,32.2,3,33.9,11.9
Tony Wroten,PHI,70,18,52,1711,69,40,58.0,264,26.1,9,27.1,7.4
Tornike Shengelia,CHI,11,4,7,107,4,0,0.0,10,40.0,1,44.4,12.0
Toure' Murry,NYK,27,15,12,287,13,5,38.5,34,38.2,3,41.9,11.4
Travis Outlaw,SAC,52,18,34,976,36,18,50.0,96,37.5,4,39.1,9.5
Trevor Ariza,WAS,76,41,35,2690,98,54,55.1,293,33.4,15,35.3,9.2
Trevor Booker,WAS,66,34,32,1502,147,75,51.0,383,38.4,15,39.9,7.0
Trey Burke,UTA,67,24,43,2187,37,8,21.6,121,30.6,5,31.9,14.2
Tristan Thompson,CLE,82,33,49,2594,269,176,65.4,776,34.7,22,35.7,5.9
Troy Daniels,HOU,3,1,2,68,0,0,0.0,1,0.0,0,0.0,0.0
Ty Lawson,DEN,60,28,32,2147,40,11,27.5,186,21.5,9,22.6,16.6
Tyler Hansbrough,TOR,59,35,24,942,116,86,74.1,306,37.9,4,38.4,4.2
Tyler Zeller,CLE,59,21,38,998,103,64,62.1,232,44.4,7,45.8,5.4
Tyreke Evans,NOP,69,30,39,1987,76,42,55.3,300,25.3,10,26.2,9.0
Tyshawn Taylor,BKN,10,1,9,191,3,1,33.3,24,12.5,3,14.3,8.5
Tyson Chandler,NYK,55,24,31,1662,159,103,64.8,382,41.6,12,43.0,6.1
Udonis Haslem,MIA,39,27,12,618,41,29,70.7,125,32.8,3,33.6,6.4
Vander Blue,BOS,2,1,1,7,0,0,0.0,0,0.0,0,0.0,0.0
Viacheslav Kravtsov,PHX,10,7,3,41,9,5,55.6,17,52.9,0,52.9,11.5
Victor Claver,POR,12,8,4,172,9,4,44.4,22,40.9,1,42.9,7.7
Victor Oladipo,ORL,78,23,55,2433,43,14,32.6,210,20.5,10,21.5,14.6
Vince Carter,DAL,80,48,32,1945,67,42,62.7,210,31.9,8,33.2,7.5
Vitor Faverani,BOS,29,11,18,439,42,27,64.3,98,42.9,3,44.2,5.7
Wayne Ellington,DAL,25,14,11,302,8,1,12.5,29,27.6,1,28.6,15.2
Wesley Johnson,LAL,76,27,49,2158,70,23,32.9,200,35.0,8,36.5,11.6
Wesley Matthews,POR,78,51,27,2679,51,19,37.3,211,24.2,8,25.1,12.6
Will Barton,POR,24,16,8,274,16,10,62.5,38,42.1,1,43.2,7.0
Will Bynum,DET,45,14,31,904,24,8,33.3,111,21.6,6,22.9,15.8
Willie Green,LAC,37,27,10,655,12,4,33.3,29,41.4,2,44.4,19.4
Wilson Chandler,DEN,61,27,34,1896,58,32,55.2,187,31.0,4,31.7,9.2
Xavier Henry,LAL,38,13,25,823,25,13,52.0,111,22.5,3,23.1,11.3
Zach Randolph,MEM,78,49,29,2697,265,187,70.6,744,35.6,23,36.8,4.8
Zaza Pachulia,MIL,51,10,41,1301,140,96,68.6,328,42.7,10,44.0,5.4
