TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%,shot_coverage,year
Utah Jazz,72,72,37.8,1215,2390,50.8,53.1,32.1,1109,2035,54.5,5.6,106,355,29.9,tight,2021
Dallas Mavericks,72,72,37.7,1218,2365,51.5,53.3,33.2,1134,2082,54.5,4.5,84,283,29.7,tight,2021
Houston Rockets,72,72,36.6,1201,2309,52.0,53.1,33.1,1152,2087,55.2,3.5,49,222,22.1,tight,2021
Los Angeles Lakers,72,71,37.5,1211,2291,52.9,53.8,34.7,1168,2120,55.1,2.8,43,171,25.1,tight,2021
LA Clippers,72,72,36.9,1160,2284,50.8,52.8,32.2,1069,1993,53.6,4.7,91,291,31.3,tight,2021
Phoenix Suns,72,72,36.2,1231,2279,54.0,55.3,32.7,1171,2061,56.8,3.5,60,218,27.5,tight,2021
San Antonio Spurs,72,72,10.4,329,676,48.7,49.1,10.1,323,658,49.1,0.3,6,18,33.3,very_tight,2021
Indiana Pacers,72,72,10.0,334,655,51.0,51.5,9.7,328,638,51.4,0.3,6,17,35.3,very_tight,2021
New Orleans Pelicans,72,72,9.9,308,632,48.7,48.9,9.8,306,625,49.0,0.1,2,7,28.6,very_tight,2021
Washington Wizards,72,71,9.2,280,599,46.7,47.3,8.8,273,574,47.6,0.4,7,25,28.0,very_tight,2021
Cleveland Cavaliers,72,71,9.8,247,595,41.5,41.8,9.6,244,587,41.6,0.1,3,8,37.5,very_tight,2021
Minnesota Timberwolves,72,72,8.9,261,584,44.7,44.9,8.7,258,571,45.2,0.2,3,13,23.1,very_tight,2021
Sacramento Kings,72,72,9.0,276,576,47.9,48.4,8.6,270,546,49.5,0.5,6,30,20.0,very_tight,2021
Orlando Magic,72,72,8.5,214,547,39.1,39.9,8.1,206,521,39.5,0.4,8,26,30.8,very_tight,2021
Toronto Raptors,72,72,8.5,236,545,43.3,43.8,8.3,231,528,43.8,0.3,5,17,29.4,very_tight,2021
Oklahoma City Thunder,72,71,8.6,232,541,42.9,43.3,8.4,228,527,43.3,0.2,4,14,28.6,very_tight,2021
Boston Celtics,72,71,8.4,262,537,48.8,49.7,7.9,252,507,49.7,0.5,10,30,33.3,very_tight,2021
Detroit Pistons,72,72,8.8,246,534,46.1,46.3,8.5,243,519,46.8,0.2,3,15,20.0,very_tight,2021
Los Angeles Lakers,72,71,8.6,266,525,50.7,50.8,8.5,265,519,51.1,0.1,1,6,16.7,very_tight,2021
Portland Trail Blazers,72,72,7.9,229,520,44.0,44.6,7.5,223,489,45.6,0.5,6,31,19.4,very_tight,2021
Chicago Bulls,72,72,8.1,255,517,49.3,49.5,7.9,253,505,50.1,0.2,2,12,16.7,very_tight,2021
Memphis Grizzlies,72,72,7.8,230,516,44.6,44.6,7.7,230,510,45.1,0.1,0,6,0.0,very_tight,2021
Denver Nuggets,72,72,7.9,262,503,52.1,52.2,7.9,261,501,52.1,0.0,1,2,50.0,very_tight,2021
New York Knicks,72,72,8.1,225,499,45.1,45.3,7.8,223,484,46.1,0.2,2,15,13.3,very_tight,2021
LA Clippers,72,72,7.9,238,491,48.5,49.3,7.7,230,474,48.5,0.3,8,17,47.1,very_tight,2021
Houston Rockets,72,71,7.8,208,491,42.4,42.9,7.6,203,476,42.6,0.2,5,15,33.3,very_tight,2021
Milwaukee Bucks,72,72,7.4,250,490,51.0,51.3,7.3,247,481,51.4,0.1,3,9,33.3,very_tight,2021
Philadelphia 76ers,72,72,7.6,236,477,49.5,49.7,7.4,234,464,50.4,0.2,2,13,15.4,very_tight,2021
Atlanta Hawks,72,72,7.4,217,467,46.5,46.7,7.3,215,458,46.9,0.1,2,9,22.2,very_tight,2021
Golden State Warriors,72,71,7.2,222,455,48.8,50.2,6.7,209,421,49.6,0.5,13,34,38.2,very_tight,2021
Utah Jazz,72,72,7.1,230,452,50.9,51.9,6.6,221,420,52.6,0.5,9,32,28.1,very_tight,2021
Miami Heat,72,72,7.4,224,445,50.3,50.8,7.0,220,423,52.0,0.4,4,22,18.2,very_tight,2021
Brooklyn Nets,72,71,6.9,207,433,47.8,48.4,6.7,202,420,48.1,0.2,5,13,38.5,very_tight,2021
Charlotte Hornets,72,72,6.9,195,433,45.0,45.7,6.6,189,416,45.4,0.3,6,17,35.3,very_tight,2021
Dallas Mavericks,72,72,6.4,207,402,51.5,52.0,6.3,203,394,51.5,0.1,4,8,50.0,very_tight,2021
Phoenix Suns,72,72,5.9,203,374,54.3,54.9,5.8,198,364,54.4,0.2,5,10,50.0,very_tight,2021
Utah Jazz,72,72,26.5,739,1677,44.1,63.2,2.6,97,163,59.5,23.9,642,1514,42.4,wide_open,2021
Houston Rockets,72,72,26.1,639,1642,38.9,55.2,2.9,105,183,57.4,23.2,534,1459,36.6,wide_open,2021
Indiana Pacers,72,72,24.8,675,1630,41.4,57.7,3.5,145,227,63.9,21.4,530,1403,37.8,wide_open,2021
Chicago Bulls,72,72,25.4,674,1618,41.7,58.5,3.6,128,229,55.9,21.8,546,1389,39.3,wide_open,2021
Milwaukee Bucks,72,72,24.2,699,1598,43.7,61.4,3.4,136,222,61.3,20.8,563,1376,40.9,wide_open,2021
Memphis Grizzlies,72,72,24.0,625,1587,39.4,55.2,3.4,123,224,54.9,20.6,502,1363,36.8,wide_open,2021
Oklahoma City Thunder,72,72,25.1,616,1583,38.9,54.7,3.2,116,201,57.7,22.0,500,1382,36.2,wide_open,2021
Toronto Raptors,72,72,24.6,644,1571,41.0,57.8,3.1,116,201,57.7,21.5,528,1370,38.5,wide_open,2021
Phoenix Suns,72,72,24.6,687,1549,44.4,61.2,4.3,166,269,61.7,20.3,521,1280,40.7,wide_open,2021
Minnesota Timberwolves,72,72,23.6,644,1544,41.7,58.2,3.4,136,220,61.8,20.2,508,1324,38.4,wide_open,2021
Dallas Mavericks,72,72,23.5,610,1472,41.4,57.3,3.4,143,211,67.8,20.1,467,1261,37.0,wide_open,2021
Atlanta Hawks,72,72,23.4,615,1469,41.9,58.2,3.6,134,226,59.3,19.8,481,1243,38.7,wide_open,2021
Golden State Warriors,72,72,23.3,602,1466,41.1,57.7,3.4,115,213,54.0,19.9,487,1253,38.9,wide_open,2021
Charlotte Hornets,72,72,22.6,597,1427,41.8,58.3,3.4,127,218,58.3,19.1,470,1209,38.9,wide_open,2021
Sacramento Kings,72,72,22.1,639,1407,45.4,61.8,4.0,177,257,68.9,18.0,462,1150,40.2,wide_open,2021
Los Angeles Lakers,72,71,22.7,568,1386,41.0,56.9,3.7,127,224,56.7,19.0,441,1162,38.0,wide_open,2021
Denver Nuggets,72,72,21.7,612,1384,44.2,60.3,3.9,167,251,66.5,17.8,445,1133,39.3,wide_open,2021
Orlando Magic,72,72,21.5,545,1382,39.4,53.8,4.4,147,284,51.8,17.1,398,1098,36.2,wide_open,2021
LA Clippers,72,72,21.9,643,1354,47.5,66.0,3.6,141,224,62.9,18.3,502,1130,44.4,wide_open,2021
Cleveland Cavaliers,72,71,22.2,555,1353,41.0,57.1,3.3,119,198,60.1,19.0,436,1155,37.7,wide_open,2021
Boston Celtics,72,72,20.6,593,1322,44.9,61.4,4.0,156,254,61.4,16.7,437,1068,40.9,wide_open,2021
Philadelphia 76ers,72,72,21.0,581,1314,44.2,60.4,4.1,156,257,60.7,16.9,425,1057,40.2,wide_open,2021
Miami Heat,72,72,21.8,553,1312,42.1,58.3,3.8,129,227,56.8,18.0,424,1085,39.1,wide_open,2021
New York Knicks,72,72,21.1,589,1303,45.2,62.6,3.5,135,215,62.8,17.6,454,1088,41.7,wide_open,2021
Washington Wizards,72,72,19.2,515,1257,41.0,55.5,4.0,149,262,56.9,15.2,366,995,36.8,wide_open,2021
Brooklyn Nets,72,72,20.0,577,1256,45.9,64.1,2.9,120,182,65.9,17.1,457,1074,42.6,wide_open,2021
Detroit Pistons,72,72,19.6,502,1196,42.0,58.8,2.8,99,172,57.6,16.8,403,1024,39.4,wide_open,2021
New Orleans Pelicans,72,72,18.1,470,1157,40.6,56.1,2.6,111,167,66.5,15.5,359,990,36.3,wide_open,2021
San Antonio Spurs,72,72,17.7,479,1156,41.4,55.7,3.9,150,256,58.6,13.8,329,900,36.6,wide_open,2021
Portland Trail Blazers,72,72,17.2,515,1128,45.7,64.0,2.6,101,169,59.8,14.6,414,959,43.2,wide_open,2021
