Player,Team,GP,W,L,MIN,PTS,TOUCHES,Front CTTouches,Time OfPoss,Avg Sec PerTouch,Avg Drib PerTouch,PTS PerTouch,ElbowTouches,PostUps,PaintTouches,PTS PerElbow Touch,PTS PerPost Touch,PTS PerPaint Touch
Sean McDermott,MEM,18,10,8,158,39,139,97,4,1.61,0.72,0.281,1,0,5,0.0,0.0,1.6
Sekou Doumbouya,DET,56,15,41,869,285,1164,638,36,1.85,0.84,0.245,38,20,96,0.947,0.45,0.813
Semi Ojeleye,BOS,56,28,28,950,260,1186,545,32,1.63,0.58,0.219,17,2,46,0.353,1.0,0.87
Serge Ibaka,LAC,41,24,17,955,454,1617,932,42,1.57,0.46,0.281,131,63,208,0.443,0.444,0.962
Seth Curry,PHI,57,39,18,1638,711,2372,1647,119,3.02,2.32,0.3,9,0,13,0.444,0.0,0.538
Shai Gilgeous-Alexander,OKC,35,16,19,1180,830,2687,974,264,5.9,5.55,0.309,9,2,22,0.222,0.0,0.682
Shake Milton,PHI,63,46,17,1461,817,3120,1566,216,4.16,3.77,0.262,17,3,31,0.706,0.0,0.484
Shaquille Harrison,DEN,34,27,7,332,73,552,242,35,3.76,3.11,0.132,5,0,16,0.4,0.0,0.688
Sindarius Thornwell,ORL,21,7,14,217,41,187,141,6,1.91,1.29,0.219,4,0,9,0.0,0.0,0.556
Skylar Mays,ATL,33,19,14,269,124,522,256,38,4.34,3.73,0.238,1,1,13,2.0,0.0,1.0
Solomon Hill,ATL,71,41,30,1513,317,1689,925,48,1.71,0.76,0.188,18,3,45,0.222,0.0,0.511
Spencer Dinwiddie,BKN,3,2,1,64,20,104,37,6,3.37,2.55,0.192,1,0,3,0.0,0.0,1.333
Stanley Johnson,TOR,61,25,36,1006,267,1556,784,63,2.44,1.56,0.172,17,3,47,0.118,0.0,0.404
Stephen Curry,GSW,63,37,26,2151,2015,5123,2052,364,4.26,4.08,0.393,51,9,65,0.922,1.111,1.108
Sterling Brown,HOU,51,14,37,1229,416,1510,854,54,2.13,1.36,0.275,19,1,42,0.368,0.0,0.738
Steven Adams,NOP,58,26,32,1605,438,2360,1337,69,1.76,0.49,0.186,236,74,450,0.369,0.554,0.716
Svi Mykhailiuk,OKC,66,13,53,1324,559,1968,1235,83,2.53,1.83,0.284,23,0,30,0.609,0.0,1.0
T.J. Leaf,POR,7,6,1,35,12,35,19,2,2.56,1.37,0.343,1,1,3,2.0,0.0,1.333
T.J. McConnell,IND,69,33,36,1796,596,4419,1695,294,3.99,3.71,0.135,40,1,78,0.275,0.0,0.462
T.J. Warren,IND,4,3,1,117,62,151,113,6,2.45,1.73,0.411,9,5,12,0.889,0.6,1.75
Tacko Fall,BOS,19,13,6,136,47,131,89,5,2.34,0.73,0.359,6,13,43,0.0,0.769,0.953
Taj Gibson,NYK,45,29,16,936,241,1088,487,24,1.31,0.47,0.222,73,24,203,0.548,0.875,0.847
Talen Horton-Tucker,LAL,65,39,26,1304,585,2498,1184,166,3.98,3.3,0.234,16,16,34,0.375,0.5,0.765
Taurean Prince,CLE,41,15,26,905,389,1287,817,51,2.37,1.31,0.302,11,3,31,0.727,0.667,0.839
Terance Mann,LAC,67,45,22,1263,472,1826,896,111,3.64,2.97,0.258,27,5,112,0.481,0.4,0.804
Terence Davis,SAC,61,26,35,1074,533,1572,937,69,2.61,2.21,0.339,17,1,47,0.471,0.0,0.894
Terrance Ferguson,PHI,13,10,3,49,2,35,31,1,1.45,0.66,0.057,0,0,2,0.0,0.0,0.0
Terrence Ross,ORL,46,16,30,1347,717,1720,1271,79,2.75,1.78,0.417,51,1,25,0.549,0.0,1.28
Terry Rozier,CHA,69,32,37,2383,1407,4525,2538,255,3.38,2.85,0.311,33,0,65,0.697,0.0,0.646
Thaddeus Young,CHI,68,30,38,1652,823,3664,2225,129,2.12,0.92,0.225,353,299,406,0.433,0.552,0.704
Thanasis Antetokounmpo,MIL,57,37,20,551,166,688,358,33,2.87,2.2,0.241,21,6,104,0.429,0.667,0.644
Theo Maledon,OKC,65,20,45,1778,658,3806,1644,256,4.04,3.74,0.173,5,0,20,0.0,0.0,0.2
Theo Pinson,NYK,17,9,8,34,2,50,24,2,2.84,1.86,0.04,0,0,0,0.0,0.0,0.0
Thomas Bryant,WAS,10,2,8,271,143,461,307,10,1.34,0.29,0.31,26,8,66,0.615,1.0,1.318
Thon Maker,CLE,8,3,5,76,30,99,59,4,2.1,0.67,0.303,9,8,15,0.444,0.875,1.133
Tim Frazier,MEM,5,5,0,62,8,136,42,12,5.19,4.81,0.059,0,1,2,0.0,0.0,1.0
Tim Hardaway Jr.,DAL,70,42,28,1985,1163,2787,1828,116,2.49,1.62,0.417,23,7,39,1.043,0.714,1.103
Timothe Luwawu-Cabarrot,BKN,58,38,20,1050,370,1513,860,44,1.75,0.95,0.245,18,1,44,0.889,2.0,0.614
Tobias Harris,PHI,62,44,18,2014,1210,3989,2309,208,3.13,2.21,0.303,67,208,131,0.478,0.639,0.809
Tomas Satoransky,CHI,58,25,33,1307,447,2833,1125,211,4.47,4.29,0.158,38,9,77,0.263,0.667,0.844
Tony Bradley,OKC,42,15,27,684,300,1046,592,30,1.73,0.54,0.287,77,26,232,0.597,0.923,1.043
Tony Snell,ATL,47,29,18,992,249,932,582,28,1.81,0.99,0.267,6,0,13,0.333,0.0,0.462
Torrey Craig,PHX,50,33,17,803,274,1013,511,34,2.0,0.98,0.27,18,2,84,0.111,0.0,0.869
Trae Young,ATL,63,36,27,2125,1594,5396,1694,551,6.13,5.73,0.295,16,1,39,0.688,0.0,0.59
Tre Jones,SAS,37,15,22,269,94,570,199,50,5.24,4.62,0.165,4,0,13,1.0,0.0,0.769
Tremont Waters,BOS,26,13,13,238,99,509,151,43,5.03,4.86,0.194,2,0,5,0.0,0.0,0.4
Trent Forrest,UTA,30,22,8,302,88,663,224,55,4.99,5.02,0.133,2,0,5,0.0,0.0,0.0
Trevor Ariza,MIA,30,17,13,841,282,1139,619,33,1.75,0.71,0.248,20,10,61,0.6,1.0,0.885
Trey Burke,DAL,62,35,27,911,411,1382,820,87,3.79,3.32,0.297,8,0,11,0.25,0.0,0.364
Trey Lyles,SAS,23,10,13,358,115,546,252,18,2.02,0.88,0.211,5,2,13,0.0,0.0,1.231
Tristan Thompson,BOS,54,27,27,1287,409,1697,1114,55,1.94,0.74,0.241,141,71,379,0.454,0.465,0.749
Troy Brown Jr.,CHI,34,10,24,523,161,667,393,26,2.32,1.6,0.241,12,2,26,0.667,1.5,0.962
Ty Jerome,OKC,33,7,26,788,353,1591,785,103,3.89,3.61,0.222,9,1,15,0.0,2.0,0.4
Ty-Shon Alexander,PHX,15,11,4,47,9,63,31,4,4.2,3.0,0.143,1,0,1,0.0,0.0,0.0
Tyler Bey,DAL,18,11,7,71,18,103,57,3,1.92,0.87,0.175,1,1,14,2.0,2.0,0.714
Tyler Cook,DET,32,11,21,437,156,560,308,18,1.98,0.77,0.279,30,43,80,0.4,0.372,1.088
Tyler Herro,MIA,54,29,25,1635,815,2849,1436,175,3.68,3.12,0.286,23,4,49,0.435,1.25,1.02
Tyler Johnson,BKN,39,29,10,684,210,904,459,38,2.5,1.97,0.232,8,0,10,0.5,0.0,0.2
Tyrell Terry,DAL,11,2,9,56,11,121,55,8,4.04,3.46,0.091,0,0,1,0.0,0.0,0.0
Tyrese Haliburton,SAC,58,25,33,1746,753,3340,1714,208,3.74,3.14,0.225,19,0,37,0.421,0.0,0.27
Tyrese Maxey,PHI,61,41,20,936,488,2120,932,152,4.3,3.87,0.23,6,0,14,0.667,0.0,0.286
Tyus Jones,MEM,70,36,34,1223,442,2805,1072,224,4.78,4.33,0.158,6,4,16,0.333,0.5,0.375
Udoka Azubuike,UTA,15,13,2,57,16,61,49,2,1.55,0.36,0.262,10,1,23,0.2,0.0,0.696
Udonis Haslem,MIA,1,1,0,3,4,3,2,0,0.56,0.0,1.333,1,0,1,2.0,0.0,2.0
Vernon Carey Jr.,CHA,19,9,10,115,46,117,88,4,1.79,0.59,0.393,10,14,10,0.4,0.571,1.5
Victor Oladipo,MIA,33,13,20,1080,652,2018,1060,131,3.9,3.42,0.323,18,0,27,0.611,0.0,0.852
Vincent Poirier,PHI,10,8,2,39,8,58,36,2,1.97,0.55,0.138,2,5,8,0.0,0.0,0.875
Vlatko Cancar,DEN,41,28,13,281,85,345,221,10,1.67,0.59,0.246,13,6,31,0.154,0.667,0.742
Wayne Ellington,DET,46,13,33,1012,442,1151,901,36,1.87,1.06,0.384,5,0,6,0.4,0.0,1.167
Wendell Carter Jr.,ORL,54,21,33,1375,606,2629,1491,73,1.67,0.41,0.231,320,143,395,0.503,0.566,0.82
Wenyen Gabriel,NOP,21,9,12,241,72,263,149,7,1.6,0.64,0.274,8,0,24,0.25,0.0,0.625
Wes Iwundu,NOP,41,17,24,539,99,588,305,20,2.05,1.19,0.168,3,0,30,0.667,0.0,0.4
Wesley Matthews,LAL,58,33,25,1130,279,1237,832,32,1.54,0.68,0.226,12,15,33,0.417,0.133,0.515
Will Barton,DEN,56,37,19,1736,711,2585,1529,155,3.6,2.81,0.275,60,4,98,0.417,0.75,0.888
Will Magnay,NOP,1,1,0,3,0,3,3,0,1.37,0.33,0.0,0,0,1,0.0,0.0,0.0
Willie Cauley-Stein,DAL,53,29,24,906,280,1212,600,27,1.32,0.41,0.231,73,6,255,0.315,0.0,0.831
Willy Hernangomez,NOP,47,20,27,846,365,1485,821,37,1.51,0.52,0.246,124,80,279,0.395,0.538,0.918
Xavier Tillman,MEM,59,31,28,1085,390,1789,994,44,1.48,0.54,0.218,142,37,231,0.62,0.514,0.758
Yogi Ferrell,LAC,10,4,6,137,56,246,91,22,5.44,4.78,0.228,4,0,8,0.5,0.0,0.0
Yuta Watanabe,TOR,50,24,26,723,218,953,541,27,1.67,0.98,0.229,23,1,51,0.739,0.0,0.51
Zach LaVine,CHI,58,26,32,2034,1591,3946,1966,315,4.79,4.33,0.403,50,27,77,0.96,0.185,1.143
Zeke Nnaji,DEN,42,30,12,397,136,406,245,10,1.49,0.42,0.335,21,4,41,0.476,1.0,1.098
Zion Williamson,NOP,61,29,32,2026,1647,3883,2095,214,3.3,2.73,0.424,217,295,427,0.802,0.658,1.124
