PLAYER,TEAM,GP,W,L,MIN,Touches,ElbowTouches,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%
Grayson Allen,MEM,50,26,24,1260,1680,12,3,4,75.0,0,0,0.0,6,50.0,8,66.7,1,12.5,0,0.0,0,0.0
Greg Whittington,DEN,4,3,1,12,12,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hamidou Diallo,DET,52,18,34,1226,2078,22,7,9,77.8,7,10,70.0,23,104.5,7,31.8,0,0.0,1,4.5,5,22.7
Harrison Barnes,SAC,58,25,33,2102,3224,78,14,24,58.3,11,16,68.8,43,55.1,41,52.6,10,24.4,3,3.8,5,6.4
Harry Giles III,POR,38,23,15,348,575,23,2,5,40.0,1,2,50.0,5,21.7,14,60.9,6,42.9,3,13.0,1,4.3
Hassan Whiteside,SAC,36,16,20,546,853,71,20,47,42.6,6,10,60.0,48,67.6,14,19.7,3,21.4,3,4.2,5,7.0
Henry Ellenson,TOR,2,0,2,38,69,2,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Ignas Brazdeikis,ORL,13,3,10,249,381,3,0,2,0.0,0,0,0.0,0,0.0,1,33.3,1,100.0,0,0.0,0,0.0
Iman Shumpert,BKN,2,1,1,11,14,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Immanuel Quickley,NYK,64,37,27,1244,2344,5,3,3,100.0,0,0,0.0,8,160.0,2,40.0,0,0.0,0,0.0,0,0.0
Isaac Bonga,WAS,40,16,24,432,432,8,2,2,100.0,2,2,100.0,6,75.0,5,62.5,1,20.0,0,0.0,1,12.5
Isaac Okoro,CLE,67,20,47,2173,2564,46,10,18,55.6,2,4,50.0,24,52.2,22,47.8,4,18.2,2,4.3,2,4.3
Isaiah Hartenstein,CLE,46,20,26,559,1005,127,26,49,53.1,11,12,91.7,64,50.4,64,50.4,14,21.9,3,2.4,4,3.1
Isaiah Joe,PHI,41,22,19,383,576,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Isaiah Roby,OKC,61,19,42,1425,2310,99,23,43,53.5,11,14,78.6,58,58.6,39,39.4,10,25.6,9,9.1,7,7.1
Isaiah Stewart,DET,68,20,48,1455,2126,151,25,54,46.3,5,6,83.3,57,37.7,80,53.0,13,16.3,7,4.6,3,2.0
Isaiah Thomas,NOP,3,1,2,48,115,5,1,2,50.0,0,0,0.0,2,40.0,1,20.0,0,0.0,2,40.0,0,0.0
Ish Smith,WAS,44,23,21,924,1989,12,4,5,80.0,0,0,0.0,8,66.7,5,41.7,0,0.0,2,16.7,0,0.0
Ivica Zubac,LAC,72,47,25,1609,2665,270,41,64,64.1,34,44,77.3,116,43.0,165,61.1,36,21.8,12,4.4,21,7.8
JJ Redick,DAL,44,22,22,723,915,12,2,5,40.0,0,0,0.0,4,33.3,5,41.7,1,20.0,2,16.7,0,0.0
Ja Morant,MEM,63,33,30,2053,4552,51,8,19,42.1,3,4,75.0,19,37.3,21,41.2,6,28.6,7,13.7,1,2.0
JaKarr Sampson,IND,29,14,15,316,388,29,10,19,52.6,2,4,50.0,23,79.3,5,17.2,0,0.0,1,3.4,2,6.9
JaMychal Green,DEN,58,38,20,1120,1504,72,8,21,38.1,1,2,50.0,19,26.4,44,61.1,5,11.4,5,6.9,1,1.4
JaVale McGee,DEN,46,21,25,678,1277,124,23,48,47.9,15,18,83.3,61,49.2,62,50.0,7,11.3,4,3.2,9,7.3
Jabari Parker,BOS,13,4,9,165,272,9,3,5,60.0,0,0,0.0,6,66.7,2,22.2,0,0.0,2,22.2,0,0.0
Jaden McDaniels,MIN,63,18,45,1511,2124,23,4,7,57.1,2,6,33.3,10,43.5,12,52.2,4,33.3,1,4.3,3,13.0
Jae Crowder,PHX,60,42,18,1648,2757,28,3,5,60.0,0,0,0.0,6,21.4,22,78.6,6,27.3,1,3.6,0,0.0
Jae'Sean Tate,HOU,70,17,53,2043,2774,83,25,37,67.6,7,14,50.0,58,69.9,26,31.3,3,11.5,8,9.6,7,8.4
Jahlil Okafor,DET,27,5,22,347,538,30,5,7,71.4,2,2,100.0,12,40.0,21,70.0,0,0.0,0,0.0,1,3.3
Jahmi'us Ramsey,SAC,13,5,8,94,110,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Jake Layman,MIN,45,12,33,627,723,8,4,4,100.0,1,2,50.0,10,125.0,3,37.5,1,33.3,0,0.0,1,12.5
Jakob Poeltl,SAS,69,32,37,1845,2844,274,71,110,64.5,5,14,35.7,149,54.4,136,49.6,26,19.1,16,5.8,6,2.2
Jalen Brunson,DAL,68,40,28,1697,3506,14,4,5,80.0,0,0,0.0,8,57.1,7,50.0,0,0.0,2,14.3,0,0.0
Jalen Harris,TOR,13,3,10,172,234,2,0,0,0.0,0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0
Jalen Lecque,IND,4,2,2,12,30,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Jalen McDaniels,CHA,47,18,29,904,1424,17,8,12,66.7,2,2,100.0,18,105.9,4,23.5,1,25.0,0,0.0,1,5.9
Jalen Smith,PHX,27,19,8,156,199,7,1,4,25.0,0,2,0.0,2,28.6,2,28.6,1,50.0,0,0.0,1,14.3
Jamal Murray,DEN,48,31,17,1704,3351,47,15,21,71.4,6,6,100.0,37,78.7,18,38.3,2,11.1,3,6.4,3,6.4
James Ennis III,ORL,41,12,29,986,1130,12,6,8,75.0,0,0,0.0,12,100.0,2,16.7,0,0.0,2,16.7,0,0.0
James Harden,BKN,44,31,13,1609,4064,11,0,1,0.0,0,0,0.0,0,0.0,7,63.6,2,28.6,1,9.1,0,0.0
James Johnson,NOP,51,21,30,1043,1392,50,15,22,68.2,2,2,100.0,33,66.0,25,50.0,7,28.0,2,4.0,1,2.0
James Nunnally,NOP,9,3,6,48,39,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
James Wiseman,GSW,39,18,21,836,1345,75,27,47,57.4,6,8,75.0,61,81.3,12,16.0,2,16.7,7,9.3,4,5.3
Jared Dudley,LAL,12,7,5,81,118,1,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0
Jared Harper,NYK,8,5,3,16,28,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Jaren Jackson Jr.,MEM,11,4,7,258,414,20,4,12,33.3,3,4,75.0,11,55.0,4,20.0,2,50.0,1,5.0,2,10.0
Jarred Vanderbilt,MIN,64,18,46,1139,1662,82,17,24,70.8,8,14,57.1,42,51.2,41,50.0,5,12.2,9,11.0,7,8.5
Jarrell Brantley,UTA,28,23,5,138,252,8,2,3,66.7,0,0,0.0,4,50.0,5,62.5,1,20.0,0,0.0,0,0.0
Jarrett Allen,CLE,63,20,43,1864,3061,304,43,82,52.4,31,52,59.6,120,39.5,165,54.3,21,12.7,23,7.6,23,7.6
Jarrett Culver,MIN,34,7,27,499,678,10,2,4,50.0,2,2,100.0,6,60.0,4,40.0,1,25.0,1,10.0,1,10.0
Javonte Green,CHI,41,19,22,474,600,13,1,2,50.0,3,4,75.0,5,38.5,7,53.8,2,28.6,2,15.4,2,15.4
Jaxson Hayes,NOP,60,24,36,964,1242,98,22,42,52.4,7,12,58.3,54,55.1,44,44.9,4,9.1,5,5.1,6,6.1
Jay Scrubb,LAC,4,2,2,84,93,3,0,1,0.0,0,0,0.0,0,0.0,1,33.3,0,0.0,0,0.0,0,0.0
Jaylen Adams,MIL,7,5,2,18,40,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Jaylen Brown,BOS,58,30,28,1999,3303,62,20,37,54.1,2,4,50.0,43,69.4,16,25.8,2,12.5,4,6.5,1,1.6
Jaylen Hoard,OKC,19,1,18,320,459,12,4,5,80.0,6,6,100.0,14,116.7,4,33.3,4,100.0,0,0.0,3,25.0
Jaylen Nowell,MIN,42,10,32,759,1137,14,1,4,25.0,5,6,83.3,7,50.0,6,42.9,1,16.7,1,7.1,3,21.4
Jayson Tatum,BOS,64,34,30,2290,4973,114,34,65,52.3,15,16,93.8,86,75.4,35,30.7,9,25.7,5,4.4,6,5.3
Jeff Green,BKN,68,44,24,1835,2445,108,35,48,72.9,10,16,62.5,83,76.9,45,41.7,7,15.6,5,4.6,8,7.4
Jeff Teague,MIL,55,27,28,950,1789,16,3,6,50.0,0,0,0.0,6,37.5,7,43.8,0,0.0,0,0.0,0,0.0
Jerami Grant,DET,54,15,39,1829,3329,58,11,25,44.0,7,8,87.5,30,51.7,26,44.8,5,19.2,1,1.7,5,8.6
Jeremiah Martin,CLE,9,0,9,75,142,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Jeremy Lamb,IND,36,16,20,765,1308,6,1,2,50.0,2,2,100.0,4,66.7,2,33.3,0,0.0,1,16.7,1,16.7
Jerome Robinson,WAS,17,5,12,305,430,2,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0
Jevon Carter,PHX,60,42,18,717,974,4,0,2,0.0,0,0,0.0,0,0.0,1,25.0,0,0.0,1,25.0,0,0.0
Jimmy Butler,MIA,52,33,19,1745,4025,69,16,32,50.0,12,14,85.7,45,65.2,27,39.1,5,18.5,3,4.3,6,8.7
Joe Harris,BKN,69,45,24,2142,2583,36,17,21,81.0,4,6,66.7,39,108.3,8,22.2,0,0.0,4,11.1,1,2.8
Joe Ingles,UTA,67,47,20,1867,3995,24,2,2,100.0,0,0,0.0,5,20.8,21,87.5,3,14.3,1,4.2,0,0.0
Joel Embiid,PHI,51,39,12,1585,3612,204,47,88,53.4,18,22,81.8,117,57.4,82,40.2,11,13.4,16,7.8,10,4.9
John Collins,ATL,63,34,29,1848,3275,140,41,77,53.2,18,22,81.8,102,72.9,38,27.1,5,13.2,9,6.4,11,7.9
John Konchar,MEM,43,23,20,575,819,14,6,9,66.7,2,2,100.0,14,100.0,4,28.6,1,25.0,0,0.0,1,7.1
John Wall,HOU,40,12,28,1288,3197,7,1,4,25.0,0,0,0.0,3,42.9,2,28.6,1,50.0,0,0.0,0,0.0
Jonas Valanciunas,MEM,62,32,30,1755,3353,247,66,126,52.4,17,26,65.4,150,60.7,88,35.6,14,15.9,12,4.9,13,5.3
Jontay Porter,MEM,11,7,4,54,84,5,1,2,50.0,0,2,0.0,2,40.0,2,40.0,0,0.0,0,0.0,1,20.0
Jordan Bell,GSW,6,3,3,82,163,6,0,2,0.0,0,0,0.0,0,0.0,4,66.7,1,25.0,0,0.0,0,0.0
Jordan Bone,ORL,14,2,12,196,296,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,1,100.0,0,0.0,0,0.0
Jordan Clarkson,UTA,68,49,19,1818,2860,27,5,11,45.5,8,8,100.0,19,70.4,5,18.5,0,0.0,7,25.9,3,11.1
Jordan McLaughlin,MIN,51,15,36,938,2175,14,5,7,71.4,0,0,0.0,10,71.4,4,28.6,0,0.0,2,14.3,0,0.0
Jordan Nwora,MIL,30,19,11,274,387,3,2,2,100.0,0,0,0.0,5,166.7,0,0.0,0,0.0,1,33.3,0,0.0
Jordan Poole,GSW,51,28,23,988,1863,12,6,6,100.0,2,2,100.0,16,133.3,3,25.0,2,66.7,0,0.0,1,8.3
Josh Green,DAL,39,20,19,445,426,11,1,3,33.3,0,0,0.0,2,18.2,7,63.6,1,14.3,1,9.1,0,0.0
Josh Hall,OKC,21,2,19,336,398,4,1,2,50.0,0,0,0.0,2,50.0,1,25.0,0,0.0,1,25.0,0,0.0
Josh Hart,NOP,47,21,26,1350,1897,16,3,3,100.0,2,2,100.0,8,50.0,12,75.0,2,16.7,0,0.0,1,6.3
Josh Jackson,DET,62,16,46,1560,2278,29,6,10,60.0,2,2,100.0,14,48.3,14,48.3,5,35.7,2,6.9,1,3.4
Josh Okogie,MIN,59,21,38,1197,1166,31,8,10,80.0,2,2,100.0,20,64.5,19,61.3,3,15.8,1,3.2,1,3.2
Josh Richardson,DAL,59,35,24,1790,2657,28,7,13,53.8,0,0,0.0,14,50.0,14,50.0,3,21.4,0,0.0,0,0.0
Jrue Holiday,MIL,59,41,18,1907,3714,41,11,19,57.9,0,0,0.0,24,58.5,18,43.9,3,16.7,2,4.9,0,0.0
Juan Toscano-Anderson,GSW,53,28,25,1108,2277,47,12,13,92.3,2,4,50.0,27,57.4,28,59.6,8,28.6,2,4.3,2,4.3
Juancho Hernangomez,MIN,52,19,33,900,1342,29,10,13,76.9,8,12,66.7,28,96.6,8,27.6,1,12.5,1,3.4,6,20.7
Julius Randle,NYK,71,40,31,2667,5936,159,36,59,61.0,12,16,75.0,86,54.1,83,52.2,26,31.3,6,3.8,8,5.0
Justin Holiday,IND,72,34,38,2183,2432,20,4,5,80.0,0,0,0.0,8,40.0,12,60.0,4,33.3,2,10.0,0,0.0
Justin Jackson,MIL,34,12,22,577,920,9,5,7,71.4,0,0,0.0,10,111.1,2,22.2,0,0.0,0,0.0,0,0.0
Justin James,SAC,36,15,21,310,435,5,1,2,50.0,2,2,100.0,4,80.0,0,0.0,0,0.0,1,20.0,1,20.0
Justin Patton,HOU,13,1,12,247,354,17,5,6,83.3,3,4,75.0,13,76.5,9,52.9,1,11.1,0,0.0,2,11.8
Justin Robinson,OKC,9,0,9,88,173,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Justise Winslow,MEM,26,13,13,507,836,31,7,13,53.8,2,2,100.0,16,51.6,14,45.2,3,21.4,2,6.5,1,3.2
Jusuf Nurkic,POR,37,22,15,880,1902,170,40,74,54.1,13,18,72.2,97,57.1,71,41.8,18,25.4,12,7.1,9,5.3
Juwan Morgan,UTA,29,24,5,147,186,3,1,1,100.0,2,2,100.0,4,133.3,1,33.3,0,0.0,0,0.0,1,33.3
KZ Okpala,MIA,37,22,15,447,428,15,2,4,50.0,0,0,0.0,4,26.7,9,60.0,0,0.0,1,6.7,0,0.0
Karim Mane,ORL,10,2,8,88,74,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Karl-Anthony Towns,MIN,50,19,31,1689,3466,179,35,63,55.6,17,22,77.3,91,50.8,84,46.9,20,23.8,16,8.9,10,5.6
Kawhi Leonard,LAC,52,36,16,1772,3097,119,27,56,48.2,15,16,93.8,71,59.7,46,38.7,12,26.1,5,4.2,5,4.2
Keita Bates-Diop,SAS,30,13,17,245,278,1,0,0,0.0,2,2,100.0,2,200.0,0,0.0,0,0.0,0,0.0,1,100.0
Kelan Martin,IND,35,16,19,323,433,5,4,5,80.0,0,0,0.0,8,160.0,0,0.0,0,0.0,0,0.0,0,0.0
Keldon Johnson,SAS,69,32,37,1968,2818,30,11,17,64.7,4,4,100.0,27,90.0,9,30.0,0,0.0,1,3.3,2,6.7
Keljin Blevins,POR,17,11,6,75,72,3,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,33.3,0,0.0
Kelly Olynyk,HOU,70,26,44,1997,3834,100,25,33,75.8,6,10,60.0,58,58.0,55,55.0,6,10.9,6,6.0,5,5.0
Kelly Oubre Jr.,GSW,55,27,28,1688,2139,42,12,22,54.5,7,8,87.5,31,73.8,11,26.2,2,18.2,5,11.9,4,9.5
Kemba Walker,BOS,43,22,21,1369,3127,9,1,3,33.3,0,0,0.0,2,22.2,5,55.6,3,60.0,1,11.1,0,0.0
Kendrick Nunn,MIA,56,31,25,1650,2524,30,13,16,81.3,0,0,0.0,28,93.3,11,36.7,2,18.2,2,6.7,0,0.0
Kenrich Williams,OKC,66,21,45,1426,2093,29,12,18,66.7,5,6,83.3,30,103.4,8,27.6,0,0.0,0,0.0,3,10.3
Kent Bazemore,GSW,67,35,32,1334,2133,23,7,9,77.8,4,6,66.7,19,82.6,8,34.8,0,0.0,0,0.0,2,8.7
Kentavious Caldwell-Pope,LAL,67,39,28,1902,2546,21,6,8,75.0,2,2,100.0,15,71.4,11,52.4,1,9.1,1,4.8,1,4.8
Kenyon Martin Jr.,HOU,45,10,35,1068,1417,34,8,18,44.4,5,6,83.3,21,61.8,7,20.6,1,14.3,3,8.8,3,8.8
Kevin Durant,BKN,35,23,12,1157,2352,53,13,20,65.0,2,2,100.0,28,52.8,27,50.9,9,33.3,2,3.8,1,1.9
Kevin Huerter,ATL,69,40,29,2126,3039,35,11,25,44.0,0,0,0.0,23,65.7,9,25.7,3,33.3,1,2.9,0,0.0
Kevin Knox II,NYK,42,26,16,464,572,12,1,4,25.0,2,4,50.0,4,33.3,4,33.3,2,50.0,2,16.7,2,16.7
Kevin Love,CLE,25,7,18,622,1289,40,6,10,60.0,0,0,0.0,12,30.0,25,62.5,5,20.0,4,10.0,0,0.0
Kevin Porter Jr.,HOU,26,4,22,836,1935,14,4,6,66.7,2,2,100.0,10,71.4,6,42.9,1,16.7,1,7.1,1,7.1
Kevon Looney,GSW,61,34,27,1161,1815,61,10,18,55.6,0,2,0.0,20,32.8,40,65.6,10,25.0,2,3.3,1,1.6
Khem Birch,TOR,67,23,44,1529,2117,201,49,86,57.0,10,20,50.0,112,55.7,96,47.8,11,11.5,6,3.0,11,5.5
Khris Middleton,MIL,68,45,23,2269,4303,57,18,30,60.0,2,2,100.0,38,66.7,21,36.8,6,28.6,4,7.0,1,1.8
Khyri Thomas,HOU,5,1,4,153,219,9,2,2,100.0,4,4,100.0,8,88.9,4,44.4,1,25.0,0,0.0,2,22.2
Killian Hayes,DET,26,6,20,670,1651,14,3,4,75.0,2,2,100.0,8,57.1,7,50.0,1,14.3,1,7.1,1,7.1
Killian Tillie,MEM,18,11,7,182,206,6,1,2,50.0,1,2,50.0,3,50.0,3,50.0,0,0.0,0,0.0,1,16.7
Kira Lewis Jr.,NOP,54,23,31,904,1789,9,2,3,66.7,0,0,0.0,5,55.6,3,33.3,0,0.0,3,33.3,0,0.0
Kostas Antetokounmpo,LAL,15,6,9,56,63,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
Kris Dunn,ATL,4,1,3,45,79,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Kristaps Porzingis,DAL,43,26,17,1327,2554,124,30,66,45.5,6,8,75.0,68,54.8,44,35.5,5,11.4,7,5.6,4,3.2
Kyle Anderson,MEM,69,36,33,1887,3043,64,14,28,50.0,4,6,66.7,32,50.0,30,46.9,6,20.0,3,4.7,3,4.7
Kyle Guy,SAC,31,11,20,235,422,4,0,2,0.0,1,4,25.0,1,25.0,0,0.0,0,0.0,0,0.0,2,50.0
Kyle Kuzma,LAL,68,40,28,1954,2833,47,11,18,61.1,3,6,50.0,25,53.2,22,46.8,2,9.1,2,4.3,3,6.4
Kyle Lowry,TOR,46,15,31,1602,3791,20,3,4,75.0,0,0,0.0,6,30.0,16,80.0,7,43.8,0,0.0,0,0.0
Kyrie Irving,BKN,54,36,18,1886,4204,45,13,22,59.1,4,4,100.0,31,68.9,16,35.6,2,12.5,2,4.4,2,4.4
LaMarcus Aldridge,BKN,26,15,11,674,1157,49,6,21,28.6,2,2,100.0,14,28.6,23,46.9,3,13.0,4,8.2,1,2.0
LaMelo Ball,CHA,51,23,28,1469,3797,26,5,8,62.5,0,0,0.0,11,42.3,15,57.7,1,6.7,2,7.7,0,0.0
Lamar Stevens,CLE,40,13,27,499,669,23,8,11,72.7,7,10,70.0,23,100.0,7,30.4,1,14.3,0,0.0,4,17.4
Landry Shamet,BKN,61,39,22,1403,1927,11,3,4,75.0,1,2,50.0,7,63.6,4,36.4,1,25.0,2,18.2,1,9.1
Langston Galloway,PHX,40,29,11,438,460,3,2,2,100.0,0,0,0.0,4,133.3,1,33.3,0,0.0,0,0.0,0,0.0
Larry Nance Jr.,CLE,35,13,22,1091,1740,155,22,43,51.2,4,6,66.7,48,31.0,97,62.6,14,14.4,9,5.8,3,1.9
Lauri Markkanen,CHI,51,20,31,1317,1813,47,16,25,64.0,2,4,50.0,37,78.7,12,25.5,3,25.0,6,12.8,2,4.3
LeBron James,LAL,45,30,15,1504,3912,86,28,42,66.7,2,4,50.0,60,69.8,36,41.9,6,16.7,5,5.8,1,1.2
Lonnie Walker IV,SAS,60,28,32,1522,1811,20,6,11,54.5,0,0,0.0,14,70.0,9,45.0,1,11.1,0,0.0,0,0.0
Lonzo Ball,NOP,55,23,32,1747,4221,30,9,15,60.0,1,2,50.0,19,63.3,9,30.0,0,0.0,5,16.7,1,3.3
Lou Williams,ATL,66,44,22,1423,2713,15,5,7,71.4,2,2,100.0,12,80.0,7,46.7,1,14.3,0,0.0,1,6.7
Louis King,SAC,6,3,3,85,149,4,2,3,66.7,0,0,0.0,4,100.0,1,25.0,0,0.0,0,0.0,0,0.0
Luguentz Dort,OKC,52,18,34,1543,2061,6,1,1,100.0,0,0,0.0,2,33.3,4,66.7,2,50.0,0,0.0,0,0.0
Luka Doncic,DAL,66,40,26,2262,5869,23,3,9,33.3,2,2,100.0,8,34.8,9,39.1,4,44.4,3,13.0,1,4.3
Luka Samanic,SAS,33,14,19,308,439,8,3,3,100.0,0,0,0.0,6,75.0,4,50.0,1,25.0,0,0.0,0,0.0
Luke Kennard,LAC,63,44,19,1232,1635,27,7,11,63.6,2,2,100.0,20,74.1,13,48.1,5,38.5,1,3.7,1,3.7
Luke Kornet,BOS,31,13,18,347,564,26,3,5,60.0,0,0,0.0,6,23.1,18,69.2,4,22.2,1,3.8,0,0.0
Malachi Flynn,TOR,47,21,26,928,1895,8,0,0,0.0,0,0,0.0,0,0.0,5,62.5,1,20.0,2,25.0,0,0.0
Malcolm Brogdon,IND,56,27,29,1930,4823,28,8,16,50.0,4,4,100.0,20,71.4,7,25.0,0,0.0,3,10.7,2,7.1
Malik Beasley,MIN,37,8,29,1214,1807,26,8,16,50.0,5,5,100.0,23,88.5,6,23.1,1,16.7,1,3.8,2,7.7
Malik Fitts,LAC,3,3,0,11,18,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Malik Monk,CHA,42,19,23,878,1412,10,2,5,40.0,0,0,0.0,4,40.0,3,30.0,1,33.3,2,20.0,0,0.0
Mamadi Diakite,MIL,14,7,7,141,183,14,3,8,37.5,4,4,100.0,10,71.4,3,21.4,1,33.3,0,0.0,2,14.3
Marc Gasol,LAL,52,32,20,993,1785,131,12,18,66.7,1,2,50.0,27,20.6,99,75.6,10,10.1,7,5.3,0,0.0
Marcus Morris Sr.,LAC,57,38,19,1502,1992,72,16,31,51.6,4,6,66.7,36,50.0,36,50.0,3,8.3,2,2.8,3,4.2
Marcus Smart,BOS,48,24,24,1581,3099,37,4,10,40.0,2,2,100.0,11,29.7,20,54.1,6,30.0,3,8.1,1,2.7
Markelle Fultz,ORL,8,6,2,215,487,4,1,2,50.0,0,0,0.0,2,50.0,2,50.0,0,0.0,0,0.0,0,0.0
Markieff Morris,LAL,61,32,29,1200,1636,47,7,13,53.8,4,6,66.7,18,38.3,27,57.4,7,25.9,3,6.4,2,4.3
Markus Howard,DEN,37,24,13,205,382,1,1,1,100.0,0,0,0.0,3,300.0,0,0.0,0,0.0,0,0.0,0,0.0
Marques Bolden,CLE,6,2,4,29,40,6,0,1,0.0,0,0,0.0,0,0.0,5,83.3,0,0.0,0,0.0,0,0.0
Marquese Chriss,GSW,2,0,2,27,59,1,0,0,0.0,1,2,50.0,1,100.0,0,0.0,0,0.0,0,0.0,1,100.0
Marvin Bagley III,SAC,43,20,23,1112,1638,65,23,41,56.1,9,12,75.0,58,89.2,12,18.5,1,8.3,5,7.7,6,9.2
Mason Jones,PHI,32,10,22,334,830,5,1,1,100.0,1,4,25.0,3,60.0,2,40.0,0,0.0,0,0.0,2,40.0
Mason Plumlee,DET,56,14,42,1499,3052,197,29,59,49.2,10,16,62.5,70,35.5,118,59.9,18,15.3,12,6.1,8,4.1
Matisse Thybulle,PHI,65,46,19,1298,1296,13,2,2,100.0,0,2,0.0,4,30.8,10,76.9,1,10.0,0,0.0,1,7.7
Matt Thomas,UTA,45,27,18,327,472,7,3,3,100.0,0,0,0.0,6,85.7,4,57.1,0,0.0,0,0.0,0,0.0
Matthew Dellavedova,CLE,13,4,9,224,540,4,0,1,0.0,0,0,0.0,0,0.0,3,75.0,0,0.0,0,0.0,0,0.0
Maurice Harkless,SAC,37,16,21,772,800,12,0,0,0.0,3,4,75.0,3,25.0,9,75.0,2,22.2,1,8.3,2,16.7
Max Strus,MIA,39,14,25,507,517,4,0,0,0.0,0,0,0.0,0,0.0,2,50.0,2,100.0,0,0.0,0,0.0
Maxi Kleber,DAL,50,31,19,1341,1546,18,2,5,40.0,2,2,100.0,6,33.3,10,55.6,1,10.0,2,11.1,1,5.6
Meyers Leonard,MIA,3,2,1,29,53,3,0,0,0.0,0,0,0.0,0,0.0,3,100.0,0,0.0,0,0.0,0,0.0
Mfiondu Kabengele,CLE,39,20,19,280,468,15,2,7,28.6,0,0,0.0,4,26.7,6,40.0,1,16.7,1,6.7,0,0.0
Michael Carter-Williams,ORL,31,12,19,800,1659,11,3,6,50.0,0,2,0.0,6,54.5,4,36.4,1,25.0,0,0.0,1,9.1
Michael Porter Jr.,DEN,61,40,21,1912,2526,103,30,53,56.6,15,16,93.8,77,74.8,33,32.0,6,18.2,5,4.9,8,7.8
Mikal Bridges,PHX,72,51,21,2348,2581,80,25,37,67.6,10,10,100.0,58,72.5,36,45.0,7,19.4,1,1.3,5,6.3
Mike Conley,UTA,51,37,14,1498,3490,19,8,10,80.0,2,2,100.0,18,94.7,8,42.1,1,12.5,0,0.0,0,0.0
Mike James,BKN,13,9,4,236,545,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
Mike Muscala,OKC,35,15,20,645,1169,35,10,15,66.7,0,0,0.0,21,60.0,18,51.4,3,16.7,1,2.9,0,0.0
Mike Scott,PHI,51,35,16,852,1209,16,2,6,33.3,0,0,0.0,4,25.0,9,56.3,1,11.1,0,0.0,0,0.0
Miles Bridges,CHA,66,31,35,1932,2747,90,15,26,57.7,9,10,90.0,42,46.7,48,53.3,3,6.3,8,8.9,5,5.6
Mitchell Robinson,NYK,31,15,16,853,1049,35,2,4,50.0,1,2,50.0,6,17.1,30,85.7,2,6.7,0,0.0,1,2.9
Miye Oni,UTA,54,45,9,519,502,7,0,0,0.0,0,0,0.0,0,0.0,4,57.1,1,25.0,3,42.9,0,0.0
Mo Bamba,ORL,46,11,35,725,1102,51,7,18,38.9,3,4,75.0,17,33.3,27,52.9,3,11.1,3,5.9,2,3.9
Monte Morris,DEN,47,30,17,1196,2113,32,10,15,66.7,0,2,0.0,21,65.6,16,50.0,3,18.8,0,0.0,1,3.1
Montrezl Harrell,LAL,69,41,28,1580,2376,205,56,82,68.3,19,25,76.0,134,65.4,97,47.3,13,13.4,12,5.9,12,5.9
Moritz Wagner,ORL,45,19,26,722,1248,46,11,18,61.1,10,11,90.9,34,73.9,16,34.8,5,31.3,4,8.7,5,10.9
Moses Brown,BOS,43,8,35,920,1107,52,13,28,46.4,7,14,50.0,34,65.4,14,26.9,2,14.3,1,1.9,7,13.5
Mychal Mulder,GSW,60,33,27,766,704,6,2,2,100.0,0,0,0.0,5,83.3,3,50.0,0,0.0,1,16.7,0,0.0
Myles Turner,IND,47,22,25,1455,1866,88,23,36,63.9,26,30,86.7,74,84.1,27,30.7,4,14.8,7,8.0,14,15.9
