PLAYER,TEAM,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,eFG%
Kyrie Irving,BKN,54,36,18,1886,541,235,496,47.4,71,191,37.2,54.5
LaMarcus Aldridge,BKN,26,15,11,674,46,22,51,43.1,2,5,40.0,45.1
LaMelo Ball,CHA,51,23,28,1469,196,81,215,37.7,34,106,32.1,45.6
Lamar Stevens,CLE,40,13,27,499,26,13,41,31.7,0,2,0.0,31.7
Landry Shamet,BKN,61,39,22,1403,89,35,114,30.7,19,73,26.0,39.0
Langston Galloway,PHX,40,29,11,438,35,17,39,43.6,1,5,20.0,44.9
Larry Nance Jr.,CLE,35,13,22,1091,14,6,15,40.0,2,4,50.0,46.7
Lauri Markkanen,CHI,51,20,31,1317,21,10,27,37.0,1,5,20.0,38.9
LeBron James,LAL,45,30,15,1504,288,115,306,37.6,58,154,37.7,47.1
Lonnie Walker IV,SAS,60,28,32,1522,151,66,187,35.3,19,71,26.8,40.4
Lonzo Ball,NOP,55,23,32,1747,201,80,234,34.2,41,131,31.3,42.9
Lou Williams,ATL,66,44,22,1423,303,133,351,37.9,37,88,42.0,43.2
Louis King,SAC,6,3,3,85,10,4,11,36.4,2,3,66.7,45.5
Luguentz Dort,OKC,52,18,34,1543,76,30,100,30.0,16,65,24.6,38.0
Luka Doncic,DAL,66,40,26,2262,808,324,769,42.1,160,450,35.6,52.5
Luka Samanic,SAS,33,14,19,308,4,2,9,22.2,0,4,0.0,22.2
Luke Kennard,LAC,63,44,19,1232,158,67,149,45.0,24,51,47.1,53.0
Luke Kornet,BOS,31,13,18,347,0,0,0,-,0,0,-,-
Malachi Flynn,TOR,47,21,26,928,132,53,167,31.7,26,84,31.0,39.5
Malcolm Brogdon,IND,56,27,29,1930,395,163,405,40.2,69,200,34.5,48.8
Malik Beasley,MIN,37,8,29,1214,158,63,158,39.9,32,84,38.1,50.0
Malik Fitts,LAC,3,3,0,11,0,0,0,-,0,0,-,-
Malik Monk,CHA,42,19,23,878,128,48,136,35.3,32,86,37.2,47.1
Mamadi Diakite,MIL,14,7,7,141,0,0,6,0.0,0,2,0.0,0.0
Marc Gasol,LAL,52,32,20,993,8,4,17,23.5,0,1,0.0,23.5
Marcus Morris Sr.,LAC,57,38,19,1502,186,89,207,43.0,8,36,22.2,44.9
Marcus Smart,BOS,48,24,24,1581,140,57,153,37.3,26,78,33.3,45.8
Markelle Fultz,ORL,8,6,2,215,20,9,42,21.4,2,9,22.2,23.8
Markieff Morris,LAL,61,32,29,1200,49,23,69,33.3,3,16,18.8,35.5
Markus Howard,DEN,37,24,13,205,46,19,46,41.3,8,28,28.6,50.0
Marques Bolden,CLE,6,2,4,29,0,0,0,-,-,-,-,-
Marquese Chriss,GSW,2,0,2,27,0,0,0,-,0,0,-,-
Marvin Bagley III,SAC,43,20,23,1112,23,9,22,40.9,5,9,55.6,52.3
Mason Jones,PHI,32,10,22,334,50,19,51,37.3,12,35,34.3,49.0
Mason Plumlee,DET,56,14,42,1499,12,6,21,28.6,0,0,-,28.6
Matisse Thybulle,PHI,65,46,19,1298,10,4,13,30.8,2,6,33.3,38.5
Matt Thomas,UTA,45,27,18,327,62,26,59,44.1,10,28,35.7,52.5
Matthew Dellavedova,CLE,13,4,9,224,7,3,19,15.8,1,8,12.5,18.4
Maurice Harkless,SAC,37,16,21,772,16,7,15,46.7,2,4,50.0,53.3
Max Strus,MIA,39,14,25,507,6,2,14,14.3,2,13,15.4,21.4
Maxi Kleber,DAL,50,31,19,1341,15,7,26,26.9,1,9,11.1,28.8
Meyers Leonard,MIA,3,2,1,29,0,0,0,-,0,0,-,-
Mfiondu Kabengele,CLE,39,20,19,280,0,0,2,0.0,0,2,0.0,0.0
Michael Carter-Williams,ORL,31,12,19,800,30,14,53,26.4,2,10,20.0,28.3
Michael Porter Jr.,DEN,61,40,21,1912,193,81,184,44.0,31,85,36.5,52.4
Mikal Bridges,PHX,72,51,21,2348,105,48,93,51.6,9,14,64.3,56.5
Mike Conley,UTA,51,37,14,1498,353,134,315,42.5,85,205,41.5,56.0
Mike James,BKN,13,9,4,236,36,15,45,33.3,6,19,31.6,40.0
Mike Muscala,OKC,35,15,20,645,25,11,14,78.6,3,4,75.0,89.3
Mike Scott,PHI,51,35,16,852,16,8,27,29.6,0,3,0.0,29.6
Miles Bridges,CHA,66,31,35,1932,115,40,104,38.5,35,81,43.2,55.3
Mitchell Robinson,NYK,31,15,16,853,0,0,0,-,-,-,-,-
Miye Oni,UTA,54,45,9,519,3,1,5,20.0,1,5,20.0,30.0
Mo Bamba,ORL,46,11,35,725,18,9,22,40.9,0,2,0.0,40.9
Monte Morris,DEN,47,30,17,1196,123,55,126,43.7,13,34,38.2,48.8
Montrezl Harrell,LAL,69,41,28,1580,48,24,68,35.3,0,4,0.0,35.3
Moritz Wagner,ORL,45,19,26,722,3,1,4,25.0,1,2,50.0,37.5
Moses Brown,BOS,43,8,35,920,0,0,0,-,-,-,-,-
Mychal Mulder,GSW,60,33,27,766,27,9,18,50.0,9,16,56.3,75.0
Myles Turner,IND,47,22,25,1455,12,5,25,20.0,2,9,22.2,24.0
Naji Marshall,NOP,32,14,18,700,13,6,35,17.1,1,11,9.1,18.6
Nassir Little,POR,48,27,21,640,33,14,43,32.6,5,20,25.0,38.4
Nate Darling,CHA,7,3,4,26,0,0,0,-,0,0,-,-
Nate Hinton,DAL,21,11,10,93,14,7,17,41.2,0,5,0.0,41.2
Nathan Knight,ATL,33,21,12,279,0,0,7,0.0,0,6,0.0,0.0
Naz Reid,MIN,70,22,48,1347,4,2,15,13.3,0,3,0.0,13.3
Nemanja Bjelica,MIA,37,16,21,595,12,5,17,29.4,2,9,22.2,35.3
Nerlens Noel,NYK,64,35,29,1547,2,1,7,14.3,0,1,0.0,14.3
Nic Claxton,BKN,32,23,9,594,0,0,1,0.0,0,0,-,0.0
Nick Richards,CHA,18,9,9,63,0,0,0,-,0,0,-,-
Nickeil Alexander-Walker,NOP,46,20,26,1007,92,40,97,41.2,12,36,33.3,47.4
Nico Mannion,GSW,30,17,13,364,38,14,48,29.2,10,22,45.5,39.6
Nicolas Batum,LAC,67,44,23,1835,51,22,54,40.7,7,15,46.7,47.2
Nicolo Melli,DAL,45,26,19,566,15,7,21,33.3,1,5,20.0,35.7
Nikola Jokic,DEN,72,47,25,2488,148,71,152,46.7,6,16,37.5,48.7
Nikola Vucevic,CHI,70,26,44,2348,141,70,177,39.5,1,1,100,39.8
Noah Vonleh,BKN,4,3,1,11,0,0,1,0.0,0,1,0.0,0.0
Norman Powell,POR,69,32,37,2205,233,90,234,38.5,53,144,36.8,49.8
Norvel Pelle,NYK,13,8,5,83,0,0,0,-,-,-,-,-
O.G. Anunoby,TOR,43,18,25,1433,44,19,68,27.9,6,30,20.0,32.4
Obi Toppin,NYK,62,36,26,683,10,5,12,41.7,0,1,0.0,41.7
Onyeka Okongwu,ATL,50,31,19,601,4,2,5,40.0,0,1,0.0,40.0
Oshae Brissett,IND,21,10,11,519,6,2,6,33.3,2,2,100,50.0
Otto Porter Jr.,ORL,28,12,16,607,55,27,68,39.7,1,10,10.0,40.4
P.J. Tucker,MIL,52,27,25,1356,2,1,3,33.3,0,0,-,33.3
P.J. Washington,CHA,64,31,33,1954,49,19,67,28.4,11,37,29.7,36.6
PJ Dozier,DEN,50,36,14,1088,66,28,84,33.3,10,33,30.3,39.3
Pascal Siakam,TOR,56,21,35,2006,164,75,220,34.1,14,59,23.7,37.3
Pat Connaughton,MIL,69,44,25,1575,3,1,17,5.9,1,11,9.1,8.8
Patrick Beverley,LAC,37,25,12,832,34,12,36,33.3,10,27,37.0,47.2
Patrick McCaw,TOR,5,2,3,33,0,0,0,-,-,-,-,-
Patrick Patterson,LAC,38,26,12,582,6,3,6,50.0,0,0,-,50.0
Patrick Williams,CHI,71,30,41,1983,130,63,148,42.6,4,12,33.3,43.9
Patty Mills,SAS,68,31,37,1685,234,91,250,36.4,52,165,31.5,46.8
Paul George,LAC,54,38,16,1821,393,161,385,41.8,71,176,40.3,51.0
Paul Millsap,DEN,56,38,18,1162,33,15,40,37.5,3,6,50.0,41.3
Paul Reed,PHI,26,17,9,177,4,2,6,33.3,0,0,-,33.3
Paul Watson,TOR,27,13,14,297,15,5,12,41.7,5,10,50.0,62.5
Payton Pritchard,BOS,66,33,33,1268,109,42,124,33.9,25,81,30.9,44.0
Precious Achiuwa,MIA,61,31,30,737,10,5,11,45.5,0,0,-,45.5
Quinn Cook,CLE,23,13,10,157,39,16,33,48.5,7,14,50.0,59.1
Quinndary Weatherspoon,SAS,20,8,12,121,7,3,11,27.3,1,3,33.3,31.8
R.J. Hampton,ORL,51,20,31,888,58,28,84,33.3,2,22,9.1,34.5
RJ Barrett,NYK,72,41,31,2511,134,64,192,33.3,6,20,30.0,34.9
Rajon Rondo,LAC,45,28,17,769,64,24,61,39.3,16,41,39.0,52.5
Raul Neto,WAS,64,30,34,1403,92,41,98,41.8,10,33,30.3,46.9
Ray Spalding,HOU,2,0,2,19,0,0,0,-,0,0,-,-
Rayjon Tucker,PHI,14,8,6,68,3,1,3,33.3,1,2,50.0,50.0
Reggie Bullock,NYK,65,38,27,1949,104,48,112,42.9,8,32,25.0,46.4
Reggie Jackson,LAC,67,43,24,1544,161,67,183,36.6,27,78,34.6,44.0
Reggie Perry,BKN,26,18,8,211,0,0,3,0.0,0,1,0.0,0.0
Richaun Holmes,SAC,61,29,32,1781,16,8,15,53.3,0,1,0.0,53.3
Ricky Rubio,MIN,68,23,45,1772,113,50,152,32.9,13,46,28.3,37.2
Robert Covington,POR,70,42,28,2243,64,24,59,40.7,16,39,41.0,54.2
Robert Franks,ORL,7,0,7,101,0,0,2,0.0,0,1,0.0,0.0
Robert Williams III,BOS,52,29,23,985,4,2,7,28.6,0,1,0.0,28.6
Robert Woodard II,SAC,13,3,10,45,5,2,6,33.3,1,3,33.3,41.7
Robin Lopez,WAS,71,34,37,1354,14,7,11,63.6,0,0,-,63.6
Rodions Kurucs,MIL,21,10,11,125,0,0,1,0.0,0,0,-,0.0
Rodney Hood,TOR,55,29,26,943,116,50,129,38.8,16,38,42.1,45.0
Rodney McGruder,DET,16,3,13,194,6,3,10,30.0,0,1,0.0,30.0
Romeo Langford,BOS,18,9,9,283,6,2,10,20.0,2,3,66.7,30.0
Rondae Hollis-Jefferson,POR,11,6,5,107,2,1,1,100,0,0,-,100
Royce O'Neale,UTA,71,51,20,2240,28,10,33,30.3,8,25,32.0,42.4
Rudy Gay,SAS,63,29,34,1358,193,89,231,38.5,15,46,32.6,41.8
Rudy Gobert,UTA,71,52,19,2187,0,0,3,0.0,0,2,0.0,0.0
Rui Hachimura,WAS,57,29,28,1797,130,65,165,39.4,0,2,0.0,39.4
Russell Westbrook,WAS,65,30,35,2369,426,195,527,37.0,36,127,28.3,40.4
Ryan Arcidiacono,CHI,44,20,24,450,29,13,36,36.1,3,12,25.0,40.3
Saben Lee,DET,48,14,34,781,14,7,29,24.1,0,7,0.0,24.1
Saddiq Bey,DET,70,19,51,1909,105,40,135,29.6,25,84,29.8,38.9
Sam Merrill,MIL,30,18,12,233,25,10,20,50.0,5,11,45.5,62.5
Sean McDermott,MEM,18,10,8,158,0,0,2,0.0,0,1,0.0,0.0
Sekou Doumbouya,DET,56,15,41,869,3,1,15,6.7,1,5,20.0,10.0
Semi Ojeleye,BOS,56,28,28,950,8,3,25,12.0,2,13,15.4,16.0
Serge Ibaka,LAC,41,24,17,955,9,4,16,25.0,1,5,20.0,28.1
Seth Curry,PHI,57,39,18,1638,258,111,253,43.9,36,95,37.9,51.0
Shai Gilgeous-Alexander,OKC,35,16,19,1180,244,95,228,41.7,54,132,40.9,53.5
Shake Milton,PHI,63,46,17,1461,238,110,264,41.7,18,68,26.5,45.1
Shaquille Harrison,DEN,34,27,7,332,6,3,9,33.3,0,3,0.0,33.3
Sindarius Thornwell,ORL,21,7,14,217,0,0,3,0.0,0,0,-,0.0
Skylar Mays,ATL,33,19,14,269,15,6,17,35.3,3,8,37.5,44.1
Solomon Hill,ATL,71,41,30,1514,21,8,21,38.1,5,12,41.7,50.0
Spencer Dinwiddie,BKN,3,2,1,64,0,0,2,0.0,0,2,0.0,0.0
Stanley Johnson,TOR,61,25,36,1006,30,11,35,31.4,8,24,33.3,42.9
Stephen Curry,GSW,63,37,26,2152,705,260,615,42.3,185,452,40.9,57.3
Sterling Brown,HOU,51,14,37,1229,51,18,45,40.0,15,32,46.9,56.7
Steven Adams,NOP,58,26,32,1604,4,2,7,28.6,0,1,0.0,28.6
Svi Mykhailiuk,OKC,66,13,53,1324,127,48,130,36.9,31,89,34.8,48.8
T.J. Leaf,POR,7,6,1,35,0,0,1,0.0,-,-,-,0.0
T.J. McConnell,IND,69,33,36,1796,162,79,143,55.2,4,11,36.4,56.6
T.J. Warren,IND,4,3,1,117,18,9,20,45.0,0,0,-,45.0
Tacko Fall,BOS,19,13,6,136,0,0,0,-,-,-,-,-
Taj Gibson,NYK,45,29,16,936,4,2,6,33.3,0,1,0.0,33.3
Talen Horton-Tucker,LAL,65,39,26,1304,96,40,110,36.4,16,54,29.6,43.6
Taurean Prince,CLE,41,15,26,905,100,40,97,41.2,20,45,44.4,51.5
Terance Mann,LAC,67,45,22,1263,59,25,73,34.2,9,21,42.9,40.4
Terence Davis,SAC,61,26,35,1074,82,30,106,28.3,22,84,26.2,38.7
Terrance Ferguson,PHI,13,10,3,49,0,0,1,0.0,0,0,-,0.0
Terrence Ross,ORL,46,16,30,1346,286,128,327,39.1,30,103,29.1,43.7
Terry Rozier,CHA,69,32,37,2383,383,162,391,41.4,59,191,30.9,49.0
Thaddeus Young,CHI,68,30,38,1652,10,5,26,19.2,0,3,0.0,19.2
Thanasis Antetokounmpo,MIL,57,37,20,551,17,6,17,35.3,5,13,38.5,50.0
Theo Maledon,OKC,65,20,45,1778,182,74,210,35.2,34,108,31.5,43.3
Theo Pinson,NYK,17,9,8,34,2,1,2,50.0,0,1,0.0,50.0
Thomas Bryant,WAS,10,2,8,271,4,2,5,40.0,0,0,-,40.0
Thon Maker,CLE,8,3,5,76,2,1,2,50.0,0,0,-,50.0
Tim Frazier,MEM,5,5,0,62,2,1,11,9.1,0,4,0.0,9.1
Tim Hardaway Jr.,DAL,70,42,28,1985,283,115,307,37.5,53,154,34.4,46.1
Timothe Luwawu-Cabarrot,BKN,58,38,20,1050,21,9,37,24.3,3,18,16.7,28.4
Tobias Harris,PHI,62,44,18,2014,292,137,309,44.3,18,59,30.5,47.2
Tomas Satoransky,CHI,58,25,33,1307,73,35,72,48.6,3,14,21.4,50.7
Tony Bradley,OKC,42,15,27,684,0,0,1,0.0,0,0,-,0.0
Tony Snell,ATL,47,29,18,992,14,7,20,35.0,0,3,0.0,35.0
Torrey Craig,PHX,50,33,17,803,34,14,31,45.2,6,11,54.5,54.8
Trae Young,ATL,63,36,27,2125,576,236,604,39.1,104,310,33.5,47.7
Tre Jones,SAS,37,15,22,269,18,8,19,42.1,2,2,100,47.4
Tremont Waters,BOS,26,13,13,238,40,15,38,39.5,10,24,41.7,52.6
Trent Forrest,UTA,30,22,8,302,14,7,13,53.8,0,4,0.0,53.8
Trevor Ariza,MIA,30,17,13,841,19,7,29,24.1,5,20,25.0,32.8
Trey Burke,DAL,62,35,27,911,125,57,126,45.2,11,29,37.9,49.6
Trey Lyles,SAS,23,10,13,358,9,4,19,21.1,1,7,14.3,23.7
Tristan Thompson,BOS,54,27,27,1287,6,3,10,30.0,0,2,0.0,30.0
Troy Brown Jr.,CHI,34,10,24,523,28,13,32,40.6,2,8,25.0,43.8
Ty Jerome,OKC,33,7,26,788,101,39,92,42.4,23,53,43.4,54.9
Ty-Shon Alexander,PHX,15,11,4,47,3,1,4,25.0,1,2,50.0,37.5
Tyler Bey,DAL,18,11,7,71,3,1,5,20.0,1,2,50.0,30.0
Tyler Cook,DET,32,11,21,437,0,0,1,0.0,0,0,-,0.0
Tyler Herro,MIA,54,29,25,1635,289,121,319,37.9,47,143,32.9,45.3
Tyler Johnson,BKN,39,29,10,684,34,14,37,37.8,6,15,40.0,45.9
Tyrell Terry,DAL,11,2,9,56,0,0,6,0.0,0,4,0.0,0.0
Tyrese Haliburton,SAC,58,25,33,1746,284,118,280,42.1,48,128,37.5,50.7
Tyrese Maxey,PHI,61,41,20,936,153,72,163,44.2,9,35,25.7,46.9
Tyus Jones,MEM,70,36,34,1223,169,80,180,44.4,9,31,29.0,46.9
Udoka Azubuike,UTA,15,13,2,57,0,0,0,-,-,-,-,-
Udonis Haslem,MIA,1,1,0,3,0,0,0,-,-,-,-,-
Vernon Carey Jr.,CHA,19,9,10,115,0,0,1,0.0,0,0,-,0.0
Victor Oladipo,MIA,33,13,20,1080,166,67,226,29.6,32,113,28.3,36.7
Vincent Poirier,PHI,10,8,2,39,0,0,2,0.0,0,0,-,0.0
Vlatko Cancar,DEN,41,28,13,281,2,1,5,20.0,0,3,0.0,20.0
Wayne Ellington,DET,46,13,33,1012,153,54,114,47.4,45,91,49.5,67.1
Wendell Carter Jr.,ORL,54,21,33,1375,8,4,20,20.0,0,0,-,20.0
Wenyen Gabriel,NOP,21,9,12,241,2,1,3,33.3,0,2,0.0,33.3
Wes Iwundu,NOP,41,17,24,539,4,2,8,25.0,0,3,0.0,25.0
Wesley Matthews,LAL,58,33,25,1130,34,13,46,28.3,8,27,29.6,37.0
Will Barton,DEN,56,37,19,1736,164,66,176,37.5,32,92,34.8,46.6
Will Magnay,NOP,1,1,0,3,0,0,0,-,0,0,-,-
Willie Cauley-Stein,DAL,53,29,24,906,6,3,6,50.0,0,0,-,50.0
Willy Hernangomez,NOP,47,20,27,846,2,1,4,25.0,0,2,0.0,25.0
Xavier Tillman,MEM,59,31,28,1085,26,13,22,59.1,0,2,0.0,59.1
Yogi Ferrell,LAC,10,4,6,137,21,9,31,29.0,3,15,20.0,33.9
Yuta Watanabe,TOR,50,24,26,723,16,7,28,25.0,2,5,40.0,28.6
Zach LaVine,CHI,58,26,32,2034,541,209,496,42.1,123,315,39.0,54.5
Zeke Nnaji,DEN,42,30,12,397,5,2,5,40.0,1,1,100,50.0
Zion Williamson,NOP,61,29,32,2026,10,5,22,22.7,0,5,0.0,22.7
