PLAYER,TEAM,AGE,POSITION,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,Diff%
Anthony Davis,LAL,29,F-C,23,23,41.3,102.0,167.0,61.1,65.6,-4.5
P.J. Washington,CHA,24,F,26,26,38.4,73.0,121.0,60.3,64.8,-4.5
De'Andre Hunter,ATL,25,F-G,22,21,34.5,53.0,90.0,58.9,63.4,-4.5
Russell Westbrook,LAL,34,G,25,22,33.2,43.0,73.0,58.9,63.5,-4.6
Mikal Bridges,PHX,26,F,26,26,39.0,80.0,137.0,58.4,63.1,-4.7
Justise Winslow,POR,26,F-G,23,22,36.9,48.0,80.0,60.0,64.7,-4.7
David Duke Jr.,BKN,23,G,11,8,40.0,10.0,18.0,55.6,60.2,-4.7
Jabari Smith Jr.,HOU,19,F,25,25,44.2,84.0,142.0,59.2,64.0,-4.8
Jerami Grant,POR,28,F,25,25,38.3,68.0,113.0,60.2,65.0,-4.8
D'Angelo Russell,MIN,26,G,25,24,32.7,51.0,92.0,55.4,60.2,-4.8
Isaiah Livers,DET,24,F,22,19,44.8,42.0,73.0,57.5,62.3,-4.8
Rui Hachimura,WAS,24,F,16,14,34.3,21.0,37.0,56.8,61.6,-4.8
Jayson Tatum,BOS,24,F-G,26,26,39.1,72.0,124.0,58.1,63.1,-5.0
Kevin Love,CLE,34,F-C,19,19,41.7,44.0,73.0,60.3,65.3,-5.0
Karl-Anthony Towns,MIN,27,C-F,20,20,34.6,54.0,94.0,57.4,62.6,-5.1
R.J. Hampton,ORL,21,G,18,18,48.5,29.0,50.0,58.0,63.1,-5.1
Malaki Branham,SAS,19,F,13,11,41.0,19.0,34.0,55.9,61.0,-5.1
Usman Garuba,HOU,20,F,24,23,37.0,40.0,70.0,57.1,62.4,-5.3
Goga Bitadze,IND,23,C-F,14,13,53.1,26.0,43.0,60.5,65.7,-5.3
Derrick Rose,NYK,34,G,21,17,37.7,23.0,43.0,53.5,59.0,-5.5
Ty Jerome,GSW,25,G-F,10,9,30.4,12.0,21.0,57.1,62.6,-5.5
Alex Len,SAC,29,C,7,4,46.7,4.0,7.0,57.1,62.6,-5.5
Wendell Carter Jr.,ORL,23,C-F,14,14,38.9,47.0,82.0,57.3,62.9,-5.6
Patrick Williams,CHI,21,F,26,26,40.8,66.0,113.0,58.4,64.1,-5.7
Trae Young,ATL,24,G,25,24,43.2,56.0,105.0,53.3,59.0,-5.7
Jordan Goodwin,WAS,24,G,20,19,37.6,47.0,82.0,57.3,63.0,-5.7
Isaac Okoro,CLE,21,F-G,27,23,34.8,32.0,56.0,57.1,62.9,-5.7
Rudy Gobert,MIN,30,C,23,23,38.6,85.0,147.0,57.8,63.7,-5.9
Aaron Nesmith,IND,23,G-F,23,22,37.2,43.0,74.0,58.1,64.0,-5.9
Davis Bertans,DAL,30,F,10,6,31.3,6.0,10.0,60.0,65.9,-5.9
Evan Mobley,CLE,21,C,27,27,42.1,116.0,201.0,57.7,63.7,-6.0
Royce O'Neale,BKN,29,F,27,27,44.2,107.0,190.0,56.3,62.4,-6.1
Jeremiah Robinson-Earl,OKC,22,F,25,24,46.1,75.0,130.0,57.7,63.8,-6.1
Jake LaRavia,MEM,21,F,16,14,35.9,29.0,51.0,56.9,62.9,-6.1
Caris LeVert,CLE,28,G,23,23,38.5,56.0,97.0,57.7,63.9,-6.2
Stephen Curry,GSW,34,G,24,24,32.4,46.0,85.0,54.1,60.5,-6.3
Darius Bazley,OKC,22,F,19,18,43.9,46.0,79.0,58.2,64.5,-6.3
Clint Capela,ATL,28,C,25,25,40.1,97.0,169.0,57.4,63.9,-6.5
Terance Mann,LAC,26,G-F,27,25,40.5,48.0,85.0,56.5,63.0,-6.5
Cam Thomas,BKN,21,G,18,17,45.3,35.0,63.0,55.6,62.0,-6.5
Kevon Looney,GSW,26,F,27,26,36.7,81.0,139.0,58.3,64.8,-6.6
Deni Avdija,WAS,21,F,27,26,37.7,75.0,135.0,55.6,62.1,-6.6
Dewayne Dedmon,MIA,33,C,22,19,39.7,32.0,54.0,59.3,65.9,-6.6
Jalen Duren,DET,19,C,26,26,50.0,84.0,142.0,59.2,65.8,-6.7
Kyle Anderson,MIN,29,F-G,20,20,38.6,45.0,80.0,56.3,62.9,-6.7
Dillon Brooks,MEM,26,G-F,23,22,29.1,41.0,73.0,56.2,63.0,-6.8
JT Thor,CHA,20,F,13,11,42.9,16.0,27.0,59.3,66.1,-6.8
Steven Adams,MEM,29,C,24,24,46.5,86.0,151.0,57.0,64.0,-7.0
Paolo Banchero,ORL,20,F,21,21,42.5,75.0,133.0,56.4,63.4,-7.0
Jalen Johnson,ATL,20,F,24,21,46.9,42.0,75.0,56.0,63.0,-7.0
Jordan Clarkson,UTA,30,G,27,27,47.9,80.0,149.0,53.7,60.9,-7.2
Edmond Sumner,BKN,26,G,23,19,33.6,21.0,37.0,56.8,64.1,-7.3
Orlando Robinson,MIA,22,C,2,2,27.8,3.0,5.0,60.0,67.3,-7.3
Isaiah Hartenstein,NYK,24,C-F,27,27,39.4,71.0,126.0,56.3,63.7,-7.4
Tre Mann,OKC,21,G,23,20,46.0,41.0,74.0,55.4,62.8,-7.4
Jaren Jackson Jr.,MEM,23,F-C,10,10,47.5,36.0,66.0,54.5,62.0,-7.4
Nicolas Batum,LAC,33,G-F,28,28,49.8,67.0,121.0,55.4,62.9,-7.5
John Konchar,MEM,26,G,24,24,40.3,65.0,119.0,54.6,62.1,-7.5
Ja Morant,MEM,23,G,22,21,37.2,56.0,100.0,56.0,63.5,-7.5
Bennedict Mathurin,IND,20,G-F,27,27,47.1,68.0,121.0,56.2,63.8,-7.6
Isaiah Jackson,IND,20,F,25,25,44.1,56.0,101.0,55.4,63.1,-7.6
Anthony Gill,WAS,30,F,20,18,42.1,29.0,53.0,54.7,62.3,-7.6
Haywood Highsmith,MIA,26,F,16,15,33.3,22.0,42.0,52.4,60.1,-7.7
Matisse Thybulle,PHI,25,G-F,19,14,36.3,16.0,29.0,55.2,62.8,-7.7
Jarrett Allen,CLE,24,C,20,20,37.9,67.0,118.0,56.8,64.6,-7.8
Precious Achiuwa,TOR,23,F,12,12,47.1,27.0,49.0,55.1,62.9,-7.8
Zach Collins,SAS,25,F-C,16,16,46.6,52.0,95.0,54.7,62.7,-7.9
Reggie Jackson,LAC,32,G,27,27,29.1,53.0,98.0,54.1,62.2,-8.1
Javonte Green,CHI,29,G-F,23,21,38.1,33.0,61.0,54.1,62.2,-8.1
Josh Giddey,OKC,20,G,23,23,50.2,85.0,154.0,55.2,63.5,-8.3
Naz Reid,MIN,23,C-F,19,18,45.1,38.0,69.0,55.1,63.6,-8.5
Dario Saric,PHX,28,F-C,12,9,50.9,16.0,28.0,57.1,65.7,-8.6
Markieff Morris,BKN,33,F,16,13,45.3,21.0,39.0,53.8,62.5,-8.7
Jaden McDaniels,MIN,22,F,22,22,37.4,58.0,111.0,52.3,61.1,-8.8
Paul George,LAC,32,F,20,19,38.6,59.0,110.0,53.6,62.6,-8.9
Yuta Watanabe,BKN,28,G-F,15,14,40.7,29.0,55.0,52.7,61.7,-8.9
Josh Okogie,PHX,24,G,16,16,43.0,20.0,37.0,54.1,63.0,-8.9
Cameron Johnson,PHX,26,F,8,7,44.9,20.0,35.0,57.1,66.0,-8.9
Delon Wright,WAS,30,G,4,4,31.5,9.0,17.0,52.9,62.0,-9.1
Damian Jones,LAL,27,C,10,10,40.6,16.0,26.0,61.5,70.8,-9.3
Kemba Walker,DAL,32,G,1,1,85.7,3.0,6.0,50.0,59.3,-9.3
Udoka Azubuike,UTA,23,C-F,8,2,15.0,1.0,3.0,33.3,42.8,-9.5
Kyle Kuzma,WAS,27,F,26,26,42.1,69.0,131.0,52.7,62.3,-9.6
Walker Kessler,UTA,21,C,25,25,45.1,64.0,119.0,53.8,63.4,-9.6
John Butler Jr.,POR,20,F,3,2,30.8,2.0,4.0,50.0,59.6,-9.6
Moussa Diabate,LAC,20,F,5,4,43.8,4.0,7.0,57.1,66.9,-9.7
Dyson Daniels,NOP,19,G,17,16,40.8,38.0,71.0,53.5,63.4,-9.8
Caleb Houstan,ORL,19,G,19,18,41.5,27.0,51.0,52.9,62.8,-9.8
Montrezl Harrell,PHI,28,F-C,22,18,34.0,28.0,49.0,57.1,66.9,-9.8
Obi Toppin,NYK,24,F,25,19,27.1,22.0,42.0,52.4,62.2,-9.8
Nick Richards,CHA,25,C,26,25,39.8,62.0,111.0,55.9,65.9,-10.0
Kevin Durant,BKN,34,F,27,27,38.2,87.0,166.0,52.4,62.7,-10.3
Kendrick Nunn,LAL,27,G,20,18,35.3,25.0,48.0,52.1,62.5,-10.4
KZ Okpala,SAC,23,F-G,14,7,29.3,11.0,22.0,50.0,60.5,-10.5
Nic Claxton,BKN,23,C,25,25,43.5,81.0,156.0,51.9,62.5,-10.6
Drew Eubanks,POR,25,F-C,24,24,49.8,63.0,116.0,54.3,64.9,-10.6
Miles McBride,NYK,22,G,12,8,33.3,11.0,22.0,50.0,60.6,-10.6
Domantas Sabonis,SAC,26,F-C,25,25,47.3,112.0,205.0,54.6,65.3,-10.7
Jalen Smith,IND,22,F-C,26,24,42.6,63.0,118.0,53.4,64.1,-10.7
Bogdan Bogdanovic,ATL,30,G,5,5,26.7,8.0,16.0,50.0,60.7,-10.7
Jabari Walker,POR,20,F,11,8,44.8,7.0,13.0,53.8,64.5,-10.7
Al Horford,BOS,36,C-F,20,20,33.7,60.0,113.0,53.1,63.9,-10.8
Goran Dragic,CHI,36,G,25,23,40.2,28.0,53.0,52.8,63.7,-10.8
Wenyen Gabriel,LAL,25,F,19,17,39.0,29.0,53.0,54.7,65.5,-10.8
Rudy Gay,UTA,36,F-G,14,13,53.8,26.0,49.0,53.1,63.9,-10.8
Charles Bassey,SAS,22,C-F,14,14,43.9,31.0,58.0,53.4,64.4,-11.0
T.J. Warren,BKN,29,F,4,3,56.3,5.0,9.0,55.6,66.7,-11.1
Jaden Hardy,DAL,20,G,4,2,14.3,1.0,2.0,50.0,61.1,-11.1
Malcolm Brogdon,BOS,30,G,22,21,34.1,34.0,63.0,54.0,65.2,-11.3
Serge Ibaka,MIL,33,F,14,12,32.3,15.0,30.0,50.0,61.3,-11.3
Brook Lopez,MIL,34,C,25,25,36.4,107.0,204.0,52.5,63.9,-11.5
Tyrese Martin,ATL,23,G,5,3,42.9,2.0,3.0,66.7,78.2,-11.5
Kristaps Porzingis,WAS,27,F-C,26,25,47.0,111.0,219.0,50.7,62.7,-12.0
Jock Landale,PHX,27,C,22,21,47.2,41.0,77.0,53.2,65.3,-12.0
Andrew Nembhard,IND,22,G-F,22,19,38.2,44.0,89.0,49.4,62.3,-12.9
Dennis Smith Jr.,CHA,25,G,14,14,39.1,32.0,66.0,48.5,61.5,-13.0
Lauri Markkanen,UTA,25,F-C,25,25,51.6,94.0,182.0,51.6,64.8,-13.2
Noah Vonleh,BOS,27,F,16,11,35.4,14.0,28.0,50.0,63.2,-13.2
Corey Kispert,WAS,23,F,19,19,34.4,33.0,66.0,50.0,63.3,-13.3
Jason Preston,LAC,23,G,4,2,25.0,1.0,2.0,50.0,63.7,-13.7
Ivica Zubac,LAC,25,C,28,27,35.6,92.0,181.0,50.8,65.2,-14.4
Draymond Green,GSW,32,F,24,23,32.6,55.0,111.0,49.5,64.3,-14.7
Hamidou Diallo,DET,24,G,25,22,41.2,28.0,56.0,50.0,64.7,-14.7
Daniel Gafford,WAS,24,F-C,27,27,53.0,55.0,114.0,48.2,63.7,-15.4
Kawhi Leonard,LAC,31,F,8,7,32.6,15.0,28.0,53.6,68.9,-15.4
Brandon Clarke,MEM,26,F,26,25,44.6,44.0,91.0,48.4,64.3,-16.0
Duane Washington Jr.,PHX,22,G,12,8,34.6,9.0,18.0,50.0,66.9,-16.9
Jack White,DEN,25,F,5,3,50.0,2.0,4.0,50.0,67.0,-17.0
Justin Jackson,BOS,27,F,7,4,28.6,3.0,6.0,50.0,67.4,-17.4
Sandro Mamukelashvili,MIL,23,F-C,8,6,30.3,5.0,10.0,50.0,67.6,-17.6
Leandro Bolmaro,UTA,22,F,4,4,26.3,2.0,5.0,40.0,57.7,-17.7
Giannis Antetokounmpo,MIL,28,F,22,21,37.3,48.0,101.0,47.5,65.3,-17.8
Bismack Biyombo,PHX,30,C,19,19,49.3,32.0,70.0,45.7,63.5,-17.8
Moses Brown,LAC,23,C,19,16,39.8,15.0,35.0,42.9,61.1,-18.2
Juan Toscano-Anderson,LAL,29,F,12,10,35.3,11.0,24.0,45.8,64.3,-18.4
Ousmane Dieng,OKC,19,F,14,14,46.0,17.0,40.0,42.5,61.0,-18.5
T.J. McConnell,IND,30,G,24,17,28.3,15.0,34.0,44.1,62.7,-18.6
Chris Paul,PHX,37,G,13,13,44.4,27.0,63.0,42.9,61.7,-18.9
Greg Brown III,POR,21,F,5,3,38.5,2.0,5.0,40.0,59.4,-19.4
Udonis Haslem,MIA,42,F,4,3,70.0,3.0,7.0,42.9,62.5,-19.6
Matt Ryan,MIN,25,F,10,9,36.4,8.0,20.0,40.0,62.7,-22.7
Eugene Omoruyi,OKC,25,F,8,7,28.9,6.0,13.0,46.2,69.0,-22.9
Kessler Edwards,BKN,22,F,10,5,35.3,5.0,12.0,41.7,66.7,-25.0
Svi Mykhailiuk,NYK,25,G-F,4,3,60.0,1.0,3.0,33.3,60.6,-27.3
Jeff Dowtin Jr.,TOR,25,G,6,4,52.6,3.0,10.0,30.0,58.6,-28.6
MarJon Beauchamp,MIL,22,F,14,10,21.5,5.0,17.0,29.4,60.2,-30.8
Ochai Agbaji,UTA,22,G,10,6,40.5,5.0,17.0,29.4,60.9,-31.5
Kai Jones,CHA,21,C-F,17,12,38.5,7.0,25.0,28.0,61.8,-33.8
Ziaire Williams,MEM,21,F,2,2,41.7,3.0,10.0,30.0,64.6,-34.6
Thanasis Antetokounmpo,MIL,30,F,8,6,50.0,1.0,9.0,11.1,63.2,-52.1
Ryan Arcidiacono,NYK,28,G,3,1,25.0,0.0,1.0,0.0,52.9,-52.9
Ron Harper Jr.,TOR,22,F,2,1,33.3,0.0,1.0,0.0,52.9,-52.9
Alize Johnson,SAS,26,F,4,3,45.5,0.0,5.0,0.0,56.0,-56.0
Micah Potter,UTA,24,C,2,2,33.3,0.0,2.0,0.0,56.4,-56.4
Dalen Terry,CHI,20,F,7,2,23.1,0.0,3.0,0.0,57.9,-57.9
Vince Williams Jr.,MEM,22,G,5,2,50.0,0.0,4.0,0.0,59.0,-59.0
Mark Williams,CHA,20,C,2,1,10.0,0.0,1.0,0.0,69.0,-69.0
