PLAYER,TEAM,GP,W,L,MIN,DRIVES,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%
Jalen Duren,DET,50,14,36,1264,10,2,4,50.0,0,2,0.0,4,40.0,5,50.0,1,10.0,0,0.0,1,10.0
Jalen Green,HOU,54,11,43,1833,676,139,327,42.5,151,180,83.9,442,65.4,195,28.8,47,7.0,38,5.6,88,13.0
Jalen Johnson,ATL,55,27,28,790,87,19,35,54.3,17,23,73.9,55,63.2,35,40.2,5,5.7,5,5.7,11,12.6
Jalen McDaniels,PHI,59,18,41,1550,275,51,129,39.5,31,36,86.1,137,49.8,90,32.7,22,8.0,27,9.8,18,6.5
Jalen Smith,IND,51,24,27,928,42,13,30,43.3,3,4,75.0,30,71.4,8,19.0,1,2.4,2,4.8,2,4.8
Jalen Suggs,ORL,34,13,21,781,125,32,59,54.2,9,16,56.3,75,60.0,40,32.0,10,8.0,12,9.6,8,6.4
Jalen Williams,OKC,53,26,27,1539,413,91,178,51.1,24,32,75.0,210,50.8,185,44.8,47,11.4,24,5.8,16,3.9
Jamal Cain,MIA,13,8,5,181,8,3,7,42.9,0,0,0.0,6,75.0,1,12.5,0,0.0,0,0.0,0,0.0
Jamal Murray,DEN,45,32,13,1464,448,108,216,50.0,42,47,89.4,262,58.5,177,39.5,64,14.3,21,4.7,23,5.1
Jamaree Bouyea,MIA,4,2,2,65,15,4,5,80.0,1,2,50.0,10,66.7,8,53.3,1,6.7,1,6.7,1,6.7
James Bouknight,CHA,26,5,21,354,51,13,26,50.0,4,6,66.7,30,58.8,15,29.4,2,3.9,6,11.8,3,5.9
James Harden,PHI,41,28,13,1494,551,102,212,48.1,97,113,85.8,313,56.8,241,43.7,70,12.7,26,4.7,57,10.3
James Johnson,IND,12,5,7,98,17,4,11,36.4,2,2,100.0,10,58.8,4,23.5,2,11.8,0,0.0,1,5.9
James Wiseman,DET,22,9,13,286,4,2,3,66.7,1,1,100.0,5,125.0,0,0.0,0,0.0,1,25.0,1,25.0
Jared Rhoden,DET,1,0,1,12,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Jaren Jackson Jr.,MEM,40,25,15,1088,196,62,120,51.7,57,77,74.0,186,94.9,20,10.2,4,2.0,15,7.7,39,19.9
Jarred Vanderbilt,LAL,55,27,28,1321,86,11,24,45.8,13,21,61.9,35,40.7,44,51.2,11,12.8,6,7.0,10,11.6
Jarrett Allen,CLE,54,35,19,1798,23,6,13,46.2,3,6,50.0,16,69.6,4,17.4,0,0.0,3,13.0,3,13.0
Jarrett Culver,ATL,10,5,5,137,22,4,10,40.0,2,2,100.0,10,45.5,7,31.8,1,4.5,2,9.1,1,4.5
Jason Preston,LAC,13,3,10,122,32,5,14,35.7,0,0,0.0,10,31.3,14,43.8,3,9.4,4,12.5,0,0.0
Javonte Green,CHI,28,11,17,449,30,4,12,33.3,8,14,57.1,16,53.3,7,23.3,2,6.7,4,13.3,7,23.3
Jaxson Hayes,NOP,33,15,18,438,28,4,11,36.4,6,10,60.0,14,50.0,8,28.6,1,3.6,3,10.7,5,17.9
Jaylen Brown,BOS,48,33,15,1707,525,153,265,57.7,91,110,82.7,412,78.5,151,28.8,34,6.5,41,7.8,55,10.5
Jaylen Nowell,MIN,60,31,29,1188,341,99,191,51.8,28,38,73.7,234,68.6,105,30.8,31,9.1,19,5.6,19,5.6
Jaylin Williams,OKC,25,12,13,393,17,4,7,57.1,4,4,100.0,12,70.6,5,29.4,1,5.9,3,17.6,2,11.8
Jayson Tatum,BOS,55,40,15,2051,622,158,315,50.2,109,132,82.6,438,70.4,194,31.2,43,6.9,35,5.6,66,10.6
Jeff Dowtin Jr.,TOR,15,10,5,102,13,4,7,57.1,0,0,0.0,9,69.2,5,38.5,1,7.7,1,7.7,0,0.0
Jeff Green,DEN,37,24,13,711,66,18,33,54.5,18,22,81.8,55,83.3,13,19.7,2,3.0,7,10.6,11,16.7
Jerami Grant,POR,54,25,29,1927,339,81,166,48.8,72,93,77.4,238,70.2,85,25.1,25,7.4,31,9.1,47,13.9
Jeremiah Robinson-Earl,OKC,28,11,17,585,23,5,5,100.0,4,4,100.0,14,60.9,12,52.2,3,13.0,2,8.7,2,8.7
Jeremy Sochan,SAS,47,11,36,1218,286,50,120,41.7,30,36,83.3,134,46.9,121,42.3,27,9.4,22,7.7,18,6.3
Jericho Sims,NYK,47,27,20,767,2,1,1,100.0,0,0,0.0,2,100.0,1,50.0,0,0.0,0,0.0,0,0.0
Jevon Carter,MIL,57,40,17,1275,189,20,55,36.4,4,6,66.7,44,23.3,110,58.2,21,11.1,14,7.4,3,1.6
Jimmy Butler,MIA,44,24,20,1482,602,117,238,49.2,94,106,88.7,344,57.1,271,45.0,56,9.3,23,3.8,53,8.8
Jock Landale,PHX,50,26,24,717,7,2,3,66.7,0,0,0.0,4,57.1,3,42.9,1,14.3,1,14.3,0,0.0
Joe Harris,BKN,51,29,22,1215,131,12,32,37.5,4,8,50.0,29,22.1,81,61.8,20,15.3,12,9.2,4,3.1
Joe Ingles,MIL,24,16,8,541,66,11,20,55.0,0,0,0.0,23,34.8,39,59.1,8,12.1,5,7.6,0,0.0
Joe Wieskamp,TOR,2,1,1,17,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Joel Embiid,PHI,45,30,15,1571,260,80,149,53.7,72,82,87.8,244,93.8,32,12.3,11,4.2,23,8.8,42,16.2
John Butler Jr.,POR,8,2,6,26,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
John Collins,ATL,50,26,24,1555,131,46,78,59.0,12,12,100.0,105,80.2,33,25.2,9,6.9,11,8.4,6,4.6
John Konchar,MEM,49,30,19,1097,62,5,31,16.1,5,6,83.3,15,24.2,20,32.3,7,11.3,8,12.9,3,4.8
John Wall,LAC,34,15,19,755,291,41,95,43.2,42,54,77.8,128,44.0,136,46.7,31,10.7,21,7.2,27,9.3
Johnny Davis,WAS,13,6,7,62,14,2,7,28.6,2,2,100.0,7,50.0,4,28.6,0,0.0,0,0.0,1,7.1
Jonas Valanciunas,NOP,58,29,29,1433,31,8,19,42.1,6,8,75.0,22,71.0,2,6.5,0,0.0,4,12.9,4,12.9
Jonathan Isaac,ORL,10,7,3,108,4,0,2,0.0,0,0,0.0,0,0.0,2,50.0,0,0.0,0,0.0,0,0.0
Jonathan Kuminga,GSW,46,25,21,886,168,42,77,54.5,18,27,66.7,102,60.7,61,36.3,17,10.1,15,8.9,14,8.3
Jordan Clarkson,UTA,58,28,30,1886,891,210,402,52.2,72,86,83.7,505,56.7,334,37.5,101,11.3,80,9.0,43,4.8
Jordan Goodwin,WAS,40,15,25,721,179,41,80,51.3,8,16,50.0,95,53.1,74,41.3,19,10.6,10,5.6,8,4.5
Jordan Hall,SAS,9,1,8,83,14,1,2,50.0,3,4,75.0,5,35.7,8,57.1,3,21.4,2,14.3,2,14.3
Jordan McLaughlin,MIN,23,13,10,356,76,13,25,52.0,6,6,100.0,32,42.1,43,56.6,13,17.1,3,3.9,3,3.9
Jordan Nwora,IND,40,27,13,623,106,14,46,30.4,20,22,90.9,51,48.1,37,34.9,7,6.6,8,7.5,11,10.4
Jordan Poole,GSW,57,28,29,1747,489,117,226,51.8,63,74,85.1,310,63.4,163,33.3,43,8.8,45,9.2,37,7.6
Jordan Schakel,WAS,2,0,2,6,3,0,1,0.0,0,0,0.0,0,0.0,1,33.3,0,0.0,0,0.0,0,0.0
Jose Alvarado,NOP,58,30,28,1264,403,82,178,46.1,35,46,76.1,202,50.1,172,42.7,44,10.9,25,6.2,23,5.7
Josh Christopher,HOU,40,7,33,406,142,41,84,48.8,9,13,69.2,91,64.1,37,26.1,8,5.6,14,9.9,7,4.9
Josh Giddey,OKC,52,23,29,1602,609,148,312,47.4,18,22,81.8,321,52.7,235,38.6,61,10.0,34,5.6,11,1.8
Josh Green,DAL,40,20,20,995,189,43,70,61.4,25,30,83.3,115,60.8,81,42.9,17,9.0,13,6.9,15,7.9
Josh Hart,NYK,54,28,26,1782,218,42,84,50.0,18,24,75.0,107,49.1,107,49.1,24,11.0,13,6.0,12,5.5
Josh Minott,MIN,11,5,6,68,8,1,6,16.7,0,0,0.0,2,25.0,2,25.0,0,0.0,0,0.0,0,0.0
Josh Okogie,PHX,49,25,24,707,156,20,51,39.2,30,48,62.5,70,44.9,62,39.7,19,12.2,12,7.7,24,15.4
Josh Richardson,NOP,43,12,31,1029,243,47,97,48.5,15,18,83.3,111,45.7,113,46.5,36,14.8,17,7.0,9,3.7
Joshua Primo,SAS,4,3,1,93,30,4,8,50.0,3,4,75.0,11,36.7,16,53.3,3,10.0,4,13.3,2,6.7
Jrue Holiday,MIL,46,34,12,1524,574,129,249,51.8,48,58,82.8,316,55.1,249,43.4,66,11.5,33,5.7,29,5.1
Juan Toscano-Anderson,UTA,31,12,19,390,28,5,10,50.0,0,0,0.0,10,35.7,13,46.4,1,3.6,4,14.3,0,0.0
Juancho Hernangomez,TOR,41,20,21,609,9,1,3,33.3,0,0,0.0,2,22.2,5,55.6,0,0.0,0,0.0,0,0.0
Julian Champagnie,PHI,2,2,0,7,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Julius Randle,NYK,60,33,27,2152,558,110,218,50.5,73,103,70.9,304,54.5,233,41.8,66,11.8,39,7.0,52,9.3
Justin Champagnie,TOR,3,2,1,11,1,1,1,100.0,0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0
Justin Holiday,DAL,28,12,16,411,13,2,3,66.7,0,0,0.0,4,30.8,9,69.2,2,15.4,1,7.7,0,0.0
Justin Jackson,BOS,23,15,8,107,10,1,3,33.3,0,0,0.0,2,20.0,7,70.0,3,30.0,0,0.0,0,0.0
Justise Winslow,POR,29,15,14,776,106,15,44,34.1,4,8,50.0,34,32.1,45,42.5,12,11.3,11,10.4,4,3.8
Jusuf Nurkic,POR,45,23,22,1226,38,14,22,63.6,7,10,70.0,35,92.1,7,18.4,1,2.6,3,7.9,5,13.2
KZ Okpala,SAC,35,19,16,248,22,2,6,33.3,2,2,100.0,6,27.3,13,59.1,2,9.1,1,4.5,1,4.5
Kai Jones,CHA,27,6,21,237,20,4,12,33.3,3,6,50.0,12,60.0,5,25.0,1,5.0,0,0.0,3,15.0
Karl-Anthony Towns,MIN,21,10,11,709,153,40,72,55.6,36,40,90.0,120,78.4,44,28.8,10,6.5,10,6.5,20,13.1
Kawhi Leonard,LAC,33,22,11,1066,354,86,145,59.3,43,52,82.7,225,63.6,162,45.8,32,9.0,11,3.1,26,7.3
Keegan Murray,SAC,55,31,24,1625,125,26,60,43.3,11,12,91.7,66,52.8,45,36.0,9,7.2,11,8.8,6,4.8
Keita Bates-Diop,SAS,44,10,34,898,110,29,70,41.4,16,24,66.7,79,71.8,19,17.3,5,4.5,7,6.4,12,10.9
Keldon Johnson,SAS,51,13,38,1664,618,169,356,47.5,103,131,78.6,458,74.1,151,24.4,28,4.5,31,5.0,66,10.7
Kelly Olynyk,UTA,48,22,26,1353,196,36,78,46.2,25,28,89.3,103,52.6,73,37.2,26,13.3,22,11.2,14,7.1
Kelly Oubre Jr.,CHA,35,10,25,1141,256,76,170,44.7,37,58,63.8,198,77.3,34,13.3,7,2.7,15,5.9,29,11.3
Kemba Walker,DAL,9,5,4,144,48,12,20,60.0,9,12,75.0,34,70.8,20,41.7,5,10.4,1,2.1,6,12.5
Kendall Brown,IND,6,1,5,40,3,0,1,0.0,0,0,0.0,0,0.0,2,66.7,0,0.0,0,0.0,0,0.0
Kendrick Nunn,WAS,49,24,25,717,175,36,84,42.9,8,9,88.9,82,46.9,69,39.4,20,11.4,16,9.1,4,2.3
Kennedy Chandler,MEM,24,15,9,221,58,10,29,34.5,1,3,33.3,20,34.5,24,41.4,13,22.4,2,3.4,1,1.7
Kenneth Lofton Jr.,MEM,8,5,3,31,5,2,3,66.7,1,2,50.0,5,100.0,1,20.0,1,20.0,0,0.0,1,20.0
Kenrich Williams,OKC,49,26,23,1101,119,16,38,42.1,1,6,16.7,34,28.6,65,54.6,15,12.6,8,6.7,3,2.5
Kentavious Caldwell-Pope,DEN,56,40,16,1758,105,20,41,48.8,11,16,68.8,54,51.4,44,41.9,13,12.4,10,9.5,8,7.6
Kenyon Martin Jr.,HOU,58,13,45,1526,129,32,58,55.2,12,20,60.0,80,62.0,51,39.5,9,7.0,6,4.7,10,7.8
Keon Ellis,SAC,9,4,5,36,4,1,2,50.0,0,0,0.0,2,50.0,2,50.0,2,50.0,0,0.0,0,0.0
Keon Johnson,POR,28,12,16,274,62,12,29,41.4,5,8,62.5,29,46.8,23,37.1,3,4.8,6,9.7,4,6.5
Kessler Edwards,SAC,15,5,10,90,3,1,3,33.3,0,0,0.0,2,66.7,0,0.0,0,0.0,0,0.0,0,0.0
Kevin Durant,PHX,39,26,13,1403,370,138,219,63.0,62,64,96.9,353,95.4,89,24.1,23,6.2,22,5.9,32,8.6
Kevin Huerter,SAC,54,29,25,1648,238,53,104,51.0,17,27,63.0,126,52.9,96,40.3,29,12.2,19,8.0,14,5.9
Kevin Knox II,POR,44,9,35,607,47,13,23,56.5,12,12,100.0,38,80.9,11,23.4,3,6.4,5,10.6,6,12.8
Kevin Love,CLE,41,24,17,821,22,4,10,40.0,2,2,100.0,11,50.0,9,40.9,0,0.0,1,4.5,1,4.5
Kevin Porter Jr.,HOU,40,10,30,1359,595,101,231,43.7,71,87,81.6,280,47.1,270,45.4,63,10.6,40,6.7,41,6.9
Kevon Harris,ORL,27,10,17,336,45,5,17,29.4,5,6,83.3,15,33.3,15,33.3,3,6.7,9,20.0,3,6.7
Kevon Looney,GSW,57,28,29,1333,23,4,10,40.0,6,8,75.0,15,65.2,7,30.4,2,8.7,0,0.0,4,17.4
Khem Birch,SAS,20,9,11,162,2,0,0,0.0,0,0,0.0,0,0.0,2,100.0,1,50.0,0,0.0,0,0.0
Khris Middleton,MIL,17,14,3,364,108,22,50,44.0,12,13,92.3,58,53.7,42,38.9,13,12.0,8,7.4,7,6.5
Killian Hayes,DET,54,14,40,1440,425,78,203,38.4,15,18,83.3,173,40.7,183,43.1,52,12.2,24,5.6,9,2.1
Kira Lewis Jr.,NOP,14,6,8,155,39,7,23,30.4,4,4,100.0,19,48.7,12,30.8,2,5.1,0,0.0,2,5.1
Klay Thompson,GSW,45,23,22,1486,243,37,91,40.7,8,10,80.0,84,34.6,129,53.1,38,15.6,12,4.9,5,2.1
Kristaps Porzingis,WAS,49,21,28,1595,157,44,88,50.0,40,45,88.9,133,84.7,32,20.4,6,3.8,13,8.3,22,14.0
Kyle Anderson,MIN,47,25,22,1222,277,68,132,51.5,32,41,78.0,170,61.4,106,38.3,41,14.8,13,4.7,21,7.6
Kyle Kuzma,WAS,52,25,27,1817,480,131,257,51.0,56,72,77.8,327,68.1,131,27.3,49,10.2,47,9.8,36,7.5
Kyle Lowry,MIA,44,22,22,1464,315,47,92,51.1,38,44,86.4,138,43.8,178,56.5,36,11.4,14,4.4,22,7.0
Kyrie Irving,DAL,44,26,18,1631,493,159,267,59.6,62,70,88.6,393,79.7,154,31.2,46,9.3,25,5.1,35,7.1
LaMelo Ball,CHA,33,10,23,1167,494,87,207,42.0,43,50,86.0,221,44.7,220,44.5,57,11.5,31,6.3,24,4.9
Lamar Stevens,CLE,42,26,16,739,65,17,41,41.5,2,2,100.0,36,55.4,17,26.2,5,7.7,5,7.7,1,1.5
Landry Shamet,PHX,30,14,16,642,91,12,41,29.3,12,12,100.0,36,39.6,39,42.9,11,12.1,2,2.2,6,6.6
Larry Nance Jr.,NOP,48,24,24,1089,17,3,8,37.5,0,0,0.0,6,35.3,7,41.2,0,0.0,1,5.9,0,0.0
Lauri Markkanen,UTA,54,27,27,1851,279,71,138,51.4,68,76,89.5,219,78.5,69,24.7,12,4.3,20,7.2,38,13.6
LeBron James,LAL,45,22,23,1632,446,117,208,56.3,64,85,75.3,314,70.4,160,35.9,51,11.4,23,5.2,43,9.6
Leandro Bolmaro,UTA,14,8,6,68,28,3,12,25.0,0,0,0.0,6,21.4,14,50.0,2,7.1,1,3.6,0,0.0
Lindy Waters III,OKC,23,11,12,257,2,1,1,100.0,0,0,0.0,2,100.0,1,50.0,1,50.0,0,0.0,0,0.0
Lonnie Walker IV,LAL,42,17,25,1123,190,46,91,50.5,33,34,97.1,130,68.4,67,35.3,18,9.5,13,6.8,18,9.5
Luguentz Dort,OKC,50,25,25,1494,499,79,184,42.9,67,80,83.8,231,46.3,227,45.5,50,10.0,30,6.0,40,8.0
Luka Doncic,DAL,50,28,22,1826,1024,280,437,64.1,158,219,72.1,745,72.8,404,39.5,111,10.8,54,5.3,107,10.4
Luka Garza,MIN,22,13,9,205,15,8,11,72.7,2,2,100.0,20,133.3,1,6.7,0,0.0,2,13.3,1,6.7
Luke Kennard,MEM,37,21,16,767,84,20,43,46.5,9,10,90.0,50,59.5,27,32.1,5,6.0,6,7.1,5,6.0
Luke Kornet,BOS,51,34,17,605,2,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0
Malachi Flynn,TOR,42,21,21,582,132,18,45,40.0,8,10,80.0,45,34.1,70,53.0,16,12.1,8,6.1,5,3.8
Malaki Branham,SAS,44,8,36,967,180,51,92,55.4,11,16,68.8,114,63.3,66,36.7,14,7.8,9,5.0,8,4.4
Malcolm Brogdon,BOS,50,35,15,1264,557,103,215,47.9,61,72,84.7,276,49.6,250,44.9,70,12.6,38,6.8,36,6.5
Malcolm Hill,CHI,3,3,0,1,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Malik Beasley,LAL,58,29,29,1533,175,40,86,46.5,10,12,83.3,90,51.4,66,37.7,23,13.1,12,6.9,6,3.4
Malik Monk,SAC,54,31,23,1219,480,86,160,53.8,47,53,88.7,228,47.5,244,50.8,82,17.1,39,8.1,27,5.6
Mamadi Diakite,CLE,16,12,4,99,5,3,4,75.0,0,0,0.0,6,120.0,1,20.0,0,0.0,0,0.0,0,0.0
MarJon Beauchamp,MIL,37,24,13,541,66,14,25,56.0,6,10,60.0,34,51.5,21,31.8,4,6.1,14,21.2,5,7.6
Marcus Morris Sr.,LAC,52,28,24,1500,161,48,101,47.5,11,16,68.8,109,67.7,43,26.7,11,6.8,4,2.5,8,5.0
Marcus Smart,BOS,42,31,11,1360,309,54,103,52.4,16,24,66.7,126,40.8,165,53.4,40,12.9,19,6.1,12,3.9
Mark Williams,CHA,29,10,19,461,2,1,2,50.0,0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0
Markelle Fultz,ORL,38,19,19,1108,440,92,183,50.3,31,42,73.8,218,49.5,197,44.8,58,13.2,28,6.4,21,4.8
Markieff Morris,DAL,27,16,11,285,12,3,5,60.0,0,0,0.0,6,50.0,6,50.0,1,8.3,1,8.3,0,0.0
Marko Simonovic,CHI,1,0,1,2,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Marvin Bagley III,DET,25,6,19,532,50,16,34,47.1,9,12,75.0,43,86.0,10,20.0,0,0.0,0,0.0,6,12.0
Mason Plumlee,LAC,57,16,41,1613,118,30,47,63.8,15,26,57.7,78,66.1,46,39.0,8,6.8,5,4.2,13,11.0
Matisse Thybulle,POR,51,33,18,648,26,4,12,33.3,3,4,75.0,11,42.3,10,38.5,3,11.5,1,3.8,2,7.7
Matt Ryan,MIN,32,14,18,303,7,1,5,20.0,0,0,0.0,2,28.6,1,14.3,0,0.0,1,14.3,0,0.0
Matthew Dellavedova,SAC,24,13,11,146,35,5,13,38.5,2,2,100.0,12,34.3,20,57.1,7,20.0,1,2.9,1,2.9
Max Christie,LAL,35,14,21,498,37,5,13,38.5,3,4,75.0,13,35.1,19,51.4,3,8.1,2,5.4,2,5.4
Max Strus,MIA,57,30,27,1722,210,40,89,44.9,14,16,87.5,94,44.8,97,46.2,19,9.0,12,5.7,8,3.8
Maxi Kleber,DAL,22,13,9,564,17,3,5,60.0,4,4,100.0,10,58.8,9,52.9,2,11.8,1,5.9,2,11.8
McKinley Wright IV,DAL,20,11,9,206,61,15,25,60.0,1,2,50.0,32,52.5,28,45.9,8,13.1,5,8.2,1,1.6
Mfiondu Kabengele,BOS,2,1,1,14,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Micah Potter,UTA,3,2,1,14,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Michael Foster Jr.,PHI,1,1,0,1,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Michael Porter Jr.,DEN,42,30,12,1234,104,36,63,57.1,10,16,62.5,84,80.8,19,18.3,2,1.9,11,10.6,8,7.7
Mikal Bridges,BKN,59,31,28,2139,441,106,225,47.1,65,73,89.0,292,66.2,143,32.4,35,7.9,22,5.0,37,8.4
Mike Conley,MIN,45,23,22,1334,418,61,133,45.9,31,42,73.8,157,37.6,227,54.3,73,17.5,27,6.5,21,5.0
Mike Muscala,BOS,46,22,24,698,17,2,4,50.0,4,4,100.0,8,47.1,10,58.8,0,0.0,0,0.0,2,11.8
Miles McBride,NYK,47,26,21,592,71,8,27,29.6,6,10,60.0,22,31.0,35,49.3,15,21.1,2,2.8,5,7.0
Mitchell Robinson,NYK,38,21,17,1022,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Mo Bamba,LAL,41,19,22,696,9,1,3,33.3,5,6,83.3,7,77.8,1,11.1,0,0.0,0,0.0,3,33.3
Monte Morris,WAS,49,24,25,1386,254,65,124,52.4,18,20,90.0,151,59.4,111,43.7,28,11.0,6,2.4,10,3.9
Montrezl Harrell,PHI,50,32,18,624,16,5,12,41.7,3,4,75.0,15,93.8,0,0.0,0,0.0,2,12.5,2,12.5
Moritz Wagner,ORL,38,18,20,799,67,20,38,52.6,21,24,87.5,66,98.5,11,16.4,3,4.5,5,7.5,12,17.9
Moses Brown,LAC,34,16,18,288,2,1,1,100.0,1,2,50.0,3,150.0,0,0.0,0,0.0,0,0.0,1,50.0
Moses Moody,GSW,43,21,22,609,79,15,24,62.5,12,18,66.7,42,53.2,38,48.1,10,12.7,7,8.9,9,11.4
Moussa Diabate,LAC,17,8,9,171,7,2,4,50.0,1,2,50.0,6,85.7,0,0.0,0,0.0,2,28.6,1,14.3
Myles Turner,IND,50,23,27,1489,93,36,58,62.1,25,36,69.4,102,109.7,6,6.5,0,0.0,8,8.6,18,19.4
Naji Marshall,NOP,54,28,26,1345,294,76,160,47.5,41,53,77.4,204,69.4,81,27.6,22,7.5,22,7.5,26,8.8
Nassir Little,POR,37,19,18,620,77,19,41,46.3,9,14,64.3,49,63.6,23,29.9,4,5.2,4,5.2,7,9.1
Nathan Knight,MIN,33,16,17,268,40,10,15,66.7,15,20,75.0,35,87.5,10,25.0,3,7.5,4,10.0,10,25.0
Naz Reid,MIN,52,25,27,926,129,44,70,62.9,12,22,54.5,103,79.8,30,23.3,5,3.9,11,8.5,11,8.5
Neemias Queta,SAC,4,1,3,25,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Nerlens Noel,DET,14,2,12,152,2,0,1,0.0,2,2,100.0,2,100.0,0,0.0,0,0.0,0,0.0,1,50.0
Nic Claxton,BKN,54,30,24,1592,88,32,54,59.3,15,26,57.7,82,93.2,15,17.0,3,3.4,5,5.7,13,14.8
Nick Richards,CHA,45,12,33,777,6,2,3,66.7,4,4,100.0,8,133.3,0,0.0,0,0.0,1,16.7,2,33.3
Nickeil Alexander-Walker,MIN,37,18,19,530,161,25,51,49.0,16,20,80.0,68,42.2,77,47.8,20,12.4,14,8.7,10,6.2
Nicolas Batum,LAC,56,32,24,1214,13,2,4,50.0,3,6,50.0,7,53.8,4,30.8,1,7.7,2,15.4,3,23.1
Nikola Jokic,DEN,51,38,13,1714,232,58,83,69.9,34,42,81.0,153,65.9,101,43.5,37,15.9,16,6.9,21,9.1
Nikola Jovic,MIA,15,7,8,204,10,0,3,0.0,0,0,0.0,0,0.0,5,50.0,0,0.0,2,20.0,0,0.0
Nikola Vucevic,CHI,57,25,32,1938,113,30,50,60.0,6,8,75.0,66,58.4,49,43.4,6,5.3,7,6.2,4,3.5
Noah Vonleh,BOS,23,17,6,172,7,2,4,50.0,2,2,100.0,6,85.7,1,14.3,0,0.0,1,14.3,1,14.3
Norman Powell,LAC,50,27,23,1292,411,105,191,55.0,57,72,79.2,275,66.9,134,32.6,26,6.3,35,8.5,36,8.8
O.G. Anunoby,TOR,45,21,24,1611,334,64,160,40.0,32,45,71.1,166,49.7,108,32.3,20,6.0,34,10.2,23,6.9
Obi Toppin,NYK,45,23,22,669,46,9,23,39.1,2,2,100.0,20,43.5,20,43.5,5,10.9,1,2.2,1,2.2
Ochai Agbaji,UTA,37,21,16,557,46,9,18,50.0,0,2,0.0,19,41.3,19,41.3,4,8.7,5,10.9,1,2.2
Onyeka Okongwu,ATL,57,29,28,1365,29,11,22,50.0,1,4,25.0,25,86.2,4,13.8,0,0.0,0,0.0,2,6.9
Orlando Robinson,MIA,29,17,12,397,1,1,1,100.0,0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0
Oshae Brissett,IND,49,21,28,786,93,17,46,37.0,30,42,71.4,62,66.7,17,18.3,3,3.2,8,8.6,21,22.6
Otto Porter Jr.,TOR,8,4,4,146,4,0,1,0.0,0,0,0.0,0,0.0,3,75.0,1,25.0,0,0.0,0,0.0
Ousmane Dieng,OKC,19,8,11,284,30,2,11,18.2,0,0,0.0,4,13.3,15,50.0,4,13.3,3,10.0,0,0.0
P.J. Tucker,PHI,55,36,19,1415,14,1,3,33.3,0,0,0.0,2,14.3,10,71.4,1,7.1,1,7.1,0,0.0
P.J. Washington,CHA,59,17,42,1940,317,76,170,44.7,25,35,71.4,181,57.1,102,32.2,20,6.3,22,6.9,18,5.7
PJ Dozier,SAC,4,4,0,10,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Paolo Banchero,ORL,52,21,31,1754,492,102,233,43.8,107,148,72.3,322,65.4,130,26.4,26,5.3,40,8.1,74,15.0
Pascal Siakam,TOR,49,23,26,1845,741,152,325,46.8,123,163,75.5,440,59.4,270,36.4,66,8.9,40,5.4,82,11.1
Pat Connaughton,MIL,41,28,13,1043,84,17,35,48.6,5,10,50.0,40,47.6,41,48.8,13,15.5,1,1.2,5,6.0
Patrick Baldwin Jr.,GSW,16,5,11,129,15,3,8,37.5,3,4,75.0,9,60.0,5,33.3,1,6.7,0,0.0,2,13.3
Patrick Beverley,LAL,45,21,24,1211,206,28,56,50.0,17,20,85.0,76,36.9,114,55.3,32,15.5,18,8.7,10,4.9
Patrick Williams,CHI,57,25,32,1654,118,29,71,40.8,11,12,91.7,71,60.2,30,25.4,8,6.8,10,8.5,6,5.1
Patty Mills,BKN,36,18,18,479,65,13,21,61.9,2,2,100.0,29,44.6,38,58.5,9,13.8,3,4.6,1,1.5
Paul George,LAC,43,26,17,1470,466,88,173,50.9,65,81,80.2,245,52.6,193,41.4,54,11.6,46,9.9,40,8.6
Paul Reed,PHI,44,28,16,422,15,3,7,42.9,0,0,0.0,6,40.0,3,20.0,0,0.0,5,33.3,0,0.0
Payton Pritchard,BOS,42,30,12,537,115,11,32,34.4,5,8,62.5,27,23.5,72,62.6,12,10.4,6,5.2,4,3.5
