TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%,shot_coverage,year
Chicago Bulls,6,6,39.7,92,188,48.9,50.3,34.9,87,165,52.7,4.9,5,23,21.7,tight,2017
Milwaukee Bucks,6,6,34.2,70,151,46.4,47.4,31.5,67,139,48.2,2.7,3,12,25.0,tight,2017
Oklahoma City Thunder,5,5,36.4,76,150,50.7,53.3,30.6,68,126,54.0,5.8,8,24,33.3,tight,2017
Atlanta Hawks,6,6,31.8,79,147,53.7,55.1,28.1,75,130,57.7,3.7,4,17,23.5,tight,2017
Memphis Grizzlies,6,6,31.1,67,137,48.9,50.0,28.2,64,124,51.6,3.0,3,13,23.1,tight,2017
Indiana Pacers,4,4,30.3,48,98,49.0,52.0,25.1,42,81,51.9,5.3,6,17,35.3,tight,2017
Portland Trail Blazers,4,4,29.3,53,93,57.0,60.2,24.3,47,77,61.0,5.0,6,16,37.5,tight,2017
San Antonio Spurs,16,16,19.6,141,259,54.4,54.8,19.1,139,253,54.9,0.5,2,6,33.3,very_tight,2017
Cleveland Cavaliers,18,18,14.6,109,208,52.4,53.8,13.3,103,190,54.2,1.3,6,18,33.3,very_tight,2017
Golden State Warriors,17,17,14.3,111,202,55.0,55.7,13.2,108,186,58.1,1.1,3,16,18.8,very_tight,2017
Boston Celtics,18,18,14.2,119,201,59.2,59.5,13.5,118,191,61.8,0.7,1,10,10.0,very_tight,2017
Washington Wizards,13,13,16.6,92,180,51.1,51.1,16.2,92,175,52.6,0.5,0,5,0.0,very_tight,2017
Houston Rockets,11,11,17.9,92,154,59.7,60.1,16.4,91,141,64.5,1.5,1,13,7.7,very_tight,2017
Utah Jazz,11,11,16.9,70,140,50.0,50.7,16.5,68,136,50.0,0.5,2,4,50.0,very_tight,2017
Toronto Raptors,10,10,14.8,56,110,50.9,50.9,14.1,56,105,53.3,0.7,0,5,0.0,very_tight,2017
Chicago Bulls,6,6,20.5,45,97,46.4,47.4,19.0,43,90,47.8,1.5,2,7,28.6,very_tight,2017
Atlanta Hawks,6,6,18.0,50,83,60.2,60.2,17.5,50,81,61.7,0.4,0,2,0.0,very_tight,2017
Milwaukee Bucks,6,6,18.1,39,80,48.8,49.4,17.5,38,77,49.4,0.7,1,3,33.3,very_tight,2017
Oklahoma City Thunder,5,5,18.2,39,75,52.0,52.0,17.7,39,73,53.4,0.5,0,2,0.0,very_tight,2017
Memphis Grizzlies,6,6,16.4,37,72,51.4,52.8,15.2,35,67,52.2,1.1,2,5,40.0,very_tight,2017
LA Clippers,7,7,13.0,37,67,55.2,56.0,12.4,36,64,56.3,0.6,1,3,33.3,very_tight,2017
Indiana Pacers,4,4,18.9,36,61,59.0,59.8,18.0,35,58,60.3,0.9,1,3,33.3,very_tight,2017
Portland Trail Blazers,4,4,15.8,25,50,50.0,51.0,14.2,24,45,53.3,1.6,1,5,20.0,very_tight,2017
Boston Celtics,18,18,28.8,192,409,46.9,64.4,5.6,49,80,61.3,23.2,143,329,43.5,wide_open,2017
Golden State Warriors,17,17,24.5,165,347,47.6,62.4,6.9,62,97,63.9,17.7,103,250,41.2,wide_open,2017
Cleveland Cavaliers,18,18,20.8,150,297,50.5,68.7,4.5,42,64,65.6,16.3,108,233,46.4,wide_open,2017
San Antonio Spurs,16,16,21.3,113,282,40.1,51.1,7.0,51,93,54.8,14.3,62,189,32.8,wide_open,2017
Washington Wizards,13,13,21.5,95,233,40.8,53.0,6.4,38,69,55.1,15.2,57,164,34.8,wide_open,2017
Utah Jazz,11,11,24.3,94,201,46.8,62.9,6.3,29,52,55.8,18.0,65,149,43.6,wide_open,2017
Houston Rockets,11,11,22.7,77,195,39.5,55.9,2.2,13,19,68.4,20.5,64,176,36.4,wide_open,2017
Toronto Raptors,10,10,23.1,76,172,44.2,59.6,6.2,23,46,50.0,16.9,53,126,42.1,wide_open,2017
Milwaukee Bucks,6,6,24.0,56,106,52.8,71.2,5.7,17,25,68.0,18.4,39,81,48.1,wide_open,2017
Atlanta Hawks,6,6,22.9,40,106,37.7,50.5,5.6,13,26,50.0,17.3,27,80,33.8,wide_open,2017
Memphis Grizzlies,6,6,22.5,49,99,49.5,66.2,5.7,16,25,64.0,16.8,33,74,44.6,wide_open,2017
LA Clippers,7,7,16.2,38,84,45.2,57.7,5.8,17,30,56.7,10.4,21,54,38.9,wide_open,2017
Chicago Bulls,6,6,17.8,36,84,42.9,56.0,5.3,14,25,56.0,12.5,22,59,37.3,wide_open,2017
Indiana Pacers,4,4,24.1,37,78,47.4,62.2,6.8,14,22,63.6,17.3,23,56,41.1,wide_open,2017
Portland Trail Blazers,4,4,24.6,32,78,41.0,55.8,4.7,9,15,60.0,19.9,23,63,36.5,wide_open,2017
Oklahoma City Thunder,5,5,18.2,34,75,45.3,62.7,2.7,8,11,72.7,15.5,26,64,40.6,wide_open,2017
