PLAYER,TEAM,GP,W,L,MIN,PassesMade,PassesReceived,AST,SecondaryAST,PotentialAST,AST PTSCreated,ASTAdj,AST ToPass%,AST ToPass% Adj,PLAYER_ID,TEAM_ID,FT_AST
Jerian Grant,WAS,6,1,5,80.0,122,133,9,0,19,24,10,0.074,0.082,1626170,1610612764,1
Jerome Robinson,WAS,63,36,27,979.0,977,1027,87,13,156,221,109,0.089,0.112,1629010,1610612764,12
Jevon Carter,PHX,58,29,29,945.0,1031,1031,84,10,157,221,103,0.081,0.1,1628975,1610612756,9
Jimmy Butler,MIA,58,38,20,1959.0,2864,3060,350,27,667,916,417,0.122,0.146,202710,1610612748,45
Joakim Noah,LAC,5,4,1,50.0,101,59,7,0,13,18,8,0.069,0.079,201149,1610612746,1
Joe Chealey,CHA,4,1,3,33.0,64,69,1,0,4,2,1,0.016,0.016,1629147,1610612766,0
Joe Harris,BKN,69,33,36,2123.0,2169,2013,144,31,283,393,202,0.066,0.093,203925,1610612751,28
Joe Ingles,UTA,72,44,28,2137.0,3118,2944,373,34,654,988,470,0.12,0.151,204060,1610612762,67
Joel Embiid,PHI,51,32,19,1506.0,2250,2131,152,14,270,386,178,0.068,0.079,203954,1610612755,10
John Collins,ATL,41,15,26,1363.0,1963,1380,60,14,109,155,79,0.031,0.04,1628381,1610612737,4
John Henson,DET,40,8,32,600.0,699,606,54,3,93,137,60,0.077,0.086,203089,1610612765,5
John Konchar,MEM,19,9,10,181.0,219,172,22,7,39,57,31,0.1,0.142,1629723,1610612763,2
Johnathan Motley,LAC,13,8,5,41.0,58,45,8,0,9,21,8,0.138,0.138,1628405,1610612746,0
Johnathan Williams,WAS,15,7,8,180.0,157,107,8,1,19,19,9,0.051,0.057,1629140,1610612764,0
Jonah Bolden,PHX,7,6,1,47.0,54,32,0,0,2,0,0,0.0,0.0,1628413,1610612756,0
Jonas Valančiūnas,MEM,70,32,38,1845.0,2840,2148,131,13,235,336,154,0.046,0.054,202685,1610612763,9
Jonathan Isaac,ORL,34,15,19,980.0,1355,757,48,2,79,129,53,0.035,0.039,1628371,1610612753,3
Jordan Bell,CLE,29,8,21,256.0,379,231,16,3,37,42,21,0.042,0.055,1628395,1610612739,2
Jordan Bone,DET,10,3,7,53.0,71,75,8,1,15,22,9,0.113,0.127,1629648,1610612765,0
Jordan Clarkson,UTA,71,34,37,1705.0,1530,2071,136,13,293,353,159,0.089,0.104,203903,1610612762,13
Jordan McLaughlin,MIN,30,7,23,590.0,1229,1273,125,8,255,333,144,0.102,0.117,1629162,1610612750,13
Jordan McRae,DET,37,12,25,785.0,848,1075,93,4,165,246,108,0.11,0.127,203895,1610612765,11
Jordan Poole,GSW,57,12,45,1274.0,1384,1776,134,27,236,327,164,0.097,0.118,1629673,1610612744,4
Josh Gray,NOP,2,1,1,23.0,35,39,2,0,7,5,2,0.057,0.057,1627982,1610612740,0
Josh Hart,NOP,64,26,38,1742.0,1842,1549,106,21,219,277,134,0.058,0.073,1628404,1610612740,7
Josh Jackson,MEM,22,10,12,381.0,327,347,35,4,61,85,42,0.107,0.128,1628367,1610612763,3
Josh Magette,ORL,8,3,5,38.0,61,71,5,0,13,12,6,0.082,0.098,203705,1610612753,2
Josh Okogie,MIN,62,19,43,1547.0,1110,1172,99,9,218,268,118,0.089,0.106,1629006,1610612750,11
Josh Reaves,DAL,4,2,2,28.0,17,21,3,0,3,7,3,0.176,0.176,1629729,1610612742,0
Josh Richardson,PHI,55,33,22,1693.0,1850,2211,162,41,315,406,216,0.088,0.117,1626196,1610612755,13
Jrue Holiday,NOP,60,26,34,2080.0,3344,3730,402,43,755,1038,479,0.12,0.143,201950,1610612740,34
Juan Toscano-Anderson,GSW,13,3,10,272.0,428,314,26,4,62,71,34,0.061,0.079,1629308,1610612744,4
Juancho Hernangomez,MIN,48,24,24,834.0,796,611,40,4,63,92,43,0.05,0.054,1627823,1610612750,1
Julius Randle,NYK,64,21,43,2080.0,2952,2737,198,15,433,529,227,0.067,0.077,203944,1610612752,14
Justin Anderson,BKN,10,6,4,107.0,100,80,8,0,8,22,9,0.08,0.09,1626147,1610612751,1
Justin Holiday,IND,73,45,28,1826.0,1569,1234,93,11,178,237,112,0.059,0.071,203200,1610612754,9
Justin Jackson,DAL,64,38,26,1024.0,1001,916,51,11,85,132,65,0.051,0.065,1628382,1610612742,4
Justin James,SAC,36,14,22,232.0,163,187,18,2,26,43,20,0.11,0.123,1629713,1610612758,0
Justin Patton,DET,5,2,3,24.0,41,34,2,0,0,4,2,0.049,0.049,1628383,1610612765,0
Justin Robinson,WAS,9,2,7,49.0,54,56,7,2,8,12,7,0.13,0.13,1629620,1610612764,0
Justin Wright-Foreman,UTA,4,1,3,45.0,67,75,7,2,11,16,9,0.104,0.134,1629625,1610612762,0
Justise Winslow,MEM,11,7,4,352.0,553,521,44,3,88,120,56,0.08,0.101,1626159,1610612763,9
Jusuf Nurkić,POR,8,6,2,253.0,381,289,32,1,50,79,36,0.084,0.094,203994,1610612757,3
Juwan Morgan,UTA,21,12,9,134.0,117,86,6,0,11,14,6,0.051,0.051,1629752,1610612762,0
KZ Okpala,MIA,5,2,3,26.0,14,10,1,0,2,5,2,0.071,0.143,1629644,1610612748,1
Kadeem Allen,NYK,10,3,7,117.0,212,229,21,1,34,51,22,0.099,0.104,1628443,1610612752,0
Karl-Anthony Towns,MIN,35,10,25,1187.0,1587,1674,153,6,264,379,180,0.096,0.113,1626157,1610612750,21
Kawhi Leonard,LAC,57,41,16,1848.0,1995,2752,280,36,534,741,348,0.14,0.174,202695,1610612746,34
Keita Bates-Diop,DEN,44,10,34,744.0,576,552,30,3,55,83,35,0.052,0.061,1628966,1610612743,1
Kelan Martin,MIN,31,12,19,495.0,354,385,23,4,45,59,27,0.065,0.076,1629103,1610612750,1
Keldon Johnson,SAS,17,8,9,301.0,222,220,15,4,31,39,20,0.068,0.09,1629640,1610612759,1
Kelly Olynyk,MIA,66,41,25,1287.0,1790,1276,114,12,218,300,136,0.064,0.076,203482,1610612748,11
Kelly Oubre Jr.,PHX,55,22,33,1893.0,1428,1497,85,16,180,213,108,0.06,0.076,1626162,1610612756,7
Kemba Walker,BOS,56,37,19,1742.0,2718,3333,268,38,459,672,324,0.099,0.119,202689,1610612738,21
Kendrick Nunn,MIA,66,42,24,1935.0,2213,2788,216,25,397,561,267,0.098,0.121,1629134,1610612748,28
Kenrich Williams,NOP,39,12,27,832.0,974,634,57,12,117,163,77,0.059,0.079,1629026,1610612740,6
Kent Bazemore,SAC,67,32,35,1661.0,1478,1240,92,12,203,228,113,0.062,0.076,203145,1610612758,11
Kentavious Caldwell-Pope,LAL,69,51,18,1762.0,1478,1473,111,13,184,275,127,0.075,0.086,203484,1610612747,6
Kevin Hervey,OKC,10,3,7,52.0,49,50,5,0,5,11,5,0.102,0.102,1628987,1610612760,0
Kevin Huerter,ATL,56,19,37,1760.0,1651,1845,213,26,384,526,246,0.129,0.149,1628989,1610612737,10
Kevin Knox II,NYK,65,21,44,1166.0,939,891,61,3,94,152,68,0.065,0.072,1628995,1610612752,7
Kevin Love,CLE,56,16,40,1780.0,2406,2089,178,9,280,426,194,0.074,0.081,201567,1610612739,9
Kevin Porter Jr.,CLE,50,15,35,1162.0,982,1057,109,13,191,260,130,0.111,0.132,1629645,1610612739,9
Kevon Looney,GSW,20,6,14,262.0,319,265,20,1,32,56,25,0.063,0.078,1626172,1610612744,4
Khem Birch,ORL,48,19,29,922.0,966,630,50,2,98,131,54,0.052,0.056,203920,1610612753,3
Khris Middleton,MIL,61,45,16,1818.0,2336,2719,261,39,492,672,335,0.112,0.143,203114,1610612749,36
Khyri Thomas,DET,8,2,6,61.0,77,93,3,0,13,8,3,0.039,0.039,1629017,1610612765,0
Kostas Antetokounmpo,LAL,5,3,2,20.0,17,12,2,0,2,7,3,0.118,0.176,1628961,1610612747,0
Kris Dunn,CHI,51,19,32,1269.0,1833,1632,173,20,340,448,209,0.094,0.114,1627739,1610612741,16
Kristaps Porziņģis,DAL,55,30,25,1739.0,2174,2015,98,11,163,259,113,0.045,0.052,204001,1610612742,4
Ky Bowman,GSW,45,9,36,1015.0,2004,2121,131,24,270,343,177,0.065,0.088,1629065,1610612744,24
Kyle Alexander,MIA,2,0,2,13.0,4,1,0,0,0,0,0,0.0,0.0,1629734,1610612748,0
Kyle Anderson,MEM,67,32,35,1330.0,1521,1252,162,25,279,392,196,0.107,0.129,203937,1610612763,12
Kyle Guy,SAC,3,2,1,10.0,10,13,1,0,3,2,1,0.1,0.1,1629657,1610612758,0
Kyle Korver,MIL,57,42,15,942.0,710,815,65,7,119,163,79,0.092,0.111,2594,1610612749,7
Kyle Kuzma,LAL,61,46,15,1526.0,1247,1460,80,9,154,204,99,0.064,0.079,1628398,1610612747,11
Kyle Lowry,TOR,57,40,17,2063.0,3450,3711,425,58,749,1057,524,0.123,0.152,200768,1610612761,45
Kyle O'Quinn,PHI,29,18,11,313.0,596,409,51,4,77,129,60,0.086,0.101,203124,1610612755,4
Kyrie Irving,BKN,20,8,12,658.0,962,1237,128,21,229,333,166,0.133,0.173,202681,1610612751,17
LaMarcus Aldridge,SAS,52,22,30,1717.0,1886,1938,128,13,192,312,142,0.068,0.075,200746,1610612759,4
Lance Thomas,BKN,7,4,3,98.0,84,61,6,0,8,14,5,0.071,0.06,202498,1610612751,0
Landry Shamet,LAC,53,34,19,1452.0,1122,1260,99,9,175,252,116,0.088,0.103,1629013,1610612746,7
Langston Galloway,DET,65,20,45,1682.0,1135,1369,100,10,200,242,112,0.088,0.099,204038,1610612765,5
Larry Nance Jr.,CLE,56,16,40,1472.0,1935,1454,123,9,255,328,143,0.064,0.074,1626204,1610612739,12
Lauri Markkanen,CHI,50,18,32,1492.0,1492,1291,74,10,127,192,89,0.05,0.06,1628374,1610612741,5
LeBron James,LAL,67,50,17,2316.0,4161,5013,684,58,1235,1707,792,0.164,0.19,2544,1610612747,53
Lonnie Walker IV,SAS,60,28,32,967.0,759,853,67,8,114,180,84,0.088,0.111,1629022,1610612759,11
Lonzo Ball,NOP,62,26,36,1985.0,4106,3913,432,43,784,1126,523,0.105,0.127,1628366,1610612740,52
Lou Williams,LAC,65,44,21,1864.0,2585,3351,365,46,613,903,440,0.141,0.17,101150,1610612746,34
Louis King,DET,10,3,7,62.0,51,43,5,0,8,13,6,0.098,0.118,1629663,1610612765,1
Luc Mbah a Moute,HOU,3,1,2,25.0,20,11,0,0,1,0,0,0.0,0.0,201601,1610612745,0
Luguentz Dort,OKC,36,26,10,820.0,390,505,27,3,54,67,31,0.069,0.079,1629652,1610612760,1
Luka Dončić,DAL,59,34,25,1973.0,3681,4242,517,73,976,1343,626,0.14,0.17,1629029,1610612742,41
Luka Samanic,SAS,3,1,2,48.0,59,42,6,1,5,15,7,0.102,0.119,1629677,1610612759,0
Luke Kennard,DET,27,11,16,888.0,929,1048,111,8,201,277,127,0.119,0.137,1628379,1610612765,10
Luke Kornet,CHI,36,11,25,559.0,538,536,32,2,54,80,36,0.059,0.067,1628436,1610612741,3
Malcolm Brogdon,IND,54,34,20,1666.0,3051,3617,381,46,672,950,468,0.125,0.153,1627763,1610612754,40
Malcolm Miller,TOR,28,24,4,162.0,127,114,11,1,12,34,13,0.087,0.102,1626259,1610612761,0
Malik Beasley,MIN,55,30,25,1209.0,926,1226,75,16,124,197,98,0.081,0.106,1627736,1610612750,8
Malik Monk,CHA,54,18,36,1136.0,1108,1351,109,12,233,273,134,0.098,0.121,1628370,1610612766,16
Malik Newman,CLE,1,0,1,4.0,5,8,0,0,0,0,0,0.0,0.0,1629005,1610612739,0
Marc Gasol,TOR,43,34,9,1145.0,1875,1513,145,14,230,360,163,0.077,0.087,201188,1610612761,6
Marco Belinelli,SAS,56,26,30,875.0,624,765,69,12,98,161,81,0.111,0.13,201158,1610612759,2
Marcus Morris Sr.,LAC,62,26,36,1936.0,1583,1826,86,14,190,215,108,0.054,0.068,202694,1610612746,10
Marcus Smart,BOS,60,39,21,1919.0,2578,2832,291,20,482,723,336,0.113,0.13,203935,1610612738,28
Marial Shayok,PHI,4,2,2,28.0,19,28,1,1,4,2,2,0.053,0.105,1629621,1610612755,0
Mario Hezonja,POR,52,23,29,866.0,1080,688,49,6,104,131,60,0.045,0.056,1626209,1610612757,5
Markelle Fultz,ORL,72,33,39,1996.0,3171,3814,369,55,753,977,469,0.116,0.148,1628365,1610612753,44
Markieff Morris,LAL,57,22,35,1171.0,1182,1152,76,12,125,196,96,0.064,0.081,202693,1610612747,7
Marko Guduric,MEM,44,19,25,484.0,475,490,45,6,73,109,53,0.095,0.112,1629741,1610612763,5
Marques Bolden,CLE,1,0,1,3.0,3,0,0,0,0,0,0,0.0,0.0,1629716,1610612739,0
Marquese Chriss,GSW,59,15,44,1196.0,1920,1455,114,11,224,283,133,0.059,0.069,1627737,1610612744,9
Marvin Bagley III,SAC,13,2,11,334.0,319,283,10,4,19,29,16,0.031,0.05,1628963,1610612758,1
Marvin Williams,MIL,57,21,36,1100.0,1053,866,59,6,97,146,65,0.056,0.062,101107,1610612749,4
Mason Plumlee,DEN,61,38,23,1057.0,1524,1222,154,8,255,393,174,0.101,0.114,203486,1610612743,11
Matisse Thybulle,PHI,65,40,25,1287.0,845,788,79,16,129,197,100,0.093,0.118,1629680,1610612755,6
Matt Mooney,CLE,4,0,4,19.0,18,14,1,0,3,2,1,0.056,0.056,1629760,1610612739,0
Matt Thomas,TOR,40,30,10,436.0,346,381,22,3,55,62,28,0.064,0.081,1629744,1610612761,2
Matthew Dellavedova,CLE,57,17,40,821.0,1372,1474,180,11,293,435,198,0.131,0.144,203521,1610612739,14
Maurice Harkless,NYK,62,39,23,1427.0,1112,749,68,12,133,180,87,0.061,0.078,203090,1610612752,7
Max Strus,CHI,2,0,2,6.0,5,6,0,0,1,0,0,0.0,0.0,1629622,1610612741,0
Maxi Kleber,DAL,72,40,32,1832.0,2006,1569,84,7,154,213,93,0.042,0.046,1628467,1610612742,3
Melvin Frazier Jr.,ORL,19,6,13,126.0,60,70,3,2,5,8,6,0.05,0.1,1628982,1610612753,1
Meyers Leonard,MIA,51,34,17,1034.0,1209,859,55,2,118,152,66,0.045,0.055,203086,1610612748,9
Mfiondu Kabengele,LAC,12,9,3,64.0,70,70,2,0,3,5,3,0.029,0.043,1629662,1610612746,1
Michael Carter-Williams,ORL,45,21,24,833.0,911,1051,109,5,220,287,130,0.12,0.143,203487,1610612753,17
Michael Frazier II,HOU,13,7,6,145.0,76,81,2,0,8,6,2,0.026,0.026,1626187,1610612745,0
Michael Kidd-Gilchrist,DAL,24,11,13,279.0,266,202,14,2,22,42,17,0.053,0.064,203077,1610612742,1
Michael Porter Jr.,DEN,55,36,19,903.0,771,664,46,4,73,112,55,0.06,0.071,1629008,1610612743,6
Mikal Bridges,PHX,72,34,38,2010.0,2032,1537,125,17,262,334,155,0.062,0.076,1628969,1610612756,13
Mike Conley,UTA,47,26,21,1363.0,2255,2616,208,32,379,534,263,0.092,0.117,201144,1610612762,24
Mike Muscala,OKC,47,26,21,572.0,909,611,40,2,63,103,46,0.044,0.051,203488,1610612760,3
Mike Scott,PHI,68,39,29,1207.0,1350,908,56,7,99,145,70,0.041,0.052,203118,1610612755,7
Miles Bridges,CHA,64,23,41,1976.0,1677,1693,114,14,214,300,139,0.068,0.083,1628970,1610612766,12
Mitchell Robinson,NYK,61,20,41,1412.0,1284,812,36,4,72,84,43,0.028,0.033,1629011,1610612752,3
Miye Oni,UTA,10,5,5,109.0,100,105,4,1,12,13,6,0.04,0.06,1629671,1610612762,1
Mo Bamba,ORL,62,30,32,878.0,875,602,42,2,74,107,44,0.048,0.05,1628964,1610612753,1
Montrezl Harrell,LAC,63,44,19,1749.0,2020,1976,107,8,188,289,126,0.053,0.062,1626149,1610612746,13
Monté Morris,DEN,73,46,27,1637.0,2638,2936,255,30,451,636,302,0.097,0.114,1628420,1610612743,24
Moritz Wagner,WAS,45,15,30,835.0,1438,963,56,5,94,147,65,0.039,0.045,1629021,1610612764,4
Moses Brown,POR,9,4,5,33.0,32,21,1,0,2,2,1,0.031,0.031,1629650,1610612757,0
Mychal Mulder,GSW,7,3,4,204.0,125,168,8,2,10,19,11,0.064,0.088,1628539,1610612744,1
Myles Turner,IND,62,37,25,1826.0,1784,1492,72,8,108,180,83,0.04,0.047,1626167,1610612754,4
Nassir Little,POR,48,22,26,572.0,511,317,22,1,47,55,23,0.043,0.045,1629642,1610612757,0
Naz Mitrou-Long,IND,5,3,2,47.0,78,88,8,0,17,20,10,0.103,0.128,1628513,1610612754,3
Naz Reid,MIN,30,8,22,495.0,734,632,35,5,68,93,42,0.048,0.057,1629675,1610612750,2
Nemanja Bjelica,SAC,71,31,40,1981.0,2842,2089,201,18,347,508,227,0.071,0.08,202357,1610612758,8
Nerlens Noel,OKC,61,38,23,1127.0,1691,931,57,8,91,141,68,0.034,0.04,203457,1610612760,3
Nic Claxton,BKN,15,5,10,187.0,196,152,16,0,17,37,16,0.082,0.082,1629651,1610612751,0
Nickeil Alexander-Walker,NOP,47,19,28,591.0,1048,1121,89,17,160,242,124,0.085,0.118,1629638,1610612740,19
Nicolas Batum,CHA,21,6,15,471.0,559,414,61,3,94,152,68,0.109,0.122,201587,1610612766,6
Nicolo Melli,NOP,59,26,33,1016.0,1444,1268,79,15,126,208,98,0.055,0.068,1629740,1610612740,4
Nigel Williams-Goss,UTA,10,6,4,50.0,66,69,6,1,15,12,6,0.091,0.091,1628430,1610612762,0
Nikola Jokić,DEN,73,46,27,2335.0,5490,4590,512,32,811,1262,590,0.093,0.107,203999,1610612743,48
Nikola Vučević,ORL,62,28,34,1998.0,2982,2664,222,21,409,585,270,0.074,0.091,202696,1610612753,27
Noah Vonleh,DEN,36,13,23,378.0,615,352,28,4,54,67,32,0.046,0.052,203943,1610612743,1
Norman Powell,TOR,51,39,12,1436.0,1083,1411,86,26,160,220,119,0.079,0.11,1626181,1610612761,9
Norvel Pelle,PHI,24,12,12,232.0,242,138,8,0,12,19,8,0.033,0.033,203658,1610612755,0
OG Anunoby,TOR,68,49,19,2027.0,1588,1423,108,16,204,291,130,0.068,0.082,1628384,1610612761,6
Omari Spellman,MIN,49,11,38,886.0,965,921,47,7,118,128,67,0.049,0.069,1629016,1610612750,15
Oshae Brissett,TOR,19,15,4,135.0,130,103,7,1,15,24,10,0.054,0.077,1629052,1610612761,2
Otto Porter Jr.,CHI,14,5,9,331.0,272,320,25,1,51,65,32,0.092,0.118,203490,1610612741,6
P.J. Tucker,HOU,72,44,28,2467.0,2290,1313,115,16,218,299,138,0.05,0.06,200782,1610612745,10
P.J. Washington,CHA,57,22,35,1739.0,1962,1701,120,13,216,321,141,0.061,0.072,1629023,1610612766,9
PJ Dozier,DEN,29,18,11,412.0,539,619,63,2,109,168,73,0.117,0.135,1628408,1610612743,8
Pascal Siakam,TOR,59,45,14,2072.0,2515,2744,202,50,434,546,269,0.08,0.107,1627783,1610612761,16
Pat Connaughton,MIL,66,52,14,1234.0,1461,1202,106,16,212,285,133,0.073,0.091,1626192,1610612749,11
Patrick Beverley,LAC,51,38,13,1342.0,2152,1990,183,24,348,492,219,0.085,0.102,201976,1610612746,13
Patrick McCaw,TOR,36,26,10,891.0,981,871,78,7,158,200,90,0.08,0.092,1627775,1610612761,5
Patrick Patterson,LAC,59,39,20,776.0,667,519,41,4,56,101,45,0.061,0.067,202335,1610612746,0
Patty Mills,SAS,65,27,38,1453.0,1151,1585,117,33,200,295,164,0.102,0.142,201988,1610612759,14
Paul George,LAC,48,34,14,1419.0,1419,1862,185,23,313,488,232,0.13,0.163,202331,1610612746,26
Paul Millsap,DEN,51,30,21,1240.0,1090,998,83,9,133,205,95,0.076,0.087,200794,1610612743,3
Paul Watson,TOR,10,7,3,87.0,76,80,8,0,14,19,8,0.105,0.105,1628778,1610612761,0
Quinn Cook,LAL,44,31,13,508.0,587,725,49,4,86,107,50,0.083,0.085,1626188,1610612747,5
Quinndary Weatherspoon,SAS,11,5,6,78.0,91,97,11,1,17,29,12,0.121,0.132,1629683,1610612759,0
RJ Barrett,NYK,56,17,39,1704.0,1405,1930,143,19,259,351,178,0.102,0.127,1629628,1610612752,15
Rajon Rondo,LAL,48,37,11,984.0,1886,2007,240,20,488,627,293,0.127,0.155,200765,1610612747,33
Raul Neto,PHI,54,29,25,668.0,1204,1319,95,13,187,247,119,0.079,0.099,203526,1610612755,13
Rayjon Tucker,UTA,20,12,8,161.0,134,138,5,0,14,13,5,0.037,0.037,1629730,1610612762,0
Reggie Bullock Jr.,NYK,29,9,20,684.0,682,695,42,2,71,105,48,0.062,0.07,203493,1610612752,5
Reggie Jackson,LAC,31,16,15,743.0,1192,1362,126,15,250,330,155,0.106,0.13,202704,1610612746,15
Richaun Holmes,SAC,43,16,27,1223.0,1070,795,40,8,82,107,54,0.037,0.05,1626158,1610612758,6
Ricky Rubio,PHX,64,32,32,1979.0,3818,4163,557,45,1012,1398,667,0.146,0.175,201937,1610612756,68
Robert Covington,HOU,70,27,43,2137.0,2634,1784,88,14,171,231,109,0.033,0.041,203496,1610612745,5
Robert Williams III,BOS,29,19,10,388.0,383,315,27,1,39,72,31,0.07,0.081,1629057,1610612738,1
Robin Lopez,MIL,66,51,15,958.0,657,692,45,8,92,116,54,0.068,0.082,201577,1610612749,3
Rodions Kurucs,BKN,47,18,29,684.0,728,518,51,9,99,135,63,0.07,0.087,1629066,1610612751,5
Rodney Hood,POR,21,8,13,619.0,498,443,32,10,79,93,46,0.064,0.092,203918,1610612757,4
Rodney McGruder,LAC,56,38,18,871.0,581,481,36,7,86,95,46,0.062,0.079,203585,1610612746,4
Romeo Langford,BOS,32,22,10,370.0,199,196,13,4,18,36,18,0.065,0.09,1629641,1610612738,1
Rondae Hollis-Jefferson,TOR,59,42,17,1116.0,1532,1090,105,17,210,285,129,0.069,0.084,1626178,1610612761,8
Royce O'Neale,UTA,71,44,27,2049.0,2845,2004,180,21,288,483,213,0.063,0.075,1626220,1610612762,12
Rudy Gay,SAS,66,29,37,1429.0,1699,1327,111,8,190,272,129,0.065,0.076,200752,1610612759,11
Rudy Gobert,UTA,68,42,26,2333.0,3219,2096,101,13,169,267,120,0.031,0.037,203497,1610612762,6
Rui Hachimura,WAS,48,15,33,1444.0,1657,1374,87,11,170,233,103,0.053,0.062,1629060,1610612764,4
Russell Westbrook,HOU,57,36,21,2049.0,2545,3390,401,29,886,1095,475,0.158,0.187,201566,1610612745,44
Ryan Anderson,HOU,2,1,1,14.0,8,3,2,0,0,0,0,0.25,0.0,201583,1610612745,0
Ryan Arcidiacono,CHI,58,21,37,930.0,1125,1080,96,10,208,242,109,0.085,0.097,1627853,1610612741,3
Ryan Broekhoff,PHI,16,9,7,178.0,169,136,11,3,8,27,13,0.065,0.077,1629151,1610612755,0
Sekou Doumbouya,DET,38,10,28,754.0,720,546,19,6,41,50,28,0.026,0.039,1629635,1610612765,3
Semi Ojeleye,BOS,69,46,23,1011.0,1036,563,37,3,70,93,44,0.036,0.042,1628400,1610612738,4
Serge Ibaka,TOR,54,39,15,1449.0,1584,1519,72,12,139,190,86,0.045,0.054,201586,1610612761,2
Seth Curry,DAL,62,36,26,1505.0,1265,1542,116,26,228,315,158,0.092,0.125,203552,1610612742,17
Shabazz Napier,WAS,56,16,40,1345.0,2531,2780,262,17,538,688,302,0.104,0.119,203894,1610612764,28
Shai Gilgeous-Alexander,OKC,70,43,27,2428.0,2707,3323,232,42,471,599,293,0.086,0.108,1628983,1610612760,18
Shake Milton,PHI,40,23,17,805.0,1071,1254,104,24,166,260,133,0.097,0.124,1629003,1610612755,8
Shamorie Ponds,TOR,4,4,0,11.0,16,20,2,0,4,6,2,0.125,0.125,1629044,1610612761,0
Shaquille Harrison,CHI,43,14,29,484.0,547,482,49,6,82,125,56,0.09,0.102,1627885,1610612741,3
Sindarius Thornwell,NOP,2,0,2,35.0,46,45,4,0,9,8,4,0.087,0.087,1628414,1610612740,0
Skal Labissiere,ATL,33,14,19,567.0,538,404,42,4,66,104,47,0.078,0.087,1627746,1610612737,2
Solomon Hill,MIA,59,29,30,1088.0,1254,1059,104,8,175,254,114,0.083,0.091,203524,1610612748,7
Spencer Dinwiddie,BKN,64,30,34,1994.0,2982,4030,432,45,787,1074,496,0.145,0.166,203915,1610612751,22
Stanley Johnson,TOR,25,19,6,150.0,216,196,20,2,29,50,21,0.093,0.097,1626169,1610612761,0
Stanton Kidd,UTA,4,3,1,15.0,13,14,1,0,1,2,1,0.077,0.077,1629742,1610612762,0
Stephen Curry,GSW,5,1,4,139.0,264,312,33,6,59,89,46,0.125,0.174,201939,1610612744,7
Sterling Brown,MIL,52,39,13,767.0,783,731,51,8,113,131,64,0.065,0.082,1628425,1610612749,6
Steven Adams,OKC,63,40,23,1681.0,2706,1664,146,14,229,364,171,0.054,0.063,203500,1610612760,13
Svi Mykhailiuk,DET,55,17,38,1253.0,1091,1155,105,14,193,260,127,0.096,0.116,1629004,1610612765,14
T.J. Leaf,IND,28,16,12,222.0,242,152,9,1,18,25,11,0.037,0.045,1628388,1610612754,1
T.J. McConnell,IND,71,44,27,1326.0,2577,2872,355,40,728,925,437,0.138,0.17,204456,1610612754,43
T.J. Warren,IND,67,42,25,2202.0,1695,2107,99,15,187,246,122,0.058,0.072,203933,1610612754,8
Tacko Fall,BOS,7,5,2,33.0,21,24,1,0,2,2,1,0.048,0.048,1629605,1610612738,0
Taj Gibson,NYK,62,21,41,1025.0,1292,879,52,1,111,136,55,0.04,0.043,201959,1610612752,4
Talen Horton-Tucker,LAL,6,2,4,81.0,106,99,6,5,15,13,12,0.057,0.113,1629659,1610612747,2
Tariq Owens,PHX,3,0,3,15.0,16,10,0,1,1,0,1,0.0,0.063,1629745,1610612756,0
Taurean Prince,BKN,64,30,34,1857.0,1895,1665,116,17,194,288,141,0.061,0.074,1627752,1610612751,10
Terance Mann,LAC,41,27,14,362.0,568,529,53,6,112,147,65,0.093,0.114,1629611,1610612746,6
Terence Davis,TOR,71,52,19,1203.0,1360,1407,115,14,238,313,145,0.085,0.107,1629056,1610612761,16
Terrance Ferguson,OKC,56,33,23,1257.0,533,662,51,11,80,129,63,0.096,0.118,1628390,1610612760,3
Terrence Ross,ORL,69,31,38,1889.0,1014,1550,82,13,180,207,101,0.081,0.1,203082,1610612753,8
Terry Rozier,CHA,62,21,41,2127.0,3068,3783,254,53,534,665,342,0.083,0.111,1626179,1610612766,35
Thabo Sefolosha,HOU,41,27,14,436.0,412,226,25,1,37,67,26,0.061,0.063,200757,1610612745,0
Thaddeus Young,CHI,64,22,42,1591.0,2044,1608,117,16,240,297,142,0.057,0.069,201152,1610612741,9
Thanasis Antetokounmpo,MIL,19,15,4,128.0,123,119,15,1,19,38,16,0.122,0.13,203648,1610612749,0
Theo Pinson,NYK,33,15,18,365.0,569,644,56,7,104,148,69,0.098,0.121,1629033,1610612752,6
Thomas Bryant,WAS,46,15,31,1147.0,1698,1274,83,6,136,203,96,0.049,0.057,1628418,1610612764,6
Thon Maker,DET,59,20,39,774.0,949,681,43,6,84,109,50,0.045,0.053,1627748,1610612765,1
Tim Frazier,DET,26,9,17,353.0,714,792,91,9,177,242,113,0.127,0.158,204025,1610612765,13
Tim Hardaway Jr.,DAL,69,39,30,2027.0,1701,2109,133,22,269,356,170,0.078,0.1,203501,1610612742,14
Timothe Luwawu-Cabarrot,BKN,47,20,27,853.0,722,673,29,10,78,74,44,0.04,0.061,1627789,1610612751,5
Tobias Harris,PHI,72,43,29,2469.0,2869,3001,227,41,459,578,289,0.079,0.101,202699,1610612755,23
Tomas Satoransky,CHI,65,22,43,1878.0,3269,3268,354,28,671,930,422,0.108,0.129,203107,1610612741,40
