TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%,shot_coverage,round,year
Indiana Pacers,7,7,27.0,66,136,48.5,50.7,23.8,60,120,50.0,3.2,6,16,37.5,tight,1,2014
Washington Wizards,5,5,31.7,54,120,45.0,45.8,29.1,52,110,47.3,2.6,2,10,20.0,tight,1,2014
Chicago Bulls,5,5,33.1,68,119,57.1,59.2,29.4,63,106,59.4,3.6,5,13,38.5,tight,1,2014
Charlotte Bobcats,4,4,40.6,58,115,50.4,53.0,36.4,52,103,50.5,4.2,6,12,50.0,tight,1,2014
Miami Heat,4,4,32.9,51,94,54.3,56.9,28.0,46,80,57.5,4.9,5,14,35.7,tight,1,2014
Los Angeles Clippers,7,7,30.3,82,165,49.7,58.5,16.5,53,90,58.9,13.8,29,75,38.7,open,1,2014
San Antonio Spurs,7,7,31.5,77,162,47.5,53.7,20.6,57,106,53.8,10.9,20,56,35.7,open,1,2014
Atlanta Hawks,7,7,31.6,62,160,38.8,47.5,14.6,34,74,45.9,17.0,28,86,32.6,open,1,2014
Indiana Pacers,7,7,30.2,76,152,50.0,57.6,20.2,53,102,52.0,9.9,23,50,46.0,open,1,2014
Golden State Warriors,7,7,26.7,70,146,47.9,56.5,14.5,45,79,57.0,12.3,25,67,37.3,open,1,2014
Brooklyn Nets,7,7,28.2,63,142,44.4,51.1,15.5,44,78,56.4,12.7,19,64,29.7,open,1,2014
Dallas Mavericks,7,7,24.2,58,141,41.1,46.8,14.8,42,86,48.8,9.5,16,55,29.1,open,1,2014
Oklahoma City Thunder,7,7,24.8,54,140,38.6,43.9,15.9,39,90,43.3,8.8,15,50,30.0,open,1,2014
Portland Trail Blazers,6,6,27.0,57,134,42.5,51.5,14.9,33,74,44.6,12.1,24,60,40.0,open,1,2014
Memphis Grizzlies,7,7,23.0,59,130,45.4,48.1,17.7,52,100,52.0,5.3,7,30,23.3,open,1,2014
Houston Rockets,6,6,24.8,54,123,43.9,52.4,10.5,33,52,63.5,14.3,21,71,29.6,open,1,2014
Toronto Raptors,7,7,24.7,50,122,41.0,50.4,11.9,27,59,45.8,12.8,23,63,36.5,open,1,2014
Washington Wizards,5,5,28.3,39,107,36.4,41.1,19.8,29,75,38.7,8.5,10,32,31.3,open,1,2014
Chicago Bulls,5,5,27.8,40,100,40.0,47.0,15.6,26,56,46.4,12.2,14,44,31.8,open,1,2014
Miami Heat,4,4,28.3,34,81,42.0,50.6,17.1,20,49,40.8,11.2,14,32,43.8,open,1,2014
Charlotte Bobcats,4,4,25.1,30,71,42.3,51.4,12.4,17,35,48.6,12.7,13,36,36.1,open,1,2014
Memphis Grizzlies,7,7,25.2,55,142,38.7,46.8,12.4,32,70,45.7,12.8,23,72,31.9,wide_open,1,2014
Atlanta Hawks,7,7,25.4,50,129,38.8,53.9,4.9,11,25,44.0,20.5,39,104,37.5,wide_open,1,2014
Indiana Pacers,7,7,23.8,46,120,38.3,48.3,7.9,22,40,55.0,15.9,24,80,30.0,wide_open,1,2014
Portland Trail Blazers,6,6,23.1,53,115,46.1,54.3,11.9,34,59,57.6,11.3,19,56,33.9,wide_open,1,2014
Golden State Warriors,7,7,20.5,49,112,43.8,58.0,6.4,17,35,48.6,14.1,32,77,41.6,wide_open,1,2014
Los Angeles Clippers,7,7,19.7,48,107,44.9,56.1,8.1,24,44,54.5,11.6,24,63,38.1,wide_open,1,2014
San Antonio Spurs,7,7,19.1,40,98,40.8,51.5,8.4,19,43,44.2,10.7,21,55,38.2,wide_open,1,2014
Dallas Mavericks,7,7,16.3,45,95,47.4,63.7,5.0,14,29,48.3,11.3,31,66,47.0,wide_open,1,2014
Washington Wizards,5,5,24.9,49,94,52.1,62.2,14.6,30,55,54.5,10.3,19,39,48.7,wide_open,1,2014
Brooklyn Nets,7,7,17.5,30,88,34.1,45.5,4.8,10,24,41.7,12.7,20,64,31.3,wide_open,1,2014
Oklahoma City Thunder,7,7,15.2,41,86,47.7,61.6,5.1,17,29,58.6,10.1,24,57,42.1,wide_open,1,2014
Houston Rockets,6,6,14.5,32,72,44.4,56.3,4.8,15,24,62.5,9.7,17,48,35.4,wide_open,1,2014
Chicago Bulls,5,5,19.7,27,71,38.0,47.2,9.7,14,35,40.0,10.0,13,36,36.1,wide_open,1,2014
Toronto Raptors,7,7,14.0,22,69,31.9,41.3,3.8,9,19,47.4,10.1,13,50,26.0,wide_open,1,2014
Miami Heat,4,4,21.7,28,62,45.2,60.5,7.7,9,22,40.9,14.0,19,40,47.5,wide_open,1,2014
Charlotte Bobcats,4,4,17.7,23,50,46.0,58.0,5.7,11,16,68.8,12.0,12,34,35.3,wide_open,1,2014
