TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%,shot_coverage,round,year
Orlando Magic,5,5,38.6,75,171,43.9,45.6,31.6,69,140,49.3,7.0,6,31,19.4,tight,1,2020
Miami Heat,4,4,49.2,72,159,45.3,48.7,38.1,61,123,49.6,11.1,11,36,30.6,tight,1,2020
Los Angeles Lakers,5,5,35.7,73,158,46.2,47.2,31.2,70,138,50.7,4.5,3,20,15.0,tight,1,2020
Milwaukee Bucks,5,5,35.9,76,157,48.4,51.0,30.2,68,132,51.5,5.7,8,25,32.0,tight,1,2020
Boston Celtics,4,4,42.3,69,146,47.3,51.4,31.6,57,109,52.3,10.7,12,37,32.4,tight,1,2020
Philadelphia 76ers,4,4,39.8,62,134,46.3,46.6,35.3,61,119,51.3,4.5,1,15,6.7,tight,1,2020
Indiana Pacers,4,4,38.6,56,124,45.2,45.6,34.9,55,112,49.1,3.7,1,12,8.3,tight,1,2020
Toronto Raptors,4,4,32.4,63,118,53.4,55.1,28.8,59,105,56.2,3.6,4,13,30.8,tight,1,2020
Brooklyn Nets,4,4,31.0,50,113,44.2,45.6,27.4,47,100,47.0,3.6,3,13,23.1,tight,1,2020
Oklahoma City Thunder,7,7,35.3,90,211,42.7,52.4,14.5,49,87,56.3,20.7,41,124,33.1,open,1,2020
LA Clippers,6,6,35.3,82,191,42.9,53.9,14.8,40,80,50.0,20.5,42,111,37.8,open,1,2020
Denver Nuggets,7,7,30.4,86,183,47.0,57.4,16.1,48,97,49.5,14.3,38,86,44.2,open,1,2020
Houston Rockets,7,7,28.4,67,180,37.2,48.1,8.2,28,52,53.8,20.2,39,128,30.5,open,1,2020
Dallas Mavericks,6,6,31.4,79,168,47.0,55.7,14.2,50,76,65.8,17.2,29,92,31.5,open,1,2020
Utah Jazz,7,7,29.0,83,166,50.0,64.5,11.3,35,65,53.8,17.6,48,101,47.5,open,1,2020
Portland Trail Blazers,5,5,30.4,58,134,43.3,51.9,16.8,35,74,47.3,13.6,23,60,38.3,open,1,2020
Los Angeles Lakers,5,5,29.9,68,132,51.5,61.4,14.9,42,66,63.6,14.9,26,66,39.4,open,1,2020
Milwaukee Bucks,5,5,29.3,60,128,46.9,56.3,13.3,36,58,62.1,16.0,24,70,34.3,open,1,2020
Philadelphia 76ers,4,4,33.8,39,114,34.2,42.1,16.6,21,56,37.5,17.2,18,58,31.0,open,1,2020
Toronto Raptors,4,4,31.0,52,113,46.0,58.0,14.0,25,51,49.0,17.0,27,62,43.5,open,1,2020
Orlando Magic,5,5,25.3,43,112,38.4,49.1,12.0,19,53,35.8,13.3,24,59,40.7,open,1,2020
Brooklyn Nets,4,4,30.7,39,112,34.8,45.1,12.3,16,45,35.6,18.4,23,67,34.3,open,1,2020
Indiana Pacers,4,4,34.6,56,111,50.5,64.0,14.3,26,46,56.5,20.2,30,65,46.2,open,1,2020
Boston Celtics,4,4,24.6,38,85,44.7,52.9,15.4,24,53,45.3,9.3,14,32,43.8,open,1,2020
Miami Heat,4,4,24.1,38,78,48.7,60.9,9.9,19,32,59.4,14.2,19,46,41.3,open,1,2020
Houston Rockets,7,7,28.1,74,178,41.6,60.7,1.3,6,8,75.0,26.8,68,170,40.0,wide_open,1,2020
Denver Nuggets,7,7,26.6,71,160,44.4,62.2,4.8,14,29,48.3,21.8,57,131,43.5,wide_open,1,2020
Oklahoma City Thunder,7,7,22.2,48,133,36.1,50.8,3.7,9,22,40.9,18.6,39,111,35.1,wide_open,1,2020
Dallas Mavericks,6,6,24.5,53,131,40.5,56.1,3.9,12,21,57.1,20.6,41,110,37.3,wide_open,1,2020
Orlando Magic,5,5,29.1,58,129,45.0,61.6,6.3,15,28,53.6,22.8,43,101,42.6,wide_open,1,2020
Milwaukee Bucks,5,5,27.9,58,122,47.5,66.0,3.7,13,16,81.3,24.3,45,106,42.5,wide_open,1,2020
Utah Jazz,7,7,20.8,48,119,40.3,58.8,0.9,4,5,80.0,19.9,44,114,38.6,wide_open,1,2020
Brooklyn Nets,4,4,31.5,45,115,39.1,54.8,3.6,9,13,69.2,27.9,36,102,35.3,wide_open,1,2020
Los Angeles Lakers,5,5,24.9,49,110,44.5,58.6,5.2,18,23,78.3,19.7,31,87,35.6,wide_open,1,2020
Toronto Raptors,4,4,27.7,49,101,48.5,68.3,3.8,9,14,64.3,23.9,40,87,46.0,wide_open,1,2020
Boston Celtics,4,4,25.2,35,87,40.2,52.9,5.5,13,19,68.4,19.7,22,68,32.4,wide_open,1,2020
LA Clippers,6,6,15.0,43,81,53.1,75.3,1.8,7,10,70.0,13.1,36,71,50.7,wide_open,1,2020
Portland Trail Blazers,5,5,16.6,33,73,45.2,60.3,3.9,11,17,64.7,12.7,22,56,39.3,wide_open,1,2020
Philadelphia 76ers,4,4,18.7,25,63,39.7,50.0,4.7,12,16,75.0,13.9,13,47,27.7,wide_open,1,2020
Indiana Pacers,4,4,18.7,26,60,43.3,57.5,3.4,9,11,81.8,15.3,17,49,34.7,wide_open,1,2020
Miami Heat,4,4,17.0,24,55,43.6,60.9,2.8,5,9,55.6,14.2,19,46,41.3,wide_open,1,2020
