# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,DWS,DBPM,DRtg,year,award
ORV,G,Deron Williams,23.0,UTA,8.0,60.0,0.133,82.0,37.3,18.8,3.0,10.5,1.1,0.3,0.507,0.395,0.803,11.3,0.177,2.3,-1.1,110.0,2008,all-defensive
ORV,F,Metta World Peace,28.0,SAC,8.0,60.0,0.133,57.0,38.1,20.5,5.8,3.5,2.3,0.7,0.453,0.38,0.719,4.7,0.103,2.2,0.7,108.0,2008,all-defensive
ORV,F,Andrei Kirilenko,26.0,UTA,6.0,60.0,0.1,72.0,30.8,11.0,4.7,4.0,1.2,1.5,0.506,0.379,0.77,7.1,0.154,2.8,2.0,105.0,2008,all-defensive
ORV,G,Derek Fisher,33.0,LAL,4.0,60.0,0.067,82.0,27.4,11.7,2.1,2.9,1.0,0.0,0.436,0.406,0.883,5.7,0.121,2.0,0.0,109.0,2008,all-defensive
ORV,G,Manu Ginóbili,30.0,SAS,4.0,60.0,0.067,74.0,31.1,19.5,4.8,4.5,1.5,0.4,0.46,0.401,0.86,11.1,0.232,4.5,2.7,100.0,2008,all-defensive
ORV,F,LeBron James,23.0,CLE,4.0,60.0,0.067,75.0,40.4,30.0,7.9,7.2,1.8,1.1,0.484,0.315,0.712,15.2,0.242,4.6,2.6,104.0,2008,all-defensive
ORV,C,Samuel Dalembert,26.0,PHI,3.0,60.0,0.05,82.0,33.2,10.5,10.4,0.5,0.5,2.3,0.513,0.0,0.707,6.9,0.121,4.3,0.5,103.0,2008,all-defensive
ORV,G,Kirk Hinrich,27.0,CHI,3.0,60.0,0.05,75.0,31.7,11.5,3.3,6.0,1.2,0.3,0.414,0.35,0.831,3.6,0.072,2.1,0.2,109.0,2008,all-defensive
ORV,F,Andre Iguodala,24.0,PHI,2.0,60.0,0.033,82.0,39.5,19.9,5.4,4.8,2.1,0.6,0.456,0.329,0.721,9.6,0.143,4.4,1.5,105.0,2008,all-defensive
ORV,F,Paul Pierce,30.0,BOS,2.0,60.0,0.033,80.0,35.9,19.6,5.1,4.5,1.3,0.5,0.464,0.392,0.843,12.4,0.207,5.7,1.4,100.0,2008,all-defensive
ORV,G,Brandon Roy,23.0,POR,2.0,60.0,0.033,74.0,37.7,19.1,4.7,5.8,1.1,0.2,0.454,0.34,0.753,8.0,0.138,2.1,0.1,110.0,2008,all-defensive
ORV,F,Chris Bosh,23.0,TOR,1.0,60.0,0.017,67.0,36.2,22.3,8.7,2.6,0.9,1.0,0.494,0.4,0.844,10.1,0.2,3.1,0.4,105.0,2008,all-defensive
ORV,G,Ronnie Brewer,22.0,UTA,1.0,60.0,0.017,76.0,27.5,12.0,2.9,1.8,1.7,0.3,0.558,0.22,0.759,7.8,0.178,2.4,1.6,106.0,2008,all-defensive
ORV,F,Caron Butler,27.0,WAS,1.0,60.0,0.017,58.0,39.9,20.3,6.7,4.9,2.2,0.3,0.466,0.357,0.901,7.2,0.15,2.4,1.1,107.0,2008,all-defensive
ORV,G,Baron Davis,28.0,GSW,1.0,60.0,0.017,82.0,39.0,21.8,4.7,7.6,2.3,0.5,0.426,0.33,0.75,8.7,0.131,2.8,0.3,109.0,2008,all-defensive
ORV,G,Richard Hamilton,29.0,DET,1.0,60.0,0.017,72.0,33.7,17.3,3.3,4.2,1.0,0.1,0.484,0.44,0.833,7.7,0.152,2.9,0.1,106.0,2008,all-defensive
ORV,F,Josh Howard,27.0,DAL,1.0,60.0,0.017,76.0,36.3,19.9,7.0,2.2,0.8,0.4,0.455,0.319,0.813,8.0,0.14,3.2,-0.6,106.0,2008,all-defensive
ORV,G,Andre Miller,31.0,PHI,1.0,60.0,0.017,82.0,36.8,17.0,4.0,6.9,1.3,0.1,0.492,0.088,0.772,8.3,0.131,2.6,-0.3,109.0,2008,all-defensive
ORV,C,Dikembe Mutombo,41.0,HOU,1.0,60.0,0.017,39.0,15.9,3.0,5.1,0.1,0.3,1.2,0.538,,0.711,2.3,0.178,1.4,2.5,97.0,2008,all-defensive
ORV,F,Andrés Nocioni,28.0,CHI,1.0,60.0,0.017,82.0,24.6,13.2,4.2,1.2,0.3,0.5,0.432,0.364,0.807,3.3,0.077,1.8,-0.7,109.0,2008,all-defensive
