# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,3rd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
,,,,,,,,,,,,,,,,,,,,,,,2018,all-nba
3rd,G,Stephen Curry,29.0,GSW,164.0,500.0,0.328,2.0,39.0,37.0,51.0,32.0,26.4,5.1,6.1,1.6,0.2,0.495,0.423,0.921,9.1,0.267,2018,all-nba
3rd,G,Victor Oladipo,25.0,IND,105.0,500.0,0.21,0.0,24.0,33.0,75.0,34.0,23.1,5.2,4.3,2.4,0.8,0.477,0.371,0.799,8.2,0.155,2018,all-nba
3rd,C,Karl-Anthony Towns,22.0,MIN,99.0,500.0,0.198,0.0,18.0,45.0,82.0,35.6,21.3,12.3,2.4,0.8,1.4,0.545,0.421,0.858,14.0,0.23,2018,all-nba
3rd,F,Jimmy Butler,28.0,MIN,81.0,500.0,0.162,1.0,8.0,52.0,59.0,36.7,22.2,5.3,4.9,2.0,0.4,0.474,0.35,0.854,8.9,0.198,2018,all-nba
3rd,F,Paul George,27.0,OKC,54.0,500.0,0.108,0.0,4.0,42.0,79.0,36.6,21.9,5.7,3.3,2.0,0.5,0.43,0.401,0.822,8.9,0.147,2018,all-nba
,,,,,,,,,,,,,,,,,,,,,,,2018,all-nba
ORV,G,Chris Paul,32.0,HOU,54.0,500.0,0.108,0.0,,,58.0,31.8,18.6,5.4,7.9,1.7,0.2,0.46,0.38,0.919,10.2,0.265,2018,all-nba
ORV,C,Rudy Gobert,25.0,UTA,51.0,500.0,0.102,0.0,,,56.0,32.4,13.5,10.7,1.4,0.8,2.3,0.622,,0.682,8.1,0.214,2018,all-nba
ORV,G,Kyrie Irving,25.0,BOS,42.0,500.0,0.084,0.0,,,60.0,32.2,24.4,3.8,5.1,1.1,0.3,0.491,0.408,0.889,8.9,0.222,2018,all-nba
ORV,F,Ben Simmons,21.0,PHI,36.0,500.0,0.072,0.0,,,81.0,33.7,15.8,8.1,8.2,1.7,0.9,0.545,0.0,0.56,9.2,0.162,2018,all-nba
ORV,C,Al Horford,31.0,BOS,32.0,500.0,0.064,0.0,,,72.0,31.6,12.9,7.4,4.7,0.6,1.1,0.489,0.429,0.783,7.8,0.165,2018,all-nba
ORV,C,Nikola Jokić,22.0,DEN,28.0,500.0,0.056,0.0,,,75.0,32.6,18.5,10.7,6.1,1.2,0.8,0.499,0.396,0.85,10.7,0.211,2018,all-nba
ORV,C,Andre Drummond,24.0,DET,7.0,500.0,0.014,0.0,,,78.0,33.7,15.0,16.0,3.0,1.5,1.6,0.529,0.0,0.605,10.3,0.189,2018,all-nba
ORV,C,Clint Capela,23.0,HOU,6.0,500.0,0.012,0.0,,,74.0,27.5,13.9,10.8,0.9,0.8,1.9,0.652,0.0,0.56,10.2,0.242,2018,all-nba
ORV,F,Draymond Green,27.0,GSW,6.0,500.0,0.012,0.0,,,70.0,32.7,11.0,7.6,7.3,1.4,1.3,0.454,0.301,0.775,6.1,0.127,2018,all-nba
ORV,G,Kyle Lowry,31.0,TOR,3.0,500.0,0.006,0.0,,,78.0,32.2,16.2,5.6,6.9,1.1,0.2,0.427,0.399,0.854,10.2,0.194,2018,all-nba
ORV,C,Steven Adams,24.0,OKC,2.0,500.0,0.004,0.0,,,76.0,32.7,13.9,9.0,1.2,1.2,1.0,0.629,0.0,0.559,9.7,0.187,2018,all-nba
ORV,G,Donovan Mitchell,21.0,UTA,2.0,500.0,0.004,0.0,,,79.0,33.4,20.5,3.7,3.7,1.5,0.3,0.437,0.34,0.805,5.2,0.095,2018,all-nba
ORV,G,Klay Thompson,27.0,GSW,2.0,500.0,0.004,0.0,,,73.0,34.3,20.0,3.8,2.5,0.8,0.5,0.488,0.44,0.837,4.9,0.094,2018,all-nba
ORV,F,Trevor Ariza,32.0,HOU,1.0,500.0,0.002,0.0,,,67.0,33.9,11.7,4.4,1.6,1.5,0.2,0.412,0.368,0.854,5.3,0.113,2018,all-nba
ORV,C,DeMarcus Cousins,27.0,NOP,1.0,500.0,0.002,0.0,,,48.0,36.2,25.2,12.9,5.4,1.6,1.6,0.47,0.354,0.746,4.7,0.13,2018,all-nba
ORV,C,Dwight Howard,32.0,CHO,1.0,500.0,0.002,0.0,,,81.0,30.4,16.6,12.5,1.3,0.6,1.6,0.555,0.143,0.574,6.8,0.132,2018,all-nba
ORV,F,Kevin Love,29.0,CLE,1.0,500.0,0.002,0.0,,,59.0,28.0,17.6,9.3,1.7,0.7,0.4,0.458,0.415,0.88,6.4,0.185,2018,all-nba
ORV,F,Kristaps Porziņģis,22.0,NYK,1.0,500.0,0.002,0.0,,,48.0,32.4,22.7,6.6,1.2,0.8,2.4,0.439,0.395,0.793,3.2,0.099,2018,all-nba
