Player,Team,GP,W,L,MIN,PTS,TOUCHES,Front CTTouches,Time OfPoss,Avg Sec PerTouch,Avg Drib PerTouch,PTS PerTouch,ElbowTouches,PostUps,PaintTouches,PTS PerElbow Touch,PTS PerPost Touch,PTS PerPaint Touch,PLAYER_ID,TEAM_ID
Thaddeus Young,IND,4,0,4,140.0,48,203,121,5.4,1.61,0.33,0.236,18,7,48,0.778,0.286,0.583,201152,1610612754
Thon Maker,MIL,6,2,4,116.0,35,194,104,4.9,1.52,0.34,0.18,9,1,21,0.444,0.0,1.0,1627748,1610612749
Tim Hardaway Jr.,ATL,6,2,4,200.0,77,280,198,11.6,2.48,1.71,0.275,2,0,6,1.5,0.0,0.667,203501,1610612737
Tim Quarterman,POR,2,0,2,7.0,3,8,4,0.6,4.24,3.5,0.375,0,0,0,0.0,0.0,0.0,1627817,1610612757
Tomas Satoransky,WAS,10,5,5,36.0,8,62,30,4.2,4.03,3.79,0.129,1,0,3,0.0,0.0,1.0,203107,1610612764
Tony Parker,SAS,8,5,3,211.0,127,452,168,44.9,5.96,6.69,0.281,0,0,1,0.0,0.0,0.0,2225,1610612759
Tony Snell,MIL,6,2,4,185.0,60,162,123,4.5,1.67,0.7,0.37,1,1,4,0.0,0.0,1.0,203503,1610612749
Trevor Ariza,HOU,11,6,5,413.0,118,469,284,15.3,1.96,1.02,0.252,6,2,11,0.667,0.0,0.455,2772,1610612745
Trey Burke,WAS,3,2,1,20.0,0,26,13,2.0,4.55,4.88,0.0,0,0,0,0.0,0.0,0.0,203504,1610612764
Trey Lyles,UTA,2,0,2,9.0,7,22,11,0.8,2.08,1.18,0.318,1,0,0,0.0,0.0,0.0,1626168,1610612762
Tristan Thompson,CLE,18,13,5,562.0,148,639,331,16.1,1.51,0.37,0.232,66,4,143,0.545,1.25,0.713,202684,1610612739
Troy Daniels,MEM,6,2,4,68.0,9,38,23,1.2,1.95,1.16,0.237,0,0,1,0.0,0.0,0.0,203584,1610612763
Troy Williams,HOU,5,3,2,19.0,1,34,21,1.3,2.23,1.56,0.029,1,0,3,0.0,0.0,0.0,1627786,1610612745
Tyler Zeller,BOS,11,3,8,78.0,32,136,92,3.5,1.54,0.35,0.235,5,5,21,0.4,0.0,0.81,203092,1610612738
Victor Oladipo,OKC,5,1,4,181.0,54,209,112,11.0,3.17,2.59,0.258,2,0,3,0.0,0.0,0.667,203506,1610612760
Vince Carter,MEM,6,2,4,195.0,55,233,145,9.9,2.56,1.38,0.236,11,7,10,0.727,0.286,1.0,1713,1610612763
Wade Baldwin IV,MEM,3,1,2,12.0,2,16,3,2.0,7.43,7.81,0.125,0,0,1,0.0,0.0,0.0,1627735,1610612763
Wayne Selden,MEM,6,2,4,106.0,23,93,74,3.0,1.95,1.07,0.247,1,0,3,0.0,0.0,0.0,1627782,1610612763
Wesley Johnson,LAC,3,1,2,11.0,1,14,5,0.3,1.32,0.29,0.071,0,0,0,0.0,0.0,0.0,202325,1610612746
Zach Randolph,MEM,6,2,4,191.0,79,268,168,10.4,2.34,0.98,0.295,16,33,38,0.5,1.0,0.868,2216,1610612763
Zaza Pachulia,GSW,15,14,1,212.0,77,335,197,8.9,1.59,0.44,0.23,25,20,50,0.64,0.55,0.78,2585,1610612744
