TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%,shot_coverage,year
Philadelphia 76ers,82,82,19.6,598,1241,48.2,48.3,19.2,594,1214,48.9,0.4,4,27,14.8,very_tight,2015
Los Angeles Lakers,82,82,18.5,622,1224,50.8,51.2,17.7,613,1174,52.2,0.8,9,50,18.0,very_tight,2015
Oklahoma City Thunder,82,82,18.1,632,1219,51.8,52.1,17.6,625,1187,52.7,0.5,7,32,21.9,very_tight,2015
Orlando Magic,82,82,19.2,666,1217,54.7,55.0,18.8,660,1196,55.2,0.3,6,21,28.6,very_tight,2015
Chicago Bulls,82,82,19.1,627,1212,51.7,51.9,18.8,622,1193,52.1,0.3,5,19,26.3,very_tight,2015
Utah Jazz,82,82,19.8,671,1207,55.6,55.8,19.3,666,1180,56.4,0.4,5,27,18.5,very_tight,2015
Sacramento Kings,82,82,19.7,641,1202,53.3,53.4,19.3,639,1178,54.2,0.4,2,24,8.3,very_tight,2015
Memphis Grizzlies,82,82,18.9,663,1200,55.3,55.3,18.6,662,1181,56.1,0.3,1,19,5.3,very_tight,2015
Brooklyn Nets,82,82,18.4,631,1186,53.2,53.4,18.1,627,1165,53.8,0.3,4,21,19.0,very_tight,2015
Denver Nuggets,82,82,17.6,631,1171,53.9,54.1,17.3,625,1154,54.2,0.3,6,17,35.3,very_tight,2015
Charlotte Hornets,82,82,17.5,575,1133,50.8,50.9,17.0,571,1104,51.7,0.4,4,29,13.8,very_tight,2015
Phoenix Suns,82,82,16.8,595,1124,52.9,53.2,16.1,588,1079,54.5,0.7,7,45,15.6,very_tight,2015
Toronto Raptors,82,82,17.5,621,1122,55.3,56.1,16.8,604,1079,56.0,0.7,17,43,39.5,very_tight,2015
Boston Celtics,82,82,16.4,597,1113,53.6,53.9,16.1,592,1089,54.4,0.4,5,24,20.8,very_tight,2015
New Orleans Pelicans,82,82,17.6,605,1110,54.5,54.5,17.4,604,1098,55.0,0.2,1,12,8.3,very_tight,2015
Houston Rockets,81,81,17.1,592,1078,54.9,55.2,16.7,585,1054,55.5,0.4,7,24,29.2,very_tight,2015
Golden State Warriors,82,82,15.6,571,1069,53.4,54.2,15.1,555,1034,53.7,0.5,16,35,45.7,very_tight,2015
Cleveland Cavaliers,81,81,16.6,567,1047,54.2,54.9,15.8,551,995,55.4,0.8,16,52,30.8,very_tight,2015
Portland Trail Blazers,82,82,15.4,534,1038,51.4,51.8,14.8,526,1001,52.5,0.5,8,37,21.6,very_tight,2015
Milwaukee Bucks,81,81,16.0,490,1000,49.0,49.3,15.4,485,966,50.2,0.5,5,34,14.7,very_tight,2015
Washington Wizards,82,82,15.1,564,975,57.8,57.9,15.0,562,965,58.2,0.2,2,10,20.0,very_tight,2015
Miami Heat,81,81,16.5,551,972,56.7,56.8,16.1,549,949,57.9,0.4,2,23,8.7,very_tight,2015
Dallas Mavericks,82,82,13.8,499,926,53.9,54.0,13.5,496,908,54.6,0.3,3,18,16.7,very_tight,2015
New York Knicks,81,81,14.5,459,913,50.3,50.4,14.2,457,894,51.1,0.3,2,19,10.5,very_tight,2015
Atlanta Hawks,82,82,14.5,470,909,51.7,52.3,14.1,459,885,51.9,0.4,11,24,45.8,very_tight,2015
Los Angeles Clippers,82,82,13.4,502,882,56.9,57.4,13.0,494,858,57.6,0.4,8,24,33.3,very_tight,2015
Atlanta Hawks,82,82,31.4,876,1975,44.4,57.3,10.4,363,651,55.8,21.1,513,1324,38.7,wide_open,2015
Los Angeles Clippers,82,82,28.1,836,1848,45.2,57.5,11.0,381,726,52.5,17.0,455,1122,40.6,wide_open,2015
Portland Trail Blazers,82,82,25.2,749,1701,44.0,57.6,8.2,288,556,51.8,17.0,461,1145,40.3,wide_open,2015
San Antonio Spurs,82,82,24.9,701,1615,43.4,57.2,7.7,254,497,51.1,17.2,447,1118,40.0,wide_open,2015
Golden State Warriors,82,82,23.2,735,1585,46.4,60.8,7.1,278,487,57.1,16.0,457,1098,41.6,wide_open,2015
Houston Rockets,81,81,25.0,653,1576,41.4,57.4,3.7,149,232,64.2,21.3,504,1344,37.5,wide_open,2015
Dallas Mavericks,82,82,23.2,681,1560,43.7,56.6,7.5,277,504,55.0,15.7,404,1056,38.3,wide_open,2015
Orlando Magic,82,82,24.1,639,1531,41.7,53.2,8.9,287,563,51.0,15.3,352,968,36.4,wide_open,2015
Utah Jazz,82,82,23.4,591,1430,41.3,54.5,7.4,213,450,47.3,16.0,378,980,38.6,wide_open,2015
Philadelphia 76ers,82,82,22.6,540,1430,37.8,50.0,6.0,190,379,50.1,16.6,350,1051,33.3,wide_open,2015
Boston Celtics,82,82,21.1,595,1429,41.6,53.4,6.9,260,466,55.8,14.2,335,963,34.8,wide_open,2015
Milwaukee Bucks,81,81,22.8,666,1427,46.7,57.9,10.1,346,634,54.6,12.7,320,793,40.4,wide_open,2015
Indiana Pacers,82,82,22.0,641,1412,45.4,56.1,10.4,340,665,51.1,11.6,301,747,40.3,wide_open,2015
Memphis Grizzlies,82,82,22.3,590,1412,41.8,51.6,10.5,312,665,46.9,11.8,278,747,37.2,wide_open,2015
Phoenix Suns,82,82,21.0,593,1406,42.2,56.0,6.0,203,404,50.2,15.0,390,1002,38.9,wide_open,2015
Washington Wizards,82,82,21.5,637,1386,46.0,55.6,11.4,371,735,50.5,10.1,266,651,40.9,wide_open,2015
New Orleans Pelicans,82,82,21.8,614,1380,44.5,58.0,7.5,240,472,50.8,14.4,374,908,41.2,wide_open,2015
Oklahoma City Thunder,82,82,20.1,574,1356,42.3,55.1,6.6,228,446,51.1,13.5,346,910,38.0,wide_open,2015
Chicago Bulls,82,82,21.2,579,1343,43.1,54.7,8.2,267,517,51.6,13.0,312,826,37.8,wide_open,2015
Cleveland Cavaliers,81,81,21.2,596,1337,44.6,58.9,5.6,212,351,60.4,15.6,384,986,38.9,wide_open,2015
Detroit Pistons,82,82,19.8,573,1317,43.5,57.8,5.5,196,367,53.4,14.3,377,950,39.7,wide_open,2015
New York Knicks,81,81,20.2,564,1273,44.3,55.1,9.5,290,598,48.5,10.7,274,675,40.6,wide_open,2015
Charlotte Hornets,82,82,19.6,504,1272,39.6,49.2,8.4,261,548,47.6,11.2,243,724,33.6,wide_open,2015
Denver Nuggets,82,82,18.9,489,1257,38.9,49.6,6.6,219,440,49.8,12.3,270,817,33.0,wide_open,2015
Brooklyn Nets,82,82,19.4,523,1249,41.9,52.8,7.5,249,482,51.7,11.9,274,767,35.7,wide_open,2015
Sacramento Kings,82,82,19.5,534,1191,44.8,56.0,8.3,269,509,52.8,11.2,265,682,38.9,wide_open,2015
Miami Heat,81,81,20.0,494,1178,41.9,55.8,5.4,167,316,52.8,14.6,327,862,37.9,wide_open,2015
Toronto Raptors,82,82,18.0,502,1152,43.6,57.4,4.5,184,289,63.7,13.5,318,863,36.8,wide_open,2015
Minnesota Timberwolves,81,81,17.6,490,1109,44.2,53.6,8.7,281,546,51.5,8.9,209,563,37.1,wide_open,2015
Los Angeles Lakers,82,82,16.0,446,1059,42.1,50.9,8.2,260,541,48.1,7.8,186,518,35.9,wide_open,2015
