Player,Salary,Team,Year
Jeff Green,"$15,000,000",ORL,2017
Nikola Vucevic,"$11,750,000",ORL,2017
Terrence Ross,"$10,000,000",ORL,2017
DJ Augustin,"$7,250,000",ORL,2017
Jodie Meeks,"$6,540,000",ORL,2017
CJ Watson,"$5,000,000",ORL,2017
Aaron Gordon,"$4,351,320",ORL,2017
Mario Hezonja,"$3,909,840",ORL,2017
Elfrid Payton,"$2,613,600",ORL,2017
CJ Wilcox,"$1,209,600",ORL,2017
Damjan Rudez,"$980,431",ORL,2017
Stephen Zimmerman,"$950,000",ORL,2017
Arinze Onuaku,"$426,775",ORL,2017
Anthony Brown,"$51,449",ORL,2017
Marcus Georges-Hunt,"$31,968",ORL,2017
Patricio Garino,"$31,968",ORL,2017
Totals,"$104,096,951",ORL,2017
Bismack Biyombo,"$17,000,000",ORL,2018
Evan Fournier,"$17,000,000",ORL,2018
Nikola Vucevic,"$12,250,000",ORL,2018
Terrence Ross,"$10,500,000",ORL,2018
DJ Augustin,"$7,250,000",ORL,2018
Jonathon Simmons,"$6,300,000",ORL,2018
Shelvin Mack,"$6,000,000",ORL,2018
Aaron Gordon,"$5,504,419",ORL,2018
Jonathan Isaac,"$4,186,320",ORL,2018
Mario Hezonja,"$4,078,320",ORL,2018
Arron Afflalo,"$3,828,652",ORL,2018
Marreese Speights,"$2,116,955",ORL,2018
Wesley Iwundu,"$1,050,000",ORL,2018
Khem Birch,"$815,615",ORL,2018
CJ Watson,"$333,333",ORL,2018
Rashad Vaughn,"$166,257",ORL,2018
Rodney Purvis,"$165,887",ORL,2018
Adreian Payne,"$77,250",ORL,2018
Jamel Artis,"$77,250",ORL,2018
Totals,"$98,700,258",ORL,2018
Aaron Gordon,"$21,590,909",ORL,2019
Evan Fournier,"$17,000,000",ORL,2019
Timofey Mozgov,"$16,000,000",ORL,2019
Nikola Vucevic,"$12,750,000",ORL,2019
Terrence Ross,"$10,500,000",ORL,2019
Markelle Fultz,"$8,339,880",ORL,2019
DJ Augustin,"$7,250,000",ORL,2019
Jonathan Isaac,"$4,969,080",ORL,2019
Mo Bamba,"$4,871,280",ORL,2019
Jerian Grant,"$2,639,313",ORL,2019
Jarell Martin,"$2,416,221",ORL,2019
Wesley Iwundu,"$1,378,242",ORL,2019
Khem Birch,"$1,378,242",ORL,2019
Melvin Frazier,"$1,050,000",ORL,2019
Shelvin Mack,"$1,000,000",ORL,2019
Isaiah Briscoe,"$838,464",ORL,2019
Michael Carter-Williams,"$268,082",ORL,2019
Troy Caupain,"$77,250",ORL,2019
Amile Jefferson,"$77,250",ORL,2019
Totals,"$114,394,213",ORL,2019
Nikola Vucevic,"$28,000,000",ORL,2020
Aaron Gordon,"$19,863,636",ORL,2020
Evan Fournier,"$17,150,000",ORL,2020
Terrence Ross,"$12,500,000",ORL,2020
Markelle Fultz,"$9,745,200",ORL,2020
Al-Farouq Aminu,"$9,258,000",ORL,2020
DJ Augustin,"$7,250,000",ORL,2020
Jonathan Isaac,"$5,806,440",ORL,2020
Mo Bamba,"$5,697,600",ORL,2020
Khem Birch,"$3,000,000",ORL,2020
Michael Carter-Williams,"$2,028,594",ORL,2020
James Ennis,"$1,882,867",ORL,2020
Wesley Iwundu,"$1,618,520",ORL,2020
Melvin Frazier,"$1,416,852",ORL,2020
Gary Clark,"$718,765",ORL,2020
Vic Law,"$79,568",ORL,2020
BJ Johnson,"$79,568",ORL,2020
Totals,"$126,095,610",ORL,2020
Otto Porter,"$28,489,239",ORL,2021
Gary Harris,"$19,610,714",ORL,2021
Terrence Ross,"$13,500,000",ORL,2021
Markelle Fultz,"$12,288,697",ORL,2021
Jonathan Isaac,"$7,362,565",ORL,2021
Mo Bamba,"$5,969,040",ORL,2021
Timofey Mozgov,"$5,573,333",ORL,2021
Wendell Carter,"$5,448,840",ORL,2021
Michael Carter-Williams,"$3,300,000",ORL,2021
James Ennis,"$3,300,000",ORL,2021
Cole Anthony,"$3,285,120",ORL,2021
Chuma Okeke,"$3,121,080",ORL,2021
Khem Birch,"$2,586,036",ORL,2021
Jeff Teague,"$2,564,753",ORL,2021
RJ Hampton,"$2,193,480",ORL,2021
Dwayne Bacon,"$1,678,854",ORL,2021
Karim Mane,"$344,557",ORL,2021
Chasson Randle,"$279,927",ORL,2021
Donta Hall,"$277,256",ORL,2021
Moritz Wagner,"$221,995",ORL,2021
Ignas Brazdeikis,"$168,334",ORL,2021
Jordan Bone,"$135,350",ORL,2021
Sindarius Thornwell,"$39,993",ORL,2021
Totals,"$121,739,163",ORL,2021
Gary Harris,"$20,932,143",ORL,2022
Jonathan Isaac,"$17,400,000",ORL,2022
Markelle Fultz,"$16,500,000",ORL,2022
Terrence Ross,"$12,500,000",ORL,2022
Mo Bamba,"$7,568,743",ORL,2022
Wendell Carter,"$6,920,027",ORL,2022
Jalen Suggs,"$6,592,920",ORL,2022
Timofey Mozgov,"$5,573,333",ORL,2022
Franz Wagner,"$5,007,840",ORL,2022
Robin Lopez,"$5,000,000",ORL,2022
Cole Anthony,"$3,449,400",ORL,2022
Michael Carter-Williams,"$3,300,000",ORL,2022
Chuma Okeke,"$3,277,080",ORL,2022
E'Twaun Moore,"$2,641,691",ORL,2022
RJ Hampton,"$2,303,040",ORL,2022
Bol Bol,"$2,161,152",ORL,2022
PJ Dozier,"$1,910,860",ORL,2022
Moritz Wagner,"$1,729,217",ORL,2022
Ignas Brazdeikis,"$462,629",ORL,2022
Admiral Schofield,"$423,741",ORL,2022
Tim Frazier,"$257,418",ORL,2022
Mychal Mulder,"$210,044",ORL,2022
Devin Cannady,"$185,578",ORL,2022
Freddie Gillespie,"$171,156",ORL,2022
Hassani Gravett,"$106,352",ORL,2022
BJ Johnson,"$95,930",ORL,2022
Aleem Ford,"$53,176",ORL,2022
Jeff Dowtin,"$53,176",ORL,2022
Totals,"$126,786,646",ORL,2022
Jonathan Isaac,"$17,400,000",ORL,2023
Markelle Fultz,"$16,500,000",ORL,2023
Wendell Carter,"$14,150,000",ORL,2023
Patrick Beverley,"$13,000,000",ORL,2023
Gary Harris,"$13,000,000",ORL,2023
Paolo Banchero,"$11,055,120",ORL,2023
Terrence Ross,"$10,581,484",ORL,2023
Jalen Suggs,"$6,922,320",ORL,2023
Franz Wagner,"$5,258,280",ORL,2023
Cole Anthony,"$3,613,680",ORL,2023
Chuma Okeke,"$3,433,320",ORL,2023
RJ Hampton,"$2,412,840",ORL,2023
Bol Bol,"$2,200,000",ORL,2023
Caleb Houstan,"$2,000,000",ORL,2023
Moritz Wagner,"$1,878,720",ORL,2023
Admiral Schofield,"$877,940",ORL,2023
Michael Carter-Williams,"$652,829",ORL,2023
Goga Bitadze,"$612,181",ORL,2023
Kevon Harris,"$508,891",ORL,2023
Jay Scrubb,"$49,719",ORL,2023
Totals,"$126,107,324",ORL,2023
Jonathan Isaac,"$17,400,000",ORL,2024
Markelle Fultz,"$17,000,000",ORL,2024
Wendell Carter,"$13,050,000",ORL,2024
Gary Harris,"$13,000,000",ORL,2024
Paolo Banchero,"$11,608,080",ORL,2024
Joe Ingles,"$11,000,000",ORL,2024
Moritz Wagner,"$8,000,000",ORL,2024
Jalen Suggs,"$7,252,080",ORL,2024
Anthony Black,"$7,245,480",ORL,2024
Cole Anthony,"$5,539,771",ORL,2024
Franz Wagner,"$5,508,720",ORL,2024
Chuma Okeke,"$5,266,712",ORL,2024
Jett Howard,"$5,026,824",ORL,2024
Goga Bitadze,"$2,066,585",ORL,2024
Caleb Houstan,"$2,000,000",ORL,2024
Kevon Harris,"$559,782",ORL,2024
Trevelin Queen,"$559,782",ORL,2024
Admiral Schofield,"$559,782",ORL,2024
Totals,"$132,643,598",ORL,2024
Charles Barkley,"$2,900,000",PHI,1991
Johnny Dawkins,"$1,500,000",PHI,1991
Rick Mahorn,"$1,330,000",PHI,1991
Manute Bol,"$1,300,000",PHI,1991
Armen Gilliam,"$1,200,000",PHI,1991
Hersey Hawkins,"$1,000,000",PHI,1991
Jayson Williams,"$500,000",PHI,1991
Brian Oliver,"$455,000",PHI,1991
Ron Anderson,"$425,000",PHI,1991
Dave Hoppen,"$400,000",PHI,1991
Kenny Payne,"$400,000",PHI,1991
Rickey Green,"$120,000",PHI,1991
Andre Turner,"$110,000",PHI,1991
Totals,"$11,640,000",PHI,1991
Charles Barkley,"$3,200,000",PHI,1992
Johnny Dawkins,"$1,700,000",PHI,1992
Armen Gilliam,"$1,350,000",PHI,1992
Manute Bol,"$1,350,000",PHI,1992
Charles Shackleford,"$1,332,000",PHI,1992
Ron Anderson,"$1,000,000",PHI,1992
Hersey Hawkins,"$805,000",PHI,1992
Jayson Williams,"$650,000",PHI,1992
Dave Hoppen,"$500,000",PHI,1992
Brian Oliver,"$456,000",PHI,1992
Andrew Toney,"$450,000",PHI,1992
Kenny Payne,"$410,000",PHI,1992
Mitchell Wiggins,"$335,000",PHI,1992
Derek Strong,"$130,000",PHI,1992
Rickey Green,"$130,000",PHI,1992
Robert Reid,"$130,000",PHI,1992
Tharon Mayes,"$130,000",PHI,1992
Totals,"$14,058,000",PHI,1992
Hersey Hawkins,"$2,400,000",PHI,1993
Armen Gilliam,"$2,300,000",PHI,1993
Johnny Dawkins,"$1,900,000",PHI,1993
Charles Shackleford,"$1,720,000",PHI,1993
Manute Bol,"$1,650,000",PHI,1993
Jeff Hornacek,"$1,646,000",PHI,1993
Andrew Lang,"$1,040,000",PHI,1993
Ron Anderson,"$950,000",PHI,1993
Tim Perry,"$900,000",PHI,1993
Clarence Weatherspoon,"$800,000",PHI,1993
Eddie Lee Wilkins,"$500,000",PHI,1993
Kenny Payne,"$500,000",PHI,1993
Brian Oliver,"$456,000",PHI,1993
Mitchell Wiggins,"$335,000",PHI,1993
Greg Grant,"$270,000",PHI,1993
Totals,"$17,367,000",PHI,1993
Shawn Bradley,"$2,700,000",PHI,1994
Johnny Dawkins,"$2,100,000",PHI,1994
Jeff Hornacek,"$1,946,000",PHI,1994
Tim Perry,"$1,550,000",PHI,1994
Sidney Green,"$1,512,000",PHI,1994
Moses Malone,"$1,200,000",PHI,1994
Clarence Weatherspoon,"$1,040,000",PHI,1994
Dana Barros,"$750,000",PHI,1994
Greg Graham,"$700,000",PHI,1994
Brian Oliver,"$456,000",PHI,1994
Sean Green,"$400,000",PHI,1994
Eric Leckner,"$300,000",PHI,1994
Ron Anderson,"$300,000",PHI,1994
Michael Curry,"$150,000",PHI,1994
Orlando Woolridge,"$150,000",PHI,1994
Eddie Lee Wilkins,"$100,000",PHI,1994
Totals,"$15,354,000",PHI,1994
Clarence Weatherspoon,"$4,000,000",PHI,1995
Shawn Bradley,"$3,510,000",PHI,1995
Sharone Wright,"$2,020,000",PHI,1995
Jeff Malone,"$1,930,000",PHI,1995
Tim Perry,"$1,750,000",PHI,1995
Johnny Dawkins,"$1,680,000",PHI,1995
Scott Williams,"$1,500,000",PHI,1995
Dana Barros,"$937,500",PHI,1995
Greg Graham,"$910,000",PHI,1995
B.J. Tyler,"$715,000",PHI,1995
Moses Malone,"$300,000",PHI,1995
Willie Burton,"$150,000",PHI,1995
Derrick Alston Sr,"$150,000",PHI,1995
Jaren Jackson Jr,"$140,350",PHI,1995
Lloyd Daniels,"$11,400",PHI,1995
Tate George,"$5,260",PHI,1995
Totals,"$19,709,510",PHI,1995
Derrick Coleman,"$5,476,000",PHI,1996
Clarence Weatherspoon,"$4,500,000",PHI,1996
Sharone Wright,"$2,500,000",PHI,1996
Jeff Malone,"$2,380,000",PHI,1996
Johnny Dawkins,"$2,100,000",PHI,1996
Jerry Stackhouse,"$1,987,000",PHI,1996
Scott Williams,"$1,950,000",PHI,1996
Rex Walters,"$1,040,000",PHI,1996
Vernon Maxwell,"$1,000,000",PHI,1996
Sean Higgins,"$500,000",PHI,1996
Derrick Alston Sr,"$350,000",PHI,1996
Gary Grant,"$225,000",PHI,1996
Willie Burton,"$225,000",PHI,1996
Corey Gaines,"$225,000",PHI,1996
Elmer Bennett,"$225,000",PHI,1996
Jeff Grayer,"$225,000",PHI,1996
Richard Dumas,"$225,000",PHI,1996
Mike Brown,,PHI,1996
Scott Skiles,,PHI,1996
Trevor Ruffin,,PHI,1996
Totals,"$25,133,000",PHI,1996
Derrick Coleman,"$6,739,000",PHI,1997
Clarence Weatherspoon,"$3,300,000",PHI,1997
Scott Williams,"$2,400,000",PHI,1997
Jerry Stackhouse,"$2,286,000",PHI,1997
Allen Iverson,"$2,267,000",PHI,1997
Don MacLean,"$1,780,000",PHI,1997
Michael Cage,"$1,473,000",PHI,1997
Rex Walters,"$1,235,000",PHI,1997
Lucious Harris,"$1,200,000",PHI,1997
Doug Overton,"$247,500",PHI,1997
Mark Bradtke,"$247,500",PHI,1997
Mark Davis,"$247,500",PHI,1997
Mark Hendrickson,"$247,000",PHI,1997
Totals,"$23,669,500",PHI,1997
Derrick Coleman,"$8,002,800",PHI,1998
Jim Jackson,"$4,600,000",PHI,1998
Allen Iverson,"$3,128,640",PHI,1998
Scott Williams,"$2,850,000",PHI,1998
Clarence Weatherspoon,"$2,800,000",PHI,1998
Jerry Stackhouse,"$2,583,360",PHI,1998
Tim Thomas,"$1,614,240",PHI,1998
Eric Montross,"$1,520,000",PHI,1998
Rex Walters,"$1,430,000",PHI,1998
Terry Cummings,"$1,000,000",PHI,1998
Anthony Parker,"$754,080",PHI,1998
Doug Overton,"$326,700",PHI,1998
Mark Davis,"$326,700",PHI,1998
Kebu Stewart,"$242,000",PHI,1998
Marko Milic,"$242,000",PHI,1998
Totals,"$31,420,520",PHI,1998
Matt Geiger,"$6,800,000",PHI,1999
Theo Ratliff,"$6,000,000",PHI,1999
Derrick Coleman,"$5,600,000",PHI,1999
Tyrone Hill,"$5,352,000",PHI,1999
Allen Iverson,"$3,537,000",PHI,1999
Brian Shaw,"$3,400,000",PHI,1999
Rex Walters,"$1,625,000",PHI,1999
Aaron McKie,"$1,430,000",PHI,1999
Larry Hughes,"$1,330,000",PHI,1999
George Lynch,"$1,000,000",PHI,1999
Harvey Grant,"$1,000,000",PHI,1999
Rick Mahorn,"$1,000,000",PHI,1999
Anthony Parker,"$867,120",PHI,1999
Eric Snow,"$846,300",PHI,1999
Doug Overton,"$600,000",PHI,1999
Nazr Mohammed,"$535,000",PHI,1999
Jerald Honeycutt,"$300,000",PHI,1999
Casey Shaw,"$287,500",PHI,1999
Totals,"$41,509,920",PHI,1999
Allen Iverson,"$9,000,000",PHI,2000
Theo Ratliff,"$7,031,250",PHI,2000
Matt Geiger,"$6,889,520",PHI,2000
Tyrone Hill,"$6,422,400",PHI,2000
Toni Kukoc,"$4,500,000",PHI,2000
Eric Snow,"$3,000,000",PHI,2000
George Lynch,"$2,000,000",PHI,2000
Aaron McKie,"$1,624,000",PHI,2000
Nazr Mohammed,"$690,960",PHI,2000
Jumaine Jones,"$684,000",PHI,2000
Rick Mahorn,"$510,000",PHI,2000
Jerald Honeycutt,"$460,000",PHI,2000
Kevin Ollie,"$422,235",PHI,2000
Todd MacCulloch,"$301,875",PHI,2000
Rodrick Rhodes,"$122,000",PHI,2000
Stanley Roberts,"$102,824",PHI,2000
Doug Overton,"$100,000",PHI,2000
Casey Shaw,"$25,000",PHI,2000
Steve Goodrich,"$4,529",PHI,2000
Totals,"$43,890,593",PHI,2000
Allen Iverson,"$10,130,000",PHI,2001
Theo Ratliff,"$7,800,000",PHI,2001
Matt Geiger,"$7,515,840",PHI,2001
Tyrone Hill,"$7,300,000",PHI,2001
Toni Kukoc,"$6,000,000",PHI,2001
Eric Snow,"$3,380,000",PHI,2001
George Lynch,"$2,200,000",PHI,2001
Aaron McKie,"$1,818,000",PHI,2001
Vernon Maxwell,"$1,000,000",PHI,2001
Speedy Claxton,"$936,000",PHI,2001
Nazr Mohammed,"$739,080",PHI,2001
Jumaine Jones,"$735,600",PHI,2001
Jermaine Jackson,"$423,500",PHI,2001
Todd MacCulloch,"$423,500",PHI,2001
Pepe Sanchez,"$316,969",PHI,2001
Ademola Okulaja,"$316,969",PHI,2001
Mark Karcher,"$50,000",PHI,2001
Totals,"$51,085,458",PHI,2001
Dikembe Mutombo,"$14,315,790",PHI,2002
Allen Iverson,"$11,250,000",PHI,2002
Derrick Coleman,"$8,710,000",PHI,2002
Matt Geiger,"$8,142,160",PHI,2002
Aaron McKie,"$4,000,000",PHI,2002
Eric Snow,"$3,750,000",PHI,2002
Matt Harpring,"$1,908,401",PHI,2002
Corie Blount,"$1,609,235",PHI,2002
Speedy Claxton,"$1,006,200",PHI,2002
Vonteego Cummings,"$810,000",PHI,2002
Samuel Dalembert,"$771,480",PHI,2002
Raja Bell,"$540,850",PHI,2002
Michael Ruffin,"$468,297",PHI,2002
Alvin Jones,"$332,817",PHI,2002
Damone Brown,"$332,817",PHI,2002
Tim James,"$105,532",PHI,2002
Ira Bowman,"$19,787",PHI,2002
Totals,"$58,073,366",PHI,2002
Allen Iverson,"$12,375,000",PHI,2003
Keith Van Horn,"$12,072,500",PHI,2003
Derrick Coleman,"$9,380,000",PHI,2003
Matt Geiger,"$8,768,480",PHI,2003
Todd MacCulloch,"$4,991,800",PHI,2003
Aaron McKie,"$4,500,000",PHI,2003
Eric Snow,"$4,125,000",PHI,2003
Greg Buckner,"$2,400,000",PHI,2003
Kenny Thomas,"$1,557,684",PHI,2003
Efthimios Rentzias,"$903,360",PHI,2003
Monty Williams,"$887,435",PHI,2003
Samuel Dalembert,"$691,100",PHI,2003
John Salmons,"$670,800",PHI,2003
Brian Skinner,"$637,435",PHI,2003
Kenny Satterfield,"$512,435",PHI,2003
Sam Clancy,"$349,458",PHI,2003
Totals,"$64,822,487",PHI,2003
Allen Iverson,"$13,500,000",PHI,2004
Glenn Robinson,"$10,730,000",PHI,2004
Kenny Thomas,"$5,500,000",PHI,2004
Todd MacCulloch,"$5,445,600",PHI,2004
Aaron McKie,"$5,000,000",PHI,2004
Eric Snow,"$4,500,000",PHI,2004
Derrick Coleman,"$4,000,000",PHI,2004
Marc Jackson,"$3,900,000",PHI,2004
Greg Buckner,"$2,640,000",PHI,2004
Efthimios Rentzias,"$971,160",PHI,2004
Samuel Dalembert,"$887,160",PHI,2004
John Salmons,"$865,320",PHI,2004
Amal McCaskill,"$688,679",PHI,2004
Sam Clancy,"$563,679",PHI,2004
Zendon Hamilton,"$485,619",PHI,2004
Kyle Korver,"$366,931",PHI,2004
Willie Green,"$366,931",PHI,2004
Totals,"$60,411,079",PHI,2004
Allen Iverson,"$14,625,000",PHI,2005
Glenn Robinson,"$12,071,250",PHI,2005
Kenny Thomas,"$6,000,000",PHI,2005
Todd MacCulloch,"$5,899,400",PHI,2005
Aaron McKie,"$5,500,000",PHI,2005
Corliss Williamson,"$5,500,000",PHI,2005
Brian Skinner,"$4,500,000",PHI,2005
Marc Jackson,"$4,225,000",PHI,2005
Kevin Ollie,"$2,704,350",PHI,2005
Kedrick Brown,"$2,332,388",PHI,2005
Andre Iguodala,"$1,914,480",PHI,2005
Greg Buckner,"$1,777,778",PHI,2005
Samuel Dalembert,"$1,599,549",PHI,2005
John Salmons,"$925,680",PHI,2005
Josh Davis,"$620,046",PHI,2005
Kyle Korver,"$620,046",PHI,2005
Willie Green,"$620,046",PHI,2005
Efthimios Rentzias,"$516,865",PHI,2005
Totals,"$71,951,878",PHI,2005
Chris Webber,"$19,125,000",PHI,2006
Allen Iverson,"$16,453,125",PHI,2006
Jamal Mashburn,"$10,075,000",PHI,2006
Samuel Dalembert,"$8,470,000",PHI,2006
Todd MacCulloch,"$6,353,200",PHI,2006
Aaron McKie,"$6,000,000",PHI,2006
Kyle Korver,"$3,630,363",PHI,2006
Kevin Ollie,"$2,950,200",PHI,2006
Steven Hunter,"$2,800,000",PHI,2006
Andre Iguodala,"$2,058,000",PHI,2006
Greg Buckner,"$1,925,926",PHI,2006
John Salmons,"$1,669,001",PHI,2006
Lee Nailon,"$835,810",PHI,2006
Michael Bradley,"$819,550",PHI,2006
Matt Barnes,"$552,269",PHI,2006
Louis Williams,"$450,000",PHI,2006
Shavlik Randolph,"$398,762",PHI,2006
James Thomas,"$148,698",PHI,2006
Deng Gai,"$92,396",PHI,2006
Totals,"$84,807,300",PHI,2006
Chris Webber,"$17,600,000",PHI,2007
Samuel Dalembert,"$9,464,307",PHI,2007
Andre Miller,"$8,733,333",PHI,2007
Joe Smith,"$6,807,000",PHI,2007
Aaron McKie,"$5,570,874",PHI,2007
Kyle Korver,"$4,018,182",PHI,2007
Kevin Ollie,"$3,196,050",PHI,2007
Steven Hunter,"$3,024,000",PHI,2007
Willie Green,"$2,800,000",PHI,2007
Andre Iguodala,"$2,201,640",PHI,2007
Greg Buckner,"$1,941,333",PHI,2007
Rodney Carney,"$1,439,760",PHI,2007
Shavlik Randolph,"$1,000,000",PHI,2007
Louis Williams,"$664,209",PHI,2007
Bobby Jones,"$412,718",PHI,2007
Steven Smith,"$161,061",PHI,2007
Juaquin Hawkins,"$105,696",PHI,2007
Totals,"$69,140,163",PHI,2007
Chris Webber,"$19,000,000",PHI,2008
Samuel Dalembert,"$10,250,000",PHI,2008
Andre Miller,"$9,366,666",PHI,2008
Aaron McKie,"$7,000,000",PHI,2008
Reggie Evans,"$4,320,000",PHI,2008
Gordan Giricek,"$4,000,000",PHI,2008
Kevin Ollie,"$3,441,900",PHI,2008
Willie Green,"$3,094,000",PHI,2008
Andre Iguodala,"$2,804,889",PHI,2008
Greg Buckner,"$2,080,000",PHI,2008
Thaddeus Young,"$1,830,720",PHI,2008
Rodney Carney,"$1,547,760",PHI,2008
Jason Smith,"$1,233,840",PHI,2008
Calvin Booth,"$1,103,225",PHI,2008
Shavlik Randolph,"$1,080,000",PHI,2008
Louis Williams,"$770,610",PHI,2008
Juaquin Hawkins,"$687,456",PHI,2008
Herbert Hill,"$427,163",PHI,2008
Totals,"$74,038,229",PHI,2008
Elton Brand,"$13,757,844",PHI,2009
Andre Iguodala,"$11,300,000",PHI,2009
Samuel Dalembert,"$11,238,564",PHI,2009
Andre Miller,"$10,333,334",PHI,2009
Reggie Evans,"$4,640,000",PHI,2009
Louis Williams,"$4,500,000",PHI,2009
Willie Green,"$3,388,000",PHI,2009
Thaddeus Young,"$1,968,120",PHI,2009
Marreese Speights,"$1,542,600",PHI,2009
Jason Smith,"$1,326,360",PHI,2009
Donyell Marshall,"$1,262,275",PHI,2009
Theo Ratliff,"$1,262,275",PHI,2009
Kareem Rush,"$926,678",PHI,2009
Royal Ivey,"$854,957",PHI,2009
Totals,"$68,301,007",PHI,2009
Elton Brand,"$14,858,471",PHI,2010
Andre Iguodala,"$12,200,000",PHI,2010
Samuel Dalembert,"$12,025,694",PHI,2010
Jason Kapono,"$6,212,960",PHI,2010
Louis Williams,"$4,972,500",PHI,2010
Willie Green,"$3,682,000",PHI,2010
Thaddeus Young,"$2,105,400",PHI,2010
Francisco Elson,"$1,700,000",PHI,2010
Marreese Speights,"$1,658,280",PHI,2010
Jrue Holiday,"$1,514,280",PHI,2010
Jason Smith,"$1,418,880",PHI,2010
Allen Iverson,"$1,029,794",PHI,2010
Rodney Carney,"$855,189",PHI,2010
Jodie Meeks,"$650,000",PHI,2010
Totals,"$64,883,448",PHI,2010
Elton Brand,"$15,959,099",PHI,2011
Andre Iguodala,"$12,345,250",PHI,2011
Andres Nocioni,"$6,850,000",PHI,2011
Jason Kapono,"$6,641,440",PHI,2011
Louis Williams,"$5,000,000",PHI,2011
Darius Songaila,"$4,818,000",PHI,2011
Evan Turner,"$4,602,720",PHI,2011
Spencer Hawes,"$2,974,320",PHI,2011
Thaddeus Young,"$2,901,241",PHI,2011
Marreese Speights,"$1,773,960",PHI,2011
Jrue Holiday,"$1,627,920",PHI,2011
Tony Battie,"$1,352,181",PHI,2011
Craig Brackins,"$1,306,920",PHI,2011
Jodie Meeks,"$762,195",PHI,2011
Totals,"$68,915,246",PHI,2011
Elton Brand,"$17,059,727",PHI,2012
Andre Iguodala,"$13,531,750",PHI,2012
Thaddeus Young,"$7,478,261",PHI,2012
Andres Nocioni,"$6,650,000",PHI,2012
Louis Williams,"$5,176,000",PHI,2012
Evan Turner,"$4,947,840",PHI,2012
Spencer Hawes,"$4,051,024",PHI,2012
Jrue Holiday,"$1,741,440",PHI,2012
Nikola Vucevic,"$1,645,400",PHI,2012
Craig Brackins,"$1,404,960",PHI,2012
Tony Battie,"$1,352,181",PHI,2012
Jodie Meeks,"$854,389",PHI,2012
Lavoy Allen,"$473,604",PHI,2012
Francisco Elson,"$305,792",PHI,2012
Totals,"$66,672,368",PHI,2012
Andrew Bynum,"$16,473,002",PHI,2013
Elton Brand,"$16,060,354",PHI,2013
Thaddeus Young,"$8,039,130",PHI,2013
Spencer Hawes,"$6,500,000",PHI,2013
Nick Young,"$6,000,000",PHI,2013
Jason Richardson,"$5,799,625",PHI,2013
Evan Turner,"$5,293,080",PHI,2013
Dorell Wright,"$4,106,000",PHI,2013
Lavoy Allen,"$3,000,000",PHI,2013
Kwame Brown,"$3,000,000",PHI,2013
Jrue Holiday,"$2,674,851",PHI,2013
Damien Wilkins,"$1,223,166",PHI,2013
Royal Ivey,"$1,223,166",PHI,2013
Arnett Moultrie,"$1,042,320",PHI,2013
Marquis Teague,"$857,000",PHI,2013
Charles Jenkins,"$762,195",PHI,2013
Jeremy Pargo,"$313,845",PHI,2013
Maalik Wayns,"$220,086",PHI,2013
Shelvin Mack,"$94,153",PHI,2013
Justin Holiday,"$76,220",PHI,2013
Totals,"$66,697,839",PHI,2013
Danny Granger,"$14,021,788",PHI,2014
Thaddeus Young,"$8,600,000",PHI,2014
Jason Richardson,"$6,204,250",PHI,2014
Earl Clark,"$4,250,000",PHI,2014
Nerlens Noel,"$3,172,320",PHI,2014
Kwame Brown,"$3,000,000",PHI,2014
Michael Carter-Williams,"$2,200,920",PHI,2014
Eric Maynor,"$2,016,000",PHI,2014
Tony Wroten,"$1,160,040",PHI,2014
Arnett Moultrie,"$1,089,240",PHI,2014
BJ Mullens,"$947,907",PHI,2014
James Anderson,"$916,099",PHI,2014
Elliot Williams,"$797,545",PHI,2014
Henry Sims,"$788,872",PHI,2014
Darius Morris,"$788,872",PHI,2014
Brandon Davies,"$490,180",PHI,2014
Hollis Thompson,"$490,180",PHI,2014
Daniel Orton,"$369,322",PHI,2014
Jarvis Varnado,"$264,504",PHI,2014
Casper Ware,"$69,201",PHI,2014
Dewayne Dedmon,"$57,668",PHI,2014
Darius Johnson-Odom,"$46,404",PHI,2014
Totals,"$51,741,312",PHI,2014
JaVale McGee,"$11,250,000",PHI,2015
Jason Richardson,"$6,601,125",PHI,2015
Joel Embiid,"$4,427,640",PHI,2015
Luc Mbah a Moute,"$4,382,576",PHI,2015
Andrei Kirilenko,"$3,326,235",PHI,2015
Nerlens Noel,"$3,315,120",PHI,2015
Travis Outlaw,"$3,000,000",PHI,2015
Furkan Aldemir,"$2,810,305",PHI,2015
Eric Maynor,"$2,106,720",PHI,2015
Ronny Turiaf,"$1,600,000",PHI,2015
Tony Wroten,"$1,210,080",PHI,2015
Marquis Teague,"$1,120,920",PHI,2015
Thomas Robinson,"$1,081,870",PHI,2015
Robert Covington,"$1,000,000",PHI,2015
Henry Sims,"$915,243",PHI,2015
Christapher Johnson,"$915,243",PHI,2015
Jerami Grant,"$884,879",PHI,2015
Hollis Thompson,"$816,482",PHI,2015
Jorge Gutierrez,"$816,482",PHI,2015
Isaiah Canaan,"$816,482",PHI,2015
Malcolm Thomas,"$713,910",PHI,2015
JaKarr Sampson,"$507,336",PHI,2015
Ishmael Smith,"$305,867",PHI,2015
Glenn Robinson III,"$119,373",PHI,2015
Jarvis Varnado,"$75,000",PHI,2015
Drew Gordon,"$73,657",PHI,2015
Tim Frazier,"$59,686",PHI,2015
Larry Drew II,"$53,716",PHI,2015
