Team,GP,POSS,FREQ%,PPP,Points,FGM,FGA,FG%,EFG%,FTFREQ%,TOVFREQ%,SFFREQ%,AND ONEFREQ%,SCOREFREQ%,PERCENTILE,year,playtype,full_name
TOR,20,90,4.5,1.0,86.0,30,77,39.0,45.5,10.0,4.4,6.7,0.0,43.3,73.3,2016,off_screen,Toronto Raptors
GSW,24,116,4.3,1.0,116.0,43,98,43.9,53.1,6.0,10.3,4.3,1.0,42.2,53.3,2016,off_screen,Golden State Warriors
POR,11,117,9.7,1.1,127.0,48,106,45.3,56.1,4.3,6.8,4.3,2.0,43.6,33.3,2016,off_screen,Portland Trail Blazers
CLE,21,120,5.7,1.1,133.0,44,106,41.5,53.8,10.8,5.0,10.8,4.0,42.5,26.7,2016,off_screen,Cleveland Cavaliers
OKC,18,177,9.2,1.0,174.0,65,162,40.1,48.5,6.2,3.4,5.1,1.0,41.2,64.3,2016,off_screen,Oklahoma City Thunder
MEM,4,15,3.8,0.8,12.0,6,14,42.9,42.9,0.0,6.7,0.0,0.0,40.0,100.0,2016,oreb,Memphis Grizzlies
DET,4,17,4.3,1.3,22.0,11,15,73.3,73.3,0.0,11.8,0.0,0.0,65.0,6.7,2016,oreb,Detroit Pistons
BOS,6,20,3.0,1.2,25.0,10,18,55.6,55.6,20.0,0.0,20.0,10.0,60.0,13.3,2016,oreb,Boston Celtics
HOU,5,23,4.3,1.3,30.0,12,18,66.7,66.7,13.0,8.7,13.0,0.0,65.0,0.0,2016,oreb,Houston Rockets
LAC,6,45,6.8,0.8,37.0,17,38,44.7,44.7,7.0,8.9,7.0,0.0,42.0,86.7,2016,oreb,Los Angeles Clippers
CHA,7,35,4.9,1.2,43.0,16,26,61.5,61.5,26.0,8.6,26.0,9.0,60.0,20.0,2016,oreb,Charlotte Hornets
DAL,5,41,7.7,1.1,46.0,20,33,60.6,60.6,10.0,9.8,7.0,0.0,59.0,33.3,2016,oreb,Dallas Mavericks
ATL,10,69,6.3,0.8,56.0,23,51,45.1,45.1,9.0,17.4,7.0,0.0,42.0,93.3,2016,oreb,Atlanta Hawks
IND,7,61,8.1,1.0,58.0,21,47,44.7,44.7,20.0,6.6,20.0,3.0,48.0,66.7,2016,oreb,Indiana Pacers
SAS,10,76,7.2,0.9,66.0,27,61,44.3,44.3,11.0,10.5,8.0,1.0,45.0,80.0,2016,oreb,San Antonio Spurs
MIA,14,68,4.7,1.0,70.0,26,54,48.1,48.1,16.0,7.4,15.0,3.0,51.0,53.3,2016,oreb,Miami Heat
POR,11,66,5.5,1.2,76.0,34,56,60.7,60.7,11.0,6.1,11.0,2.0,61.0,26.7,2016,oreb,Portland Trail Blazers
CLE,21,88,4.2,1.0,86.0,40,79,50.6,50.6,6.0,4.5,6.0,0.0,50.0,60.0,2016,oreb,Cleveland Cavaliers
OKC,18,94,4.9,0.9,86.0,38,84,45.2,45.2,11.0,3.2,7.0,3.0,48.0,73.3,2016,oreb,Oklahoma City Thunder
TOR,20,85,4.2,1.1,94.0,38,61,62.3,62.3,14.0,14.1,13.0,1.0,58.0,40.0,2016,oreb,Toronto Raptors
GSW,24,166,6.1,1.0,172.0,76,143,53.1,53.8,10.0,5.4,10.0,1.0,53.0,46.7,2016,oreb,Golden State Warriors
DET,4,84,21.3,1.1,89.0,31,80,38.8,53.8,2.4,2.4,2.4,0.0,39.3,26.7,2016,spot,Detroit Pistons
MEM,4,91,23.1,1.0,92.0,30,79,38.0,51.9,6.6,6.6,3.3,0.0,39.6,33.3,2016,spot,Memphis Grizzlies
DAL,5,90,16.8,1.1,102.0,36,83,43.4,59.6,2.2,6.7,2.2,1.0,41.1,6.7,2016,spot,Dallas Mavericks
HOU,5,106,19.7,1.0,105.0,37,95,38.9,51.6,3.8,5.7,4.7,0.0,38.7,40.0,2016,spot,Houston Rockets
BOS,6,136,20.6,0.8,111.0,39,121,32.2,43.0,5.1,8.1,4.4,2.0,31.6,93.3,2016,spot,Boston Celtics
LAC,6,129,19.6,0.9,119.0,43,118,36.4,49.2,1.6,6.2,2.3,0.0,34.9,73.3,2016,spot,Los Angeles Clippers
IND,7,170,22.6,0.8,134.0,47,154,30.5,41.2,2.4,7.1,1.8,0.0,30.0,100.0,2016,spot,Indiana Pacers
MIA,14,164,11.4,0.8,136.0,48,145,33.1,41.4,7.3,4.3,7.3,0.0,34.8,86.7,2016,spot,Miami Heat
SAS,10,172,16.2,0.9,155.0,57,162,35.2,46.3,2.3,4.7,2.3,1.0,34.3,80.0,2016,spot,San Antonio Spurs
POR,11,149,12.3,1.1,170.0,61,138,44.2,57.2,6.0,2.7,5.4,1.0,45.6,0.0,2016,spot,Portland Trail Blazers
CHA,7,181,25.4,1.1,197.0,73,162,45.1,56.2,5.5,6.1,5.5,1.0,44.2,13.3,2016,spot,Charlotte Hornets
OKC,18,325,16.9,1.0,313.0,108,287,37.6,48.1,6.2,6.2,6.8,1.0,38.2,66.7,2016,spot,Oklahoma City Thunder
ATL,10,292,26.5,1.1,314.0,107,262,40.8,55.3,6.2,5.1,5.8,1.0,40.8,20.0,2016,spot,Atlanta Hawks
TOR,20,392,19.5,1.0,388.0,134,354,37.9,50.1,5.1,5.1,4.8,1.0,38.5,46.7,2016,spot,Toronto Raptors
GSW,24,450,16.6,1.0,435.0,155,408,38.0,50.2,4.2,6.4,4.0,2.0,36.7,60.0,2016,spot,Golden State Warriors
CLE,21,451,21.3,1.0,443.0,153,405,37.8,49.6,6.0,5.5,6.0,1.0,38.4,53.3,2016,spot,Cleveland Cavaliers
CHA,7,30,4.2,0.5,15.0,4,10,40.0,40.0,13.3,53.3,0.0,0.0,26.7,85.7,2016,misc,Charlotte Hornets
MEM,4,28,7.1,0.6,17.0,4,10,40.0,45.0,17.9,46.4,4.0,0.0,32.1,40.0,2016,misc,Memphis Grizzlies
DET,4,20,5.1,0.9,18.0,3,5,60.0,90.0,30.0,45.0,0.0,0.0,45.0,0.0,2016,misc,Detroit Pistons
LAC,6,39,5.9,0.5,19.0,0,7,0.0,0.0,35.9,46.2,3.0,0.0,30.8,93.3,2016,misc,Los Angeles Clippers
HOU,5,40,7.4,0.6,22.0,4,6,67.0,67.0,35.0,50.0,0.0,0.0,30.0,53.3,2016,misc,Houston Rockets
IND,7,37,4.9,0.7,25.0,3,8,38.0,44.0,27.0,51.4,5.0,0.0,35.1,26.7,2016,misc,Indiana Pacers
BOS,6,41,6.2,0.7,29.0,5,8,62.0,62.0,34.1,46.3,0.0,0.0,43.9,20.0,2016,misc,Boston Celtics
DAL,5,39,7.3,0.8,30.0,5,14,36.0,36.0,38.5,28.2,3.0,3.0,46.2,13.3,2016,misc,Dallas Mavericks
SAS,10,78,7.4,0.5,37.0,9,20,45.0,48.0,19.2,55.1,3.0,0.0,25.6,100.0,2016,misc,San Antonio Spurs
POR,11,90,7.4,0.5,45.0,5,20,25.0,25.0,37.8,41.1,4.0,1.0,32.2,85.7,2016,misc,Portland Trail Blazers
ATL,10,76,6.9,0.7,50.0,9,23,39.0,43.0,25.0,44.7,5.0,0.0,35.5,33.3,2016,misc,Atlanta Hawks
MIA,14,83,5.8,0.8,65.0,5,13,38.0,46.0,42.2,44.6,6.0,2.0,42.2,6.7,2016,misc,Miami Heat
CLE,21,126,6.0,0.5,67.0,9,28,32.0,36.0,31.0,46.8,0.0,0.0,33.3,66.7,2016,misc,Cleveland Cavaliers
TOR,20,131,6.5,0.5,70.0,12,28,43.0,45.0,19.8,58.8,2.0,0.0,29.0,60.0,2016,misc,Toronto Raptors
OKC,18,119,6.2,0.6,71.0,10,29,34.0,41.0,29.4,47.1,3.0,1.0,31.9,46.7,2016,misc,Oklahoma City Thunder
GSW,24,173,6.4,0.5,91.0,14,42,33.0,37.0,28.3,47.4,2.0,0.0,30.1,73.3,2016,misc,Golden State Warriors
CHI,6,35,5.7,0.6,21.0,8,29,27.6,31.0,5.7,11.4,5.7,0.0,28.6,100.0,2017,iso,Chicago Bulls
POR,4,37,8.3,0.9,32.0,9,26,34.6,38.5,21.6,10.8,18.9,3.0,43.2,80.0,2017,iso,Portland Trail Blazers
LAC,7,49,7.2,0.9,45.0,19,44,43.2,44.3,8.2,4.1,10.2,4.0,42.9,60.0,2017,iso,Los Angeles Clippers
MIL,6,43,7.3,1.1,49.0,20,36,55.6,55.6,11.6,7.0,11.6,2.0,55.8,0.0,2017,iso,Milwaukee Bucks
ATL,6,54,8.3,1.0,55.0,22,40,55.0,56.3,13.0,14.8,13.0,4.0,50.0,26.7,2017,iso,Atlanta Hawks
UTA,11,78,7.1,0.7,56.0,22,71,31.0,34.5,5.1,3.8,5.1,0.0,33.3,86.7,2017,iso,Utah Jazz
OKC,5,57,10.3,1.1,62.0,22,48,45.8,51.0,14.0,3.5,14.0,2.0,49.1,6.7,2017,iso,Oklahoma City Thunder
MEM,6,66,11.2,0.9,62.0,25,52,48.1,48.1,13.6,10.6,13.6,3.0,47.0,53.3,2017,iso,Memphis Grizzlies
IND,4,70,16.5,1.0,70.0,28,64,43.8,50.0,10.0,1.4,10.0,3.0,45.7,40.0,2017,iso,Indiana Pacers
HOU,11,121,9.8,0.6,78.0,28,100,28.0,29.0,11.6,7.4,11.6,2.0,33.1,93.3,2017,iso,Houston Rockets
WAS,13,95,6.7,1.0,98.0,32,72,44.4,46.5,22.1,5.3,21.1,4.0,51.6,20.0,2017,iso,Washington Wizards
TOR,10,98,9.6,1.0,99.0,33,73,45.2,51.4,16.3,11.2,15.3,2.0,45.9,33.3,2017,iso,Toronto Raptors
SAS,16,161,9.6,0.9,143.0,56,133,42.1,46.6,9.9,11.8,9.3,4.0,39.8,73.3,2017,iso,San Antonio Spurs
CLE,18,178,9.0,1.0,170.0,63,145,43.4,48.3,10.7,10.1,10.7,2.0,43.8,46.7,2017,iso,Cleveland Cavaliers
GSW,17,219,11.5,0.9,201.0,73,179,40.8,45.5,10.0,9.1,7.8,1.0,42.5,66.7,2017,iso,Golden State Warriors
BOS,18,211,10.9,1.0,221.0,82,178,46.1,51.4,12.8,7.6,11.8,5.0,46.9,13.3,2017,iso,Boston Celtics
OKC,5,10,1.8,0.8,8.0,3,6,50.0,50.0,20.0,20.0,10.0,0.0,50.0,66.7,2017,post,Oklahoma City Thunder
ATL,6,22,3.4,0.5,11.0,4,16,25.0,25.0,9.0,23.0,9.0,5.0,23.0,100.0,2017,post,Atlanta Hawks
CHI,6,20,3.2,0.6,12.0,5,16,31.0,31.0,5.0,15.0,5.0,0.0,30.0,93.3,2017,post,Chicago Bulls
MIL,6,18,3.0,0.9,16.0,6,9,67.0,67.0,22.0,33.0,17.0,6.0,44.0,46.7,2017,post,Milwaukee Bucks
POR,4,25,5.6,0.9,23.0,9,20,45.0,45.0,12.0,8.0,8.0,0.0,48.0,40.0,2017,post,Portland Trail Blazers
LAC,7,33,4.9,0.7,24.0,11,23,48.0,48.0,3.0,27.0,3.0,0.0,36.0,80.0,2017,post,Los Angeles Clippers
IND,4,31,7.3,0.9,29.0,10,22,45.0,45.0,19.0,13.0,19.0,3.0,45.0,26.7,2017,post,Indiana Pacers
MEM,6,47,8.0,1.2,55.0,20,38,53.0,53.0,21.0,4.0,15.0,6.0,57.0,0.0,2017,post,Memphis Grizzlies
UTA,11,60,5.5,1.2,69.0,27,47,57.0,57.0,17.0,8.0,17.0,3.0,57.0,6.7,2017,post,Utah Jazz
TOR,10,65,6.4,1.1,69.0,27,45,60.0,60.0,17.0,17.0,14.0,3.0,54.0,13.3,2017,post,Toronto Raptors
GSW,17,99,5.2,0.7,71.0,25,71,35.0,35.0,14.0,17.0,13.0,4.0,35.0,86.7,2017,post,Golden State Warriors
WAS,13,83,5.8,0.9,77.0,30,57,53.0,53.0,18.0,17.0,14.0,4.0,48.0,33.3,2017,post,Washington Wizards
CLE,18,119,6.0,0.8,100.0,43,98,44.0,44.0,8.0,12.0,8.0,3.0,42.0,60.0,2017,post,Cleveland Cavaliers
HOU,11,128,10.4,0.8,102.0,42,103,41.0,41.0,9.0,11.0,8.0,1.0,40.0,73.3,2017,post,Houston Rockets
SAS,16,113,6.8,0.9,106.0,39,82,48.0,48.0,17.0,14.0,12.0,4.0,48.0,20.0,2017,post,San Antonio Spurs
BOS,18,143,7.4,0.9,124.0,49,111,44.0,44.0,11.0,12.0,9.0,1.0,44.0,53.3,2017,post,Boston Celtics
IND,4,47,11.1,1.0,49.0,17,32,53.1,65.6,12.8,21.3,14.9,4.3,44.7,66.7,2017,tran,Indiana Pacers
OKC,5,59,10.6,1.0,59.0,23,44,52.3,59.1,11.9,16.9,11.9,3.4,47.5,93.3,2017,tran,Oklahoma City Thunder
MEM,6,56,9.5,1.2,69.0,23,43,53.5,60.5,19.6,10.7,19.6,8.9,51.8,13.3,2017,tran,Memphis Grizzlies
LAC,7,57,8.4,1.3,72.0,28,46,60.9,65.2,12.3,8.8,12.3,1.8,59.6,0.0,2017,tran,Los Angeles Clippers
MIL,6,83,14.0,1.0,86.0,25,56,44.6,50.0,25.3,13.3,19.3,6.0,49.4,73.3,2017,tran,Milwaukee Bucks
POR,4,82,18.3,1.1,90.0,31,60,51.7,62.5,15.9,13.4,17.1,3.7,48.8,40.0,2017,tran,Portland Trail Blazers
CHI,6,81,13.1,1.1,91.0,35,68,51.5,59.6,8.6,11.1,8.6,3.7,48.1,33.3,2017,tran,Chicago Bulls
UTA,11,141,12.8,1.1,150.0,56,112,50.0,54.0,17.0,7.1,14.2,4.3,51.1,46.7,2017,tran,Utah Jazz
ATL,6,131,20.0,1.2,151.0,53,95,55.8,62.1,17.6,13.7,16.0,3.8,54.2,26.7,2017,tran,Atlanta Hawks
TOR,10,150,14.7,1.2,187.0,57,103,55.3,64.1,23.3,11.3,21.3,4.0,57.3,6.7,2017,tran,Toronto Raptors
WAS,13,208,14.6,1.1,219.0,75,161,46.6,52.8,14.4,9.6,11.5,1.4,48.6,60.0,2017,tran,Washington Wizards
HOU,11,180,14.6,1.2,220.0,79,131,60.3,66.4,16.7,11.7,15.6,1.7,58.3,20.0,2017,tran,Houston Rockets
GSW,17,275,14.4,1.0,271.0,101,221,45.7,49.8,14.5,8.4,12.4,3.3,46.9,100.0,2017,tran,Golden State Warriors
SAS,16,274,16.4,1.0,282.0,97,203,47.8,55.2,13.5,14.2,11.3,2.2,46.0,80.0,2017,tran,San Antonio Spurs
BOS,18,296,15.3,1.0,304.0,115,230,50.0,54.8,12.8,12.8,11.8,3.4,48.0,86.7,2017,tran,Boston Celtics
CLE,18,315,16.0,1.1,334.0,121,235,51.5,59.4,13.7,15.2,11.4,3.8,47.0,53.3,2017,tran,Cleveland Cavaliers
POR,4,56,12.5,0.9,48.0,17,41,41.5,51.2,7.1,19.6,5.4,0.0,37.5,60.0,2017,pr_ball,Portland Trail Blazers
CHI,6,80,13.0,0.8,66.0,22,48,45.8,47.9,18.8,26.3,17.5,5.0,41.3,80.0,2017,pr_ball,Chicago Bulls
IND,4,85,20.0,1.0,84.0,31,70,44.3,49.3,11.8,10.6,11.8,5.0,43.5,13.3,2017,pr_ball,Indiana Pacers
MIL,6,123,20.8,0.8,102.0,33,87,37.9,42.5,12.2,17.9,9.8,1.0,38.2,73.3,2017,pr_ball,Milwaukee Bucks
TOR,10,175,17.2,0.7,115.0,46,131,35.1,39.3,5.7,18.9,5.1,0.0,30.9,100.0,2017,pr_ball,Toronto Raptors
MEM,6,115,19.6,1.1,124.0,47,86,54.7,57.6,13.0,14.8,13.0,3.0,49.6,0.0,2017,pr_ball,Memphis Grizzlies
LAC,7,151,22.3,0.9,129.0,45,117,38.5,43.2,12.6,12.6,11.3,3.0,39.1,66.7,2017,pr_ball,Los Angeles Clippers
ATL,6,134,20.5,1.0,131.0,49,106,46.2,50.5,11.9,14.2,10.4,5.0,43.3,26.7,2017,pr_ball,Atlanta Hawks
OKC,5,167,30.1,1.0,171.0,52,121,43.0,48.8,15.6,14.4,16.2,3.0,43.7,6.7,2017,pr_ball,Oklahoma City Thunder
HOU,11,189,15.3,0.9,177.0,67,148,45.3,48.3,11.6,12.7,10.1,3.0,43.9,33.3,2017,pr_ball,Houston Rockets
UTA,11,222,20.2,1.0,218.0,83,175,47.4,51.4,8.6,14.0,6.3,1.0,44.6,20.0,2017,pr_ball,Utah Jazz
WAS,13,260,18.3,0.9,230.0,85,196,43.4,50.5,7.7,17.7,6.5,1.0,38.5,53.3,2017,pr_ball,Washington Wizards
SAS,16,260,15.5,0.9,239.0,86,198,43.4,49.2,9.6,15.8,8.8,2.0,40.8,40.0,2017,pr_ball,San Antonio Spurs
BOS,18,315,16.3,0.8,258.0,100,232,43.1,45.5,9.8,18.1,8.3,2.0,39.7,86.7,2017,pr_ball,Boston Celtics
CLE,18,288,14.6,0.9,262.0,94,218,43.1,48.6,10.8,14.9,10.8,2.0,41.0,46.7,2017,pr_ball,Cleveland Cavaliers
GSW,17,349,18.3,0.8,285.0,96,260,36.9,41.2,12.3,14.9,10.6,2.0,37.2,93.3,2017,pr_ball,Golden State Warriors
POR,4,17,3.8,1.3,22.0,10,16,62.5,68.8,0.0,5.9,0.0,0.0,58.8,6.7,2017,pr_roll,Portland Trail Blazers
MEM,6,33,5.6,0.7,23.0,6,22,27.3,27.3,21.0,12.1,21.0,0.0,36.4,100.0,2017,pr_roll,Memphis Grizzlies
IND,4,34,8.0,1.0,34.0,13,28,46.4,51.8,12.0,8.8,12.0,3.0,47.1,64.3,2017,pr_roll,Indiana Pacers
MIL,6,48,8.1,0.8,39.0,16,39,41.0,41.0,10.0,8.3,10.0,0.0,41.7,93.3,2017,pr_roll,Milwaukee Bucks
ATL,6,41,6.3,1.0,41.0,19,39,48.7,51.3,2.0,2.4,2.0,0.0,48.8,64.3,2017,pr_roll,Atlanta Hawks
LAC,7,49,7.2,1.0,47.0,17,35,48.6,51.4,20.0,8.2,18.0,0.0,53.1,80.0,2017,pr_roll,Los Angeles Clippers
OKC,5,52,9.4,1.1,55.0,22,40,55.0,60.0,13.0,7.7,13.0,0.0,50.0,53.3,2017,pr_roll,Oklahoma City Thunder
CHI,6,47,7.6,1.2,56.0,24,43,55.8,61.6,6.0,6.4,6.0,4.0,53.2,13.3,2017,pr_roll,Chicago Bulls
HOU,11,66,5.4,0.9,59.0,23,51,45.1,47.1,15.0,7.6,14.0,2.0,43.9,86.7,2017,pr_roll,Houston Rockets
TOR,10,55,5.4,1.1,61.0,24,49,49.0,56.1,9.0,5.5,9.0,4.0,49.1,33.3,2017,pr_roll,Toronto Raptors
GSW,17,84,4.4,1.1,90.0,34,61,55.7,60.7,18.0,11.9,17.0,2.0,54.8,40.0,2017,pr_roll,Golden State Warriors
WAS,13,91,6.4,1.1,101.0,40,76,52.6,57.2,10.0,8.8,10.0,2.0,50.5,26.7,2017,pr_roll,Washington Wizards
UTA,11,83,7.6,1.3,108.0,44,65,67.7,72.3,14.0,8.4,13.0,1.0,65.1,0.0,2017,pr_roll,Utah Jazz
SAS,16,115,6.9,1.0,112.0,46,101,45.5,51.5,6.0,7.8,6.0,2.0,44.3,73.3,2017,pr_roll,San Antonio Spurs
BOS,18,118,6.1,1.1,132.0,48,94,51.1,58.5,15.0,5.9,15.0,1.0,52.5,20.0,2017,pr_roll,Boston Celtics
CLE,18,144,7.3,1.1,153.0,66,128,51.6,55.1,6.0,4.9,7.0,1.0,50.7,46.7,2017,pr_roll,Cleveland Cavaliers
POR,4,12,2.7,0.2,3.0,1,10,10.0,10.0,16.7,8.3,16.7,8.3,16.7,100.0,2017,hand_off,Portland Trail Blazers
OKC,5,15,2.7,0.5,7.0,1,11,9.0,9.0,13.3,13.3,13.3,0.0,20.0,92.9,2017,hand_off,Oklahoma City Thunder
IND,4,7,1.7,1.3,9.0,3,6,50.0,67.0,14.3,0.0,14.3,0.0,57.1,0.0,2017,hand_off,Indiana Pacers
ATL,6,12,1.8,0.9,11.0,4,11,36.0,41.0,8.3,0.0,0.0,0.0,41.7,42.9,2017,hand_off,Atlanta Hawks
MIL,6,13,2.2,0.8,11.0,5,12,42.0,46.0,0.0,7.7,0.0,0.0,38.5,57.1,2017,hand_off,Milwaukee Bucks
MEM,6,20,3.4,0.8,15.0,5,18,28.0,39.0,5.0,10.0,5.0,5.0,25.0,85.7,2017,hand_off,Memphis Grizzlies
TOR,10,26,2.6,1.1,29.0,11,20,55.0,65.0,3.8,19.2,3.8,0.0,46.2,7.1,2017,hand_off,Toronto Raptors
HOU,11,30,2.4,1.0,29.0,10,22,45.0,52.0,16.7,10.0,16.7,0.0,46.7,35.7,2017,hand_off,Houston Rockets
BOS,18,36,1.9,0.9,31.0,11,32,34.0,39.0,8.3,0.0,8.3,0.0,38.9,50.0,2017,hand_off,Boston Celtics
CHI,6,29,4.7,1.2,35.0,13,23,57.0,63.0,10.3,10.3,10.3,0.0,55.2,0.0,2017,hand_off,Chicago Bulls
UTA,11,46,4.2,0.8,37.0,14,39,36.0,41.0,4.3,10.9,4.3,0.0,34.8,64.3,2017,hand_off,Utah Jazz
LAC,7,47,7.0,0.8,37.0,12,37,32.0,35.0,12.8,8.5,10.6,0.0,38.3,78.6,2017,hand_off,Los Angeles Clippers
SAS,16,35,2.1,1.1,38.0,15,28,54.0,64.0,2.9,14.3,5.7,0.0,45.7,14.3,2017,hand_off,San Antonio Spurs
WAS,13,69,4.9,0.8,55.0,20,52,38.0,44.0,11.6,18.8,8.7,5.8,34.8,71.4,2017,hand_off,Washington Wizards
CLE,18,56,2.8,1.0,58.0,23,49,47.0,57.0,3.6,8.9,3.6,0.0,44.6,21.4,2017,hand_off,Cleveland Cavaliers
GSW,17,64,3.3,1.0,66.0,23,54,43.0,50.0,14.1,6.3,12.5,4.7,45.3,28.6,2017,hand_off,Golden State Warriors
IND,4,22,5.2,1.2,26.0,11,17,64.7,64.7,18.2,9.1,18.2,4.5,59.1,93.3,2017,cut,Indiana Pacers
MEM,6,23,3.9,1.2,28.0,11,20,55.0,55.0,17.4,0.0,17.4,4.3,60.9,66.7,2017,cut,Memphis Grizzlies
OKC,5,31,5.6,1.3,39.0,14,22,63.6,63.6,32.3,9.7,32.3,12.9,64.5,40.0,2017,cut,Oklahoma City Thunder
ATL,6,32,4.9,1.4,46.0,18,26,69.2,69.2,28.1,0.0,28.1,9.4,75.0,6.7,2017,cut,Atlanta Hawks
MIL,6,42,7.1,1.4,59.0,21,33,63.6,63.6,28.6,2.4,28.6,9.5,69.0,13.3,2017,cut,Milwaukee Bucks
CHI,6,50,8.1,1.3,64.0,29,44,65.9,65.9,14.0,2.0,14.0,4.0,66.0,33.3,2017,cut,Chicago Bulls
POR,4,54,12.1,1.3,71.0,33,48,68.8,68.8,11.1,3.7,11.1,5.6,64.8,26.7,2017,cut,Portland Trail Blazers
LAC,7,64,9.5,1.4,89.0,40,57,70.2,70.2,17.2,1.6,17.2,7.8,70.3,20.0,2017,cut,Los Angeles Clippers
HOU,11,81,6.6,1.2,101.0,47,69,68.1,68.1,7.4,8.6,8.6,2.5,63.0,53.3,2017,cut,Houston Rockets
UTA,11,84,7.7,1.2,105.0,47,69,68.1,68.1,17.9,4.8,16.7,4.8,64.3,46.7,2017,cut,Utah Jazz
TOR,10,94,9.2,1.2,113.0,48,79,60.8,60.8,14.9,7.4,13.8,6.4,58.5,86.7,2017,cut,Toronto Raptors
BOS,18,115,6.0,1.2,143.0,60,86,69.8,69.8,13.9,13.0,13.9,2.6,63.5,60.0,2017,cut,Boston Celtics
WAS,13,101,7.1,1.4,146.0,60,84,71.4,71.4,19.8,1.0,18.8,4.0,73.3,0.0,2017,cut,Washington Wizards
GSW,17,133,7.0,1.1,150.0,67,109,61.5,61.5,11.3,11.3,10.5,4.5,56.4,100.0,2017,cut,Golden State Warriors
SAS,16,130,7.8,1.2,157.0,61,98,62.2,62.2,22.3,7.7,22.3,5.4,63.1,80.0,2017,cut,San Antonio Spurs
CLE,18,169,8.6,1.2,205.0,90,145,62.1,62.1,11.8,3.6,11.8,1.2,63.3,73.3,2017,cut,Cleveland Cavaliers
OKC,5,13,2.3,0.8,11.0,2,10,20.0,30.0,23.1,0.0,23.1,0.0,38.5,86.7,2017,off_screen,Oklahoma City Thunder
MEM,6,20,3.4,1.2,24.0,9,18,50.0,64.0,5.0,5.0,5.0,0.0,50.0,21.4,2017,off_screen,Memphis Grizzlies
MIL,6,20,3.4,1.2,24.0,8,16,50.0,59.0,15.0,10.0,15.0,5.0,50.0,21.4,2017,off_screen,Milwaukee Bucks
IND,4,25,5.9,1.0,24.0,10,24,42.0,50.0,0.0,4.0,0.0,0.0,40.0,53.3,2017,off_screen,Indiana Pacers
LAC,7,41,6.1,0.7,27.0,10,35,29.0,34.0,4.9,10.0,4.9,0.0,29.3,100.0,2017,off_screen,Los Angeles Clippers
HOU,11,32,2.6,0.9,30.0,11,31,35.0,45.0,3.1,0.0,3.1,0.0,37.5,60.0,2017,off_screen,Houston Rockets
CHI,6,53,8.6,0.9,46.0,15,45,33.0,41.0,9.4,8.0,7.5,2.0,35.8,73.3,2017,off_screen,Chicago Bulls
TOR,10,42,4.1,1.2,51.0,18,37,49.0,62.0,7.1,5.0,4.8,0.0,50.0,13.3,2017,off_screen,Toronto Raptors
POR,4,54,12.1,1.1,58.0,20,46,43.0,52.0,11.1,6.0,9.3,2.0,46.3,33.3,2017,off_screen,Portland Trail Blazers
ATL,6,67,10.2,0.9,60.0,24,60,40.0,44.0,7.5,3.0,7.5,0.0,43.3,66.7,2017,off_screen,Atlanta Hawks
UTA,11,77,7.0,0.9,66.0,22,60,37.0,47.0,6.5,16.0,5.2,0.0,35.1,80.0,2017,off_screen,Utah Jazz
GSW,17,88,4.6,0.8,72.0,26,77,34.0,43.0,4.5,8.0,3.4,0.0,33.0,93.3,2017,off_screen,Golden State Warriors
WAS,13,87,6.1,1.0,90.0,29,73,40.0,50.0,9.2,7.0,8.0,0.0,42.5,40.0,2017,off_screen,Washington Wizards
SAS,16,73,4.4,1.4,99.0,32,63,51.0,66.0,13.7,5.0,12.3,5.0,52.1,0.0,2017,off_screen,San Antonio Spurs
CLE,18,121,6.1,1.0,119.0,40,110,36.0,47.0,8.3,2.0,8.3,2.0,38.8,46.7,2017,off_screen,Cleveland Cavaliers
BOS,18,115,6.0,1.3,144.0,53,103,51.0,63.0,7.0,5.0,7.0,2.0,51.3,6.7,2017,off_screen,Boston Celtics
IND,4,18,4.2,0.8,14.0,6,13,46.2,46.2,11.1,16.7,11.1,0.0,44.4,93.3,2017,oreb,Indiana Pacers
POR,4,17,3.8,0.9,15.0,6,13,46.2,46.2,11.8,11.8,11.8,0.0,47.1,66.7,2017,oreb,Portland Trail Blazers
MIL,6,20,3.4,0.8,16.0,7,16,43.8,43.8,5.0,15.0,5.0,0.0,40.0,86.7,2017,oreb,Milwaukee Bucks
ATL,6,28,4.3,0.9,24.0,10,25,40.0,40.0,7.1,3.6,3.6,0.0,42.9,73.3,2017,oreb,Atlanta Hawks
LAC,7,20,3.0,1.4,29.0,12,16,75.0,75.0,20.0,5.0,15.0,5.0,75.0,0.0,2017,oreb,Los Angeles Clippers
CHI,6,34,5.5,0.9,31.0,13,28,46.4,46.4,8.8,5.9,11.8,0.0,47.1,60.0,2017,oreb,Chicago Bulls
OKC,5,28,5.1,1.2,35.0,16,23,69.6,69.6,7.1,10.7,7.1,0.0,64.3,13.3,2017,oreb,Oklahoma City Thunder
TOR,10,51,5.0,0.7,38.0,15,45,33.3,34.4,11.8,2.0,9.8,2.0,39.2,100.0,2017,oreb,Toronto Raptors
MEM,6,30,5.1,1.4,41.0,18,22,81.8,81.8,16.7,13.3,13.3,3.0,70.0,6.7,2017,oreb,Memphis Grizzlies
UTA,11,45,4.1,1.1,48.0,17,33,51.5,51.5,22.2,6.7,17.8,2.0,57.8,33.3,2017,oreb,Utah Jazz
