Team,GP,W,L,MIN,DRIVES,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,year
Milwaukee Bucks,82.0,42.0,40.0,241.2,41.8,7.8,17.0,46.0,3.9,5.1,77.4,20.0,47.9,14.0,33.6,4.8,11.6,2.5,6.0,2.6,6.1,2017
Denver Nuggets,82.0,46.0,36.0,242.4,41.8,9.1,19.4,47.1,3.8,5.0,75.8,22.8,54.5,12.3,29.5,3.5,8.3,2.8,6.7,2.5,6.1,2018
Denver Nuggets,82.0,30.0,52.0,242.4,41.7,6.5,15.0,43.4,4.0,5.1,78.5,17.5,41.9,15.7,37.6,4.5,10.8,3.0,7.2,2.6,6.3,2015
Brooklyn Nets,72.0,48.0,24.0,241.7,41.6,10.0,20.0,50.2,5.2,6.3,83.4,26.0,62.5,14.6,35.2,4.6,11.0,2.7,6.4,3.2,7.6,2021
Portland Trail Blazers,82.0,27.0,55.0,240.6,41.6,8.5,18.4,46.2,4.7,6.1,78.1,22.3,53.7,15.7,37.9,3.8,9.1,3.1,7.4,3.0,7.3,2020
Portland Trail Blazers,82.0,27.0,55.0,240.6,41.6,8.5,18.4,46.2,4.7,6.1,78.1,22.3,53.7,15.7,37.9,3.8,9.1,3.1,7.4,3.0,7.3,2022
San Antonio Spurs,82.0,55.0,27.0,243.4,41.5,7.5,15.8,47.2,3.6,4.8,76.5,19.0,45.8,15.8,38.0,4.2,10.1,2.5,6.0,2.4,5.8,2015
Phoenix Suns,82.0,21.0,61.0,240.3,41.5,8.4,19.9,42.4,4.0,5.3,74.9,21.5,51.7,11.0,26.5,3.5,8.5,2.7,6.6,2.7,6.6,2018
Orlando Magic,80.0,40.0,40.0,241.3,41.5,7.7,17.1,45.0,3.7,4.9,75.4,19.5,47.0,18.1,43.5,4.4,10.6,2.8,6.8,2.4,5.7,2019
Houston Rockets,82.0,41.0,41.0,241.8,41.5,6.8,15.7,43.4,5.1,6.2,81.3,19.1,46.1,14.7,35.4,4.1,9.9,3.1,7.4,3.1,7.6,2016
Chicago Bulls,82.0,41.0,41.0,241.2,41.2,7.3,16.3,44.4,4.7,5.7,82.9,19.9,48.3,14.3,34.7,4.5,11.0,2.6,6.4,2.9,7.1,2017
Minnesota Timberwolves,82.0,47.0,35.0,241.5,41.2,9.3,19.0,48.9,4.5,5.7,79.5,23.8,57.8,11.6,28.1,4.1,10.0,2.4,5.7,2.9,7.0,2018
Chicago Bulls,82.0,46.0,36.0,240.6,41.1,9.6,18.7,51.3,5.3,6.2,85.0,25.2,61.4,15.4,37.4,3.5,8.6,2.8,6.8,3.1,7.6,2022
Philadelphia 76ers,82.0,51.0,31.0,241.5,41.1,10.3,20.8,49.4,5.2,6.2,83.4,26.6,64.6,13.7,33.4,3.3,8.0,2.5,6.2,3.1,7.6,2020
Memphis Grizzlies,82.0,22.0,60.0,240.3,41.1,8.2,17.7,46.0,4.4,5.5,80.2,21.2,51.7,12.4,30.1,3.7,8.9,2.9,7.1,2.8,6.8,2018
Philadelphia 76ers,82.0,51.0,31.0,241.5,41.1,10.3,20.8,49.4,5.2,6.2,83.4,26.6,64.6,13.7,33.4,3.3,8.0,2.5,6.2,3.1,7.6,2022
Chicago Bulls,82.0,46.0,36.0,240.6,41.1,9.6,18.7,51.3,5.3,6.2,85.0,25.2,61.4,15.4,37.4,3.5,8.6,2.8,6.8,3.1,7.6,2020
Denver Nuggets,81.0,39.0,42.0,240.9,41.0,7.7,16.9,45.4,4.4,5.7,77.3,20.3,49.5,13.6,33.3,4.2,10.2,3.0,7.2,2.9,7.0,2017
Memphis Grizzlies,82.0,33.0,49.0,242.4,41.0,8.2,18.1,45.1,4.6,5.6,81.1,21.2,51.7,16.4,40.0,3.5,8.4,2.8,6.8,2.7,6.5,2019
Minnesota Timberwolves,82.0,36.0,46.0,241.8,41.0,8.8,19.8,44.5,5.3,6.8,78.9,23.3,56.8,14.1,34.5,3.8,9.2,2.7,6.5,3.2,7.8,2019
Golden State Warriors,72.0,39.0,33.0,240.3,40.8,9.0,18.1,49.8,4.9,6.2,79.6,23.8,58.4,15.3,37.5,3.3,8.0,2.9,7.0,3.1,7.6,2021
Chicago Bulls,72.0,31.0,41.0,241.4,40.8,8.6,18.2,47.4,3.6,4.3,83.5,21.4,52.6,15.9,39.0,4.0,9.7,3.3,8.1,2.2,5.3,2021
Milwaukee Bucks,81.0,40.0,41.0,243.1,40.8,6.4,14.7,43.6,3.9,4.9,79.5,17.4,42.7,15.3,37.5,4.0,9.9,3.2,7.8,2.5,6.1,2015
Los Angeles Lakers,82.0,37.0,45.0,241.2,40.8,9.1,19.3,47.3,4.2,6.2,68.7,22.9,56.1,14.1,34.5,4.1,10.0,3.2,7.9,3.0,7.3,2019
Minnesota Timberwolves,82.0,46.0,36.0,241.2,40.7,9.7,19.3,50.4,5.4,6.7,80.4,25.8,63.3,14.2,34.8,3.1,7.7,2.7,6.7,3.3,8.2,2020
Minnesota Timberwolves,82.0,46.0,36.0,241.2,40.7,9.7,19.3,50.4,5.4,6.7,80.4,25.8,63.3,14.2,34.8,3.1,7.7,2.7,6.7,3.3,8.2,2022
Los Angeles Lakers,82.0,35.0,47.0,242.7,40.7,8.4,18.3,45.9,3.5,5.0,69.9,20.7,50.8,11.3,27.7,3.9,9.5,3.1,7.7,2.5,6.2,2018
Milwaukee Bucks,72.0,46.0,26.0,240.7,40.6,9.2,17.3,52.9,4.6,6.0,77.0,23.4,57.5,16.0,39.5,4.5,11.1,3.0,7.3,3.0,7.4,2021
Atlanta Hawks,82.0,43.0,39.0,242.4,40.6,7.6,17.5,43.8,4.2,5.5,77.0,20.0,49.2,13.0,32.0,3.4,8.3,3.3,8.2,2.8,6.8,2017
Detroit Pistons,82.0,41.0,41.0,242.1,40.6,8.1,17.6,46.2,4.1,5.1,79.1,20.8,51.2,16.5,40.7,3.4,8.4,2.8,6.8,2.5,6.2,2019
Sacramento Kings,81.0,33.0,48.0,241.5,40.4,7.0,16.3,43.0,4.2,5.8,73.2,18.7,46.3,13.1,32.3,4.0,10.0,3.1,7.6,2.9,7.2,2016
Los Angeles Lakers,72.0,42.0,30.0,242.4,40.4,8.4,17.2,48.8,4.2,5.4,77.5,21.6,53.4,16.1,39.7,4.0,10.0,3.3,8.2,2.7,6.6,2021
Portland Trail Blazers,15.0,10.0,5.0,241.7,40.3,8.7,17.6,49.6,4.7,6.4,74.0,22.9,56.8,14.9,37.1,3.3,8.1,3.3,8.1,3.2,7.9,2023
Phoenix Suns,15.0,9.0,6.0,241.7,40.1,8.5,18.3,46.5,5.1,6.1,83.7,22.8,56.9,15.1,37.8,3.7,9.2,2.4,6.0,3.1,7.7,2023
Denver Nuggets,82.0,33.0,49.0,241.8,40.1,5.9,15.1,39.0,4.4,5.6,77.9,16.5,41.1,14.1,35.0,4.4,10.9,2.8,7.1,2.9,7.1,2016
LA Clippers,81.0,42.0,39.0,241.2,39.8,8.5,17.9,47.4,3.9,4.8,81.3,21.4,53.7,15.3,38.6,3.9,9.8,2.6,6.6,2.4,6.1,2022
New Orleans Pelicans,82.0,34.0,48.0,242.7,39.8,8.1,17.8,45.7,4.2,5.5,77.3,21.0,52.7,12.0,30.2,3.8,9.6,2.7,6.7,2.8,7.1,2017
Miami Heat,82.0,53.0,29.0,242.1,39.8,7.7,15.6,49.4,4.8,5.7,83.5,20.5,51.6,17.7,44.5,4.2,10.6,2.5,6.3,2.8,7.1,2020
LA Clippers,81.0,42.0,39.0,241.2,39.8,8.5,17.9,47.4,3.9,4.8,81.3,21.4,53.7,15.3,38.6,3.9,9.8,2.6,6.6,2.4,6.1,2020
Miami Heat,82.0,53.0,29.0,242.1,39.8,7.7,15.6,49.4,4.8,5.7,83.5,20.5,51.6,17.7,44.5,4.2,10.6,2.5,6.3,2.8,7.1,2022
Philadelphia 76ers,81.0,52.0,29.0,241.2,39.7,7.4,16.2,45.4,2.4,3.3,72.0,17.3,43.6,14.0,35.3,3.8,9.6,2.6,6.6,1.7,4.3,2018
Dallas Mavericks,82.0,42.0,40.0,244.0,39.7,7.5,16.3,46.3,3.4,4.4,76.9,18.8,47.4,13.9,34.9,4.1,10.4,2.5,6.3,2.3,5.7,2016
Milwaukee Bucks,82.0,33.0,49.0,241.8,39.6,7.0,16.1,43.9,3.6,5.0,72.3,18.2,46.0,13.8,34.7,3.9,9.9,2.6,6.6,2.6,6.5,2016
San Antonio Spurs,81.0,61.0,20.0,241.5,39.6,6.4,14.5,44.0,3.8,4.7,82.0,16.9,42.7,14.6,37.0,4.4,11.2,2.6,6.6,2.4,6.0,2017
Indiana Pacers,82.0,48.0,34.0,240.3,39.5,7.5,16.5,45.7,4.1,5.4,74.9,19.4,49.2,16.8,42.6,4.5,11.4,2.5,6.2,2.6,6.6,2019
Oklahoma City Thunder,80.0,48.0,32.0,241.9,39.3,7.0,14.9,47.2,4.4,5.6,78.3,19.1,48.6,12.6,32.0,4.4,11.2,3.2,8.1,2.8,7.2,2018
Denver Nuggets,82.0,36.0,46.0,240.9,39.1,6.6,15.3,42.8,4.5,6.1,74.4,18.0,46.0,13.6,34.6,3.8,9.8,2.4,6.1,3.1,7.9,2014
Orlando Magic,81.0,35.0,46.0,242.5,39.1,7.1,16.5,43.0,4.1,5.4,76.0,18.8,48.0,12.4,31.7,4.0,10.3,2.8,7.3,2.7,6.9,2016
Phoenix Suns,82.0,39.0,43.0,242.4,39.0,6.8,15.2,44.6,4.2,5.3,79.1,18.3,46.9,13.7,35.1,3.7,9.5,2.7,7.0,2.6,6.8,2015
Chicago Bulls,82.0,42.0,40.0,242.7,39.0,7.9,18.3,43.2,3.8,4.8,79.7,20.2,51.7,11.5,29.5,3.2,8.3,2.7,7.0,2.4,6.3,2016
Miami Heat,81.0,36.0,45.0,240.6,39.0,6.3,13.7,45.7,4.4,6.0,74.7,17.4,44.7,14.3,36.6,3.9,9.9,3.1,8.0,3.0,7.8,2015
Miami Heat,82.0,54.0,28.0,242.4,38.9,7.3,14.2,51.5,4.0,5.5,73.6,19.3,49.5,14.0,35.9,3.9,10.1,2.9,7.6,2.8,7.2,2014
Sacramento Kings,82.0,39.0,43.0,240.6,38.9,8.3,18.7,44.3,4.3,5.7,75.9,21.3,54.7,13.6,35.0,3.9,10.1,2.6,6.7,2.8,7.1,2019
Washington Wizards,16.0,9.0,7.0,243.1,38.7,9.5,19.4,48.9,4.4,5.5,80.7,24.0,62.0,12.8,33.1,3.8,9.9,2.4,6.3,2.8,7.1,2023
Utah Jazz,82.0,38.0,44.0,240.3,38.6,5.5,14.2,38.3,4.3,5.7,76.3,15.6,40.5,14.0,36.4,3.7,9.6,2.7,7.0,2.9,7.4,2015
Atlanta Hawks,81.0,38.0,43.0,241.9,38.6,6.2,15.0,41.5,3.7,4.7,78.6,16.5,42.6,14.1,36.4,3.8,9.8,2.8,7.1,2.4,6.1,2014
Denver Nuggets,82.0,54.0,28.0,240.6,38.6,9.0,19.4,46.3,3.8,4.9,77.9,22.1,57.2,13.5,35.0,3.3,8.6,2.1,5.5,2.4,6.1,2019
Brooklyn Nets,82.0,38.0,44.0,243.1,38.5,7.0,15.5,45.4,3.7,4.5,82.5,18.1,47.0,13.3,34.5,4.0,10.3,2.7,6.9,2.3,5.9,2015
Indiana Pacers,82.0,48.0,34.0,240.9,38.5,8.3,16.8,49.4,3.3,4.2,79.2,20.4,53.1,12.5,32.4,3.6,9.3,2.1,5.5,2.2,5.6,2018
Boston Celtics,82.0,49.0,33.0,241.2,38.4,8.9,17.9,49.6,3.9,4.9,80.1,22.0,57.3,14.5,37.8,3.5,9.1,2.5,6.5,2.3,5.9,2019
Golden State Warriors,81.0,53.0,28.0,240.6,38.4,8.1,15.9,50.7,4.6,5.8,79.1,21.2,55.3,15.9,41.5,3.5,9.1,2.7,7.0,2.9,7.5,2022
Golden State Warriors,81.0,53.0,28.0,240.6,38.4,8.1,15.9,50.7,4.6,5.8,79.1,21.2,55.3,15.9,41.5,3.5,9.1,2.7,7.0,2.9,7.5,2020
Detroit Pistons,82.0,44.0,38.0,242.4,38.3,7.6,17.3,44.2,3.8,4.9,76.5,19.6,51.4,11.7,30.6,3.3,8.7,2.9,7.6,2.5,6.6,2016
Denver Nuggets,15.0,9.0,6.0,239.9,38.3,7.7,17.7,43.8,3.5,4.7,73.2,19.6,51.2,14.0,36.6,4.1,10.8,3.2,8.4,2.3,6.1,2023
Portland Trail Blazers,82.0,41.0,41.0,243.1,38.3,8.1,18.1,44.9,5.3,6.2,85.0,22.2,58.0,10.5,27.6,3.1,8.1,2.5,6.5,3.2,8.3,2017
Toronto Raptors,82.0,49.0,33.0,242.1,38.2,7.6,16.6,45.6,4.4,5.4,80.3,20.0,52.4,11.8,30.8,3.6,9.5,2.7,7.0,2.8,7.3,2015
Toronto Raptors,81.0,47.0,34.0,243.4,38.1,6.4,15.0,43.0,4.4,5.4,81.9,17.7,46.4,13.0,33.9,3.9,10.2,2.6,6.9,2.8,7.2,2014
Oklahoma City Thunder,82.0,55.0,27.0,241.8,38.0,6.5,14.3,45.8,4.4,5.5,80.8,18.0,47.3,13.1,34.4,4.4,11.6,2.9,7.6,2.8,7.3,2016
Boston Celtics,79.0,52.0,27.0,241.6,38.0,8.1,17.7,45.9,4.0,4.9,81.3,20.7,54.5,11.0,29.0,3.3,8.7,2.4,6.4,2.5,6.7,2018
Dallas Mavericks,81.0,32.0,49.0,241.2,37.9,7.2,15.3,47.0,4.1,4.9,83.5,19.0,50.2,13.2,34.8,3.3,8.8,2.8,7.3,2.5,6.5,2017
Brooklyn Nets,82.0,44.0,38.0,240.9,37.8,8.8,17.7,49.7,4.4,5.2,84.5,22.6,59.8,14.0,36.9,3.4,8.9,2.4,6.4,2.6,6.9,2020
Brooklyn Nets,82.0,44.0,38.0,240.9,37.8,8.8,17.7,49.7,4.4,5.2,84.5,22.6,59.8,14.0,36.9,3.4,8.9,2.4,6.4,2.6,6.9,2022
Boston Celtics,81.0,47.0,34.0,241.2,37.7,7.3,16.9,43.1,4.8,5.9,81.0,19.9,52.7,11.0,29.2,3.5,9.2,2.4,6.4,3.0,8.0,2016
Portland Trail Blazers,82.0,44.0,38.0,241.5,37.7,7.3,16.8,43.5,4.6,5.6,81.5,19.7,52.2,11.2,29.7,3.2,8.6,2.6,7.0,2.9,7.6,2016
Charlotte Hornets,82.0,48.0,34.0,242.1,37.7,6.7,15.5,43.3,4.7,5.9,79.5,18.6,49.3,12.4,32.9,3.3,8.8,2.7,7.2,3.0,7.9,2016
Cleveland Cavaliers,82.0,33.0,49.0,243.1,37.5,7.2,16.1,44.7,3.4,4.6,74.2,18.4,49.0,12.0,32.1,3.4,9.1,2.8,7.6,2.3,6.2,2014
Houston Rockets,81.0,55.0,26.0,241.5,37.4,5.7,13.2,42.8,4.8,6.1,79.8,16.6,44.3,13.5,36.1,4.1,11.0,2.9,7.8,3.1,8.3,2015
Philadelphia 76ers,81.0,51.0,30.0,241.5,37.4,8.4,16.7,50.3,4.4,5.9,75.4,21.5,57.5,14.3,38.2,3.2,8.7,2.6,6.8,2.9,7.8,2019
Boston Celtics,82.0,53.0,29.0,240.9,37.4,7.3,15.6,46.9,4.9,5.8,84.4,20.3,54.2,11.9,31.9,3.7,9.8,2.5,6.6,2.9,7.9,2017
Oklahoma City Thunder,82.0,47.0,35.0,241.5,37.3,6.3,14.6,43.2,3.9,5.0,77.6,17.0,45.5,12.9,34.6,3.9,10.4,2.8,7.5,2.5,6.8,2017
Orlando Magic,82.0,29.0,53.0,241.5,37.2,6.8,15.6,43.6,4.1,5.2,78.8,18.3,49.2,12.2,32.7,3.4,9.2,2.7,7.3,2.6,7.0,2017
Charlotte Hornets,82.0,36.0,46.0,241.2,37.2,8.5,18.6,46.0,4.0,5.1,77.6,21.8,58.7,9.8,26.4,3.1,8.3,2.0,5.4,2.6,7.0,2018
Washington Wizards,82.0,49.0,33.0,242.1,37.1,7.5,15.6,48.5,4.5,5.8,77.2,20.2,54.6,11.0,29.6,3.9,10.6,2.9,7.9,2.9,7.9,2017
San Antonio Spurs,82.0,67.0,15.0,240.3,37.1,6.5,13.9,46.5,3.3,4.1,82.3,16.6,44.8,13.9,37.3,4.2,11.4,2.3,6.2,2.0,5.5,2016
Portland Trail Blazers,82.0,53.0,29.0,242.1,36.9,9.0,18.7,48.1,4.1,4.8,84.8,22.5,60.9,12.7,34.3,3.3,9.0,2.2,6.0,2.3,6.2,2019
Los Angeles Lakers,82.0,26.0,56.0,240.3,36.8,8.1,18.3,44.4,3.9,5.5,72.0,20.8,56.4,9.5,25.9,2.8,7.6,2.8,7.7,2.7,7.5,2017
Washington Wizards,82.0,43.0,39.0,242.1,36.8,7.4,16.0,46.2,3.8,4.7,80.5,19.2,52.2,10.8,29.3,3.6,9.8,2.6,7.1,2.4,6.5,2018
Indiana Pacers,81.0,42.0,39.0,242.2,36.7,6.6,14.6,45.0,4.4,5.3,81.9,18.1,49.3,12.0,32.7,4.1,11.1,2.6,7.0,2.7,7.3,2017
Charlotte Hornets,82.0,36.0,46.0,241.8,36.7,7.8,17.7,44.2,4.2,5.2,80.4,20.5,55.8,10.9,29.7,3.1,8.4,1.7,4.7,2.6,7.2,2017
Sacramento Kings,82.0,32.0,50.0,242.4,36.7,6.4,14.3,44.8,4.5,5.7,78.6,17.9,48.9,12.4,33.9,3.7,10.2,2.5,6.8,3.0,8.0,2017
Detroit Pistons,82.0,37.0,45.0,241.5,36.6,7.9,17.2,45.8,3.4,4.1,82.4,19.5,53.2,11.0,30.1,3.5,9.5,2.2,6.1,2.1,5.7,2017
Sacramento Kings,82.0,27.0,55.0,240.9,36.5,7.0,16.7,41.8,2.9,3.8,75.2,17.4,47.8,10.9,29.8,3.5,9.5,2.3,6.3,2.0,5.4,2018
Brooklyn Nets,81.0,43.0,38.0,242.5,36.5,6.4,14.4,44.2,5.1,6.6,77.4,18.2,49.9,11.7,31.9,3.3,9.1,2.8,7.7,3.4,9.3,2014
Portland Trail Blazers,82.0,49.0,33.0,240.9,36.4,7.8,18.1,43.2,4.2,4.9,86.3,20.3,55.9,9.6,26.3,2.7,7.4,2.2,6.0,2.5,7.0,2018
Oklahoma City Thunder,82.0,45.0,37.0,241.8,36.3,7.1,16.1,43.8,4.3,5.4,80.2,19.1,52.6,11.4,31.4,3.1,8.5,2.2,6.2,2.7,7.6,2015
Phoenix Suns,82.0,48.0,34.0,240.9,36.1,6.7,14.7,45.7,3.8,5.1,74.4,17.6,48.9,12.3,34.1,3.3,9.2,2.6,7.1,2.6,7.2,2014
Brooklyn Nets,82.0,21.0,61.0,240.9,35.9,6.2,14.0,44.1,3.3,4.4,75.8,16.0,44.6,12.6,35.1,4.1,11.3,2.4,6.6,2.2,6.1,2016
Chicago Bulls,82.0,50.0,32.0,242.4,35.7,7.0,15.4,45.6,4.7,5.8,82.4,19.2,53.7,11.1,31.1,3.1,8.8,2.5,7.0,2.9,8.2,2015
San Antonio Spurs,82.0,62.0,20.0,240.9,35.7,6.7,13.7,48.7,3.2,3.9,80.7,16.8,47.0,12.8,35.9,3.8,10.8,2.4,6.7,2.0,5.5,2014
Golden State Warriors,16.0,7.0,9.0,241.6,35.6,7.7,15.2,50.6,3.8,4.5,83.3,19.4,54.4,14.1,39.6,3.3,9.1,2.8,7.9,2.2,6.1,2023
Detroit Pistons,82.0,32.0,50.0,241.8,35.4,6.2,15.4,40.4,3.6,4.6,77.8,16.6,46.9,10.8,30.5,3.6,10.3,2.4,6.7,2.3,6.6,2015
Washington Wizards,82.0,41.0,41.0,240.9,35.3,6.0,13.3,44.8,3.9,5.2,75.4,16.4,46.4,11.9,33.8,4.1,11.6,2.6,7.3,2.6,7.5,2016
Cleveland Cavaliers,82.0,57.0,25.0,242.1,35.3,6.9,15.5,44.2,3.5,4.6,76.2,17.6,49.9,11.1,31.4,3.4,9.5,2.2,6.2,2.3,6.6,2016
Cleveland Cavaliers,81.0,53.0,28.0,241.2,35.2,6.5,14.8,44.0,3.9,5.2,75.7,17.5,49.6,11.0,31.2,3.6,10.3,2.4,6.7,2.6,7.4,2015
Sacramento Kings,82.0,29.0,53.0,242.1,35.1,7.0,15.8,44.3,5.3,6.7,78.8,19.6,56.0,10.0,28.3,2.4,6.9,2.8,8.0,3.5,9.8,2015
Charlotte Bobcats,81.0,42.0,39.0,242.8,34.9,5.8,14.0,41.3,4.8,6.1,77.7,16.7,47.8,11.9,34.1,3.1,8.9,2.1,6.1,3.1,8.9,2014
Phoenix Suns,82.0,23.0,59.0,240.3,34.7,6.3,14.7,43.0,3.8,4.9,76.8,16.9,48.6,11.2,32.2,2.8,8.0,2.7,7.7,2.5,7.2,2016
Minnesota Timberwolves,82.0,31.0,51.0,241.5,34.7,6.4,14.2,45.0,4.7,6.0,78.2,18.0,51.8,11.1,32.0,3.0,8.8,2.5,7.3,3.0,8.7,2017
Charlotte Hornets,82.0,33.0,49.0,242.7,34.4,6.5,15.6,41.3,4.1,5.0,81.7,17.5,50.9,10.4,30.3,3.0,8.7,2.1,6.2,2.5,7.4,2015
Denver Nuggets,72.0,47.0,25.0,242.8,34.2,7.7,15.8,48.3,3.1,3.8,81.6,18.9,55.1,12.9,37.6,2.8,8.1,2.4,7.1,1.9,5.7,2021
Cleveland Cavaliers,82.0,51.0,31.0,242.4,34.1,7.3,15.3,47.5,4.4,5.7,77.0,19.6,57.3,9.9,28.9,2.9,8.6,2.4,7.1,2.9,8.4,2017
New York Knicks,81.0,28.0,53.0,241.9,34.0,7.2,16.2,44.4,2.9,3.7,78.5,17.6,51.9,9.7,28.5,3.0,8.9,2.1,6.3,1.9,5.5,2018
Milwaukee Bucks,81.0,15.0,66.0,242.5,33.8,5.7,14.2,40.0,4.1,5.1,79.3,15.7,46.4,11.0,32.7,2.8,8.4,2.3,6.8,2.6,7.8,2014
Cleveland Cavaliers,82.0,50.0,32.0,240.6,33.7,7.8,15.3,51.2,3.8,5.0,77.3,20.1,59.5,9.4,27.8,3.0,8.8,2.3,6.9,2.5,7.4,2018
Orlando Magic,82.0,23.0,59.0,243.4,33.4,5.7,13.5,41.9,3.9,5.1,77.0,15.8,47.4,10.9,32.7,3.0,8.9,2.6,7.8,2.6,7.7,2014
Detroit Pistons,82.0,29.0,53.0,241.2,33.4,6.6,15.5,42.7,4.0,5.5,72.5,17.9,53.4,9.3,27.8,3.1,9.3,2.2,6.6,2.8,8.4,2014
Utah Jazz,82.0,25.0,57.0,241.2,33.2,5.5,13.1,41.5,3.3,4.3,75.3,14.8,44.6,11.4,34.3,3.2,9.6,2.3,6.8,2.2,6.7,2014
Sacramento Kings,81.0,28.0,53.0,241.9,33.1,6.6,15.3,43.4,4.4,5.3,82.2,18.3,55.3,9.3,28.0,2.6,7.7,2.6,7.8,2.8,8.4,2014
Los Angeles Lakers,82.0,27.0,55.0,240.3,32.9,5.2,12.4,41.9,3.1,4.3,72.0,13.8,42.1,11.3,34.5,3.6,11.1,2.6,7.9,2.2,6.6,2014
Boston Celtics,82.0,40.0,42.0,242.4,32.7,6.3,14.2,44.0,3.5,4.8,73.3,16.4,50.0,9.8,30.0,3.0,9.1,2.6,8.0,2.4,7.4,2015
Dallas Mavericks,82.0,49.0,33.0,241.8,32.7,5.7,12.9,44.4,3.7,4.7,80.1,15.6,47.7,10.0,30.7,4.5,13.7,2.2,6.7,2.4,7.2,2014
Los Angeles Lakers,82.0,17.0,65.0,240.6,32.5,6.8,15.9,42.9,3.8,5.0,75.6,18.0,55.3,8.9,27.2,2.5,7.8,2.1,6.3,2.5,7.8,2016
Minnesota Timberwolves,82.0,40.0,42.0,242.1,32.2,5.0,12.6,39.8,3.9,4.9,80.5,14.3,44.5,10.9,33.9,3.2,10.1,2.4,7.4,2.5,7.7,2014
New York Knicks,82.0,31.0,51.0,242.1,32.2,6.3,14.8,42.6,3.5,4.4,79.9,16.6,51.5,9.5,29.5,3.1,9.7,2.0,6.2,2.2,6.9,2017
Minnesota Timberwolves,82.0,29.0,53.0,242.4,32.1,5.8,13.0,44.7,4.7,5.9,79.3,16.8,52.2,10.0,31.3,3.1,9.7,2.4,7.5,3.0,9.3,2016
LA Clippers,82.0,51.0,31.0,240.9,32.1,7.0,14.6,47.8,3.6,4.6,77.9,18.1,56.6,9.3,28.9,3.1,9.6,2.1,6.7,2.4,7.3,2017
Memphis Grizzlies,82.0,42.0,40.0,241.8,31.8,6.3,14.9,42.3,4.4,5.4,80.3,17.5,54.9,9.5,29.9,2.4,7.5,1.8,5.6,2.8,8.7,2016
Oklahoma City Thunder,82.0,59.0,23.0,241.5,31.8,6.7,14.5,46.6,4.8,5.7,84.3,18.8,59.1,8.4,26.5,3.0,9.4,2.4,7.4,2.9,9.2,2014
Memphis Grizzlies,82.0,43.0,39.0,242.7,31.6,5.8,13.3,43.2,4.1,5.2,79.9,16.2,51.1,10.2,32.4,2.8,8.8,2.2,6.9,2.6,8.2,2017
LA Clippers,82.0,53.0,29.0,241.8,31.6,6.4,13.8,46.2,3.5,4.4,79.6,16.5,52.3,9.8,30.9,3.3,10.4,2.0,6.3,2.3,7.1,2016
Los Angeles Lakers,82.0,21.0,61.0,243.1,31.1,5.2,12.7,41.1,5.0,6.2,80.4,15.8,50.7,9.2,29.5,3.1,10.0,2.4,7.6,3.1,10.1,2015
Denver Nuggets,82.0,48.0,34.0,241.5,31.0,6.7,13.2,50.6,3.6,4.5,80.2,17.5,56.5,12.2,39.3,3.2,10.4,2.2,7.0,2.3,7.3,2022
Denver Nuggets,82.0,48.0,34.0,241.5,31.0,6.7,13.2,50.6,3.6,4.5,80.2,17.5,56.5,12.2,39.3,3.2,10.4,2.2,7.0,2.3,7.3,2020
Portland Trail Blazers,72.0,42.0,30.0,240.3,30.7,7.4,15.6,47.6,4.8,5.7,85.1,20.4,66.5,9.2,30.1,2.6,8.5,1.9,6.2,2.8,9.3,2021
Boston Celtics,82.0,25.0,57.0,240.6,30.4,5.0,12.0,41.9,3.4,4.5,74.9,13.8,45.4,10.2,33.6,3.0,9.7,2.4,7.8,2.3,7.5,2014
Memphis Grizzlies,82.0,50.0,32.0,241.5,30.3,5.3,11.9,44.5,3.1,4.1,76.3,13.9,45.8,10.8,35.6,2.6,8.5,2.2,7.3,2.1,6.9,2014
Indiana Pacers,82.0,45.0,37.0,242.4,29.9,5.2,12.2,42.7,3.9,4.8,80.1,14.7,49.2,9.4,31.5,2.9,9.7,2.1,7.1,2.5,8.3,2016
Portland Trail Blazers,82.0,51.0,31.0,242.1,29.4,5.2,11.1,46.7,3.3,4.0,84.3,14.1,48.1,10.0,34.2,3.3,11.3,2.2,7.5,2.0,6.7,2015
Memphis Grizzlies,82.0,55.0,27.0,242.7,29.3,5.7,13.3,42.7,3.2,3.9,80.7,15.0,51.0,8.8,30.2,2.6,9.0,1.9,6.3,2.0,7.0,2015
Indiana Pacers,82.0,38.0,44.0,242.1,28.9,5.3,12.6,41.8,3.0,3.8,77.4,13.8,47.9,9.4,32.5,2.7,9.2,1.7,6.0,2.0,6.8,2015
Golden State Warriors,81.0,50.0,31.0,241.9,28.3,5.1,11.9,42.8,3.2,4.2,76.0,13.7,48.4,8.3,29.2,3.1,11.0,2.2,7.6,2.2,7.6,2014
Indiana Pacers,82.0,56.0,26.0,241.2,28.2,5.8,12.4,46.3,3.5,4.4,79.8,15.5,54.7,8.4,29.7,2.6,9.2,2.1,7.4,2.2,7.8,2014
New York Knicks,82.0,37.0,45.0,242.1,28.1,4.9,11.1,44.2,3.5,4.5,76.3,13.7,48.8,9.1,32.2,3.0,10.5,2.2,7.7,2.3,8.2,2014
