PLAYER,TEAM,AGE,GP,G,FREQ%,FGM,FGA,FG%,EFG%,2FG FREQ%,2FGM,2FGA,2FG%,3FG FREQ%,3PM,3PA,3P%,year,shot_type
Gerald Green,HOU,33.0,11,6,25.0,3,10,30.0,40.0,7.5,1,3,33.3,17.5,2,7,28.6,2019,open
Jakob Poeltl,SAS,23.0,7,4,25.0,7,9,77.8,77.8,25.0,7,9,77.8,0.0,0,0,-,2019,open
D.J. Augustin,ORL,31.0,5,4,22.0,6,9,66.7,77.8,12.2,4,5,80.0,9.8,2,4,50.0,2019,open
Myles Turner,IND,23.0,4,3,25.7,3,9,33.3,38.9,14.3,2,5,40.0,11.4,1,4,25.0,2019,open
Evan Turner,POR,30.0,16,6,20.0,2,9,22.2,22.2,20.0,2,9,22.2,0.0,0,0,-,2019,open
Jonathan Isaac,ORL,21.0,5,4,22.5,2,9,22.2,27.8,7.5,1,3,33.3,15.0,1,6,16.7,2019,open
Wilson Chandler,LAC,32.0,4,4,56.3,2,9,22.2,27.8,6.3,1,1,100,50.0,1,8,12.5,2019,open
Jerami Grant,OKC,25.0,5,4,22.5,1,9,11.1,16.7,2.5,0,1,0.0,20.0,1,8,12.5,2019,open
Andre Drummond,DET,25.0,4,3,14.8,5,8,62.5,62.5,14.8,5,8,62.5,0.0,0,0,-,2019,open
DeMarre Carroll,BKN,32.0,5,4,21.1,4,8,50.0,68.8,5.3,1,2,50.0,15.8,3,6,50.0,2019,open
Sterling Brown,MIL,24.0,11,6,21.6,4,8,50.0,75.0,0.0,0,0,-,21.6,4,8,50.0,2019,open
Rondae Hollis-Jefferson,BKN,24.0,4,3,24.2,4,8,50.0,50.0,24.2,4,8,50.0,0.0,0,0,-,2019,open
Furkan Korkmaz,PHI,21.0,4,4,44.4,3,8,37.5,50.0,22.2,1,4,25.0,22.2,2,4,50.0,2019,open
Wesley Matthews,IND,32.0,4,4,26.7,2,8,25.0,37.5,3.3,0,1,0.0,23.3,2,7,28.6,2019,open
Jonas Jerebko,GSW,32.0,16,7,19.0,1,8,12.5,12.5,9.5,1,4,25.0,9.5,0,4,0.0,2019,open
Montrezl Harrell,LAC,25.0,6,4,11.1,5,7,71.4,71.4,11.1,5,7,71.4,0.0,0,0,-,2019,open
Rodions Kurucs,BKN,21.0,4,3,35.0,4,7,57.1,57.1,25.0,4,5,80.0,10.0,0,2,0.0,2019,open
Georges Niang,UTA,26.0,5,5,31.8,3,7,42.9,50.0,22.7,2,5,40.0,9.1,1,2,50.0,2019,open
Terrence Ross,ORL,28.0,5,3,13.0,2,7,28.6,35.7,3.7,1,2,50.0,9.3,1,5,20.0,2019,open
Steven Adams,OKC,25.0,5,3,14.3,4,6,66.7,66.7,11.9,4,5,80.0,2.4,0,1,0.0,2019,open
Derrick Favors,UTA,27.0,5,4,16.7,4,6,66.7,66.7,13.9,4,5,80.0,2.8,0,1,0.0,2019,open
Nerlens Noel,OKC,25.0,5,5,30.0,3,6,50.0,50.0,30.0,3,6,50.0,0.0,0,0,-,2019,open
Terrance Ferguson,OKC,21.0,5,3,24.0,3,6,50.0,66.7,8.0,1,2,50.0,16.0,2,4,50.0,2019,open
Jodie Meeks,TOR,31.0,14,5,20.7,3,6,50.0,58.3,13.8,2,4,50.0,6.9,1,2,50.0,2019,open
Thon Maker,DET,22.0,4,4,23.1,3,6,50.0,50.0,11.5,3,3,100,11.5,0,3,0.0,2019,open
Joe Harris,BKN,27.0,5,3,14.0,2,6,33.3,41.7,2.3,1,1,100,11.6,1,5,20.0,2019,open
D.J. Wilson,MIL,23.0,8,5,37.5,2,6,33.3,41.7,25.0,1,4,25.0,12.5,1,2,50.0,2019,open
Jordan Bell,GSW,24.0,15,4,19.4,2,6,33.3,33.3,19.4,2,6,33.3,0.0,0,0,-,2019,open
Jonathon Simmons,PHI,29.0,7,3,20.0,2,6,33.3,41.7,6.7,1,2,50.0,13.3,1,4,25.0,2019,open
Domantas Sabonis,IND,23.0,4,3,20.7,1,6,16.7,16.7,17.2,1,5,20.0,3.4,0,1,0.0,2019,open
Jerian Grant,ORL,26.0,3,3,60.0,1,6,16.7,16.7,10.0,1,1,100,50.0,0,5,0.0,2019,open
Shabazz Napier,BKN,27.0,3,2,45.5,5,5,100.0,120.0,27.3,3,3,100,18.2,2,2,100,2019,open
Khyri Thomas,DET,23.0,3,2,41.7,2,5,40.0,50.0,16.7,1,2,50.0,25.0,1,3,33.3,2019,open
DeMarcus Cousins,GSW,28.0,8,4,9.4,2,5,40.0,40.0,7.5,2,4,50.0,1.9,0,1,0.0,2019,open
Cory Joseph,IND,27.0,4,3,20.8,2,5,40.0,60.0,8.3,0,2,0.0,12.5,2,3,66.7,2019,open
Tim Frazier,MIL,28.0,11,3,38.5,2,5,40.0,60.0,7.7,0,1,0.0,30.8,2,4,50.0,2019,open
Greg Monroe,PHI,29.0,10,4,12.5,2,5,40.0,40.0,10.0,2,4,50.0,2.5,0,1,0.0,2019,open
Jeremy Lin,TOR,30.0,8,5,55.6,1,5,20.0,20.0,44.4,1,4,25.0,11.1,0,1,0.0,2019,open
Thaddeus Young,IND,31.0,4,3,11.9,0,5,0.0,0.0,7.1,0,3,0.0,4.8,0,2,0.0,2019,open
Rudy Gobert,UTA,27.0,5,3,12.5,3,4,75.0,75.0,12.5,3,4,75.0,0.0,0,0,-,2019,open
Jerome Robinson,LAC,22.0,5,3,28.6,2,4,50.0,75.0,14.3,0,2,0.0,14.3,2,2,100,2019,open
Andrew Bogut,GSW,34.0,19,4,10.8,2,4,50.0,50.0,10.8,2,4,50.0,0.0,0,0,-,2019,open
Markieff Morris,OKC,29.0,5,3,25.0,2,4,50.0,50.0,18.8,2,3,66.7,6.3,0,1,0.0,2019,open
Melvin Frazier Jr.,ORL,22.0,3,2,80.0,2,4,50.0,50.0,80.0,2,4,50.0,0.0,0,0,-,2019,open
Kyle Korver,UTA,38.0,4,1,50.0,2,4,50.0,62.5,12.5,1,1,100,37.5,1,3,33.3,2019,open
Wes Iwundu,ORL,24.0,5,2,22.2,1,4,25.0,25.0,11.1,1,2,50.0,11.1,0,2,0.0,2019,open
Jarell Martin,ORL,25.0,3,2,44.4,1,4,25.0,37.5,0.0,0,0,-,44.4,1,4,25.0,2019,open
Lonnie Walker IV,SAS,20.0,6,3,50.0,0,4,0.0,0.0,37.5,0,3,0.0,12.5,0,1,0.0,2019,open
Raymond Felton,OKC,35.0,5,2,23.1,3,3,100.0,116.7,15.4,2,2,100,7.7,1,1,100,2019,open
Bruce Brown,DET,22.0,4,3,21.4,2,3,66.7,83.3,7.1,1,1,100,14.3,1,2,50.0,2019,open
Theo Pinson,BKN,23.0,3,2,37.5,1,3,33.3,50.0,0.0,0,0,-,37.5,1,3,33.3,2019,open
Davis Bertans,SAS,26.0,5,2,20.0,1,3,33.3,50.0,0.0,0,0,-,20.0,1,3,33.3,2019,open
Michael Carter-Williams,ORL,27.0,5,3,9.7,1,3,33.3,33.3,9.7,1,3,33.3,0.0,0,0,-,2019,open
Mason Plumlee,DEN,29.0,14,3,6.5,1,3,33.3,33.3,6.5,1,3,33.3,0.0,0,0,-,2019,open
Brad Wanamaker,BOS,29.0,4,2,42.9,1,3,33.3,33.3,42.9,1,3,33.3,0.0,0,0,-,2019,open
Aaron Holiday,IND,22.0,3,3,60.0,1,3,33.3,50.0,40.0,0,2,0.0,20.0,1,1,100,2019,open
Semi Ojeleye,BOS,24.0,6,3,33.3,1,3,33.3,50.0,11.1,0,1,0.0,22.2,1,2,50.0,2019,open
Jared Dudley,BKN,33.0,4,1,27.3,0,3,0.0,0.0,9.1,0,1,0.0,18.2,0,2,0.0,2019,open
Doug McDermott,IND,27.0,3,2,30.0,0,3,0.0,0.0,0.0,0,0,-,30.0,0,3,0.0,2019,open
Glenn Robinson III,DET,25.0,3,2,13.3,2,2,100.0,100.0,13.3,2,2,100,0.0,0,0,-,2019,open
Jarrett Allen,BKN,21.0,5,2,6.3,2,2,100.0,100.0,6.3,2,2,100,0.0,0,0,-,2019,open
Khem Birch,ORL,26.0,5,1,11.1,2,2,100.0,100.0,11.1,2,2,100,0.0,0,0,-,2019,open
Daniel Theis,BOS,27.0,7,2,14.3,1,2,50.0,50.0,14.3,1,2,50.0,0.0,0,0,-,2019,open
Boban Marjanovic,PHI,30.0,11,2,5.0,1,2,50.0,50.0,2.5,1,1,100,2.5,0,1,0.0,2019,open
Malcolm Miller,TOR,26.0,10,2,25.0,1,2,50.0,50.0,12.5,1,1,100,12.5,0,1,0.0,2019,open
Thabo Sefolosha,UTA,35.0,4,2,14.3,1,2,50.0,50.0,7.1,1,1,100,7.1,0,1,0.0,2019,open
Jacob Evans,GSW,22.0,7,2,40.0,1,2,50.0,50.0,20.0,1,1,100,20.0,0,1,0.0,2019,open
Royce O'Neale,UTA,26.0,5,2,4.4,1,2,50.0,75.0,2.2,0,1,0.0,2.2,1,1,100,2019,open
Jake Layman,POR,25.0,6,2,28.6,0,2,0.0,0.0,0.0,0,0,-,28.6,0,2,0.0,2019,open
Jonah Bolden,PHI,23.0,10,2,10.5,0,2,0.0,0.0,0.0,0,0,-,10.5,0,2,0.0,2019,open
Trey Lyles,DEN,23.0,3,1,66.7,0,2,0.0,0.0,33.3,0,1,0.0,33.3,0,1,0.0,2019,open
Ivica Zubac,LAC,22.0,4,1,11.1,0,2,0.0,0.0,11.1,0,2,0.0,0.0,0,0,-,2019,open
Garrett Temple,LAC,33.0,6,2,18.2,0,2,0.0,0.0,0.0,0,0,-,18.2,0,2,0.0,2019,open
Chris Boucher,TOR,26.0,2,2,40.0,0,2,0.0,0.0,0.0,0,0,-,40.0,0,2,0.0,2019,open
Dante Cunningham,SAS,32.0,5,1,33.3,1,1,100.0,150.0,0.0,0,0,-,33.3,1,1,100,2019,open
Sindarius Thornwell,LAC,24.0,4,1,16.7,1,1,100.0,150.0,0.0,0,0,-,16.7,1,1,100,2019,open
Zaza Pachulia,DET,35.0,2,1,16.7,1,1,100.0,100.0,16.7,1,1,100,0.0,0,0,-,2019,open
Eric Moreland,TOR,27.0,8,1,50.0,1,1,100.0,100.0,50.0,1,1,100,0.0,0,0,-,2019,open
Amir Johnson,PHI,32.0,4,1,25.0,1,1,100.0,100.0,25.0,1,1,100,0.0,0,0,-,2019,open
Kenneth Faried,HOU,29.0,6,1,7.7,1,1,100.0,100.0,7.7,1,1,100,0.0,0,0,-,2019,open
Treveon Graham,BKN,25.0,5,1,10.0,0,1,0.0,0.0,0.0,0,0,-,10.0,0,1,0.0,2019,open
Deonte Burton,OKC,25.0,3,1,20.0,0,1,0.0,0.0,0.0,0,0,-,20.0,0,1,0.0,2019,open
Robert Williams III,BOS,21.0,3,1,50.0,0,1,0.0,0.0,50.0,0,1,0.0,0.0,0,0,-,2019,open
Jon Leuer,DET,30.0,1,1,50.0,0,1,0.0,0.0,50.0,0,1,0.0,0.0,0,0,-,2019,open
Anfernee Simons,POR,20.0,5,1,14.3,0,1,0.0,0.0,14.3,0,1,0.0,0.0,0,0,-,2019,open
Patrick McCaw,TOR,23.0,11,1,20.0,0,1,0.0,0.0,0.0,0,0,-,20.0,0,1,0.0,2019,open
Ed Davis,BKN,30.0,3,1,10.0,0,1,0.0,0.0,10.0,0,1,0.0,0.0,0,0,-,2019,open
Ekpe Udoh,UTA,32.0,2,1,100.0,0,1,0.0,0.0,100.0,0,1,0.0,0.0,0,0,-,2019,open
Marcus Smart,BOS,25.0,2,1,9.1,0,1,0.0,0.0,0.0,0,0,-,9.1,0,1,0.0,2019,open
Tyrone Wallace,LAC,25.0,2,1,25.0,0,1,0.0,0.0,25.0,0,1,0.0,0.0,0,0,-,2019,open
Raul Neto,UTA,27.0,3,1,16.7,0,1,0.0,0.0,16.7,0,1,0.0,0.0,0,0,-,2019,open
Kawhi Leonard,TOR,28.0,24,24,40.7,105,202,52.0,55.2,33.3,92,165,55.8,7.5,13,37,35.1,2019,tight
Stephen Curry,GSW,31.0,22,22,35.5,68,153,44.4,51.6,20.0,46,86,53.5,15.5,22,67,32.8,2019,tight
Klay Thompson,GSW,29.0,21,21,42.1,61,151,40.4,45.7,28.1,45,101,44.6,13.9,16,50,32.0,2019,tight
James Harden,HOU,29.0,11,11,56.7,56,148,37.8,45.3,28.0,34,73,46.6,28.7,22,75,29.3,2019,tight
Pascal Siakam,TOR,25.0,24,24,34.8,76,133,57.1,57.1,34.3,76,131,58.0,0.5,0,2,0.0,2019,tight
CJ McCollum,POR,27.0,16,16,35.1,52,122,42.6,45.5,29.0,45,101,44.6,6.0,7,21,33.3,2019,tight
Kevin Durant,GSW,30.0,12,12,48.6,64,118,54.2,61.0,35.4,48,86,55.8,13.2,16,32,50.0,2019,tight
Damian Lillard,POR,28.0,16,16,35.5,47,116,40.5,46.6,20.5,33,67,49.3,15.0,14,49,28.6,2019,tight
Giannis Antetokounmpo,MIL,24.0,15,15,42.9,64,111,57.7,57.7,42.5,64,110,58.2,0.4,0,1,0.0,2019,tight
Nikola Jokic,DEN,24.0,14,14,37.2,44,93,47.3,47.3,36.4,44,91,48.4,0.8,0,2,0.0,2019,tight
Khris Middleton,MIL,27.0,15,15,45.3,33,91,36.3,39.6,33.3,27,67,40.3,11.9,6,24,25.0,2019,tight
Draymond Green,GSW,29.0,22,21,37.3,49,85,57.6,57.6,35.5,49,81,60.5,1.8,0,4,0.0,2019,tight
Jamal Murray,DEN,22.0,14,14,32.5,31,81,38.3,38.3,30.5,31,76,40.8,2.0,0,5,0.0,2019,tight
Kyrie Irving,BOS,27.0,9,9,43.6,29,78,37.2,40.4,34.1,24,61,39.3,9.5,5,17,29.4,2019,tight
Jimmy Butler,PHI,29.0,12,12,42.3,37,74,50.0,52.7,36.0,33,63,52.4,6.3,4,11,36.4,2019,tight
Kyle Lowry,TOR,33.0,24,24,25.5,35,71,49.3,54.2,20.9,28,58,48.3,4.7,7,13,53.8,2019,tight
Ben Simmons,PHI,22.0,12,11,56.9,39,66,59.1,59.1,56.9,39,66,59.1,0.0,0,0,-,2019,tight
Tobias Harris,PHI,26.0,12,12,37.3,29,62,46.8,50.8,31.9,24,53,45.3,5.4,5,9,55.6,2019,tight
Serge Ibaka,TOR,29.0,24,20,31.9,40,61,65.6,67.2,30.9,38,59,64.4,1.0,2,2,100,2019,tight
Eric Bledsoe,MIL,29.0,15,14,31.9,31,59,52.5,52.5,29.7,31,55,56.4,2.2,0,4,0.0,2019,tight
Andre Iguodala,GSW,35.0,21,21,34.3,35,57,61.4,64.9,28.9,31,48,64.6,5.4,4,9,44.4,2019,tight
Paul Millsap,DEN,34.0,14,14,37.3,33,57,57.9,57.9,35.3,33,54,61.1,2.0,0,3,0.0,2019,tight
Gary Harris,DEN,24.0,14,13,36.8,29,57,50.9,52.6,33.5,27,52,51.9,3.2,2,5,40.0,2019,tight
DeMar DeRozan,SAS,29.0,7,7,48.3,27,57,47.4,47.4,47.5,27,56,48.2,0.8,0,1,0.0,2019,tight
LaMarcus Aldridge,SAS,33.0,7,7,46.7,28,56,50.0,50.0,45.0,28,54,51.9,1.7,0,2,0.0,2019,tight
Enes Freedom,POR,27.0,16,16,39.4,30,54,55.6,55.6,39.4,30,54,55.6,0.0,0,0,-,2019,tight
Joel Embiid,PHI,25.0,11,11,32.1,25,51,49.0,49.0,30.8,25,49,51.0,1.3,0,2,0.0,2019,tight
Will Barton,DEN,28.0,14,13,38.6,19,51,37.3,39.2,32.6,17,43,39.5,6.1,2,8,25.0,2019,tight
Kevon Looney,GSW,23.0,21,14,50.5,33,47,70.2,70.2,50.5,33,47,70.2,0.0,0,0,-,2019,tight
Donovan Mitchell,UTA,22.0,5,5,42.0,14,47,29.8,31.9,35.7,12,40,30.0,6.3,2,7,28.6,2019,tight
Clint Capela,HOU,25.0,11,10,52.5,24,42,57.1,57.1,52.5,24,42,57.1,0.0,0,0,-,2019,tight
JJ Redick,PHI,35.0,12,12,33.9,14,42,33.3,39.3,13.7,9,17,52.9,20.2,5,25,20.0,2019,tight
Chris Paul,HOU,34.0,11,11,27.7,17,41,41.5,41.5,21.6,17,32,53.1,6.1,0,9,0.0,2019,tight
Fred VanVleet,TOR,25.0,24,20,24.7,15,41,36.6,40.2,20.5,12,34,35.3,4.2,3,7,42.9,2019,tight
Russell Westbrook,OKC,30.0,5,5,36.9,14,41,34.1,36.6,32.4,12,36,33.3,4.5,2,5,40.0,2019,tight
Norman Powell,TOR,26.0,23,16,32.0,22,40,55.0,57.5,28.0,20,35,57.1,4.0,2,5,40.0,2019,tight
Paul George,OKC,29.0,5,5,39.6,17,40,42.5,46.3,26.7,14,27,51.9,12.9,3,13,23.1,2019,tight
D'Angelo Russell,BKN,23.0,5,5,39.2,16,40,40.0,42.5,29.4,14,30,46.7,9.8,2,10,20.0,2019,tight
Maurice Harkless,POR,26.0,16,14,36.1,22,39,56.4,56.4,34.3,22,37,59.5,1.9,0,2,0.0,2019,tight
Monte Morris,DEN,24.0,14,13,44.2,17,38,44.7,44.7,44.2,17,38,44.7,0.0,0,0,-,2019,tight
Jayson Tatum,BOS,21.0,9,9,33.9,15,38,39.5,39.5,30.4,15,34,44.1,3.6,0,4,0.0,2019,tight
Danny Green,TOR,32.0,24,20,24.5,10,38,26.3,31.6,11.6,6,18,33.3,12.9,4,20,20.0,2019,tight
Marc Gasol,TOR,34.0,24,20,20.7,18,37,48.6,48.6,20.7,18,37,48.6,0.0,0,0,-,2019,tight
Lou Williams,LAC,32.0,6,6,35.6,15,37,40.5,43.2,32.7,13,34,38.2,2.9,2,3,66.7,2019,tight
Al-Farouq Aminu,POR,28.0,16,13,34.3,15,37,40.5,40.5,32.4,15,35,42.9,1.9,0,2,0.0,2019,tight
Montrezl Harrell,LAC,25.0,6,6,57.1,25,36,69.4,69.4,55.6,25,35,71.4,1.6,0,1,0.0,2019,tight
Brook Lopez,MIL,31.0,15,14,27.1,19,36,52.8,52.8,24.1,19,32,59.4,3.0,0,4,0.0,2019,tight
Rodney Hood,POR,26.0,16,14,31.8,14,35,40.0,42.9,22.7,12,25,48.0,9.1,2,10,20.0,2019,tight
Danilo Gallinari,LAC,30.0,6,6,31.8,12,35,34.3,38.6,26.4,9,29,31.0,5.5,3,6,50.0,2019,tight
Shaun Livingston,GSW,33.0,22,20,45.9,15,34,44.1,44.1,45.9,15,34,44.1,0.0,0,0,-,2019,tight
Eric Gordon,HOU,30.0,11,11,21.3,20,32,62.5,67.2,17.3,17,26,65.4,4.0,3,6,50.0,2019,tight
Andre Drummond,DET,25.0,4,4,57.4,14,31,45.2,45.2,57.4,14,31,45.2,0.0,0,0,-,2019,tight
Terrence Ross,ORL,28.0,5,5,57.4,11,31,35.5,43.5,25.9,6,14,42.9,31.5,5,17,29.4,2019,tight
Jaylen Brown,BOS,22.0,9,8,34.9,16,30,53.3,55.0,29.1,15,25,60.0,5.8,1,5,20.0,2019,tight
Dennis Schroder,OKC,25.0,5,5,52.7,14,29,48.3,50.0,49.1,13,27,48.1,3.6,1,2,50.0,2019,tight
George Hill,MIL,33.0,15,13,23.9,17,28,60.7,62.5,20.5,16,24,66.7,3.4,1,4,25.0,2019,tight
Nikola Mirotic,MIL,28.0,14,12,24.1,13,28,46.4,51.8,13.8,10,16,62.5,10.3,3,12,25.0,2019,tight
Seth Curry,POR,28.0,16,11,34.1,12,28,42.9,55.4,20.7,5,17,29.4,13.4,7,11,63.6,2019,tight
Mason Plumlee,DEN,29.0,14,12,58.7,15,27,55.6,55.6,58.7,15,27,55.6,0.0,0,0,-,2019,tight
Zach Collins,POR,21.0,16,15,33.8,15,27,55.6,55.6,33.8,15,27,55.6,0.0,0,0,-,2019,tight
Gordon Hayward,BOS,29.0,9,9,38.6,12,27,44.4,44.4,35.7,12,25,48.0,2.9,0,2,0.0,2019,tight
Malik Beasley,DEN,22.0,14,11,29.7,11,27,40.7,44.4,24.2,9,22,40.9,5.5,2,5,40.0,2019,tight
Aaron Gordon,ORL,23.0,5,5,41.9,13,26,50.0,51.9,37.1,12,23,52.2,4.8,1,3,33.3,2019,tight
Marcus Morris Sr.,BOS,29.0,9,9,32.9,12,26,46.2,48.1,30.4,11,24,45.8,2.5,1,2,50.0,2019,tight
Rudy Gay,SAS,32.0,7,7,38.2,10,26,38.5,38.5,38.2,10,26,38.5,0.0,0,0,-,2019,tight
Torrey Craig,DEN,28.0,14,10,35.3,14,24,58.3,64.6,29.4,11,20,55.0,5.9,3,4,75.0,2019,tight
Derrick White,SAS,24.0,7,7,32.0,13,24,54.2,54.2,29.3,13,22,59.1,2.7,0,2,0.0,2019,tight
Rudy Gobert,UTA,27.0,5,5,71.9,13,23,56.5,56.5,71.9,13,23,56.5,0.0,0,0,-,2019,tight
Patty Mills,SAS,30.0,7,7,53.5,11,23,47.8,52.2,30.2,9,13,69.2,23.3,2,10,20.0,2019,tight
Andrew Bogut,GSW,34.0,19,10,59.5,16,22,72.7,72.7,59.5,16,22,72.7,0.0,0,0,-,2019,tight
Pat Connaughton,MIL,26.0,15,12,28.6,15,22,68.2,68.2,27.3,15,21,71.4,1.3,0,1,0.0,2019,tight
Reggie Jackson,DET,29.0,4,4,33.8,13,22,59.1,61.4,32.3,12,21,57.1,1.5,1,1,100,2019,tight
Jarrett Allen,BKN,21.0,5,5,68.8,13,22,59.1,59.1,68.8,13,22,59.1,0.0,0,0,-,2019,tight
Caris LeVert,BKN,24.0,5,5,30.1,12,22,54.5,54.5,30.1,12,22,54.5,0.0,0,0,-,2019,tight
Ersan Ilyasova,MIL,32.0,15,11,27.2,10,22,45.5,50.0,19.8,8,16,50.0,7.4,2,6,33.3,2019,tight
Bojan Bogdanovic,IND,30.0,4,4,34.9,10,22,45.5,47.7,31.7,9,20,45.0,3.2,1,2,50.0,2019,tight
Luke Kennard,DET,23.0,4,4,46.8,9,22,40.9,47.7,40.4,6,19,31.6,6.4,3,3,100,2019,tight
Austin Rivers,HOU,26.0,10,8,35.5,7,22,31.8,34.1,32.3,6,20,30.0,3.2,1,2,50.0,2019,tight
Evan Turner,POR,30.0,16,13,48.9,6,22,27.3,27.3,48.9,6,22,27.3,0.0,0,0,-,2019,tight
Al Horford,BOS,33.0,9,8,19.1,9,21,42.9,42.9,19.1,9,21,42.9,0.0,0,0,-,2019,tight
Nikola Vucevic,ORL,28.0,5,5,36.2,8,21,38.1,38.1,36.2,8,21,38.1,0.0,0,0,-,2019,tight
Derrick Favors,UTA,27.0,5,5,55.6,15,20,75.0,75.0,55.6,15,20,75.0,0.0,0,0,-,2019,tight
Bryn Forbes,SAS,25.0,7,7,35.7,13,20,65.0,72.5,26.8,10,15,66.7,8.9,3,5,60.0,2019,tight
James Ennis III,PHI,28.0,11,10,31.3,12,20,60.0,65.0,23.4,10,15,66.7,7.8,2,5,40.0,2019,tight
Ricky Rubio,UTA,28.0,5,5,30.3,9,20,45.0,45.0,28.8,9,19,47.4,1.5,0,1,0.0,2019,tight
Spencer Dinwiddie,BKN,26.0,5,5,30.6,10,19,52.6,52.6,30.6,10,19,52.6,0.0,0,0,-,2019,tight
Evan Fournier,ORL,26.0,5,5,27.5,6,19,31.6,34.2,21.7,5,15,33.3,5.8,1,4,25.0,2019,tight
Steven Adams,OKC,25.0,5,5,42.9,14,18,77.8,77.8,42.9,14,18,77.8,0.0,0,0,-,2019,tight
Thaddeus Young,IND,31.0,4,4,42.9,11,18,61.1,61.1,42.9,11,18,61.1,0.0,0,0,-,2019,tight
Royce O'Neale,UTA,26.0,5,5,37.8,11,17,64.7,64.7,35.6,11,16,68.8,2.2,0,1,0.0,2019,tight
Tyreke Evans,IND,29.0,4,4,35.4,7,17,41.2,44.1,31.3,6,15,40.0,4.2,1,2,50.0,2019,tight
Alfonzo McKinnie,GSW,26.0,22,11,28.8,7,17,41.2,44.1,22.0,6,13,46.2,6.8,1,4,25.0,2019,tight
Gerald Green,HOU,33.0,11,8,42.5,2,17,11.8,17.6,12.5,0,5,0.0,30.0,2,12,16.7,2019,tight
Jakob Poeltl,SAS,23.0,7,6,44.4,11,16,68.8,68.8,44.4,11,16,68.8,0.0,0,0,-,2019,tight
DeMarcus Cousins,GSW,28.0,8,6,30.2,8,16,50.0,50.0,28.3,8,15,53.3,1.9,0,1,0.0,2019,tight
Greg Monroe,PHI,29.0,10,6,40.0,8,16,50.0,50.0,40.0,8,16,50.0,0.0,0,0,-,2019,tight
Jae Crowder,UTA,28.0,5,4,34.8,7,16,43.8,46.9,23.9,6,11,54.5,10.9,1,5,20.0,2019,tight
Malcolm Brogdon,MIL,26.0,7,6,19.5,9,15,60.0,60.0,19.5,9,15,60.0,0.0,0,0,-,2019,tight
Joe Harris,BKN,27.0,5,4,34.9,7,15,46.7,50.0,23.3,6,10,60.0,11.6,1,5,20.0,2019,tight
Michael Carter-Williams,ORL,27.0,5,5,48.4,7,15,46.7,46.7,48.4,7,15,46.7,0.0,0,0,-,2019,tight
Quinn Cook,GSW,26.0,17,9,21.4,6,15,40.0,43.3,18.6,5,13,38.5,2.9,1,2,50.0,2019,tight
Boban Marjanovic,PHI,30.0,11,7,35.0,9,14,64.3,64.3,35.0,9,14,64.3,0.0,0,0,-,2019,tight
Blake Griffin,DET,30.0,2,2,35.9,7,14,50.0,53.6,30.8,6,12,50.0,5.1,1,2,50.0,2019,tight
Terry Rozier,BOS,25.0,9,6,23.7,6,14,42.9,46.4,15.3,5,9,55.6,8.5,1,5,20.0,2019,tight
Wayne Ellington,DET,31.0,4,4,40.0,3,14,21.4,28.6,20.0,1,7,14.3,20.0,2,7,28.6,2019,tight
Meyers Leonard,POR,27.0,11,6,20.0,9,13,69.2,69.2,18.5,9,12,75.0,1.5,0,1,0.0,2019,tight
P.J. Tucker,HOU,34.0,11,6,14.8,6,13,46.2,46.2,14.8,6,13,46.2,0.0,0,0,-,2019,tight
Sterling Brown,MIL,24.0,11,5,35.1,4,13,30.8,30.8,29.7,4,11,36.4,5.4,0,2,0.0,2019,tight
Jerami Grant,OKC,25.0,5,5,30.0,7,12,58.3,62.5,27.5,6,11,54.5,2.5,1,1,100,2019,tight
Khem Birch,ORL,26.0,5,4,66.7,6,12,50.0,50.0,66.7,6,12,50.0,0.0,0,0,-,2019,tight
Ish Smith,DET,30.0,4,4,31.6,2,12,16.7,16.7,31.6,2,12,16.7,0.0,0,0,-,2019,tight
JaMychal Green,LAC,29.0,6,4,25.6,5,11,45.5,50.0,18.6,4,8,50.0,7.0,1,3,33.3,2019,tight
Marco Belinelli,SAS,33.0,7,4,28.9,4,11,36.4,45.5,18.4,2,7,28.6,10.5,2,4,50.0,2019,tight
Jodie Meeks,TOR,31.0,14,7,37.9,4,11,36.4,40.9,27.6,3,8,37.5,10.3,1,3,33.3,2019,tight
Rondae Hollis-Jefferson,BKN,24.0,4,4,33.3,3,11,27.3,27.3,33.3,3,11,27.3,0.0,0,0,-,2019,tight
Shai Gilgeous-Alexander,LAC,20.0,6,4,18.3,3,11,27.3,27.3,18.3,3,11,27.3,0.0,0,0,-,2019,tight
Jordan Bell,GSW,24.0,15,8,32.3,8,10,80.0,80.0,32.3,8,10,80.0,0.0,0,0,-,2019,tight
D.J. Augustin,ORL,31.0,5,4,24.4,7,10,70.0,75.0,19.5,6,8,75.0,4.9,1,2,50.0,2019,tight
Nerlens Noel,OKC,25.0,5,5,50.0,7,10,70.0,70.0,50.0,7,10,70.0,0.0,0,0,-,2019,tight
Darren Collison,IND,31.0,4,3,22.2,5,10,50.0,55.0,17.8,4,8,50.0,4.4,1,2,50.0,2019,tight
Jonathan Isaac,ORL,21.0,5,4,25.0,3,10,30.0,30.0,22.5,3,9,33.3,2.5,0,1,0.0,2019,tight
Domantas Sabonis,IND,23.0,4,3,31.0,7,9,77.8,77.8,31.0,7,9,77.8,0.0,0,0,-,2019,tight
