PLAYER,TEAM,GP,W,L,MIN,Touches,PaintTouches,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,Pass,Pass%,AST,AST%,TO,TOV%,PF,PF%
Romeo Langford,BOS,4,1,3,109,85,6,2,4,50.0,2,2,100.0,6,100.0,1,16.7,0,0.0,0,0.0,1,16.7
Rondae Hollis-Jefferson,POR,5,1,4,36,35,6,3,4,75.0,2,2,100.0,8,133.3,1,16.7,0,0.0,0,0.0,1,16.7
Royce O'Neale,UTA,11,6,5,404,773,17,5,7,71.4,4,4,100.0,14,82.4,5,29.4,2,11.8,1,5.9,2,11.8
Rudy Gobert,UTA,11,6,5,376,338,107,48,63,76.2,22,36,61.1,119,111.2,13,12.1,1,0.9,7,6.5,18,16.8
Rui Hachimura,WAS,5,1,4,173,231,14,5,8,62.5,3,4,75.0,13,92.9,3,21.4,0,0.0,0,0.0,2,14.3
Russell Westbrook,WAS,5,1,4,186,476,15,4,10,40.0,1,2,50.0,9,60.0,3,20.0,0,0.0,0,0.0,1,6.7
Sam Merrill,MIL,8,6,2,30,36,1,1,1,100.0,0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0
Semi Ojeleye,BOS,2,0,2,12,9,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Serge Ibaka,LAC,2,0,2,18,27,7,3,3,100.0,4,4,100.0,10,142.9,1,14.3,1,14.3,1,14.3,1,14.3
Seth Curry,PHI,12,7,5,381,491,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Shake Milton,PHI,12,7,5,121,226,2,2,2,100.0,0,0,0.0,4,200.0,0,0.0,0,0.0,0,0.0,0,0.0
Shaquille Harrison,DEN,9,4,5,40,51,4,1,1,100.0,0,0,0.0,2,50.0,1,25.0,0,0.0,1,25.0,0,0.0
Skylar Mays,ATL,7,2,5,17,29,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Solomon Hill,ATL,14,7,7,145,126,6,2,4,50.0,0,0,0.0,4,66.7,2,33.3,0,0.0,0,0.0,0,0.0
T.J. Leaf,POR,3,1,2,7,9,2,2,2,100.0,0,0,0.0,4,200.0,0,0.0,0,0.0,0,0.0,0,0.0
Tacko Fall,BOS,1,0,1,1,1,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Taj Gibson,NYK,5,1,4,138,186,45,12,17,70.6,0,0,0.0,25,55.6,23,51.1,2,4.4,1,2.2,0,0.0
Talen Horton-Tucker,LAL,4,1,3,48,85,2,2,2,100.0,0,0,0.0,5,250.0,0,0.0,0,0.0,0,0.0,0,0.0
Terance Mann,LAC,19,10,9,378,398,34,16,19,84.2,2,4,50.0,37,108.8,9,26.5,1,2.9,1,2.9,2,5.9
Thanasis Antetokounmpo,MIL,13,9,4,45,59,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tim Hardaway Jr.,DAL,7,3,4,262,325,5,2,4,50.0,0,0,0.0,4,80.0,1,20.0,0,0.0,0,0.0,0,0.0
Timothe Luwawu-Cabarrot,BKN,7,5,2,25,39,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
Tobias Harris,PHI,12,7,5,438,930,22,9,14,64.3,1,2,50.0,19,86.4,4,18.2,2,9.1,1,4.5,1,4.5
Tony Snell,ATL,9,5,4,66,72,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Torrey Craig,PHX,22,14,8,266,282,32,9,17,52.9,0,0,0.0,19,59.4,9,28.1,1,3.1,3,9.4,0,0.0
Trae Young,ATL,16,9,7,603,1451,10,2,4,50.0,0,0,0.0,4,40.0,6,60.0,1,10.0,0,0.0,0,0.0
Tremont Waters,BOS,3,0,3,6,16,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Trent Forrest,UTA,4,1,3,10,19,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Trevor Ariza,MIA,4,0,4,96,125,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
Trey Burke,DAL,2,0,2,17,22,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tristan Thompson,BOS,5,1,4,132,157,56,17,31,54.8,11,14,78.6,45,80.4,15,26.8,1,1.8,2,3.6,7,12.5
Ty-Shon Alexander,PHX,1,0,1,1,2,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tyler Herro,MIA,4,0,4,93,153,2,1,2,50.0,0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0
Tyler Johnson,BKN,8,5,3,69,83,1,1,1,100.0,0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0
Tyrese Maxey,PHI,12,7,5,157,337,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Tyus Jones,MEM,5,1,4,47,97,1,0,0,0.0,2,2,100.0,2,200.0,0,0.0,0,0.0,0,0.0,1,100.0
Udoka Azubuike,UTA,1,0,1,1,1,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Vlatko Cancar,DEN,5,1,4,21,24,2,0,0,0.0,0,0,0.0,0,0.0,1,50.0,1,50.0,1,50.0,0,0.0
Wesley Matthews,LAL,6,2,4,110,105,8,2,4,50.0,2,2,100.0,6,75.0,3,37.5,1,12.5,0,0.0,1,12.5
Will Barton,DEN,3,0,3,83,139,5,3,3,100.0,0,0,0.0,6,120.0,2,40.0,1,20.0,0,0.0,0,0.0
Willie Cauley-Stein,DAL,6,3,3,63,84,15,5,8,62.5,2,2,100.0,12,80.0,3,20.0,1,6.7,3,20.0,0,0.0
Xavier Tillman,MEM,3,1,2,18,24,2,0,1,0.0,0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0
Yogi Ferrell,LAC,9,8,1,15,25,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Zeke Nnaji,DEN,5,1,4,18,15,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,1,100.0,0,0.0,0,0.0
