Player,Team,GP,W,L,MIN,PTS,TOUCHES,Front CTTouches,Time OfPoss,Avg Sec PerTouch,Avg Drib PerTouch,PTS PerTouch,ElbowTouches,PostUps,PaintTouches,PTS PerElbow Touch,PTS PerPost Touch,PTS PerPaint Touch,PLAYER_ID,TEAM_ID
Robert Covington,POR,6,2,4,228.0,56,291,99,7.0,1.45,0.28,0.192,5,0,13,0.4,0.0,0.923,203496,1610612757
Robert Williams III,BOS,3,1,2,46.0,19,55,42,1.1,1.25,0.38,0.345,3,4,15,0.0,0.0,1.267,1629057,1610612738
Robin Lopez,WAS,5,1,4,73.0,37,61,50,2.0,2.01,0.95,0.607,3,10,22,1.333,1.0,1.182,201577,1610612764
Romeo Langford,BOS,4,1,3,109.0,36,85,59,2.9,2.01,0.95,0.424,1,0,6,0.0,0.0,1.0,1629641,1610612738
Rondae Hollis-Jefferson,POR,5,1,4,36.0,10,35,13,0.9,1.56,0.6,0.286,1,0,6,0.0,0.0,1.333,1626178,1610612757
Royce O'Neale,UTA,11,6,5,404.0,124,773,313,20.1,1.56,0.69,0.16,3,1,17,0.0,0.0,0.824,1626220,1610612762
Rudy Gobert,UTA,11,6,5,376.0,162,338,189,7.5,1.32,0.29,0.479,28,3,107,0.75,0.667,1.112,203497,1610612762
Rui Hachimura,WAS,5,1,4,173.0,74,231,96,6.6,1.71,0.71,0.32,8,8,14,0.25,0.75,0.929,1629060,1610612764
Russell Westbrook,WAS,5,1,4,186.0,95,476,153,40.5,5.1,4.6,0.2,1,4,15,2.0,0.5,0.6,201566,1610612764
Sam Merrill,MIL,8,6,2,30.0,5,36,18,1.9,3.22,2.7,0.139,0,0,1,0.0,0.0,2.0,1630241,1610612749
Semi Ojeleye,BOS,2,0,2,12.0,1,9,4,0.3,1.78,0.89,0.111,0,0,0,0.0,0.0,0.0,1628400,1610612738
Serge Ibaka,LAC,2,0,2,18.0,10,27,14,0.6,1.33,0.33,0.37,0,2,7,0.0,0.0,1.429,201586,1610612746
Seth Curry,PHI,12,7,5,381.0,226,491,387,22.2,2.72,1.89,0.46,3,0,0,0.0,0.0,0.0,203552,1610612755
Shake Milton,PHI,12,7,5,121.0,52,226,116,18.2,4.84,4.21,0.23,0,0,2,0.0,0.0,2.0,1629003,1610612755
Shaquille Harrison,DEN,9,4,5,40.0,9,51,19,2.9,3.46,2.92,0.176,0,0,4,0.0,0.0,0.5,1627885,1610612743
Skylar Mays,ATL,7,2,5,17.0,8,29,13,2.3,4.83,3.72,0.276,0,0,0,0.0,0.0,0.0,1630219,1610612737
Solomon Hill,ATL,14,7,7,145.0,17,126,68,3.9,1.88,0.84,0.135,0,1,6,0.0,0.0,0.667,203524,1610612737
T.J. Leaf,POR,3,1,2,7.0,6,9,6,0.3,1.88,0.89,0.667,0,0,2,0.0,0.0,2.0,1628388,1610612757
Tacko Fall,BOS,1,0,1,1.0,0,1,0,0.0,1.36,0.0,0.0,0,0,0,0.0,0.0,0.0,1629605,1610612738
Taj Gibson,NYK,5,1,4,138.0,25,186,83,4.2,1.35,0.63,0.134,11,3,45,0.0,0.0,0.556,201959,1610612752
Talen Horton-Tucker,LAL,4,1,3,48.0,26,85,42,5.5,3.89,3.04,0.306,0,0,2,0.0,0.0,2.5,1629659,1610612747
Terance Mann,LAC,19,10,9,378.0,144,398,239,18.0,2.71,1.99,0.362,19,1,34,0.474,0.0,1.088,1629611,1610612746
Thanasis Antetokounmpo,MIL,13,9,4,45.0,9,59,16,3.6,3.68,3.19,0.153,3,1,1,0.0,0.0,0.0,203648,1610612749
Tim Hardaway Jr.,DAL,7,3,4,262.0,119,325,202,13.3,2.46,1.61,0.366,1,1,5,0.0,0.0,0.8,203501,1610612742
Timothe Luwawu-Cabarrot,BKN,7,5,2,25.0,8,39,28,1.3,1.94,0.95,0.205,0,0,1,0.0,0.0,0.0,1627789,1610612751
Tobias Harris,PHI,12,7,5,438.0,261,930,514,47.4,3.06,2.12,0.281,12,36,22,0.917,0.75,0.864,202699,1610612755
Tony Snell,ATL,9,5,4,66.0,5,72,40,2.6,2.2,1.13,0.069,0,0,0,0.0,0.0,0.0,203503,1610612737
Torrey Craig,PHX,22,14,8,266.0,87,282,133,8.0,1.7,0.73,0.309,7,1,32,0.571,0.0,0.594,1628470,1610612756
Trae Young,ATL,16,9,7,603.0,461,1451,420,153.4,6.34,6.02,0.318,4,0,10,0.75,0.0,0.4,1629027,1610612737
Tremont Waters,BOS,3,0,3,6.0,4,16,6,1.1,4.14,3.87,0.25,0,0,0,0.0,0.0,0.0,1629682,1610612738
Trent Forrest,UTA,4,1,3,10.0,4,19,3,2.5,7.92,8.16,0.211,0,0,0,0.0,0.0,0.0,1630235,1610612762
Trevor Ariza,MIA,4,0,4,96.0,19,125,55,3.5,1.66,0.52,0.152,1,2,1,0.0,1.0,0.0,2772,1610612748
Trey Burke,DAL,2,0,2,17.0,1,22,15,1.0,2.61,2.09,0.045,1,0,1,0.0,0.0,0.0,203504,1610612742
Tristan Thompson,BOS,5,1,4,132.0,52,157,100,4.2,1.59,0.57,0.331,16,8,56,0.75,0.0,0.804,202684,1610612738
Ty-Shon Alexander,PHX,1,0,1,1.0,2,2,0,0.1,3.46,4.0,1.0,0,0,0,0.0,0.0,0.0,1630234,1610612756
Tyler Herro,MIA,4,0,4,93.0,37,153,70,8.3,3.25,2.75,0.242,4,0,2,0.0,0.0,1.0,1629639,1610612748
Tyler Johnson,BKN,8,5,3,69.0,17,83,50,3.1,2.23,1.45,0.205,1,0,1,2.0,0.0,2.0,204020,1610612751
Tyrese Maxey,PHI,12,7,5,156.0,76,337,149,25.4,4.53,4.05,0.226,0,0,0,0.0,0.0,0.0,1630178,1610612755
Tyus Jones,MEM,5,1,4,47.0,15,97,31,7.4,4.6,4.11,0.155,0,0,1,0.0,0.0,2.0,1626145,1610612763
Udoka Azubuike,UTA,1,0,1,1.0,0,1,0,0.0,1.24,0.0,0.0,0,0,0,0.0,0.0,0.0,1628962,1610612762
Vlatko Čančar,DEN,5,1,4,21.0,11,24,12,1.5,3.87,2.54,0.458,1,1,2,0.0,2.0,0.0,1628427,1610612743
Wesley Matthews,LAL,6,2,4,110.0,33,105,72,2.3,1.33,0.39,0.314,1,2,8,0.0,0.0,0.75,202083,1610612747
Will Barton,DEN,3,0,3,83.0,49,139,73,9.0,3.9,2.98,0.353,2,1,5,1.0,0.0,1.2,203115,1610612743
Willie Cauley-Stein,DAL,6,3,3,63.0,15,84,38,1.8,1.3,0.38,0.179,3,0,15,1.667,0.0,0.8,1626161,1610612742
Xavier Tillman,MEM,3,1,2,18.0,2,24,15,0.7,1.67,0.92,0.083,1,0,2,0.0,0.0,0.0,1630214,1610612763
Yogi Ferrell,LAC,9,8,1,15.0,4,25,11,2.8,6.75,6.12,0.16,1,0,0,0.0,0.0,0.0,1627812,1610612746
Zeke Nnaji,DEN,5,1,4,18.0,12,15,12,0.3,1.39,0.73,0.8,0,1,1,0.0,0.0,0.0,1630192,1610612743
