Player,Team,GP,W,L,MIN,PTS,TOUCHES,Front CTTouches,Time OfPoss,Avg Sec PerTouch,Avg Drib PerTouch,PTS PerTouch,ElbowTouches,PostUps,PaintTouches,PTS PerElbow Touch,PTS PerPost Touch,PTS PerPaint Touch,PLAYER_ID,TEAM_ID
Jake Layman,POR,35,16,19,249.0,78,309,229,9.3,1.8,0.82,0.252,2,1,11,1.0,0.0,0.364,1627774,1610612757
Jakob Pöltl,TOR,53,37,16,621.0,165,715,367,14.9,1.25,0.28,0.231,38,12,172,0.421,0.333,0.767,1627751,1610612761
Jamal Crawford,LAC,82,51,31,2157.0,1008,3400,1992,219.4,3.87,3.64,0.296,29,4,21,0.414,0.25,0.762,2037,1610612746
Jamal Murray,DEN,81,39,42,1754.0,803,2987,1531,188.0,3.78,3.38,0.269,40,2,76,0.55,0.0,0.684,1627750,1610612743
Jameer Nelson,DEN,74,33,41,2021.0,676,4316,1628,338.8,4.71,4.65,0.157,26,2,38,0.5,0.0,0.579,2749,1610612743
James Ennis III,MEM,64,32,32,1501.0,429,1581,1058,53.3,2.02,1.09,0.271,30,17,103,0.733,0.471,0.738,203516,1610612763
James Harden,HOU,81,54,27,2947.0,2356,7782,2210,749.9,5.78,4.96,0.303,66,78,104,0.485,0.577,0.49,201935,1610612745
James Johnson,MIA,76,40,36,2085.0,975,4396,2055,200.7,2.74,2.09,0.222,122,120,121,0.369,0.233,0.512,201949,1610612748
James Jones,CLE,48,28,20,381.0,132,541,266,14.6,1.62,0.37,0.244,11,7,10,0.0,1.286,0.7,2592,1610612739
James Michael McAdoo,GSW,52,43,9,457.0,147,741,452,19.5,1.58,0.48,0.198,72,30,125,0.292,0.267,0.76,203949,1610612744
James Young,BOS,29,16,13,220.0,68,230,176,6.2,1.62,0.66,0.296,3,1,10,0.0,2.0,1.3,203923,1610612738
Jared Dudley,PHX,64,17,47,1362.0,434,2978,1643,71.7,1.45,0.47,0.146,65,55,65,0.385,0.327,0.677,201162,1610612756
Jared Sullinger,TOR,11,2,9,118.0,37,192,121,5.0,1.55,0.52,0.193,9,6,24,0.222,0.167,0.708,203096,1610612761
Jarell Eddie,PHX,5,0,5,62.0,24,60,48,1.5,1.51,0.7,0.4,0,0,2,0.0,0.0,2.0,204067,1610612756
Jarell Martin,MEM,42,23,19,558.0,165,947,420,28.6,1.81,0.56,0.174,25,12,74,0.4,0.5,0.649,1626185,1610612763
Jarnell Stokes,DEN,2,0,2,7.0,3,7,5,0.1,1.19,0.14,0.429,0,1,5,0.0,2.0,0.8,203950,1610612743
Jarrett Jack,NOP,2,1,1,33.0,6,61,31,3.6,3.5,2.95,0.098,1,0,0,2.0,0.0,0.0,101127,1610612740
Jarrod Uthoff,DAL,9,2,7,115.0,40,169,109,5.5,1.95,0.63,0.237,6,8,19,0.5,0.0,0.526,1627784,1610612742
Jason Smith,WAS,74,45,29,1068.0,420,1877,882,40.4,1.29,0.18,0.224,112,12,89,0.313,0.0,0.787,201160,1610612764
Jason Terry,MIL,74,37,37,1365.0,307,1614,963,54.5,2.03,1.38,0.19,32,3,26,0.188,0.667,0.385,1891,1610612749
Jaylen Brown,BOS,78,50,28,1341.0,515,1709,1221,58.6,2.06,1.3,0.301,30,50,126,0.5,0.62,0.833,1627759,1610612738
Jeff Green,ORL,69,26,43,1534.0,638,2250,1570,87.6,2.34,1.1,0.284,44,107,81,0.659,0.458,0.864,201145,1610612753
Jeff Teague,IND,81,42,39,2632.0,1240,6206,2023,565.1,5.46,5.41,0.2,37,14,50,0.378,0.286,0.58,201952,1610612754
Jeff Withey,UTA,51,33,18,432.0,146,652,352,14.2,1.31,0.23,0.224,54,9,133,0.556,0.0,0.842,203481,1610612762
Jerami Grant,OKC,80,43,37,1531.0,437,1883,1055,50.3,1.6,0.55,0.232,54,17,76,0.463,0.294,0.842,203924,1610612760
Jeremy Lamb,CHA,62,27,35,1143.0,603,1651,1161,96.7,3.51,2.7,0.365,36,5,59,0.944,1.6,0.966,203087,1610612766
Jeremy Lin,BKN,35,13,22,858.0,511,2152,780,167.1,4.66,4.39,0.237,28,23,33,0.429,0.435,0.515,202391,1610612751
Jerian Grant,CHI,63,29,34,1028.0,370,1752,841,115.9,3.97,3.71,0.211,10,22,12,0.6,0.5,0.333,1626170,1610612741
Jerryd Bayless,PHI,3,1,2,71.0,33,211,90,16.9,4.79,4.26,0.156,0,0,2,0.0,0.0,0.0,201573,1610612755
Jimmy Butler,CHI,76,40,36,2809.0,1816,5345,3265,399.5,4.48,3.53,0.34,166,266,280,0.482,0.414,0.732,202710,1610612741
Joakim Noah,NYK,46,17,29,1015.0,232,2194,1180,54.0,1.48,0.43,0.106,149,34,281,0.228,0.206,0.552,201149,1610612752
Jodie Meeks,ORL,36,14,22,738.0,327,873,708,27.2,1.87,1.33,0.375,18,0,13,0.5,0.0,1.308,201975,1610612753
Joe Harris,BKN,51,10,41,1116.0,423,1504,1132,46.8,1.87,1.17,0.281,38,1,52,0.658,0.0,0.808,203925,1610612751
Joe Ingles,UTA,82,51,31,1972.0,581,2996,2147,140.0,2.8,1.77,0.194,35,14,37,0.257,0.071,0.432,204060,1610612762
Joe Johnson,UTA,78,47,31,1843.0,715,2784,1937,129.2,2.79,1.86,0.257,47,131,53,0.447,0.29,0.698,2207,1610612762
Joe Young,IND,32,18,14,132.0,63,323,121,29.3,5.44,5.1,0.195,1,0,5,2.0,0.0,1.2,1626202,1610612754
Joel Anthony,SAS,19,15,4,122.0,25,123,66,3.6,1.75,0.36,0.203,16,3,28,0.188,0.0,0.536,201202,1610612759
Joel Bolomboy,UTA,12,8,4,53.0,22,84,41,2.5,1.76,0.57,0.262,7,2,21,0.571,1.5,0.762,1627762,1610612762
Joel Embiid,PHI,31,13,18,786.0,627,1964,1422,67.9,2.07,0.78,0.319,95,337,190,0.295,0.555,0.847,203954,1610612755
Joffrey Lauvergne,CHI,70,41,29,980.0,375,1610,947,43.1,1.61,0.55,0.233,116,64,216,0.414,0.484,0.639,203530,1610612741
John Henson,MIL,58,26,32,1122.0,392,1366,931,34.9,1.53,0.36,0.287,236,73,378,0.14,0.37,0.788,203089,1610612749
John Jenkins,PHX,4,0,4,13.0,7,17,12,0.6,2.18,1.18,0.412,0,0,0,0.0,0.0,0.0,203098,1610612756
John Lucas III,MIN,5,3,2,11.0,2,17,8,1.1,4.03,3.76,0.118,0,0,0,0.0,0.0,0.0,101249,1610612750
John Wall,WAS,78,48,30,2836.0,1805,6962,1852,741.0,6.39,5.95,0.259,45,17,78,0.289,0.412,0.564,202322,1610612764
Johnny O'Bryant III,CHA,11,4,7,81.0,38,96,68,2.7,1.71,0.6,0.396,12,9,19,0.583,0.444,0.579,203948,1610612766
Jon Leuer,DET,75,34,41,1944.0,767,3393,1881,89.4,1.58,0.57,0.226,130,84,229,0.477,0.679,1.031,202720,1610612765
Jonas Jerebko,BOS,78,51,27,1232.0,299,2279,1219,56.0,1.47,0.44,0.131,29,10,101,0.345,0.4,0.634,201973,1610612738
Jonas Valančiūnas,TOR,79,49,30,2043.0,949,3585,1836,104.7,1.75,0.38,0.265,242,344,555,0.624,0.587,0.908,202685,1610612761
Jonathan Gibson,DAL,17,4,13,231.0,106,583,247,42.8,4.4,4.21,0.182,3,0,1,0.667,0.0,0.0,1626780,1610612742
Jonathon Simmons,SAS,77,60,17,1376.0,477,2090,1421,102.9,2.95,2.32,0.228,31,6,64,0.677,0.333,0.703,203613,1610612759
Jordan Clarkson,LAL,82,26,56,2397.0,1205,3808,2212,249.7,3.93,3.05,0.316,48,17,102,0.625,0.529,0.775,203903,1610612747
Jordan Crawford,NOP,19,9,10,442.0,267,770,506,38.2,2.97,2.31,0.347,10,2,5,0.6,0.0,0.4,202348,1610612740
Jordan Farmar,SAC,2,1,1,35.0,12,100,46,7.6,4.58,4.38,0.12,0,0,0,0.0,0.0,0.0,200770,1610612758
Jordan Hill,MIN,7,2,5,47.0,12,55,33,2.0,2.17,0.67,0.218,5,6,10,0.0,0.333,0.6,201941,1610612750
Jordan McRae,CLE,37,26,11,384.0,161,531,291,29.9,3.38,2.74,0.303,4,1,13,0.0,0.0,0.846,203895,1610612739
Jordan Mickey,BOS,25,9,16,141.0,38,253,159,6.9,1.64,0.74,0.15,13,6,30,0.615,0.0,0.733,1626175,1610612738
Jose Calderon,ATL,41,15,26,539.0,141,1307,544,88.6,4.07,3.7,0.108,8,2,16,0.5,0.0,0.563,101181,1610612737
Josh Huestis,OKC,2,0,2,31.0,14,39,28,0.7,1.09,0.23,0.359,0,0,3,0.0,0.0,1.333,203962,1610612760
Josh McRoberts,MIA,22,6,16,381.0,107,890,490,31.1,2.1,0.93,0.12,52,25,45,0.154,0.0,0.578,201177,1610612748
Josh Richardson,MIA,53,23,30,1614.0,539,2693,1404,167.4,3.73,3.23,0.2,30,2,49,0.233,1.0,0.388,1626196,1610612748
Jrue Holiday,NOP,67,32,35,2190.0,1029,5493,2298,389.4,4.25,3.96,0.187,39,23,88,0.333,0.174,0.739,201950,1610612740
Juancho Hernangomez,DEN,61,29,32,839.0,301,1080,612,28.4,1.58,0.58,0.279,14,16,97,1.071,0.438,0.825,1627823,1610612743
Julius Randle,LAL,74,24,50,2132.0,975,4102,2323,179.7,2.63,1.47,0.238,222,241,330,0.486,0.407,0.873,203944,1610612747
Justin Anderson,PHI,74,23,51,1225.0,532,2085,1358,75.2,2.16,0.92,0.255,40,6,98,0.825,0.0,0.776,1626147,1610612755
Justin Hamilton,BKN,63,14,49,1153.0,437,2037,1233,42.0,1.24,0.37,0.215,78,47,195,0.59,0.319,0.903,203120,1610612751
Justin Harper,PHI,3,1,2,31.0,12,58,41,1.3,1.35,0.46,0.207,4,1,4,0.5,0.0,0.5,202712,1610612755
Justin Holiday,NYK,82,31,51,1639.0,629,2293,1728,71.9,1.88,1.05,0.274,52,5,87,0.596,0.8,0.943,203200,1610612752
Justise Winslow,MIA,18,4,14,625.0,196,1155,605,60.0,3.12,2.41,0.17,32,13,48,0.219,0.462,0.5,1626159,1610612748
Jusuf Nurkić,POR,64,33,31,1383.0,659,2832,1685,83.9,1.78,0.58,0.233,193,319,378,0.596,0.53,0.743,203994,1610612757
KJ McDaniels,BKN,49,28,21,505.0,206,552,398,21.8,2.37,1.5,0.373,10,2,42,1.0,1.0,0.857,203909,1610612751
Karl-Anthony Towns,MIN,82,31,51,3030.0,2061,5756,3588,185.0,1.93,0.57,0.358,289,900,687,0.734,0.592,1.01,1626157,1610612750
Kawhi Leonard,SAS,73,54,19,2442.0,1850,4195,2958,259.0,3.71,3.06,0.441,123,271,153,0.691,0.554,0.843,202695,1610612759
Kay Felder,CLE,42,25,17,386.0,166,793,242,74.6,5.65,5.95,0.209,3,0,7,0.0,0.0,0.286,1627770,1610612739
Kelly Olynyk,BOS,75,49,26,1538.0,678,3208,2006,88.9,1.66,0.58,0.211,77,87,249,0.623,0.736,0.9,203482,1610612738
Kelly Oubre Jr.,WAS,79,47,32,1605.0,501,1721,1152,54.0,1.88,0.91,0.291,25,7,104,0.56,0.714,0.808,1626162,1610612764
Kemba Walker,CHA,79,36,43,2739.0,1830,6787,2349,650.2,5.75,5.72,0.27,38,2,59,0.395,0.0,0.576,202689,1610612766
Kenneth Faried,DEN,60,28,32,1280.0,572,1876,981,52.6,1.68,0.65,0.305,120,63,378,0.708,0.651,0.934,202702,1610612743
Kent Bazemore,ATL,73,39,34,1963.0,801,3068,2004,127.6,2.5,1.79,0.261,43,3,102,0.419,1.0,0.657,203145,1610612737
Kentavious Caldwell-Pope,DET,76,33,43,2528.0,1047,3102,2459,117.2,2.27,1.48,0.338,62,3,85,0.565,0.667,0.518,203484,1610612765
Kevin Durant,GSW,62,51,11,2070.0,1555,3788,2380,168.7,2.67,1.63,0.411,167,231,173,0.778,0.489,1.127,201142,1610612744
Kevin Love,CLE,60,40,20,1885.0,1142,3602,2040,103.5,1.72,0.46,0.317,116,338,274,0.345,0.618,0.734,201567,1610612739
Kevin Seraphin,IND,48,23,25,539.0,222,805,472,22.2,1.65,0.52,0.276,79,88,135,0.405,0.614,0.807,202338,1610612754
Kevon Looney,GSW,53,44,9,447.0,135,715,423,18.5,1.55,0.47,0.189,46,26,133,0.304,0.077,0.752,1626172,1610612744
Khris Middleton,MIL,29,19,10,889.0,426,1586,938,83.7,3.17,2.35,0.269,43,65,19,0.233,0.462,1.211,203114,1610612749
Klay Thompson,GSW,78,66,12,2649.0,1742,3730,2915,128.8,2.07,1.44,0.467,166,69,196,0.657,0.565,1.036,202691,1610612744
Kosta Koufos,SAC,71,27,44,1419.0,470,2062,1122,54.5,1.58,0.41,0.228,220,110,431,0.436,0.436,0.798,201585,1610612758
Kris Dunn,MIN,78,30,48,1333.0,293,2702,955,213.2,4.73,4.09,0.108,18,2,42,0.5,0.0,0.619,1627739,1610612750
Kris Humphries,ATL,56,31,25,689.0,257,1434,825,35.7,1.49,0.42,0.179,106,17,140,0.245,0.588,0.529,2743,1610612737
Kristaps Porziņģis,NYK,66,26,40,2164.0,1196,3990,2625,104.6,1.57,0.48,0.3,264,266,325,0.515,0.541,0.871,204001,1610612752
Kyle Anderson,SAS,71,53,18,1011.0,243,1503,911,62.7,2.5,1.48,0.162,19,16,86,0.211,0.313,0.791,203937,1610612759
Kyle Korver,CLE,67,33,34,1753.0,678,1976,1481,49.6,1.5,0.58,0.343,26,5,31,0.308,1.0,0.677,2594,1610612739
Kyle Lowry,TOR,59,35,24,2210.0,1321,4987,2043,404.8,4.87,4.44,0.265,35,15,73,0.486,0.0,0.589,200768,1610612761
Kyle O'Quinn,NYK,79,29,50,1229.0,496,2417,1397,69.3,1.72,0.3,0.205,215,89,319,0.335,0.382,0.705,203124,1610612752
Kyle Singler,OKC,32,15,17,385.0,88,399,267,10.5,1.58,0.71,0.221,8,0,15,0.25,0.0,0.8,202713,1610612760
Kyle Wiltjer,HOU,14,12,2,44.0,13,86,52,2.3,1.59,0.73,0.151,0,2,3,0.0,0.0,0.333,1627787,1610612745
Kyrie Irving,CLE,72,47,25,2525.0,1816,5691,2179,480.9,5.07,4.87,0.319,88,66,111,0.739,0.712,0.667,202681,1610612739
LaMarcus Aldridge,SAS,71,52,19,2301.0,1230,3843,2828,127.8,2.0,0.84,0.32,245,718,377,0.29,0.468,0.899,200746,1610612759
Lamar Patterson,ATL,5,1,4,40.0,9,86,40,5.4,3.8,3.15,0.105,1,0,2,0.0,0.0,0.0,203934,1610612737
Lance Stephenson,IND,18,8,10,362.0,122,642,343,52.6,4.92,4.62,0.19,6,5,9,0.333,0.0,0.778,202362,1610612754
Lance Thomas,NYK,46,15,31,968.0,275,1371,939,38.4,1.68,0.44,0.201,41,16,53,0.244,0.5,0.528,202498,1610612752
Langston Galloway,SAC,74,29,45,1494.0,585,2189,1298,116.6,3.2,2.79,0.267,37,4,35,0.27,0.0,0.514,204038,1610612758
Larry Nance Jr.,LAL,63,21,42,1442.0,449,2310,1267,58.4,1.52,0.43,0.194,216,65,303,0.338,0.277,0.683,1626204,1610612747
Larry Sanders,CLE,5,2,3,13.0,4,20,10,0.6,1.81,0.6,0.2,2,2,6,0.0,0.0,0.667,202336,1610612739
Lavoy Allen,IND,60,31,29,868.0,177,1399,698,33.9,1.45,0.27,0.127,89,43,202,0.236,0.233,0.559,202730,1610612754
LeBron James,CLE,74,51,23,2795.0,1954,6521,3198,474.3,4.36,3.28,0.3,243,290,279,0.531,0.41,0.921,2544,1610612739
Leandro Barbosa,PHX,65,19,46,940.0,413,1400,1025,67.8,2.9,2.52,0.295,19,3,24,0.316,0.0,0.667,2571,1610612756
Lou Williams,HOU,81,34,47,1993.0,1421,3561,1883,223.9,3.77,3.12,0.399,20,4,46,0.3,0.0,0.674,101150,1610612745
Luc Mbah a Moute,LAC,80,49,31,1787.0,484,1608,1022,44.4,1.66,0.8,0.301,38,11,112,0.474,0.273,0.786,201601,1610612746
Lucas Nogueira,TOR,56,33,23,1067.0,247,1172,612,20.4,1.04,0.24,0.211,108,8,241,0.204,0.25,0.788,203512,1610612761
Luis Scola,BKN,35,7,28,443.0,175,845,533,20.3,1.44,0.51,0.207,34,46,80,0.324,0.543,0.775,2449,1610612751
Luke Babbitt,MIA,68,35,33,1065.0,324,1783,889,43.2,1.45,0.54,0.182,17,5,15,0.353,0.0,0.267,202337,1610612748
Luol Deng,LAL,56,18,38,1486.0,425,2106,1246,69.7,1.99,1.08,0.202,42,50,111,0.667,0.4,0.802,2736,1610612747
Malachi Richardson,SAC,22,9,13,198.0,79,258,183,11.0,2.57,1.78,0.306,4,0,2,0.0,0.0,1.0,1627781,1610612758
Malcolm Brogdon,MIL,75,38,37,1982.0,767,4293,1785,315.5,4.41,4.38,0.179,58,37,118,0.552,0.324,0.602,1627763,1610612749
Malcolm Delaney,ATL,73,37,36,1248.0,391,2698,1131,219.4,4.88,4.56,0.145,11,2,21,0.0,0.0,0.381,1627098,1610612737
Malik Beasley,DEN,21,11,10,162.0,79,210,142,7.4,2.12,1.42,0.376,3,0,8,0.0,0.0,1.75,1627736,1610612743
Manny Harris,DAL,4,1,3,25.0,8,60,34,4.1,4.1,3.57,0.133,0,0,5,0.0,0.0,0.4,202412,1610612742
Manu Ginobili,SAS,68,51,17,1266.0,501,2178,1498,102.7,2.83,2.01,0.23,24,5,52,0.333,0.0,0.404,1938,1610612759
Marc Gasol,MEM,74,40,34,2531.0,1446,5544,4150,188.6,2.04,0.63,0.261,632,794,331,0.297,0.54,0.65,201188,1610612763
Marcelo Huertas,LAL,23,5,18,237.0,63,537,172,44.7,4.99,4.73,0.117,4,0,4,1.0,0.0,0.0,1626273,1610612747
Marcin Gortat,WAS,82,49,33,2556.0,883,3857,1811,89.5,1.39,0.31,0.229,395,256,719,0.448,0.59,0.861,101162,1610612764
Marco Belinelli,CHA,74,34,40,1778.0,780,2258,1808,87.0,2.31,1.6,0.345,61,7,82,0.738,0.286,0.866,201158,1610612766
Marcus Georges-Hunt,ORL,5,2,3,48.0,14,54,34,2.7,3.0,1.96,0.259,1,0,2,0.0,0.0,1.0,1627875,1610612753
Marcus Morris Sr.,DET,79,36,43,2565.0,1105,3808,2530,134.6,2.12,0.94,0.29,105,155,120,0.619,0.665,0.75,202694,1610612765
Marcus Smart,BOS,79,51,28,2399.0,835,4521,2502,276.2,3.67,2.88,0.185,61,163,204,0.197,0.454,0.696,203935,1610612738
Marcus Thornton,WAS,33,15,18,575.0,219,759,529,35.8,2.83,2.25,0.289,15,2,29,0.667,1.0,1.241,201977,1610612764
Mario Hezonja,ORL,65,20,45,960.0,317,1278,894,49.8,2.34,1.28,0.248,21,7,38,0.381,0.0,0.526,1626209,1610612753
Markieff Morris,WAS,76,45,31,2374.0,1063,3224,2040,86.9,1.62,0.59,0.33,231,344,323,0.437,0.584,0.87,202693,1610612764
Marquese Chriss,PHX,80,23,57,1705.0,735,2832,1588,64.8,1.37,0.43,0.26,118,130,271,0.432,0.377,0.915,1627737,1610612756
Marreese Speights,LAC,82,51,31,1286.0,711,2316,1376,56.0,1.45,0.31,0.307,75,99,195,0.533,0.737,0.938,201578,1610612746
Marshall Plumlee,NYK,21,6,15,170.0,40,231,133,6.5,1.68,0.4,0.173,31,15,46,0.29,0.133,0.478,1627850,1610612752
Marvin Williams,CHA,76,32,44,2295.0,849,4666,2178,92.5,1.19,0.28,0.182,138,86,166,0.522,0.407,0.837,101107,1610612766
Mason Plumlee,DEN,81,38,43,2148.0,842,3713,2464,135.6,2.19,1.01,0.227,394,127,562,0.421,0.276,0.808,203486,1610612743
Matt Barnes,GSW,74,38,36,1776.0,527,3511,2017,108.0,1.84,0.67,0.15,114,30,163,0.36,0.167,0.663,2440,1610612744
Matthew Dellavedova,MIL,76,39,37,1986.0,577,4078,1745,301.8,4.44,4.32,0.141,41,29,37,0.293,0.138,0.405,203521,1610612749
Maurice Harkless,POR,77,38,39,2223.0,773,2597,1688,79.0,1.83,0.81,0.298,58,131,330,0.793,0.611,0.882,203090,1610612757
Maurice Ndour,NYK,32,10,22,331.0,98,492,300,12.9,1.57,0.39,0.199,43,25,63,0.349,0.32,0.73,1626254,1610612752
Metta World Peace,LAL,25,8,17,160.0,57,204,148,8.6,2.52,1.33,0.279,4,14,3,0.0,0.571,0.0,1897,1610612747
Meyers Leonard,POR,74,37,37,1222.0,401,1956,1216,53.9,1.65,0.4,0.205,95,49,104,0.232,0.531,0.519,203086,1610612757
Michael Beasley,MIL,56,23,33,934.0,528,1564,939,53.0,2.03,0.99,0.338,85,64,122,0.6,0.688,0.844,201563,1610612749
Michael Carter-Williams,CHI,45,25,20,846.0,297,1833,754,123.9,4.06,3.47,0.162,14,9,40,0.929,0.444,0.8,203487,1610612741
Michael Gbinije,DET,9,7,2,32.0,4,43,26,1.4,1.98,0.7,0.093,1,1,4,2.0,0.0,0.5,1627771,1610612765
Michael Kidd-Gilchrist,CHA,81,36,45,2349.0,743,2586,1506,89.8,2.08,1.35,0.287,77,48,256,0.649,0.708,0.68,203077,1610612766
Mike Conley,MEM,69,35,34,2292.0,1415,5772,2347,516.6,5.37,5.14,0.245,79,9,43,0.519,0.222,0.558,201144,1610612763
Mike Dunleavy,ATL,53,34,19,841.0,275,1023,778,29.9,1.75,0.77,0.269,17,4,50,0.176,0.0,0.82,2399,1610612737
Mike Miller,DEN,19,8,11,148.0,28,300,144,10.7,2.15,1.24,0.093,3,3,1,0.0,0.667,0.0,2034,1610612743
Mike Muscala,ATL,70,36,34,1237.0,435,2013,1255,42.0,1.25,0.32,0.216,151,52,227,0.344,0.231,0.744,203488,1610612737
Mike Scott,ATL,18,7,11,195.0,45,293,192,7.5,1.53,0.64,0.154,22,17,26,0.455,0.235,0.615,203118,1610612737
Mike Tobey,CHA,2,0,2,25.0,2,23,21,0.5,1.2,0.39,0.087,1,1,4,0.0,0.0,0.5,1627861,1610612766
Miles Plumlee,CHA,45,19,26,485.0,113,464,311,12.8,1.66,0.45,0.244,65,30,136,0.262,0.433,0.64,203101,1610612766
Mindaugas Kuzminskas,NYK,68,24,44,1016.0,425,1607,1255,54.0,2.02,0.92,0.264,45,23,122,0.422,0.261,0.959,1627851,1610612752
Mirza Teletovic,MIL,70,36,34,1133.0,451,1799,915,42.4,1.42,0.49,0.251,21,14,31,0.476,0.571,0.516,203141,1610612749
Monta Ellis,IND,73,39,34,1971.0,618,3041,2076,162.4,3.21,2.3,0.203,42,4,35,0.262,0.5,0.629,101145,1610612754
Montrezl Harrell,HOU,58,39,19,1064.0,527,1758,1025,45.6,1.56,0.48,0.3,168,24,287,0.72,0.917,1.08,1626149,1610612745
Myles Turner,IND,80,42,38,2520.0,1164,3828,2237,90.1,1.41,0.29,0.304,335,178,538,0.645,0.556,0.937,1626167,1610612754
Nemanja Bjelica,MIN,65,28,37,1190.0,403,2218,1129,62.9,1.7,0.64,0.182,31,15,113,0.645,0.6,0.823,202357,1610612750
Nene,HOU,67,47,20,1198.0,609,1964,1142,50.8,1.55,0.39,0.31,257,58,373,0.732,0.345,0.869,2403,1610612745
Nerlens Noel,DAL,51,24,27,1047.0,445,1530,931,38.6,1.51,0.57,0.291,161,30,305,0.342,0.633,0.938,203457,1610612742
Nick Collison,OKC,20,10,10,128.0,33,262,154,6.9,1.57,0.67,0.126,20,3,27,0.25,0.667,1.037,2555,1610612760
Nick Young,LAL,60,19,41,1556.0,791,1897,1445,68.9,2.18,1.3,0.417,30,6,34,1.0,0.0,0.941,201156,1610612747
Nicolas Batum,CHA,77,35,42,2617.0,1164,4833,3549,208.5,2.59,1.73,0.241,83,158,97,0.446,0.595,0.804,201587,1610612766
Nicolas Brussino,DAL,54,18,36,521.0,150,847,542,30.9,2.19,1.2,0.177,14,2,29,0.143,0.0,0.655,1627852,1610612742
Nicolas Laprovittola,SAS,18,15,3,174.0,59,406,191,28.2,4.16,4.01,0.145,5,0,6,0.4,0.0,0.5,1627879,1610612759
Nik Stauskas,PHI,80,27,53,2188.0,756,3426,2293,145.6,2.55,2.09,0.221,28,1,60,0.5,0.0,0.683,203917,1610612755
Nikola Jokić,DEN,72,36,36,2008.0,1199,4879,2831,178.2,2.19,0.85,0.246,339,334,528,0.416,0.635,0.977,203999,1610612743
Nikola Mirotic,CHI,70,37,33,1679.0,744,3475,1797,90.1,1.56,0.45,0.214,47,75,163,0.787,0.52,0.834,202703,1610612741
Nikola Vučević,ORL,75,27,48,2163.0,1096,4872,2973,137.4,1.69,0.52,0.225,289,581,479,0.495,0.372,0.77,202696,1610612753
Noah Vonleh,POR,74,38,36,1265.0,327,1731,778,46.6,1.62,0.6,0.189,83,69,260,0.398,0.377,0.615,203943,1610612757
Norman Powell,TOR,75,46,29,1341.0,615,1745,1153,85.4,2.94,2.35,0.352,7,3,39,0.571,1.333,0.821,1626181,1610612761
Norris Cole,OKC,13,5,8,125.0,43,255,84,22.7,5.35,5.1,0.169,0,0,1,0.0,0.0,2.0,202708,1610612760
Okaro White,MIA,35,26,9,471.0,98,688,296,19.0,1.66,0.59,0.142,16,10,50,0.375,0.2,0.64,1627855,1610612748
Omer Asik,NOP,31,12,19,482.0,85,699,320,14.8,1.27,0.23,0.122,30,6,118,0.4,0.0,0.661,201600,1610612740
Omri Casspi,MIN,36,12,24,642.0,186,1123,642,29.5,1.57,0.57,0.166,30,7,85,0.933,0.857,0.835,201956,1610612750
Otto Porter Jr.,WAS,80,48,32,2605.0,1075,3270,1917,95.3,1.75,0.67,0.329,85,18,200,1.024,0.278,0.93,203490,1610612764
P.J. Tucker,TOR,79,34,45,2180.0,531,3010,1829,83.6,1.67,0.7,0.176,58,57,187,0.414,0.263,0.711,200782,1610612761
Pascal Siakam,TOR,54,34,20,832.0,220,1141,594,25.8,1.35,0.36,0.193,46,15,157,0.522,0.8,0.694,1627783,1610612761
Pat Connaughton,POR,39,18,21,316.0,98,415,289,18.8,2.72,1.97,0.236,8,2,13,0.625,0.0,0.769,1626192,1610612757
Patricio Garino,ORL,5,2,3,43.0,0,41,32,1.3,1.93,1.41,0.0,0,0,1,0.0,0.0,0.0,1627868,1610612753
Patrick Beverley,HOU,67,46,21,2058.0,639,3330,1417,206.8,3.73,3.4,0.192,42,5,105,0.286,0.0,0.305,201976,1610612745
Patrick McCaw,GSW,71,57,14,1074.0,282,1352,950,49.4,2.19,1.43,0.209,20,0,42,0.7,0.0,0.81,1627775,1610612744
Patrick Patterson,TOR,65,42,23,1599.0,445,2461,1370,51.6,1.26,0.33,0.181,26,8,80,0.269,0.25,0.65,202335,1610612761
Patty Mills,SAS,80,60,20,1754.0,759,4098,1736,271.1,3.97,4.31,0.185,35,1,34,0.286,0.0,0.765,201988,1610612759
Pau Gasol,SAS,63,47,16,1599.0,789,3446,2073,93.8,1.63,0.41,0.229,299,251,277,0.338,0.446,0.874,2200,1610612759
Paul George,IND,74,39,35,2658.0,1765,4572,3036,240.1,3.15,2.28,0.386,139,167,118,0.518,0.467,0.678,202331,1610612754
Paul Millsap,ATL,69,40,29,2343.0,1246,4482,3130,160.0,2.14,1.07,0.278,312,444,323,0.272,0.59,0.635,200794,1610612737
Paul Pierce,LAC,25,16,9,277.0,81,417,252,12.9,1.86,0.65,0.194,2,10,5,1.0,0.8,0.4,1718,1610612746
Paul Zipser,CHI,44,21,23,843.0,240,1015,660,33.9,2.01,1.02,0.236,15,8,27,0.8,0.875,0.593,1627835,1610612741
Pierre Jackson,DAL,9,4,5,84.0,35,211,74,19.1,5.43,5.4,0.166,0,0,0,0.0,0.0,0.0,203510,1610612742
Quincy Acy,BKN,38,11,27,558.0,222,888,545,20.2,1.36,0.38,0.25,18,17,52,0.5,0.765,0.808,203112,1610612751
Quinn Cook,NOP,14,9,5,187.0,79,453,167,35.5,4.7,4.53,0.174,0,2,2,0.0,0.0,0.0,1626188,1610612740
