PLAYER,TEAM,AGE,POSITION,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,Diff%
Bojan Bogdanovic,BKN,26,G-F,6,6,27.9,10.0,19.0,52.6,60.6,-8.0
Miles Plumlee,MIL,26,C-F,1,1,40.0,2.0,4.0,50.0,58.1,-8.1
Boris Diaw,SAS,33,C-F,7,7,36.0,15.0,27.0,55.6,63.7,-8.2
Dante Cunningham,NOP,28,F,4,4,60.0,8.0,15.0,53.3,61.6,-8.3
CJ McCollum,POR,23,G,5,4,18.2,3.0,6.0,50.0,58.3,-8.3
Festus Ezeli,GSW,25,C,18,17,59.1,29.0,55.0,52.7,62.2,-9.4
Tony Snell,CHI,23,F,9,5,22.9,4.0,8.0,50.0,59.7,-9.7
Meyers Leonard,POR,23,C,5,4,34.0,9.0,18.0,50.0,59.8,-9.8
Paul Millsap,ATL,30,F,16,16,40.8,51.0,98.0,52.0,61.9,-9.9
Amar'e Stoudemire,DAL,32,C-F,5,5,64.1,13.0,25.0,52.0,62.1,-10.1
Giannis Antetokounmpo,MIL,20,F,6,5,32.8,10.0,22.0,45.5,55.5,-10.1
Brandon Bass,BOS,30,F-C,4,2,14.8,2.0,4.0,50.0,60.2,-10.2
Marcin Gortat,WAS,31,C,10,10,45.9,37.0,72.0,51.4,61.8,-10.4
Clint Capela,HOU,21,C,17,13,58.4,22.0,45.0,48.9,59.4,-10.5
Richard Jefferson,DAL,35,F,3,3,23.5,2.0,4.0,50.0,60.9,-10.9
Spencer Hawes,LAC,27,F-C,7,6,52.9,9.0,18.0,50.0,61.2,-11.2
Al Horford,ATL,29,C-F,16,16,39.6,41.0,84.0,48.8,60.2,-11.4
Kevin Seraphin,WAS,25,C,6,5,43.2,8.0,16.0,50.0,61.4,-11.4
Manu Ginobili,SAS,37,G,7,4,16.2,3.0,6.0,50.0,62.1,-12.1
Tony Allen,MEM,33,F-G,10,8,22.9,8.0,16.0,50.0,62.5,-12.5
Andrew Bogut,GSW,30,C,19,19,51.0,47.0,102.0,46.1,58.7,-12.6
Jerome Jordan,BKN,28,C,1,1,100.0,1.0,2.0,50.0,63.0,-13.0
Pau Gasol,CHI,34,F-C,10,10,57.9,33.0,70.0,47.1,60.4,-13.2
LaMarcus Aldridge,POR,29,F,5,5,42.7,19.0,41.0,46.3,59.6,-13.2
Tim Duncan,SAS,39,F,7,7,54.8,30.0,57.0,52.6,66.0,-13.3
Tyreke Evans,NOP,25,G-F,4,4,37.5,9.0,18.0,50.0,63.5,-13.5
Jeff Green,MEM,28,F,11,9,21.4,10.0,21.0,47.6,61.2,-13.6
Mike Scott,ATL,26,F,11,8,27.5,7.0,14.0,50.0,63.6,-13.6
Chris Kaman,POR,33,C,3,2,27.8,2.0,5.0,40.0,54.3,-14.3
Shaun Livingston,GSW,29,G,21,13,25.0,13.0,28.0,46.4,61.1,-14.7
Kent Bazemore,ATL,25,G,16,11,22.1,11.0,23.0,47.8,62.7,-14.9
John Henson,MIL,24,C-F,6,6,54.2,13.0,32.0,40.6,55.6,-15.0
Joel Freeland,POR,28,C-F,2,2,66.7,1.0,2.0,50.0,65.3,-15.3
Kendrick Perkins,CLE,30,C,6,3,41.2,3.0,7.0,42.9,58.5,-15.6
Alan Anderson,BKN,32,G-F,6,4,18.6,4.0,8.0,50.0,65.9,-15.9
Will Bynum,WAS,32,G,3,2,38.5,2.0,5.0,40.0,56.4,-16.4
Timofey Mozgov,CLE,28,C,20,20,35.4,42.0,98.0,42.9,59.3,-16.5
Terrence Ross,TOR,24,F-G,4,3,22.2,3.0,8.0,37.5,54.1,-16.6
Jimmy Butler,CHI,25,G-F,12,12,29.5,25.0,56.0,44.6,61.4,-16.8
Mike Muscala,ATL,23,F-C,10,10,55.3,11.0,26.0,42.3,59.9,-17.5
Patty Mills,SAS,26,G,7,3,12.8,2.0,5.0,40.0,57.6,-17.6
Kosta Koufos,MEM,26,C,11,7,34.5,8.0,19.0,42.1,60.9,-18.8
Monta Ellis,DAL,29,G,5,4,10.2,2.0,5.0,40.0,61.9,-21.9
Taj Gibson,CHI,30,F,12,10,33.0,10.0,29.0,34.5,60.8,-26.3
Kelly Olynyk,BOS,24,C-F,4,4,68.2,5.0,15.0,33.3,60.9,-27.5
Jorge Gutierrez,MIL,26,G,1,1,11.1,0.0,1.0,0.0,52.4,-52.4
Nazr Mohammed,CHI,37,C,2,1,66.7,0.0,6.0,0.0,57.8,-57.8
Dahntay Jones,LAC,34,G-F,4,1,25.0,0.0,1.0,0.0,58.1,-58.1
Raymond Felton,DAL,31,G,2,1,20.0,0.0,2.0,0.0,60.4,-60.4
Markel Brown,BKN,23,G,2,1,40.0,0.0,2.0,0.0,60.5,-60.5
Greg Stiemsma,TOR,29,C,1,1,100.0,0.0,1.0,0.0,62.5,-62.5
James Michael McAdoo,GSW,22,F,2,1,33.3,0.0,1.0,0.0,65.3,-65.3
Gerald Wallace,BOS,32,F,1,1,50.0,0.0,1.0,0.0,66.8,-66.8
