TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%,shot_coverage,year
Atlanta Hawks,82,82,37.5,1376,2712,50.7,51.8,34.0,1317,2458,53.6,3.5,59,254,23.2,tight,2022
Milwaukee Bucks,82,82,36.5,1439,2672,53.9,55.4,32.9,1359,2415,56.3,3.5,80,257,31.1,tight,2022
Oklahoma City Thunder,82,82,36.3,1302,2653,49.1,49.9,34.1,1256,2492,50.4,2.2,46,161,28.6,tight,2022
Golden State Warriors,81,81,37.2,1374,2601,52.8,55.6,31.3,1231,2192,56.2,5.8,143,409,35.0,tight,2022
Dallas Mavericks,82,82,35.8,1326,2499,53.1,54.3,32.2,1263,2251,56.1,3.6,63,248,25.4,tight,2022
San Antonio Spurs,82,82,9.0,326,681,47.9,48.0,8.9,324,675,48.0,0.1,2,6,33.3,very_tight,2022
Sacramento Kings,81,81,8.9,315,638,49.4,50.5,8.5,301,607,49.6,0.4,14,31,45.2,very_tight,2022
Memphis Grizzlies,81,81,8.3,282,631,44.7,44.9,8.1,279,622,44.9,0.1,3,9,33.3,very_tight,2022
Houston Rockets,82,82,8.8,280,622,45.0,45.4,8.4,275,598,46.0,0.3,5,24,20.8,very_tight,2022
Indiana Pacers,82,82,8.5,306,620,49.4,49.7,8.3,302,606,49.8,0.2,4,14,28.6,very_tight,2022
Washington Wizards,82,82,8.7,314,610,51.5,51.7,8.5,311,601,51.7,0.1,3,9,33.3,very_tight,2022
Detroit Pistons,81,81,8.2,247,590,41.9,42.1,8.1,244,578,42.2,0.2,3,12,25.0,very_tight,2022
Brooklyn Nets,82,82,8.0,268,578,46.4,46.7,7.8,264,565,46.7,0.2,4,13,30.8,very_tight,2022
Oklahoma City Thunder,82,82,7.9,240,578,41.5,41.5,7.8,240,569,42.2,0.1,0,9,0.0,very_tight,2022
Cleveland Cavaliers,82,82,8.3,297,574,51.7,51.9,8.2,295,569,51.8,0.1,2,5,40.0,very_tight,2022
Orlando Magic,82,82,7.9,234,571,41.0,41.5,7.7,228,555,41.1,0.2,6,16,37.5,very_tight,2022
Los Angeles Lakers,82,82,7.7,273,563,48.5,48.5,7.7,273,559,48.8,0.1,0,4,0.0,very_tight,2022
Toronto Raptors,82,82,7.5,241,562,42.9,43.1,7.4,239,551,43.4,0.1,2,11,18.2,very_tight,2022
New Orleans Pelicans,81,81,7.7,230,551,41.7,42.1,7.5,226,535,42.2,0.2,4,16,25.0,very_tight,2022
Denver Nuggets,82,82,7.8,262,549,47.7,47.9,7.7,260,544,47.8,0.1,2,5,40.0,very_tight,2022
Portland Trail Blazers,82,82,7.7,234,549,42.6,43.7,7.2,222,517,42.9,0.4,12,32,37.5,very_tight,2022
Charlotte Hornets,81,81,7.3,245,538,45.5,45.7,7.2,243,533,45.6,0.1,2,5,40.0,very_tight,2022
Minnesota Timberwolves,82,82,7.1,236,526,44.9,45.2,6.9,233,515,45.2,0.1,3,11,27.3,very_tight,2022
New York Knicks,81,81,7.5,227,521,43.6,44.9,7.0,213,487,43.7,0.5,14,34,41.2,very_tight,2022
Boston Celtics,81,81,7.2,250,513,48.7,48.8,7.2,249,508,49.0,0.1,1,5,20.0,very_tight,2022
Milwaukee Bucks,82,82,6.9,231,506,45.7,45.9,6.8,228,496,46.0,0.1,3,10,30.0,very_tight,2022
Utah Jazz,82,81,7.1,250,502,49.8,50.7,6.8,241,479,50.3,0.3,9,23,39.1,very_tight,2022
Chicago Bulls,82,82,6.8,236,484,48.8,49.1,6.7,233,477,48.8,0.1,3,7,42.9,very_tight,2022
Golden State Warriors,81,81,6.8,219,478,45.8,47.1,6.4,207,449,46.1,0.4,12,29,41.4,very_tight,2022
Miami Heat,82,82,6.9,238,477,49.9,50.9,6.5,228,454,50.2,0.3,10,23,43.5,very_tight,2022
Atlanta Hawks,82,80,6.5,196,473,41.4,41.4,6.5,196,468,41.9,0.1,0,5,0.0,very_tight,2022
Philadelphia 76ers,82,80,6.8,206,471,43.7,43.9,6.7,204,464,44.0,0.1,2,7,28.6,very_tight,2022
Phoenix Suns,81,80,6.4,224,465,48.2,48.4,6.3,222,457,48.6,0.1,2,8,25.0,very_tight,2022
LA Clippers,81,81,6.4,192,452,42.5,42.6,6.3,191,444,43.0,0.1,1,8,12.5,very_tight,2022
Dallas Mavericks,82,82,6.0,185,421,43.9,43.9,5.9,185,413,44.8,0.1,0,8,0.0,very_tight,2022
Oklahoma City Thunder,82,82,28.4,790,2074,38.1,53.1,4.1,167,297,56.2,24.3,623,1777,35.1,wide_open,2022
Dallas Mavericks,82,82,26.7,790,1867,42.3,59.1,3.6,162,250,64.8,23.2,628,1617,38.8,wide_open,2022
Milwaukee Bucks,82,82,25.1,741,1842,40.2,57.3,2.6,111,193,57.5,22.5,630,1649,38.2,wide_open,2022
Indiana Pacers,82,82,24.7,723,1812,39.9,55.3,3.8,164,278,59.0,20.9,559,1534,36.4,wide_open,2022
Charlotte Hornets,81,81,23.7,764,1757,43.5,60.2,3.5,176,262,67.2,20.2,588,1495,39.3,wide_open,2022
Detroit Pistons,81,81,24.4,659,1746,37.7,52.3,3.7,150,263,57.0,20.7,509,1483,34.3,wide_open,2022
Golden State Warriors,81,81,24.8,732,1734,42.2,58.8,3.7,157,261,60.2,21.1,575,1473,39.0,wide_open,2022
Cleveland Cavaliers,82,82,24.9,701,1724,40.7,56.8,3.3,144,232,62.1,21.5,557,1492,37.3,wide_open,2022
Los Angeles Lakers,82,82,23.4,695,1706,40.7,56.6,3.6,155,261,59.4,19.9,540,1445,37.4,wide_open,2022
Atlanta Hawks,82,82,23.2,778,1681,46.3,63.6,4.4,197,320,61.6,18.8,581,1361,42.7,wide_open,2022
Orlando Magic,82,82,23.2,670,1681,39.9,55.4,3.4,149,246,60.6,19.8,521,1435,36.3,wide_open,2022
Utah Jazz,82,82,23.7,700,1677,41.7,59.4,2.4,109,171,63.7,21.3,591,1506,39.2,wide_open,2022
Sacramento Kings,81,81,23.0,652,1641,39.7,54.8,3.7,159,263,60.5,19.3,493,1378,35.8,wide_open,2022
Minnesota Timberwolves,82,82,22.0,695,1639,42.4,59.0,3.1,151,228,66.2,18.9,544,1411,38.6,wide_open,2022
Chicago Bulls,82,82,22.9,707,1634,43.3,58.9,4.4,196,314,62.4,18.5,511,1320,38.7,wide_open,2022
Houston Rockets,82,82,22.9,676,1625,41.6,58.5,2.4,126,173,72.8,20.5,550,1452,37.9,wide_open,2022
Memphis Grizzlies,81,81,21.2,675,1619,41.7,58.0,2.9,147,220,66.8,18.3,528,1399,37.7,wide_open,2022
Denver Nuggets,82,82,22.5,678,1596,42.5,58.8,3.1,158,222,71.2,19.4,520,1374,37.8,wide_open,2022
New Orleans Pelicans,81,81,22.4,651,1594,40.8,56.0,4.0,169,284,59.5,18.4,482,1310,36.8,wide_open,2022
Boston Celtics,81,81,22.3,658,1579,41.7,57.6,3.5,156,245,63.7,18.8,502,1334,37.6,wide_open,2022
New York Knicks,81,81,22.1,664,1540,43.1,60.6,2.8,126,197,64.0,19.3,538,1343,40.1,wide_open,2022
Philadelphia 76ers,82,82,22.2,663,1539,43.1,59.5,3.5,158,245,64.5,18.7,505,1294,39.0,wide_open,2022
Toronto Raptors,82,82,20.1,622,1504,41.4,57.1,3.4,148,255,58.0,16.7,474,1249,38.0,wide_open,2022
Phoenix Suns,81,81,20.6,664,1501,44.2,60.0,4.2,192,304,63.2,16.5,472,1197,39.4,wide_open,2022
Washington Wizards,82,82,20.4,592,1437,41.2,56.2,3.9,160,275,58.2,16.5,432,1162,37.2,wide_open,2022
Portland Trail Blazers,82,82,19.9,577,1424,40.5,56.2,3.0,130,216,60.2,16.9,447,1208,37.0,wide_open,2022
San Antonio Spurs,82,82,18.5,591,1409,41.9,57.2,3.3,162,248,65.3,15.3,429,1161,37.0,wide_open,2022
LA Clippers,81,81,19.7,611,1391,43.9,61.0,3.6,135,252,53.6,16.1,476,1139,41.8,wide_open,2022
Miami Heat,82,82,19.5,597,1355,44.1,60.7,3.6,145,247,58.7,15.9,452,1108,40.8,wide_open,2022
Brooklyn Nets,82,82,16.7,554,1209,45.8,61.9,3.6,166,261,63.6,13.1,388,948,40.9,wide_open,2022
