PLAYER,TEAM,GP,W,L,MIN,DRIVES,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%
Moussa Diabate,LAC,9,5,4,55.0,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Myles Turner,IND,23,13,10,632.0,47,15,33,45.5,13,18,72.2,45,95.7,3,6.4,1,2.1,1,2.1,9,19.1
Naji Marshall,NOP,16,11,5,330.0,54,13,28,46.400000000000006,7,10,70.0,33,61.1,14,25.900000000000002,5,9.3,3,5.6000000000000005,5,9.3
Nassir Little,PHX,18,10,8,282.0,31,9,15,60.0,0,0,0.0,18,58.099999999999994,11,35.5,3,9.700000000000001,5,16.1,0,0.0
Nate Hinton,HOU,4,2,2,16.0,3,0,1,0.0,0,0,0.0,0,0.0,2,66.7,0,0.0,0,0.0,0,0.0
Nate Williams,HOU,4,2,2,22.0,8,3,6,50.0,1,2,50.0,7,87.5,1,12.5,1,12.5,0,0.0,1,12.5
Nathan Mensah,CHA,1,0,1,13.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Naz Reid,MIN,23,18,5,514.0,84,27,50,54.0,6,6,100.0,60,71.39999999999999,19,22.6,2,2.4,6,7.1,3,3.5999999999999996
Neemias Queta,BOS,4,4,0,49.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Nic Claxton,BKN,15,8,7,402.0,31,16,27,59.3,2,2,100.0,34,109.7,2,6.5,0,0.0,0,0.0,1,3.2
Nick Richards,CHA,17,4,13,351.0,5,3,3,100.0,0,0,0.0,6,120.0,1,20.0,0,0.0,1,20.0,0,0.0
Nick Smith Jr.,CHA,8,3,5,57.0,7,2,3,66.7,0,0,0.0,4,57.099999999999994,4,57.099999999999994,1,14.299999999999999,0,0.0,0,0.0
Nickeil Alexander-Walker,MIN,23,18,5,545.0,75,8,24,33.300000000000004,2,2,100.0,18,24.0,40,53.300000000000004,14,18.7,8,10.7,1,1.3
Nicolas Batum,PHI,18,14,4,431.0,6,0,0,0.0,1,2,50.0,1,16.7,4,66.7,0,0.0,1,16.7,1,16.7
Nikola Jokic,DEN,23,14,9,764.0,127,43,68,63.2,12,14,85.7,104,81.89999999999999,44,34.599999999999994,11,8.7,4,3.1,7,5.5
Nikola Jovic,MIA,4,1,3,48.0,4,0,1,0.0,0,0,0.0,0,0.0,1,25.0,0,0.0,2,50.0,0,0.0
Nikola Vucevic,CHI,25,10,15,867.0,80,18,30,60.0,2,2,100.0,39,48.8,41,51.300000000000004,5,6.3,8,10.0,1,1.3
Noah Clowney,BKN,1,1,0,3.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Norman Powell,LAC,24,14,10,599.0,125,34,61,55.7,12,14,85.7,81,64.8,42,33.6,8,6.4,7,5.6000000000000005,7,5.6000000000000005
OG Anunoby,TOR,20,8,12,655.0,105,16,39,41.0,10,10,100.0,44,41.9,46,43.8,10,9.5,13,12.4,5,4.8
Obi Toppin,IND,23,13,10,553.0,58,16,29,55.2,7,8,87.5,40,69.0,22,37.9,2,3.4000000000000004,1,1.7000000000000002,4,6.9
Ochai Agbaji,UTA,25,9,16,527.0,38,9,16,56.3,2,2,100.0,20,52.6,15,39.5,1,2.6,6,15.8,1,2.6
Olivier Sarr,OKC,5,3,2,54.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Olivier-Maxence Prosper,DAL,14,7,7,115.0,18,3,5,60.0,4,6,66.7,10,55.60000000000001,8,44.4,1,5.6000000000000005,2,11.1,3,16.7
Omer Yurtseven,UTA,18,7,11,227.0,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
Onyeka Okongwu,ATL,23,9,14,555.0,9,2,5,40.0,0,0,0.0,4,44.4,3,33.300000000000004,0,0.0,1,11.1,0,0.0
Orlando Robinson,MIA,11,6,5,198.0,9,4,6,66.7,0,0,0.0,8,88.9,3,33.300000000000004,1,11.1,0,0.0,0,0.0
Oscar Tshiebwe,IND,2,0,2,10.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Oshae Brissett,BOS,10,8,2,106.0,5,0,2,0.0,3,4,75.0,3,60.0,0,0.0,0,0.0,1,20.0,2,40.0
Otto Porter Jr.,TOR,10,4,6,115.0,4,1,1,100.0,0,0,0.0,3,75.0,3,75.0,0,0.0,0,0.0,0,0.0
Ousmane Dieng,OKC,14,7,7,159.0,10,2,6,33.300000000000004,1,1,100.0,3,30.0,3,30.0,1,10.0,1,10.0,1,10.0
P.J. Tucker,LAC,15,6,9,239.0,4,0,0,0.0,0,0,0.0,0,0.0,3,75.0,1,25.0,1,25.0,0,0.0
P.J. Washington,CHA,21,6,15,626.0,109,26,55,47.3,9,14,64.3,65,59.599999999999994,37,33.900000000000006,11,10.100000000000001,8,7.3,7,6.4
Paolo Banchero,ORL,23,16,7,770.0,300,58,129,45.0,49,77,63.6,174,57.99999999999999,98,32.7,21,7.000000000000001,21,7.000000000000001,39,13.0
Pascal Siakam,TOR,24,9,15,825.0,286,60,123,48.8,37,44,84.1,164,57.3,116,40.6,36,12.6,15,5.2,23,8.0
Pat Connaughton,MIL,18,13,5,416.0,39,6,12,50.0,4,6,66.7,17,43.6,21,53.800000000000004,10,25.6,1,2.6,3,7.7
Patrick Baldwin Jr.,WAS,7,1,6,39.0,3,0,2,0.0,2,2,100.0,2,66.7,0,0.0,0,0.0,0,0.0,1,33.300000000000004
Patrick Beverley,PHI,24,17,7,420.0,79,22,35,62.9,7,8,87.5,53,67.10000000000001,39,49.4,6,7.6,1,1.3,4,5.1
Patrick Williams,CHI,25,10,15,657.0,105,16,53,30.2,10,16,62.5,42,40.0,29,27.6,4,3.8,9,8.6,8,7.6
Patty Mills,ATL,3,2,1,23.0,3,0,2,0.0,0,0,0.0,0,0.0,1,33.300000000000004,1,33.300000000000004,0,0.0,0,0.0
Paul George,LAC,23,13,10,808.0,204,45,92,48.9,29,31,93.5,124,60.8,76,37.3,23,11.3,16,7.8,16,7.8
Paul Reed,PHI,24,17,7,333.0,23,13,17,76.5,0,0,0.0,27,117.39999999999999,2,8.7,1,4.3,4,17.4,0,0.0
Payton Pritchard,BOS,24,19,5,483.0,89,12,22,54.50000000000001,5,6,83.3,29,32.6,57,64.0,18,20.200000000000003,3,3.4000000000000004,3,3.4000000000000004
Peyton Watson,DEN,22,14,8,365.0,53,12,20,60.0,6,6,100.0,30,56.599999999999994,24,45.300000000000004,8,15.1,6,11.3,3,5.7
Precious Achiuwa,TOR,19,6,13,344.0,49,12,26,46.2,4,4,100.0,28,57.099999999999994,13,26.5,2,4.1000000000000005,5,10.2,2,4.1000000000000005
Quentin Grimes,NYK,22,12,10,489.0,29,4,9,44.4,0,0,0.0,8,27.6,14,48.3,6,20.7,4,13.8,0,0.0
R.J. Hampton,MIA,2,0,2,11.0,1,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0
RJ Barrett,NYK,19,12,7,558.0,204,41,107,38.3,35,42,83.3,120,58.8,55,27.0,11,5.4,17,8.3,21,10.299999999999999
Rayan Rupert,POR,7,1,6,31.0,7,0,3,0.0,0,0,0.0,0,0.0,4,57.099999999999994,1,14.299999999999999,0,0.0,0,0.0
Reggie Bullock Jr.,HOU,11,6,5,93.0,2,0,0,0.0,0,0,0.0,0,0.0,2,100.0,1,50.0,0,0.0,0,0.0
Reggie Jackson,DEN,24,15,9,625.0,208,55,102,53.900000000000006,12,16,75.0,123,59.099999999999994,84,40.400000000000006,25,12.0,10,4.8,8,3.8
Richaun Holmes,DAL,12,6,6,126.0,2,1,2,50.0,0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0
Robert Covington,PHI,23,16,7,403.0,34,7,15,46.7,9,10,90.0,24,70.6,12,35.3,1,2.9000000000000004,2,5.8999999999999995,5,14.7
Robert Williams III,POR,6,2,4,119.0,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Robin Lopez,MIL,5,4,1,13.0,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
Ron Harper Jr.,TOR,1,1,0,4.0,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,1,100.0,0,0.0,0,0.0
Royce O'Neale,BKN,23,13,10,634.0,51,4,11,36.4,6,8,75.0,14,27.500000000000004,31,60.8,8,15.7,3,5.8999999999999995,4,7.8
Rudy Gobert,MIN,23,18,5,743.0,11,2,7,28.599999999999998,1,2,50.0,5,45.5,2,18.2,1,9.1,1,9.1,1,9.1
Rui Hachimura,LAL,16,9,7,387.0,41,14,22,63.6,10,12,83.3,38,92.7,9,22.0,2,4.9,3,7.3,6,14.6
Russell Westbrook,LAC,24,14,10,595.0,195,31,78,39.7,12,20,60.0,74,37.9,89,45.6,29,14.899999999999999,14,7.199999999999999,10,5.1
Ryan Arcidiacono,NYK,7,5,2,15.0,4,0,0,0.0,0,0,0.0,0,0.0,4,100.0,1,25.0,0,0.0,0,0.0
Ryan Rollins,WAS,8,1,7,49.0,23,7,12,58.3,5,8,62.5,21,91.3,6,26.1,2,8.7,1,4.3,4,17.4
Saben Lee,PHX,4,2,2,11.0,8,3,5,60.0,2,2,100.0,8,100.0,2,25.0,1,12.5,0,0.0,1,12.5
Saddiq Bey,ATL,23,9,14,716.0,82,16,38,42.1,13,16,81.3,49,59.8,26,31.7,7,8.5,7,8.5,8,9.8
Sam Hauser,BOS,24,19,5,548.0,21,0,3,0.0,1,2,50.0,1,4.8,15,71.39999999999999,2,9.5,2,9.5,1,4.8
Sam Merrill,CLE,12,7,5,102.0,6,0,3,0.0,0,0,0.0,0,0.0,3,50.0,1,16.7,0,0.0,0,0.0
Sandro Mamukelashvili,SAS,9,1,8,60.0,12,1,4,25.0,5,6,83.3,7,58.3,4,33.300000000000004,1,8.3,0,0.0,3,25.0
Santi Aldama,MEM,18,6,12,466.0,71,16,38,42.1,0,0,0.0,35,49.3,26,36.6,8,11.3,5,7.000000000000001,0,0.0
Sasha Vezenkov,SAC,20,12,8,286.0,15,1,8,12.5,0,0,0.0,2,13.3,6,40.0,1,6.7,1,6.7,0,0.0
Scoot Henderson,POR,14,5,9,372.0,126,26,55,47.3,8,10,80.0,62,49.2,46,36.5,12,9.5,14,11.1,5,4.0
Scottie Barnes,TOR,24,9,15,833.0,221,43,99,43.4,17,24,70.8,108,48.9,97,43.9,25,11.3,10,4.5,12,5.4
Seth Curry,DAL,19,13,6,231.0,28,2,11,18.2,0,0,0.0,4,14.299999999999999,15,53.6,3,10.7,2,7.1,0,0.0
Seth Lundy,ATL,1,1,0,1.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Shaedon Sharpe,POR,22,6,16,804.0,180,28,76,36.8,28,33,84.8,84,46.7,61,33.900000000000006,7,3.9,16,8.9,16,8.9
Shai Gilgeous-Alexander,OKC,21,14,7,738.0,460,128,225,56.89999999999999,67,73,91.8,333,72.39999999999999,170,37.0,47,10.2,16,3.5000000000000004,37,8.0
Shake Milton,MIN,23,18,5,365.0,111,21,42,50.0,16,18,88.9,61,55.00000000000001,49,44.1,7,6.3,8,7.199999999999999,9,8.1
Shaquille Harrison,MEM,3,1,2,6.0,2,1,2,50.0,0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0
Sidy Cissoko,SAS,1,0,1,4.0,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
Simone Fontecchio,UTA,23,8,15,454.0,57,14,22,63.6,8,10,80.0,36,63.2,20,35.099999999999994,3,5.3,7,12.3,5,8.799999999999999
Skylar Mays,POR,14,4,10,253.0,77,15,35,42.9,7,8,87.5,38,49.4,36,46.800000000000004,8,10.4,2,2.6,4,5.2
Spencer Dinwiddie,BKN,23,12,11,720.0,224,49,96,51.0,38,50,76.0,145,64.7,87,38.800000000000004,27,12.1,7,3.1,25,11.200000000000001
Stanley Umude,DET,15,1,14,155.0,21,3,9,33.300000000000004,6,6,100.0,13,61.9,7,33.300000000000004,3,14.299999999999999,2,9.5,3,14.299999999999999
Stephen Curry,GSW,21,10,11,708.0,188,33,71,46.5,35,36,97.2,106,56.39999999999999,84,44.7,21,11.200000000000001,11,5.8999999999999995,18,9.6
Svi Mykhailiuk,BOS,9,7,2,65.0,6,0,0,0.0,0,0,0.0,0,0.0,3,50.0,0,0.0,3,50.0,0,0.0
T.J. McConnell,IND,17,9,8,251.0,188,47,83,56.599999999999994,7,8,87.5,104,55.300000000000004,90,47.9,21,11.200000000000001,10,5.3,4,2.1
Taj Gibson,NYK,1,1,0,1.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Talen Horton-Tucker,UTA,25,9,16,554.0,229,46,104,44.2,21,22,95.5,118,51.5,95,41.5,29,12.7,13,5.7,11,4.8
Tari Eason,HOU,15,10,5,294.0,36,6,14,42.9,5,6,83.3,17,47.199999999999996,17,47.199999999999996,5,13.900000000000002,2,5.6000000000000005,3,8.3
Taurean Prince,LAL,23,13,10,700.0,71,19,31,61.3,4,6,66.7,43,60.6,26,36.6,8,11.3,10,14.099999999999998,3,4.2
Taylor Hendricks,UTA,7,3,4,128.0,10,2,5,40.0,0,0,0.0,4,40.0,4,40.0,1,10.0,1,10.0,0,0.0
Terance Mann,LAC,18,11,7,475.0,43,10,20,50.0,2,6,33.300000000000004,23,53.5,18,41.9,6,14.000000000000002,2,4.7,3,7.000000000000001
Terry Rozier,CHA,14,4,10,519.0,163,51,96,53.1,14,14,100.0,119,73.0,52,31.900000000000002,16,9.8,7,4.3,7,4.3
Terry Taylor,CHI,5,1,4,9.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Thaddeus Young,TOR,4,0,4,13.0,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
Thanasis Antetokounmpo,MIL,9,6,3,48.0,2,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0
Theo Maledon,CHA,13,3,10,200.0,69,9,25,36.0,2,2,100.0,20,28.999999999999996,34,49.3,9,13.0,6,8.7,1,1.4000000000000001
Thomas Bryant,MIA,16,10,6,199.0,5,2,3,66.7,2,2,100.0,6,120.0,1,20.0,0,0.0,0,0.0,1,20.0
Tim Hardaway Jr.,DAL,20,14,6,570.0,68,23,39,59.0,13,14,92.9,64,94.1,20,29.4,6,8.799999999999999,1,1.5,7,10.299999999999999
Tobias Harris,PHI,24,17,7,817.0,165,44,85,51.800000000000004,18,18,100.0,111,67.30000000000001,52,31.5,17,10.299999999999999,14,8.5,9,5.5
Torrey Craig,CHI,25,10,15,531.0,37,8,20,40.0,1,1,100.0,17,45.9,15,40.5,1,2.7,2,5.4,1,2.7
Toumani Camara,POR,22,6,16,569.0,48,9,27,33.300000000000004,9,12,75.0,28,58.3,11,22.900000000000002,4,8.3,2,4.2,6,12.5
Trae Young,ATL,21,8,13,753.0,360,75,167,44.9,60,70,85.7,213,59.199999999999996,118,32.800000000000004,46,12.8,27,7.5,35,9.700000000000001
Trayce Jackson-Davis,GSW,13,6,7,92.0,1,1,1,100.0,0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0
Tre Jones,SAS,20,3,17,476.0,135,24,60,40.0,11,12,91.7,59,43.7,61,45.2,20,14.799999999999999,5,3.6999999999999997,6,4.3999999999999995
Tre Mann,OKC,8,6,2,85.0,32,7,13,53.800000000000004,0,0,0.0,14,43.8,16,50.0,7,21.9,3,9.4,0,0.0
Trendon Watford,BKN,17,9,8,254.0,71,24,45,53.300000000000004,6,6,100.0,56,78.9,17,23.9,2,2.8000000000000003,5,7.000000000000001,3,4.2
Trent Forrest,ATL,6,4,2,54.0,26,2,9,22.2,4,4,100.0,8,30.8,14,53.800000000000004,2,7.7,0,0.0,2,7.7
Trey Lyles,SAC,10,6,4,198.0,20,3,5,60.0,0,0,0.0,6,30.0,11,55.00000000000001,2,10.0,3,15.0,0,0.0
Trey Murphy III,NOP,5,5,0,134.0,23,6,9,66.7,8,8,100.0,20,87.0,9,39.1,2,8.7,0,0.0,4,17.4
Tristan Thompson,CLE,20,11,9,197.0,4,2,3,66.7,0,0,0.0,4,100.0,0,0.0,0,0.0,1,25.0,0,0.0
Troy Brown Jr.,MIN,19,15,4,304.0,19,5,9,55.60000000000001,6,6,100.0,16,84.2,5,26.3,2,10.5,1,5.3,3,15.8
Ty Jerome,CLE,2,1,1,15.0,7,2,3,66.7,0,0,0.0,4,57.099999999999994,3,42.9,1,14.299999999999999,1,14.299999999999999,0,0.0
TyTy Washington Jr.,MIL,2,1,1,6.0,2,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0
Tyler Herro,MIA,8,4,4,272.0,92,22,41,53.7,12,12,100.0,56,60.9,33,35.9,10,10.9,7,7.6,6,6.5
Tyrese Haliburton,IND,21,12,9,711.0,339,78,128,60.9,34,39,87.2,199,58.699999999999996,174,51.300000000000004,46,13.600000000000001,10,2.9000000000000004,21,6.2
Tyrese Maxey,PHI,23,17,6,853.0,293,79,175,45.1,42,46,91.3,209,71.3,81,27.6,26,8.9,10,3.4000000000000004,23,7.8
Tyus Jones,WAS,24,4,20,644.0,141,57,97,58.8,7,8,87.5,122,86.5,35,24.8,6,4.3,4,2.8000000000000003,4,2.8000000000000003
Udoka Azubuike,PHX,2,2,0,9.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Vasilije Micic,OKC,8,6,2,93.0,28,2,4,50.0,1,2,50.0,5,17.9,18,64.3,8,28.599999999999998,4,14.299999999999999,1,3.5999999999999996
Victor Wembanyama,SAS,23,4,19,701.0,71,12,35,34.300000000000004,8,14,57.099999999999994,33,46.5,19,26.8,1,1.4000000000000001,9,12.7,7,9.9
Vince Williams Jr.,MEM,16,3,13,277.0,22,0,3,0.0,4,4,100.0,4,18.2,8,36.4,1,4.5,4,18.2,2,9.1
Walker Kessler,UTA,17,7,10,426.0,1,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0
Wendell Carter Jr.,ORL,5,3,2,147.0,5,0,3,0.0,0,0,0.0,0,0.0,1,20.0,0,0.0,1,20.0,0,0.0
Wendell Moore Jr.,MIN,4,3,1,9.0,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
Wesley Matthews,ATL,13,2,11,148.0,11,1,2,50.0,1,2,50.0,3,27.3,7,63.6,2,18.2,1,9.1,1,9.1
Xavier Moon,LAC,1,1,0,7.0,1,1,1,100.0,0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0
Xavier Tillman,MEM,12,2,10,245.0,31,7,14,50.0,1,4,25.0,15,48.4,9,28.999999999999996,2,6.5,3,9.700000000000001,2,6.5
Yuta Watanabe,PHX,19,9,10,328.0,24,1,6,16.7,5,8,62.5,7,29.2,11,45.800000000000004,2,8.3,3,12.5,4,16.7
Zach Collins,SAS,24,4,20,656.0,55,14,32,43.8,8,10,80.0,38,69.1,11,20.0,1,1.7999999999999998,6,10.9,5,9.1
Zach LaVine,CHI,17,5,12,605.0,178,43,80,53.800000000000004,27,31,87.1,112,62.9,66,37.1,14,7.9,9,5.1,16,9.0
Zeke Nnaji,DEN,19,13,6,208.0,7,0,3,0.0,0,0,0.0,0,0.0,2,28.599999999999998,1,14.299999999999999,2,28.599999999999998,0,0.0
Ziaire Williams,MEM,22,6,16,441.0,46,8,27,29.599999999999998,3,4,75.0,19,41.3,11,23.9,1,2.1999999999999997,3,6.5,2,4.3
Zion Williamson,NOP,20,13,7,625.0,344,96,185,51.9,47,66,71.2,248,72.1,95,27.6,21,6.1,21,6.1,33,9.6
