PLAYER,TEAM,GP,W,L,MIN,Touches,PaintTouches,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,Pass,Pass%,AST,AST%,TO,TOV%,PF,PF%
Jae'Sean Tate,HOU,15,8,7,282,356,16,5,7,71.4,0,0,0.0,10,62.5,6,37.5,1,6.3,0,0.0,0,0.0
Jaime Jaquez Jr.,MIA,19,11,8,505,777,59,25,35,71.4,0,0,0.0,50,84.7,20,33.9,3,5.1,2,3.4,0,0.0
Jake LaRavia,MEM,5,0,5,61,70,4,1,2,50.0,1,2,50.0,3,75.0,1,25.0,0,0.0,0,0.0,1,25.0
Jakob Poeltl,TOR,18,8,10,484,840,161,69,92,75.0,6,16,37.5,148,91.9,48,29.8,7,4.3,10,6.2,6,3.7
Jalen Brunson,NYK,18,11,7,639,1582,8,3,4,75.0,0,0,0.0,6,75.0,4,50.0,1,12.5,0,0.0,0,0.0
Jalen Duren,DET,12,2,10,344,645,107,44,59,74.6,6,8,75.0,96,89.7,29,27.1,6,5.6,10,9.3,4,3.7
Jalen Green,HOU,16,8,8,510,961,17,5,10,50.0,4,4,100.0,14,82.4,4,23.5,1,5.9,1,5.9,2,11.8
Jalen Hood-Schifino,LAL,3,1,2,41,82,2,1,1,100.0,0,0,0.0,2,100.0,1,50.0,0,0.0,0,0.0,0,0.0
Jalen Johnson,ATL,14,7,7,418,768,44,21,30,70.0,5,6,83.3,47,106.8,7,15.9,1,2.3,3,6.8,3,6.8
Jalen McDaniels,TOR,14,5,9,131,210,11,2,5,40.0,0,0,0.0,4,36.4,4,36.4,2,18.2,1,9.1,0,0.0
Jalen Pickett,DEN,10,6,4,72,146,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
Jalen Slawson,SAC,4,2,2,17,28,3,1,1,100.0,0,0,0.0,2,66.7,2,66.7,0,0.0,0,0.0,0,0.0
Jalen Smith,IND,14,8,6,216,289,60,32,39,82.1,11,14,78.6,76,126.7,10,16.7,2,3.3,2,3.3,7,11.7
Jalen Suggs,ORL,16,12,4,431,699,18,5,11,45.5,4,4,100.0,14,77.8,5,27.8,1,5.6,0,0.0,2,11.1
Jalen Williams,OKC,14,9,5,465,776,26,10,13,76.9,6,6,100.0,26,100.0,5,19.2,3,11.5,4,15.4,3,11.5
Jalen Wilson,BKN,2,1,1,7,2,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Jamal Cain,MIA,5,1,4,70,82,8,3,5,60.0,1,2,50.0,7,87.5,1,12.5,0,0.0,0,0.0,1,12.5
Jamal Murray,DEN,7,6,1,229,521,10,5,7,71.4,0,0,0.0,12,120.0,2,20.0,0,0.0,0,0.0,0,0.0
Jamaree Bouyea,POR,6,0,6,57,140,2,1,1,100.0,0,0,0.0,2,100.0,1,50.0,0,0.0,0,0.0,0,0.0
James Bouknight,CHA,1,0,1,5,10,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
James Harden,LAC,13,5,8,437,879,3,1,2,50.0,0,0,0.0,3,100.0,1,33.3,1,33.3,0,0.0,0,0.0
James Wiseman,DET,10,0,10,111,207,32,19,24,79.2,4,6,66.7,42,131.3,3,9.4,0,0.0,1,3.1,3,9.4
Jarace Walker,IND,5,2,3,41,69,4,0,3,0.0,0,0,0.0,0,0.0,1,25.0,1,25.0,0,0.0,0,0.0
Jared Butler,WAS,7,1,6,36,74,1,1,1,100.0,0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0
Jared Rhoden,DET,5,0,5,30,45,2,1,1,100.0,2,2,100.0,4,200.0,0,0.0,0,0.0,0,0.0,1,50.0
Jaren Jackson Jr.,MEM,17,4,13,536,827,57,21,38,55.3,13,18,72.2,59,103.5,2,3.5,1,1.8,5,8.8,8,14.0
Jarrett Allen,CLE,14,8,6,406,525,123,53,75,70.7,17,20,85.0,127,103.3,28,22.8,3,2.4,7,5.7,9,7.3
Jaxson Hayes,LAL,17,11,6,190,219,32,15,20,75.0,1,6,16.7,31,96.9,6,18.8,1,3.1,1,3.1,3,9.4
Jay Huff,DEN,2,2,0,2,4,1,1,1,100.0,0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0
Jaylen Brown,BOS,17,13,4,586,886,23,11,16,68.8,3,4,75.0,26,113.0,3,13.0,0,0.0,2,8.7,2,8.7
Jaylen Nowell,MEM,3,1,2,33,41,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Jaylin Williams,OKC,12,8,4,170,364,16,3,8,37.5,0,0,0.0,6,37.5,7,43.8,2,12.5,0,0.0,0,0.0
Jayson Tatum,BOS,18,14,4,666,1374,29,15,23,65.2,2,4,50.0,32,110.3,2,6.9,0,0.0,2,6.9,2,6.9
Jeff Green,HOU,16,8,8,236,279,29,11,15,73.3,4,6,66.7,26,89.7,7,24.1,1,3.4,2,6.9,3,10.3
Jerami Grant,POR,17,6,11,592,949,27,8,16,50.0,6,8,75.0,24,88.9,6,22.2,1,3.7,0,0.0,3,11.1
Jeremiah Robinson-Earl,NOP,7,3,4,98,135,8,0,5,0.0,2,2,100.0,2,25.0,0,0.0,0,0.0,2,25.0,1,12.5
Jeremy Sochan,SAS,18,3,15,520,1199,56,17,25,68.0,9,12,75.0,43,76.8,16,28.6,3,5.4,4,7.1,6,10.7
Jericho Sims,NYK,8,5,3,22,52,7,2,3,66.7,0,2,0.0,5,71.4,2,28.6,0,0.0,1,14.3,1,14.3
Jermaine Samuels Jr.,HOU,4,2,2,26,29,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Jerome Robinson,GSW,1,1,0,5,9,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
Jett Howard,ORL,5,3,2,23,30,3,1,2,50.0,0,0,0.0,2,66.7,1,33.3,0,0.0,0,0.0,0,0.0
Jevon Carter,CHI,19,6,13,272,495,2,0,0,0.0,0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0
Jimmy Butler,MIA,15,10,5,504,906,94,25,40,62.5,16,18,88.9,67,71.3,37,39.4,12,12.8,3,3.2,8,8.5
Jock Landale,HOU,12,7,5,110,140,21,6,13,46.2,2,2,100.0,14,66.7,6,28.6,0,0.0,0,0.0,1,4.8
Joe Harris,DET,7,2,5,98,101,4,1,2,50.0,0,0,0.0,2,50.0,2,50.0,0,0.0,0,0.0,0,0.0
Joe Ingles,ORL,17,13,4,319,547,4,2,3,66.7,0,0,0.0,4,100.0,1,25.0,1,25.0,0,0.0,0,0.0
Joel Embiid,PHI,16,12,4,552,1214,109,41,66,62.1,44,46,95.7,131,120.2,11,10.1,5,4.6,4,3.7,21,19.3
John Collins,UTA,19,6,13,589,832,103,35,62,56.5,8,10,80.0,79,76.7,26,25.2,2,1.9,4,3.9,4,3.9
John Konchar,MEM,13,2,11,243,393,17,1,6,16.7,0,0,0.0,2,11.8,10,58.8,4,23.5,0,0.0,0,0.0
Johnny Davis,WAS,13,2,11,122,128,8,4,6,66.7,2,2,100.0,10,125.0,1,12.5,1,12.5,0,0.0,1,12.5
Jonas Valanciunas,NOP,19,10,9,495,1009,128,51,84,60.7,24,28,85.7,129,100.8,17,13.3,5,3.9,4,3.1,13,10.2
Jonathan Isaac,ORL,13,11,2,179,263,31,17,22,77.3,8,10,80.0,44,141.9,1,3.2,0,0.0,2,6.5,5,16.1
Jonathan Kuminga,GSW,16,8,8,315,539,36,13,22,59.1,5,8,62.5,31,86.1,7,19.4,2,5.6,1,2.8,4,11.1
Jordan Clarkson,UTA,17,5,12,536,860,29,9,18,50.0,2,2,100.0,20,69.0,9,31.0,2,6.9,0,0.0,1,3.4
Jordan Ford,SAC,5,2,3,14,30,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Jordan Goodwin,PHX,18,11,7,302,673,23,6,12,50.0,0,0,0.0,12,52.2,9,39.1,3,13.0,2,8.7,0,0.0
Jordan Hawkins,NOP,19,10,9,544,735,10,3,5,60.0,0,0,0.0,6,60.0,5,50.0,1,10.0,0,0.0,0,0.0
Jordan McLaughlin,MIN,5,4,1,19,46,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Jordan Miller,LAC,2,2,0,7,10,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Jordan Nwora,IND,5,2,3,73,104,6,1,4,25.0,0,0,0.0,2,33.3,2,33.3,0,0.0,0,0.0,0,0.0
Jordan Poole,WAS,17,3,14,498,872,14,5,6,83.3,0,0,0.0,11,78.6,8,57.1,0,0.0,0,0.0,0,0.0
Jose Alvarado,NOP,6,4,2,96,204,5,4,4,100.0,0,0,0.0,8,160.0,1,20.0,0,0.0,0,0.0,0,0.0
Josh Giddey,OKC,17,11,6,457,1078,49,10,30,33.3,1,2,50.0,20,40.8,16,32.7,1,2.0,0,0.0,1,2.0
Josh Green,DAL,16,11,5,405,459,8,3,4,75.0,0,0,0.0,6,75.0,4,50.0,1,12.5,0,0.0,0,0.0
Josh Hart,NYK,18,11,7,514,797,17,3,3,100.0,2,2,100.0,8,47.1,12,70.6,2,11.8,0,0.0,1,5.9
Josh Minott,MIN,9,7,2,23,31,4,3,4,75.0,0,0,0.0,6,150.0,0,0.0,0,0.0,0,0.0,0,0.0
Josh Okogie,PHX,18,11,7,391,437,42,9,15,60.0,19,20,95.0,40,95.2,13,31.0,1,2.4,2,4.8,10,23.8
Josh Richardson,MIA,16,10,6,446,780,16,9,9,100.0,0,0,0.0,18,112.5,7,43.8,0,0.0,0,0.0,0,0.0
Jrue Holiday,BOS,16,13,3,552,986,43,13,21,61.9,0,0,0.0,26,60.5,18,41.9,5,11.6,0,0.0,0,0.0
Julian Champagnie,SAS,11,1,10,172,224,8,2,4,50.0,3,4,75.0,7,87.5,1,12.5,0,0.0,0,0.0,2,25.0
Julian Phillips,CHI,8,2,6,42,46,2,0,0,0.0,1,2,50.0,1,50.0,1,50.0,1,50.0,0,0.0,1,50.0
Julian Strawther,DEN,14,8,6,179,238,2,1,1,100.0,0,0,0.0,2,100.0,1,50.0,1,50.0,0,0.0,0,0.0
Julius Randle,NYK,18,11,7,629,1365,59,17,33,51.5,17,22,77.3,52,88.1,8,13.6,1,1.7,4,6.8,9,15.3
Justin Holiday,DEN,9,5,4,129,110,3,0,0,0.0,0,0,0.0,0,0.0,2,66.7,2,66.7,1,33.3,0,0.0
Justin Minaya,POR,4,0,4,23,23,3,0,2,0.0,0,0,0.0,0,0.0,1,33.3,0,0.0,0,0.0,0,0.0
Jusuf Nurkic,PHX,18,11,7,498,1065,121,37,66,56.1,15,18,83.3,91,75.2,33,27.3,9,7.4,9,7.4,8,6.6
KJ Martin,PHI,10,7,3,72,89,9,1,2,50.0,0,0,0.0,2,22.2,5,55.6,2,22.2,2,22.2,0,0.0
Kaiser Gates,NOP,1,0,1,7,14,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Karl-Anthony Towns,MIN,18,14,4,604,999,46,18,27,66.7,8,8,100.0,48,104.3,10,21.7,3,6.5,1,2.2,3,6.5
Kawhi Leonard,LAC,18,8,10,614,919,50,22,33,66.7,4,6,66.7,49,98.0,12,24.0,3,6.0,0,0.0,3,6.0
Keegan Murray,SAC,12,7,5,399,553,31,12,16,75.0,4,4,100.0,31,100.0,11,35.5,4,12.9,0,0.0,1,3.2
Keita Bates-Diop,PHX,15,10,5,298,334,22,7,15,46.7,2,4,50.0,18,81.8,4,18.2,2,9.1,1,4.5,2,9.1
Keldon Johnson,SAS,17,3,14,557,953,35,20,28,71.4,1,2,50.0,43,122.9,6,17.1,2,5.7,0,0.0,1,2.9
Kelly Olynyk,UTA,19,6,13,400,719,45,15,22,68.2,10,10,100.0,41,91.1,12,26.7,4,8.9,4,8.9,4,8.9
Kelly Oubre Jr.,PHI,8,7,1,232,281,32,16,23,69.6,5,6,83.3,39,121.9,5,15.6,0,0.0,1,3.1,3,9.4
Kenneth Lofton Jr.,MEM,12,2,10,92,122,9,1,4,25.0,2,2,100.0,4,44.4,3,33.3,1,11.1,0,0.0,1,11.1
Kenrich Williams,OKC,7,5,2,121,146,12,7,8,87.5,0,2,0.0,14,116.7,2,16.7,0,0.0,1,8.3,1,8.3
Kentavious Caldwell-Pope,DEN,17,11,6,583,696,22,4,9,44.4,4,4,100.0,12,54.5,8,36.4,4,18.2,3,13.6,2,9.1
Keon Ellis,SAC,9,7,2,93,175,4,2,2,100.0,0,0,0.0,4,100.0,1,25.0,0,0.0,0,0.0,0,0.0
Kessler Edwards,SAC,13,8,5,74,95,5,2,4,50.0,0,0,0.0,4,80.0,1,20.0,0,0.0,0,0.0,0,0.0
Kevin Durant,PHX,16,9,7,589,1192,31,15,20,75.0,5,6,83.3,36,116.1,7,22.6,1,3.2,0,0.0,3,9.7
Kevin Huerter,SAC,15,8,7,402,655,26,9,16,56.3,4,4,100.0,22,84.6,5,19.2,0,0.0,2,7.7,1,3.8
Kevin Knox II,DET,6,0,6,124,158,7,2,5,40.0,0,0,0.0,4,57.1,2,28.6,1,14.3,0,0.0,0,0.0
Kevin Love,MIA,13,7,6,229,462,23,8,13,61.5,5,6,83.3,21,91.3,5,21.7,3,13.0,1,4.3,2,8.7
Kevon Looney,GSW,17,9,8,397,742,88,19,36,52.8,10,14,71.4,48,54.5,39,44.3,7,8.0,5,5.7,6,6.8
Keyontae Johnson,OKC,1,0,1,6,3,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Keyonte George,UTA,19,6,13,485,1165,9,4,5,80.0,2,2,100.0,10,111.1,0,0.0,0,0.0,2,22.2,1,11.1
Khris Middleton,MIL,15,10,5,308,579,12,6,7,85.7,0,0,0.0,12,100.0,3,25.0,0,0.0,1,8.3,1,8.3
Killian Hayes,DET,18,2,16,477,940,8,1,1,100.0,0,0,0.0,2,25.0,7,87.5,1,12.5,0,0.0,0,0.0
Kira Lewis Jr.,NOP,11,6,5,121,242,4,1,3,33.3,0,0,0.0,2,50.0,1,25.0,0,0.0,0,0.0,0,0.0
Klay Thompson,GSW,16,8,8,474,648,16,6,11,54.5,5,6,83.3,17,106.3,1,6.3,0,0.0,1,6.3,3,18.8
Kobe Brown,LAC,9,5,4,74,110,3,1,1,100.0,0,0,0.0,2,66.7,1,33.3,0,0.0,1,33.3,0,0.0
Kobe Bufkin,ATL,2,2,0,4,9,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
Kris Dunn,UTA,13,4,9,134,257,4,1,1,100.0,0,0,0.0,2,50.0,3,75.0,1,25.0,0,0.0,0,0.0
Kris Murray,POR,9,1,8,79,84,5,1,2,50.0,0,0,0.0,2,40.0,3,60.0,0,0.0,0,0.0,0,0.0
Kristaps Porzingis,BOS,15,11,4,454,687,81,42,53,79.2,20,24,83.3,107,132.1,6,7.4,2,2.5,3,3.7,12,14.8
Kyle Anderson,MIN,18,14,4,433,767,38,12,16,75.0,2,6,33.3,27,71.1,19,50.0,4,10.5,0,0.0,3,7.9
Kyle Kuzma,WAS,18,3,15,557,1074,37,20,27,74.1,2,2,100.0,44,118.9,5,13.5,2,5.4,3,8.1,1,2.7
Kyle Lowry,MIA,18,10,8,529,1088,21,2,4,50.0,2,2,100.0,6,28.6,14,66.7,3,14.3,0,0.0,1,4.8
Kyrie Irving,DAL,13,8,5,428,915,20,8,12,66.7,0,0,0.0,17,85.0,6,30.0,1,5.0,1,5.0,0,0.0
LaMelo Ball,CHA,15,5,10,501,1274,23,9,15,60.0,2,2,100.0,20,87.0,6,26.1,1,4.3,0,0.0,1,4.3
Lamar Stevens,BOS,6,4,2,20,28,6,3,5,60.0,0,0,0.0,6,100.0,1,16.7,0,0.0,0,0.0,0,0.0
Landry Shamet,WAS,14,2,12,236,337,2,0,1,0.0,2,2,100.0,2,100.0,0,0.0,0,0.0,0,0.0,1,50.0
Larry Nance Jr.,NOP,14,6,8,211,305,29,14,19,73.7,3,4,75.0,31,106.9,7,24.1,1,3.4,1,3.4,1,3.4
Lauri Markkanen,UTA,15,4,11,512,784,81,41,53,77.4,24,28,85.7,103,127.2,9,11.1,1,1.2,1,1.2,16,19.8
LeBron James,LAL,19,10,9,636,1319,34,19,23,82.6,5,8,62.5,45,132.4,6,17.6,2,5.9,0,0.0,4,11.8
Leaky Black,CHA,4,0,4,17,21,1,1,1,100.0,0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0
Leonard Miller,MIN,3,3,0,6,13,2,1,2,50.0,0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0
Lester Quinones,GSW,1,1,0,5,9,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Lindell Wigginton,MIL,1,1,0,2,5,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Lindy Waters III,OKC,8,6,2,62,80,2,0,0,0.0,0,0,0.0,0,0.0,2,100.0,1,50.0,0,0.0,0,0.0
Lonnie Walker IV,BKN,17,9,8,362,522,10,5,7,71.4,4,4,100.0,14,140.0,0,0.0,0,0.0,0,0.0,2,20.0
Luguentz Dort,OKC,17,11,6,482,473,36,8,15,53.3,5,6,83.3,21,58.3,17,47.2,2,5.6,1,2.8,3,8.3
Luka Doncic,DAL,16,11,5,560,1373,9,3,4,75.0,2,4,50.0,8,88.9,2,22.2,1,11.1,1,11.1,2,22.2
Luka Garza,MIN,4,2,2,13,27,7,1,4,25.0,3,4,75.0,5,71.4,0,0.0,0,0.0,1,14.3,2,28.6
Luka Samanic,UTA,8,1,7,43,55,4,2,2,100.0,0,0,0.0,4,100.0,0,0.0,0,0.0,2,50.0,0,0.0
Luke Kennard,MEM,8,2,6,172,241,1,1,1,100.0,0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0
Luke Kornet,BOS,13,9,4,176,199,54,25,30,83.3,6,8,75.0,57,105.6,13,24.1,1,1.9,4,7.4,4,7.4
Malachi Flynn,TOR,18,8,10,305,685,4,2,2,100.0,0,0,0.0,4,100.0,2,50.0,0,0.0,0,0.0,0,0.0
Malaki Branham,SAS,18,3,15,371,583,8,4,6,66.7,0,0,0.0,8,100.0,1,12.5,0,0.0,1,12.5,0,0.0
Malcolm Brogdon,POR,12,6,6,367,862,17,7,10,70.0,0,0,0.0,14,82.4,5,29.4,2,11.8,1,5.9,0,0.0
Malcolm Cazalon,DET,1,0,1,3,1,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Malik Beasley,MIL,19,13,6,544,673,12,4,7,57.1,0,0,0.0,9,75.0,4,33.3,0,0.0,0,0.0,0,0.0
Malik Monk,SAC,16,9,7,383,735,9,2,4,50.0,0,0,0.0,4,44.4,5,55.6,1,11.1,0,0.0,0,0.0
MarJon Beauchamp,MIL,15,9,6,243,236,13,5,7,71.4,0,0,0.0,10,76.9,4,30.8,1,7.7,1,7.7,0,0.0
Marcus Morris Sr.,PHI,11,6,5,117,144,8,3,6,50.0,0,0,0.0,6,75.0,1,12.5,0,0.0,0,0.0,0,0.0
Marcus Sasser,DET,19,2,17,355,657,4,2,2,100.0,0,0,0.0,4,100.0,1,25.0,0,0.0,0,0.0,0,0.0
Marcus Smart,MEM,11,2,9,329,601,8,2,4,50.0,0,0,0.0,4,50.0,4,50.0,1,12.5,0,0.0,0,0.0
Mark Williams,CHA,17,6,11,459,578,167,79,114,69.3,24,38,63.2,185,110.8,28,16.8,5,3.0,2,1.2,18,10.8
Markelle Fultz,ORL,4,2,2,115,233,6,3,5,60.0,0,0,0.0,6,100.0,1,16.7,0,0.0,0,0.0,0,0.0
Markieff Morris,DAL,2,1,1,9,12,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Markquis Nowell,TOR,1,0,1,4,9,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Marques Bolden,MIL,1,1,0,3,6,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Marvin Bagley III,DET,18,2,16,336,543,88,39,57,68.4,8,8,100.0,87,98.9,18,20.5,2,2.3,6,6.8,4,4.5
Mason Plumlee,LAC,6,3,3,102,181,24,9,11,81.8,1,2,50.0,19,79.2,7,29.2,1,4.2,1,4.2,1,4.2
Matisse Thybulle,POR,17,6,11,364,401,7,3,4,75.0,0,0,0.0,6,85.7,1,14.3,0,0.0,2,28.6,0,0.0
Matt Ryan,NOP,13,6,7,298,350,5,1,2,50.0,2,2,100.0,4,80.0,1,20.0,1,20.0,1,20.0,1,20.0
Max Christie,LAL,15,7,8,264,304,7,3,5,60.0,2,2,100.0,8,114.3,1,14.3,0,0.0,0,0.0,1,14.3
Max Strus,CLE,19,10,9,667,1065,23,14,17,82.4,2,4,50.0,30,130.4,3,13.0,0,0.0,1,4.3,2,8.7
Maxi Kleber,DAL,4,4,0,75,106,10,1,4,25.0,2,2,100.0,4,40.0,5,50.0,1,10.0,0,0.0,1,10.0
Maxwell Lewis,LAL,9,3,6,40,30,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Michael Porter Jr.,DEN,17,11,6,525,767,49,25,32,78.1,8,8,100.0,59,120.4,12,24.5,0,0.0,0,0.0,3,6.1
Mikal Bridges,BKN,18,9,9,630,1075,25,6,12,50.0,2,4,50.0,15,60.0,7,28.0,0,0.0,2,8.0,2,8.0
Mike Conley,MIN,18,14,4,526,1195,4,0,0,0.0,0,0,0.0,0,0.0,4,100.0,1,25.0,0,0.0,0,0.0
Mike Muscala,WAS,7,1,6,82,140,11,4,6,66.7,2,2,100.0,10,90.9,3,27.3,2,18.2,1,9.1,1,9.1
Miles Bridges,CHA,7,3,4,255,374,15,7,11,63.6,0,0,0.0,14,93.3,3,20.0,2,13.3,0,0.0,0,0.0
Miles McBride,NYK,12,7,5,54,80,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Mitchell Robinson,NYK,18,11,7,536,565,153,47,83,56.6,12,22,54.5,107,69.9,43,28.1,4,2.6,12,7.8,10,6.5
Mo Bamba,PHI,8,6,2,38,61,12,4,8,50.0,2,2,100.0,10,83.3,2,16.7,0,0.0,1,8.3,1,8.3
Moritz Wagner,ORL,17,13,4,325,532,81,42,52,80.8,6,8,75.0,92,113.6,18,22.2,5,6.2,3,3.7,4,4.9
Moses Brown,POR,2,0,2,9,7,3,1,2,50.0,0,0,0.0,2,66.7,0,0.0,0,0.0,0,0.0,0,0.0
Moses Moody,GSW,17,9,8,308,351,29,11,15,73.3,4,4,100.0,27,93.1,9,31.0,0,0.0,1,3.4,2,6.9
Mouhamed Gueye,ATL,2,2,0,4,6,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Moussa Diabate,LAC,9,5,4,55,79,23,8,12,66.7,4,6,66.7,20,87.0,8,34.8,1,4.3,0,0.0,3,13.0
Myles Turner,IND,17,9,8,452,593,96,43,64,67.2,21,26,80.8,110,114.6,11,11.5,1,1.0,6,6.3,11,11.5
Naji Marshall,NOP,10,6,4,218,376,13,4,7,57.1,1,2,50.0,10,76.9,4,30.8,3,23.1,1,7.7,1,7.7
Nassir Little,PHX,12,9,3,177,230,12,4,4,100.0,2,2,100.0,10,83.3,5,41.7,0,0.0,1,8.3,0,0.0
Nate Hinton,HOU,3,2,1,13,31,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Nate Williams,HOU,4,2,2,22,30,1,1,1,100.0,0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0
Naz Reid,MIN,18,14,4,382,577,35,15,21,71.4,5,6,83.3,35,100.0,10,28.6,2,5.7,1,2.9,2,5.7
Neemias Queta,BOS,2,2,0,20,29,10,3,9,33.3,0,0,0.0,7,70.0,0,0.0,0,0.0,1,10.0,0,0.0
Nic Claxton,BKN,9,4,5,247,349,80,38,56,67.9,2,6,33.3,81,101.3,17,21.3,3,3.8,2,2.5,2,2.5
Nick Richards,CHA,11,3,8,192,222,62,28,34,82.4,16,22,72.7,72,116.1,6,9.7,1,1.6,7,11.3,10,16.1
Nick Smith Jr.,CHA,8,3,5,57,67,4,0,2,0.0,0,0,0.0,0,0.0,2,50.0,0,0.0,0,0.0,0,0.0
Nickeil Alexander-Walker,MIN,18,14,4,417,716,9,1,1,100.0,0,0,0.0,2,22.2,7,77.8,1,11.1,1,11.1,0,0.0
Nicolas Batum,PHI,13,9,4,308,360,17,5,6,83.3,2,2,100.0,12,70.6,8,47.1,0,0.0,0,0.0,1,5.9
Nikola Jokic,DEN,16,10,6,537,1650,133,63,86,73.3,14,16,87.5,142,106.8,27,20.3,9,6.8,5,3.8,8,6.0
Nikola Jovic,MIA,3,0,3,45,84,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
Nikola Vucevic,CHI,19,6,13,658,1154,164,56,98,57.1,8,10,80.0,123,75.0,44,26.8,8,4.9,8,4.9,5,3.0
Noah Clowney,BKN,1,1,0,3,3,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Norman Powell,LAC,18,8,10,422,483,6,2,3,66.7,2,2,100.0,6,100.0,2,33.3,0,0.0,0,0.0,1,16.7
OG Anunoby,TOR,14,7,7,446,591,36,10,21,47.6,1,2,50.0,21,58.3,7,19.4,0,0.0,4,11.1,1,2.8
Obi Toppin,IND,17,9,8,413,582,61,33,39,84.6,14,16,87.5,81,132.8,10,16.4,2,3.3,3,4.9,8,13.1
Ochai Agbaji,UTA,19,6,13,376,393,19,4,10,40.0,2,2,100.0,11,57.9,5,26.3,0,0.0,1,5.3,1,5.3
Olivier Sarr,OKC,5,3,2,54,68,9,1,3,33.3,3,4,75.0,5,55.6,1,11.1,1,11.1,2,22.2,2,22.2
Olivier-Maxence Prosper,DAL,7,3,4,41,59,3,0,1,0.0,2,4,50.0,2,66.7,0,0.0,0,0.0,0,0.0,2,66.7
Omer Yurtseven,UTA,13,4,9,143,207,41,18,24,75.0,3,4,75.0,39,95.1,10,24.4,2,4.9,2,4.9,2,4.9
Onyeka Okongwu,ATL,17,8,9,394,456,96,37,59,62.7,21,24,87.5,98,102.1,16,16.7,1,1.0,4,4.2,12,12.5
Orlando Robinson,MIA,5,3,2,67,112,20,5,10,50.0,1,2,50.0,11,55.0,6,30.0,1,5.0,1,5.0,1,5.0
Oshae Brissett,BOS,8,6,2,90,115,13,1,3,33.3,2,4,50.0,4,30.8,7,53.8,1,7.7,0,0.0,2,15.4
Otto Porter Jr.,TOR,8,4,4,95,125,5,1,2,50.0,0,0,0.0,2,40.0,3,60.0,0,0.0,0,0.0,0,0.0
Ousmane Dieng,OKC,12,6,6,122,162,12,3,4,75.0,0,0,0.0,6,50.0,6,50.0,3,25.0,2,16.7,0,0.0
P.J. Tucker,LAC,15,6,9,239,180,16,0,1,0.0,0,0,0.0,0,0.0,13,81.3,2,12.5,1,6.3,0,0.0
P.J. Washington,CHA,16,5,11,506,830,45,20,32,62.5,3,4,75.0,44,97.8,7,15.6,0,0.0,3,6.7,2,4.4
Paolo Banchero,ORL,17,13,4,562,1136,39,17,22,77.3,9,14,64.3,44,112.8,9,23.1,0,0.0,0,0.0,6,15.4
Pascal Siakam,TOR,18,8,10,615,1142,66,30,44,68.2,9,12,75.0,71,107.6,13,19.7,7,10.6,1,1.5,6,9.1
